ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l881417,101 Masonry Crt B315,Masonry Crt,LaSalle,Burlington,"$499,900",1 baths,1 beds,https://burlington.listing.ca/101-masonry-crt-b315.W4951000.htm#10x-18
2020/10/16,l880956,1940 Ironstone Dr 608,Ironstone Dr,Uptown,Burlington,"$489,900",2 baths,1+1 beds,https://burlington.listing.ca/1940-ironstone-dr-608.W4950040.htm#10x-19
2020/10/16,l880914,5020 Corporate Dr 410,Corporate Dr,Uptown,Burlington,"$449,900",1 baths,1+1 beds,https://burlington.listing.ca/5020-corporate-dr-410.W4949975.htm#10x-1a
2020/10/16,l880457,892 Long Dr,Long Dr,LaSalle,Burlington,"$1,649,000",2 baths,3+1 beds,https://burlington.listing.ca/892-long-dr.W4949417.htm#10x-1b
2020/10/16,l880446,419 Breckonwood Rd,Breckonwood Rd,Shoreacres,Burlington,"$1,095,000",2 baths,3+1 beds,https://burlington.listing.ca/419-breckonwood-rd.W4949352.htm#10x-1c
2020/10/16,l879957,6006 Guelph Line,Guelph Line,Rural Burlington,Burlington,"$1,575,000",3 baths,4 beds,https://burlington.listing.ca/6006-guelph-line.W4948865.htm#10x-1d
2020/10/16,l879946,1091 Marley Cres,Marley Cres,LaSalle,Burlington,"$942,000",2 baths,3 beds,https://burlington.listing.ca/1091-marley-cres.W4948789.htm#10x-1e
2020/10/16,l879870,2093 Fairview St 1210,Fairview St,Brant,Burlington,"$479,900",1 baths,1 beds,https://burlington.listing.ca/2093-fairview-st-1210.W4948858.htm#10x-1f
2020/10/16,l879729,5122 Appleby Line,Appleby Line,Rural Burlington,Burlington,"$1,437,500",3 baths,2+1 beds,https://burlington.listing.ca/5122-appleby-line.W4948661.htm#10x-1g
2020/10/16,l879707,365 Cosburn Cres,Cosburn Cres,Shoreacres,Burlington,"$1,248,888",3 baths,4 beds,https://burlington.listing.ca/365-cosburn-cres.W4948439.htm#10x-1h
2020/10/16,l879476,1121 Cooke Blvd 196,Cooke Blvd,LaSalle,Burlington,"$585,000",2 baths,2 beds,https://burlington.listing.ca/1121-cooke-blvd-196.W4948518.htm#10x-1i
2020/10/16,l879438,405 Plains Rd 13,Plains Rd,LaSalle,Burlington,"$539,000",2 baths,1+1 beds,https://burlington.listing.ca/405-plains-rd-13.W4948162.htm#10x-1j
2020/10/16,l879118,2107 Kevin Cres,Kevin Cres,Headon,Burlington,"$1,088,000",4 baths,4+1 beds,https://burlington.listing.ca/2107-kevin-cres.W4947705.htm#10x-1k
2020/10/16,l879080,3103 Ferguson Dr,Ferguson Dr,Alton,Burlington,"$1,149,900",3 baths,4 beds,https://burlington.listing.ca/3103-ferguson-dr.W4947477.htm#10x-1l
2020/10/16,l879070,2125 Ghent Ave,Ghent Ave,Brant,Burlington,"$1,117,000",2 baths,3 beds,https://burlington.listing.ca/2125-ghent-ave.W4947399.htm#10x-1m
2020/10/16,l878893,1121 Cooke Blvd 217,Cooke Blvd,LaSalle,Burlington,"$649,999",3 baths,3 beds,https://burlington.listing.ca/1121-cooke-blvd-217.W4947804.htm#10x-1n
2020/10/16,l878519,2296 Courtland Dr,Courtland Dr,Brant,Burlington,"$2,299,000",3 baths,3 beds,https://burlington.listing.ca/2296-courtland-dr.W4947148.htm#10x-1o
2020/10/16,l878503,1084 Crofton Way,Crofton Way,Tyandaga,Burlington,"$1,599,000",3 baths,3+1 beds,https://burlington.listing.ca/1084-crofton-way.W4947175.htm#10x-1p
2020/10/16,l878324,158 Euston Rd,Euston Rd,Appleby,Burlington,"$889,000",2 baths,3 beds,https://burlington.listing.ca/158-euston-rd.W4946959.htm#10x-1q
2020/10/16,l878234,2202 Kenneth Cres,Kenneth Cres,Orchard,Burlington,"$897,000",4 baths,3 beds,https://burlington.listing.ca/2202-kenneth-cres.W4946233.htm#10x-1r
2020/10/16,l878019,3023 Glencrest Rd 77,Glencrest Rd,Tansley,Burlington,"$459,800",2 baths,3 beds,https://burlington.listing.ca/3023-glencrest-rd-77.W4946957.htm#10x-1s
2020/10/16,l878001,1270 Maple Crossing Blvd 706,Maple Crossing Blvd,Brant,Burlington,"$410,000",1 baths,1 beds,https://burlington.listing.ca/1270-maple-crossing-blvd-706.W4946725.htm#10x-1t
2020/10/16,l877987,5188 Lakeshore Rd 303,Lakeshore Rd,Appleby,Burlington,"$629,900",2 baths,2 beds,https://burlington.listing.ca/5188-lakeshore-rd-303.W4946514.htm#10x-1u
2020/10/16,l877979,1980 Imperial Way 611,Imperial Way,Uptown,Burlington,"$579,000",2 baths,2 beds,https://burlington.listing.ca/1980-imperial-way-611.W4946370.htm#10x-1v
2020/10/16,l877573,3259 Folkway Dr,Folkway Dr,Headon,Burlington,"$1,099,900",4 baths,4 beds,https://burlington.listing.ca/3259-folkway-dr.W4945656.htm#10x-1w
2020/10/16,l877426,1425 Ghent Ave 707,Ghent Ave,Brant,Burlington,"$429,999",2 baths,2 beds,https://burlington.listing.ca/1425-ghent-ave-707.W4946279.htm#10x-1x
2020/10/16,l877398,3010 Palmer Dr 7,Palmer Dr,Palmer,Burlington,"$599,000",2 baths,3 beds,https://burlington.listing.ca/3010-palmer-dr-7.W4945896.htm#10x-1y
2020/10/16,l877388,895 Maple Ave 620,Maple Ave,Brant,Burlington,"$574,900",2 baths,2 beds,https://burlington.listing.ca/895-maple-ave-620.W4945811.htm#10x-1z
2020/10/16,l877372,2030 Cleaver Ave 307,Cleaver Ave,Headon,Burlington,"$415,000",1 baths,2 beds,https://burlington.listing.ca/2030-cleaver-ave-307.W4945674.htm#10x-20
2020/10/16,l876946,2025 Cleaver Ave 18,Cleaver Ave,Headon,Burlington,"$629,900",3 baths,2+1 beds,https://burlington.listing.ca/2025-cleaver-ave-18.W4945451.htm#10x-21
2020/10/16,l876787,914 Falcon Blvd,Falcon Blvd,LaSalle,Burlington,"$2,299,900",5 baths,4 beds,https://burlington.listing.ca/914-falcon-blvd.W4945173.htm#10x-22
2020/10/16,l876771,1153 Casador Crt,Casador Crt,Brant,Burlington,"$999,000",3 baths,2 beds,https://burlington.listing.ca/1153-casador-crt.W4945028.htm#10x-23
2020/10/16,l876767,4319 Lakeshore Rd,Lakeshore Rd,Shoreacres,Burlington,"$3,198,000",6 baths,5 beds,https://burlington.listing.ca/4319-lakeshore-rd.W4944989.htm#10x-24
2020/10/16,l876756,1120 Havendale Blvd,Havendale Blvd,Tyandaga,Burlington,"$1,445,000",4 baths,4 beds,https://burlington.listing.ca/1120-havendale-blvd.W4944930.htm#10x-25
2020/10/16,l876705,1326 Blanshard Dr,Blanshard Dr,Tansley,Burlington,"$739,900",3 baths,3 beds,https://burlington.listing.ca/1326-blanshard-dr.W4944443.htm#10x-26
2020/10/16,l876472,2185 Fairchild Blvd 11,Fairchild Blvd,Tyandaga,Burlington,"$569,900",2 baths,3 beds,https://burlington.listing.ca/2185-fairchild-blvd-11.W4944774.htm#10x-27
2020/10/16,l876143,381 Guelph Line,Guelph Line,Roseland,Burlington,"$1,249,000",3 baths,3+1 beds,https://burlington.listing.ca/381-guelph-line.W4944251.htm#10x-28
2020/10/16,l876142,298 Kent Cres,Kent Cres,Appleby,Burlington,"$1,049,900",2 baths,3 beds,https://burlington.listing.ca/298-kent-cres.W4944237.htm#10x-29
2020/10/16,l876111,3183 Cotter Rd,Cotter Rd,Alton,Burlington,"$1,219,900",4 baths,4+1 beds,https://burlington.listing.ca/3183-cotter-rd.W4943990.htm#10x-2a
2020/10/16,l875466,895 Maple Ave 622,Maple Ave,Brant,Burlington,"$579,900",2 baths,2 beds,https://burlington.listing.ca/895-maple-ave-622.W4943501.htm#10x-2b
2020/10/16,l875389,2025 Maria St 1407,Maria St,Brant,Burlington,"$688,000",2 baths,1+1 beds,https://burlington.listing.ca/2025-maria-st-1407.W4943466.htm#10x-2c
2020/10/16,l875012,977 Francis Rd 4,Francis Rd,LaSalle,Burlington,"$549,000",3 baths,3 beds,https://burlington.listing.ca/977-francis-rd-4.W4942936.htm#10x-2d
2020/10/16,l874978,1940 Ironstone Dr 504,Ironstone Dr,Appleby,Burlington,"$529,900",2 baths,2 beds,https://burlington.listing.ca/1940-ironstone-dr-504.W4942634.htm#10x-2e
2020/10/16,l874649,5483 Eaton Ave,Eaton Ave,Appleby,Burlington,"$979,900",2 baths,3 beds,https://burlington.listing.ca/5483-eaton-ave.W4942201.htm#10x-2f
2020/10/16,l874640,1240 Blanshard Dr,Blanshard Dr,Tansley,Burlington,"$739,900",2 baths,3 beds,https://burlington.listing.ca/1240-blanshard-dr.W4942145.htm#10x-2g
2020/10/16,l874629,253 Pine Cove Rd,Pine Cove Rd,Roseland,Burlington,"$1,152,000",2 baths,3 beds,https://burlington.listing.ca/253-pine-cove-rd.W4942047.htm#10x-2h
2020/10/16,l874381,1998 Ironstone Dr 1006,Ironstone Dr,Uptown,Burlington,"$719,000",2 baths,2 beds,https://burlington.listing.ca/1998-ironstone-dr-1006.W4942090.htm#10x-2i
2020/10/16,l873914,2045 Appleby Line 407,Appleby Line,Orchard,Burlington,"$479,900",1 baths,2 beds,https://burlington.listing.ca/2045-appleby-line-407.W4941650.htm#10x-2j
2020/10/16,l873892,2333 Walkers Line,Walkers Line,Rose,Burlington,"$439,000",1 baths,1 beds,https://burlington.listing.ca/2333-walkers-line.W4941594.htm#10x-2k
2020/10/16,l873787,1279 Royal Dr,Royal Dr,Mountainside,Burlington,"$849,900",3 baths,2+1 beds,https://burlington.listing.ca/1279-royal-dr.W4941389.htm#10x-2l
2020/10/16,l873778,2254 Empire Cres,Empire Cres,Orchard,Burlington,"$918,900",3 baths,3 beds,https://burlington.listing.ca/2254-empire-cres.W4941267.htm#10x-2m
2020/10/16,l873755,576 Chamberlain Rd,Chamberlain Rd,Appleby,Burlington,"$850,000",2 baths,3 beds,https://burlington.listing.ca/576-chamberlain-rd.W4941021.htm#10x-2n
2020/10/16,l873728,329 Delaware Ave,Delaware Ave,Brant,Burlington,"$1,898,000",4 baths,5 beds,https://burlington.listing.ca/329-delaware-ave.W4940784.htm#10x-2o
2020/10/16,l873565,100 Burloak Dr 2108,Burloak Dr,Appleby,Burlington,"$349,900",1 baths,1+1 beds,https://burlington.listing.ca/100-burloak-dr-2108.W4941529.htm#10x-2p
2020/10/16,l873527,2060 Lakeshore Rd 208,Lakeshore Rd,Brant,Burlington,"$850,000",2 baths,1 beds,https://burlington.listing.ca/2060-lakeshore-rd-208.W4941005.htm#10x-2q
2020/10/16,l873227,5282 Mericourt Rd,Mericourt Rd,Appleby,Burlington,"$2,099,000",5 baths,4+1 beds,https://burlington.listing.ca/5282-mericourt-rd.W4940404.htm#10x-2r
2020/10/16,l872994,5090 Pinedale Ave 905,Pinedale Ave,Appleby,Burlington,"$450,000",2 baths,1 beds,https://burlington.listing.ca/5090-pinedale-ave-905.W4940258.htm#10x-2s
2020/10/16,l872991,5230 Dundas St A216,Dundas St,Orchard,Burlington,"$645,000",3 baths,3 beds,https://burlington.listing.ca/5230-dundas-st-a216.W4940242.htm#10x-2t
2020/10/16,l872159,3054 Ferguson Dr,Ferguson Dr,Alton,Burlington,"$1,129,000",3 baths,4 beds,https://burlington.listing.ca/3054-ferguson-dr.W4939358.htm#10x-2u
2020/10/16,l871647,550 Woodview Rd,Woodview Rd,Roseland,Burlington,"$1,649,990",4 baths,4 beds,https://burlington.listing.ca/550-woodview-rd.W4938909.htm#10x-2v
2020/10/16,l871381,129 Oaklands Park Crt,Oaklands Park Crt,LaSalle,Burlington,"$2,675,000",5 baths,5+1 beds,https://burlington.listing.ca/129-oaklands-park-crt.W4938420.htm#10x-2w
2020/10/16,l871298,5041 Lakeshore Rd,Lakeshore Rd,Appleby,Burlington,"$3,250,000",5 baths,4+1 beds,https://burlington.listing.ca/5041-lakeshore-rd.W4897588.htm#10x-2x
2020/10/16,l871086,101 Masonry Crt 19,Masonry Crt,LaSalle,Burlington,"$679,900",3 baths,2 beds,https://burlington.listing.ca/101-masonry-crt-19.W4938670.htm#10x-2y
2020/10/16,l871085,101 Masonry Crt A111,Masonry Crt,LaSalle,Burlington,"$659,900",2 baths,2 beds,https://burlington.listing.ca/101-masonry-crt-a111.W4938665.htm#10x-2z
2020/10/16,l870742,1440 Alfred Cres,Alfred Cres,Brant,Burlington,"$1,295,000",3 baths,4 beds,https://burlington.listing.ca/1440-alfred-cres.W4937756.htm#10x-30
2020/10/16,l870655,4208 Prudham Ave,Prudham Ave,Alton,Burlington,"$824,900",3 baths,4 beds,https://burlington.listing.ca/4208-prudham-ave.W4937213.htm#10x-31
2020/10/16,l870516,1441 Elgin St 601,Elgin St,Brant,Burlington,"$2,299,999",3 baths,2 beds,https://burlington.listing.ca/1441-elgin-st-601.W4937908.htm#10x-32
2020/10/16,l870508,2210 Lakeshore Rd Ph5,Lakeshore Rd,Brant,Burlington,"$779,900",2 baths,2 beds,https://burlington.listing.ca/2210-lakeshore-rd-ph5.W4937788.htm#10x-33
2020/10/16,l870461,5280 Lakeshore Blvd 210,Lakeshore Blvd,Appleby,Burlington,"$650,000",2 baths,2 beds,https://burlington.listing.ca/5280-lakeshore-blvd-210.W4937311.htm#10x-34
2020/10/16,l870144,2908 Hill St,Hill St,Rose,Burlington,"$999,900",3 baths,3 beds,https://burlington.listing.ca/2908-hill-st.W4936966.htm#10x-35
2020/10/16,l870029,2050 Upper Middle Rd 117,Upper Middle Rd,Brant Hills,Burlington,"$489,900",3 baths,4+1 beds,https://burlington.listing.ca/2050-upper-middle-rd-117.W4937002.htm#10x-36
2020/10/16,l870012,360 Pearl St 301,Pearl St,Brant,Burlington,"$1,395,000",2 baths,2+1 beds,https://burlington.listing.ca/360-pearl-st-301.W4936871.htm#10x-37
2020/10/16,l869851,1829 -1833 King Rd,-1833 King Rd,Grindstone,Burlington,"$1,500,000",3 baths,5 beds,https://burlington.listing.ca/1829-1833-king-rd.W4936712.htm#10x-38
2020/10/16,l869512,2960 Headon Forest Dr 42,Headon Forest Dr,Headon,Burlington,"$699,000",4 baths,3 beds,https://burlington.listing.ca/2960-headon-forest-dr-42.W4936543.htm#10x-39
2020/10/16,l869508,551 Maple Ave 1702,Maple Ave,Appleby,Burlington,"$1,379,900",3 baths,2 beds,https://burlington.listing.ca/551-maple-ave-1702.W4936489.htm#10x-3a
2020/10/16,l869164,2350 Coldstream Dr,Coldstream Dr,Brant Hills,Burlington,"$819,900",2 baths,3+1 beds,https://burlington.listing.ca/2350-coldstream-dr.W4935821.htm#10x-3b
2020/10/16,l868833,2025 Maria St 706,Maria St,Brant,Burlington,"$689,900",2 baths,1+1 beds,https://burlington.listing.ca/2025-maria-st-706.W4935927.htm#10x-3c
2020/10/16,l868811,1225 North Shore Blvd 302,North Shore Blvd,Brant,Burlington,"$522,900",1 baths,1 beds,https://burlington.listing.ca/1225-north-shore-blvd-302.W4935667.htm#10x-3d
2020/10/16,l868167,5179 Porter St,Porter St,Uptown,Burlington,"$769,900",3 baths,3 beds,https://burlington.listing.ca/5179-porter-st.W4934704.htm#10x-3e
2020/10/16,l868143,688 Summers Common St,Summers Common St,Shoreacres,Burlington,"$649,000",2 baths,2 beds,https://burlington.listing.ca/688-summers-common-st.W4934516.htm#10x-3f
2020/10/16,l868084,663 Sandcherry Dr,Sandcherry Dr,Bayview,Burlington,"$1,249,000",3 baths,3 beds,https://burlington.listing.ca/663-sandcherry-dr.W4934094.htm#10x-3g
2020/10/16,l867865,2110 New St 3,New St,Brant,Burlington,"$839,900",4 baths,2+1 beds,https://burlington.listing.ca/2110-new-st-3.W4934659.htm#10x-3h
2020/10/16,l867823,1284 Guelph Line 307,Guelph Line,Mountainside,Burlington,"$479,900",2 baths,2 beds,https://burlington.listing.ca/1284-guelph-line-307.W4934190.htm#10x-3i
2020/10/16,l867522,821 Glenwood Ave,Glenwood Ave,LaSalle,Burlington,"$1,298,000",3 baths,3+2 beds,https://burlington.listing.ca/821-glenwood-ave.W4933532.htm#10x-3j
2020/10/16,l867489,4693 Thomas Alton Blvd,Thomas Alton Blvd,Alton,Burlington,"$789,000",3 baths,3 beds,https://burlington.listing.ca/4693-thomas-alton-blvd.W4933346.htm#10x-3k
2020/10/16,l866773,4063 Apple Valley Lane,Apple Valley Lane,Shoreacres,Burlington,"$1,499,000",3 baths,4 beds,https://burlington.listing.ca/4063-apple-valley-lane.W4932822.htm#10x-3l
2020/10/16,l866267,1827 Heather Hills Dr,Heather Hills Dr,Tyandaga,Burlington,"$1,249,900",4 baths,4 beds,https://burlington.listing.ca/1827-heather-hills-dr.W4932305.htm#10x-3m
2020/10/16,l866264,4191 Afton Crt,Afton Crt,Shoreacres,Burlington,"$1,799,900",4 baths,4+1 beds,https://burlington.listing.ca/4191-afton-crt.W4932292.htm#10x-3n
2020/10/16,l865988,100 Burloak Dr 2309,Burloak Dr,Appleby,Burlington,"$499,900",2 baths,2 beds,https://burlington.listing.ca/100-burloak-dr-2309.W4931768.htm#10x-3o
2020/10/16,l865706,327 Johnston Dr,Johnston Dr,Roseland,Burlington,"$2,598,000",6 baths,4+1 beds,https://burlington.listing.ca/327-johnston-dr.W4931566.htm#10x-3p
2020/10/16,l865700,2285 Kilbride St,Kilbride St,Rural Burlington,Burlington,"$1,599,900",2 baths,3 beds,https://burlington.listing.ca/2285-kilbride-st.W4931502.htm#10x-3q
2020/10/16,l865634,101 Masonry Crt B 230,Masonry Crt,LaSalle,Burlington,"$649,900",2 baths,2 beds,https://burlington.listing.ca/101-masonry-crt-b-230.W4931579.htm#10x-3r
2020/10/16,l865446,2098 Bates Common St,Bates Common St,Brant,Burlington,"$1,199,000",4 baths,2 beds,https://burlington.listing.ca/2098-bates-common-st.W4930967.htm#10x-3s
2020/10/16,l865272,399 Elizabeth St 708,Elizabeth St,Brant,Burlington,"$699,900",2 baths,2 beds,https://burlington.listing.ca/399-elizabeth-st-708.W4931487.htm#10x-3t
2020/10/16,l865254,2087 Fairview St 913,Fairview St,Freeman,Burlington,"$582,000",2 baths,2 beds,https://burlington.listing.ca/2087-fairview-st-913.W4931205.htm#10x-3u
2020/10/16,l865219,101 Masonry Crt A503,Masonry Crt,LaSalle,Burlington,"$575,000",1 baths,2 beds,https://burlington.listing.ca/101-masonry-crt-a503.W4930889.htm#10x-3v
2020/10/16,l864460,759 Spring Gardens Rd,Spring Gardens Rd,Bayview,Burlington,"$799,000",1 baths,3 beds,https://burlington.listing.ca/759-spring-gardens-rd.W4930110.htm#10x-3w
2020/10/16,l864403,529 Claridge Rd 16,Claridge Rd,Shoreacres,Burlington,"$499,900",2 baths,3+2 beds,https://burlington.listing.ca/529-claridge-rd-16.W4930103.htm#10x-3x
2020/10/16,l863896,1276 Maple Crossing Blvd 401,Maple Crossing Blvd,Brant,Burlington,"$529,900",2 baths,2+1 beds,https://burlington.listing.ca/1276-maple-crossing-blvd-401.W4929461.htm#10x-3y
2020/10/16,l863750,457 Burlington Ave,Burlington Ave,Brant,Burlington,"$1,699,000",4 baths,2+2 beds,https://burlington.listing.ca/457-burlington-ave.W4929172.htm#10x-3z
2020/10/16,l863746,418 Mackay Crt,Mackay Crt,Shoreacres,Burlington,"$1,899,800",4 baths,3+1 beds,https://burlington.listing.ca/418-mackay-crt.W4929159.htm#10x-40
2020/10/16,l863520,2134 New St,New St,Brant,Burlington,"$1,499,000",4 baths,3+1 beds,https://burlington.listing.ca/2134-new-st.W4928799.htm#10x-41
2020/10/16,l863261,457 Plains Rd 411,Plains Rd,LaSalle,Burlington,"$729,900",2 baths,2 beds,https://burlington.listing.ca/457-plains-rd-411.W4928782.htm#10x-42
