ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l885427,3064 Stornoway Circ,Stornoway Circ,Palermo West,Oakville,"$875,000",4 baths,3+1 beds,https://oakville.listing.ca/3064-stornoway-circ.W4955398.htm#tc-b
2020/10/16,l885394,3195 Mintwood Circ,Mintwood Circ,Rural Oakville,Oakville,"$1,099,900",4 baths,3+1 beds,https://oakville.listing.ca/3195-mintwood-circ.W4955191.htm#tc-c
2020/10/16,l885387,492 English Rose Lane,English Rose Lane,Iroquois Ridge North,Oakville,"$1,220,000",3 baths,4 beds,https://oakville.listing.ca/492-english-rose-lane.W4955154.htm#tc-d
2020/10/16,l885378,257 Maurice Dr,Maurice Dr,Old Oakville,Oakville,"$999,000",2 baths,3+1 beds,https://oakville.listing.ca/257-maurice-dr.W4955093.htm#tc-e
2020/10/16,l885358,2498 Lakeshore Rd,Lakeshore Rd,Eastlake,Oakville,"$2,498,000",5 baths,3+1 beds,https://oakville.listing.ca/2498-lakeshore-rd.W4954959.htm#tc-f
2020/10/16,l885353,299 Evergreen Cres,Evergreen Cres,Iroquois Ridge North,Oakville,"$1,199,900",4 baths,4+1 beds,https://oakville.listing.ca/299-evergreen-cres.W4954928.htm#tc-g
2020/10/16,l885335,3218 Mintwood Circ,Mintwood Circ,Rural Oakville,Oakville,"$949,900",4 baths,3+1 beds,https://oakville.listing.ca/3218-mintwood-circ.W4954804.htm#tc-h
2020/10/16,l885322,206 Chalmers St,Chalmers St,Bronte West,Oakville,"$929,000",2 baths,3 beds,https://oakville.listing.ca/206-chalmers-st.W4954695.htm#tc-i
2020/10/16,l885316,1222 Baldwin Dr,Baldwin Dr,Eastlake,Oakville,"$1,449,000",4 baths,3 beds,https://oakville.listing.ca/1222-baldwin-dr.W4954616.htm#tc-j
2020/10/16,l885076,1135 Mccraney St 11,Mccraney St,College Park,Oakville,"$782,000",2 baths,3 beds,https://oakville.listing.ca/1135-mccraney-st-11.W4955477.htm#tc-k
2020/10/16,l885076,1135 Mccraney St 11,Mccraney St,College Park,Oakville,"$782,000",2 baths,3 beds,https://oakville.listing.ca/1135-mccraney-st-11.W4955477.htm#tc-l
2020/10/16,l885044,1476 Pilgrims Way 1832,Pilgrims Way,Glen Abbey,Oakville,"$474,900",1 baths,2 beds,https://oakville.listing.ca/1476-pilgrims-way-1832.W4955158.htm#tc-m
2020/10/16,l885037,2480 Prince Michael Dr 410,Prince Michael Dr,Iroquois Ridge North,Oakville,"$750,000",2 baths,2 beds,https://oakville.listing.ca/2480-prince-michael-dr-410.W4955071.htm#tc-n
2020/10/16,l885026,1270 Gainsborough Dr 26,Gainsborough Dr,Iroquois Ridge South,Oakville,"$549,000",2 baths,3 beds,https://oakville.listing.ca/1270-gainsborough-dr-26.W4954904.htm#tc-o
2020/10/16,l884744,1453 Sprucewood Terr,Sprucewood Terr,Glen Abbey,Oakville,"$1,498,500",4 baths,4+1 beds,https://oakville.listing.ca/1453-sprucewood-terr.W4954079.htm#tc-p
2020/10/16,l884709,12 Martin St,Martin St,River Oaks,Oakville,"$985,000",3 baths,3+1 beds,https://oakville.listing.ca/12-martin-st.W4954155.htm#tc-q
2020/10/16,l884536,3228 Lakeshore Rd,Lakeshore Rd,Bronte West,Oakville,"$2,699,000",6 baths,4+1 beds,https://oakville.listing.ca/3228-lakeshore-rd.W4954057.htm#tc-r
2020/10/16,l884532,1089 Glen Valley Rd,Glen Valley Rd,West Oak Trails,Oakville,"$1,289,800",3 baths,4 beds,https://oakville.listing.ca/1089-glen-valley-rd.W4954297.htm#tc-s
2020/10/16,l884530,428 Allan St,Allan St,Old Oakville,Oakville,"$2,628,000",4 baths,3+1 beds,https://oakville.listing.ca/428-allan-st.W4954516.htm#tc-t
2020/10/16,l884289,168 Sabina Dr 211,Sabina Dr,Rural Oakville,Oakville,"$500,000",1 baths,1+1 beds,https://oakville.listing.ca/168-sabina-dr-211.W4954171.htm#tc-u
2020/10/16,l884157,1040 Pearson Dr,Pearson Dr,College Park,Oakville,"$749,900",2 baths,4+1 beds,https://oakville.listing.ca/1040-pearson-dr.W4953933.htm#tc-v
2020/10/16,l884041,2421 Valley Forest Way,Valley Forest Way,River Oaks,Oakville,"$2,865,000",6 baths,4+1 beds,https://oakville.listing.ca/2421-valley-forest-way.W4953610.htm#tc-w
2020/10/16,l883974,2185 Marine Dr 301,Marine Dr,Bronte East,Oakville,"$839,900",2 baths,2+1 beds,https://oakville.listing.ca/2185-marine-dr-301.W4953814.htm#tc-x
2020/10/16,l883968,65 Speers Rd 1711,Speers Rd,Old Oakville,Oakville,"$599,990",2 baths,2+1 beds,https://oakville.listing.ca/65-speers-rd-1711.W4953700.htm#tc-y
2020/10/16,l883809,1089 Beechnut Rd,Beechnut Rd,Clearview,Oakville,"$1,499,900",4 baths,4+2 beds,https://oakville.listing.ca/1089-beechnut-rd.W4953567.htm#tc-z
2020/10/16,l883804,3063 Drumloch Ave,Drumloch Ave,Palermo West,Oakville,"$629,000",2 baths,2 beds,https://oakville.listing.ca/3063-drumloch-ave.W4953532.htm#tc-10
2020/10/16,l883803,178 Lane St Th40,Lane St,Bronte West,Oakville,"$1,599,000",5 baths,4 beds,https://oakville.listing.ca/178-lane-st-th40.W4953529.htm#tc-11
2020/10/16,l883795,227 Nautical Blvd,Nautical Blvd,Bronte West,Oakville,"$1,464,999",4 baths,4 beds,https://oakville.listing.ca/227-nautical-blvd.W4953401.htm#tc-12
2020/10/16,l883778,1521 Lancaster Dr,Lancaster Dr,Iroquois Ridge South,Oakville,"$1,177,900",4 baths,3+1 beds,https://oakville.listing.ca/1521-lancaster-dr.W4953236.htm#tc-13
2020/10/16,l883777,1183 Willowbrook Dr,Willowbrook Dr,Bronte East,Oakville,"$1,199,000",3 baths,4 beds,https://oakville.listing.ca/1183-willowbrook-dr.W4953234.htm#tc-14
2020/10/16,l883773,2059 Blacksmith Lane,Blacksmith Lane,Glen Abbey,Oakville,"$1,649,000",4 baths,5 beds,https://oakville.listing.ca/2059-blacksmith-lane.W4953161.htm#tc-15
2020/10/16,l883771,2309 Eighth Line,Eighth Line,Iroquois Ridge North,Oakville,"$1,798,000",5 baths,4+1 beds,https://oakville.listing.ca/2309-eighth-line.W4953154.htm#tc-16
2020/10/16,l883760,1100 Lansdown Dr,Lansdown Dr,Clearview,Oakville,"$1,499,000",5 baths,4 beds,https://oakville.listing.ca/1100-lansdown-dr.W4953062.htm#tc-17
2020/10/16,l883755,477 Berkley Crt,Berkley Crt,River Oaks,Oakville,"$2,350,000",4 baths,4+1 beds,https://oakville.listing.ca/477-berkley-crt.W4953046.htm#tc-18
2020/10/16,l883744,41 Third Line,Third Line,Bronte East,Oakville,"$1,799,000",3 baths,4+1 beds,https://oakville.listing.ca/41-third-line.W4952988.htm#tc-19
2020/10/16,l883734,2435 Greenwich Dr 53,Greenwich Dr,Palermo West,Oakville,"$649,000",2 baths,2 beds,https://oakville.listing.ca/2435-greenwich-dr-53.W4952928.htm#tc-1a
2020/10/16,l883708,2140 Stillmeadow Rd,Stillmeadow Rd,West Oak Trails,Oakville,"$999,900",3 baths,3 beds,https://oakville.listing.ca/2140-stillmeadow-rd.W4952786.htm#tc-1b
2020/10/16,l883496,279 Tweedsdale Cres,Tweedsdale Cres,Bronte East,Oakville,"$2,149,000",5 baths,3+1 beds,https://oakville.listing.ca/279-tweedsdale-cres.W4952663.htm#tc-1c
2020/10/16,l883494,454 Maple Ave,Maple Ave,Old Oakville,Oakville,"$3,895,000",6 baths,4+2 beds,https://oakville.listing.ca/454-maple-ave.W4952645.htm#tc-1d
2020/10/16,l883492,239 Margaret Dr,Margaret Dr,Bronte East,Oakville,"$1,085,000",2 baths,3 beds,https://oakville.listing.ca/239-margaret-dr.W4952632.htm#tc-1e
2020/10/16,l883487,2362 Rebecca St,Rebecca St,Bronte West,Oakville,"$949,900",2 baths,2 beds,https://oakville.listing.ca/2362-rebecca-st.W4952589.htm#tc-1f
2020/10/16,l883458,3091 Harebell Gate,Harebell Gate,Rural Oakville,Oakville,"$789,999",3 baths,2 beds,https://oakville.listing.ca/3091-harebell-gate.W4952369.htm#tc-1g
2020/10/16,l883449,213 Slater Cres,Slater Cres,Old Oakville,Oakville,"$899,000",2 baths,3+1 beds,https://oakville.listing.ca/213-slater-cres.W4952247.htm#tc-1h
2020/10/16,l883246,1240 Westview Terr 46,Westview Terr,West Oak Trails,Oakville,"$712,900",2 baths,3 beds,https://oakville.listing.ca/1240-westview-terr-46.W4953404.htm#tc-1i
2020/10/16,l883225,2338 Taunton Rd 304,Taunton Rd,Uptown Core,Oakville,"$659,000",2 baths,2 beds,https://oakville.listing.ca/2338-taunton-rd-304.W4953132.htm#tc-1j
2020/10/16,l883224,1030 Falgarwood Dr 58,Falgarwood Dr,Iroquois Ridge South,Oakville,"$468,500",2 baths,3 beds,https://oakville.listing.ca/1030-falgarwood-dr-58.W4953127.htm#tc-1k
2020/10/16,l882893,1489 Heritage Way 47,Heritage Way,Glen Abbey,Oakville,"$539,900",2 baths,2 beds,https://oakville.listing.ca/1489-heritage-way-47.W4952278.htm#tc-1l
2020/10/16,l882627,2276 Chancery Lane,Chancery Lane,Eastlake,Oakville,"$4,888,000",5 baths,6 beds,https://oakville.listing.ca/2276-chancery-lane.W4952082.htm#tc-1m
2020/10/16,l882551,328 Palmer Ave,Palmer Ave,Old Oakville,Oakville,"$1,050,000",1 baths,2 beds,https://oakville.listing.ca/328-palmer-ave.W4952008.htm#tc-1n
2020/10/16,l882417,132 Caulder Dr,Caulder Dr,Eastlake,Oakville,"$2,100,000",3 baths,3 beds,https://oakville.listing.ca/132-caulder-dr.W4951677.htm#tc-1o
2020/10/16,l882413,8 Sewell Dr,Sewell Dr,College Park,Oakville,"$1,029,999",2 baths,3 beds,https://oakville.listing.ca/8-sewell-dr.W4951656.htm#tc-1p
2020/10/16,l882412,241 Savoy Cres,Savoy Cres,Bronte East,Oakville,"$1,490,000",3 baths,5 beds,https://oakville.listing.ca/241-savoy-cres.W4951655.htm#tc-1q
2020/10/16,l882409,472 Samford Pl,Samford Pl,Bronte East,Oakville,"$999,000",2 baths,3+1 beds,https://oakville.listing.ca/472-samford-pl.W4951644.htm#tc-1r
2020/10/16,l882390,1177 Summerlea St,Summerlea St,Bronte East,Oakville,"$1,388,000",2 baths,4+1 beds,https://oakville.listing.ca/1177-summerlea-st.W4951489.htm#tc-1s
2020/10/16,l882362,455 Levanna Lane,Levanna Lane,River Oaks,Oakville,"$875,000",4 baths,3+1 beds,https://oakville.listing.ca/455-levanna-lane.W4951280.htm#tc-1t
2020/10/16,l882359,209 Lakewood Dr,Lakewood Dr,Old Oakville,Oakville,"$2,995,000",5 baths,4+2 beds,https://oakville.listing.ca/209-lakewood-dr.W4951246.htm#tc-1u
2020/10/16,l882342,359 Sussex St,Sussex St,Bronte West,Oakville,"$1,399,000",4 baths,2+1 beds,https://oakville.listing.ca/359-sussex-st.W4951096.htm#tc-1v
2020/10/16,l882321,38 Stewart St,Stewart St,Old Oakville,Oakville,"$1,798,000",5 baths,4 beds,https://oakville.listing.ca/38-stewart-st.W4950927.htm#tc-1w
2020/10/16,l882199,3066 Sixth Line 344,Sixth Line,River Oaks,Oakville,"$670,000",2 baths,2 beds,https://oakville.listing.ca/3066-sixth-line-344.W4951922.htm#tc-1x
2020/10/16,l882018,3169 Millicent Ave,Millicent Ave,Rural Oakville,Oakville,"$1,528,800",4 baths,4 beds,https://oakville.listing.ca/3169-millicent-ave.W4950697.htm#tc-1y
2020/10/16,l881993,554 Third Line,Third Line,Bronte East,Oakville,"$1,499,999",4 baths,3 beds,https://oakville.listing.ca/554-third-line.W4950526.htm#tc-1z
2020/10/16,l881966,2234 Kwinter Rd,Kwinter Rd,West Oak Trails,Oakville,"$1,200,000",3 baths,4 beds,https://oakville.listing.ca/2234-kwinter-rd.W4950381.htm#tc-20
2020/10/16,l881965,2651 Wynten Way,Wynten Way,Clearview,Oakville,"$1,499,000",4 baths,4+1 beds,https://oakville.listing.ca/2651-wynten-way.W4950380.htm#tc-21
2020/10/16,l881721,2365 Central Park Dr 1203,Central Park Dr,Uptown Core,Oakville,"$499,900",2 baths,2 beds,https://oakville.listing.ca/2365-central-park-dr-1203.W4951288.htm#tc-22
2020/10/16,l881715,1042 Falgarwood Dr 109,Falgarwood Dr,Iroquois Ridge South,Oakville,"$479,999",2 baths,4 beds,https://oakville.listing.ca/1042-falgarwood-dr-109.W4951218.htm#tc-23
2020/10/16,l881702,216 Oak Park Blvd 336,Oak Park Blvd,Uptown Core,Oakville,"$479,900",1 baths,1+1 beds,https://oakville.listing.ca/216-oak-park-blvd-336.W4951090.htm#tc-24
2020/10/16,l881363,2486 Old Bronte Rd 623,Old Bronte Rd,Palermo West,Oakville,"$420,000",1 baths,1 beds,https://oakville.listing.ca/2486-old-bronte-rd-623.W4950310.htm#tc-25
2020/10/16,l881131,1273 Craigleith Rd,Craigleith Rd,Iroquois Ridge North,Oakville,"$1,099,900",4 baths,3+1 beds,https://oakville.listing.ca/1273-craigleith-rd.W4950246.htm#tc-26
2020/10/16,l881078,2504 Post Rd,Post Rd,Uptown Core,Oakville,"$560,000",2 baths,2 beds,https://oakville.listing.ca/2504-post-rd.W4950232.htm#tc-27
2020/10/16,l880743,2511 Lakeshore Rd 323,Lakeshore Rd,Bronte West,Oakville,"$739,999",2 baths,2 beds,https://oakville.listing.ca/2511-lakeshore-rd-323.W4949889.htm#tc-28
2020/10/16,l880348,45 Nadia Pl 45,Nadia Pl,College Park,Oakville,"$575,000",2 baths,3 beds,https://oakville.listing.ca/45-nadia-pl-45.W4949483.htm#tc-29
2020/10/16,l880333,55 Speers Rd 1107,Speers Rd,Old Oakville,Oakville,"$529,900",1 baths,1+1 beds,https://oakville.listing.ca/55-speers-rd-1107.W4949332.htm#tc-2a
2020/10/16,l880238,1506 Prince John Circ,Prince John Circ,Clearview,Oakville,"$968,800",4 baths,3+1 beds,https://oakville.listing.ca/1506-prince-john-circ.W4949147.htm#tc-2b
2020/10/16,l880232,3367 Whilabout Terr,Whilabout Terr,Bronte West,Oakville,"$1,199,900",4 baths,3+1 beds,https://oakville.listing.ca/3367-whilabout-terr.W4949143.htm#tc-2c
2020/10/16,l880209,3134 Hines Dr,Hines Dr,Rural Oakville,Oakville,"$2,079,900",4 baths,4 beds,https://oakville.listing.ca/3134-hines-dr.W4949069.htm#tc-2d
2020/10/16,l880147,1270 Gainsborough Dr 52,Gainsborough Dr,Iroquois Ridge South,Oakville,"$589,900",2 baths,3 beds,https://oakville.listing.ca/1270-gainsborough-dr-52.W4949105.htm#tc-2e
2020/10/16,l880035,3132 Biltmore Common St,Biltmore Common St,Rural Oakville,Oakville,"$799,900",2 baths,3 beds,https://oakville.listing.ca/3132-biltmore-common-st.W4949048.htm#tc-2f
2020/10/16,l879972,3289 Timeless Dr,Timeless Dr,Bronte West,Oakville,"$1,668,000",5 baths,4+1 beds,https://oakville.listing.ca/3289-timeless-dr.W4948926.htm#tc-2g
2020/10/16,l879966,250 Reynolds St,Reynolds St,Old Oakville,Oakville,"$1,899,900",3 baths,5 beds,https://oakville.listing.ca/250-reynolds-st.W4948895.htm#tc-2h
2020/10/16,l879963,86 Chisholm St,Chisholm St,Old Oakville,Oakville,"$2,489,900",6 baths,3+1 beds,https://oakville.listing.ca/86-chisholm-st.W4948892.htm#tc-2i
2020/10/16,l879869,3058 Sixth Line A312,Sixth Line,River Oaks,Oakville,"$698,898",2 baths,2 beds,https://oakville.listing.ca/3058-sixth-line-a312.W4948857.htm#tc-2j
2020/10/16,l879863,300 Randall St Ph12,Randall St,Old Oakville,Oakville,"$5,509,000",3 baths,2 beds,https://oakville.listing.ca/300-randall-st-ph12.W4948806.htm#tc-2k
2020/10/16,l879690,461 Sunset Dr,Sunset Dr,Bronte West,Oakville,"$1,287,000",2 baths,4 beds,https://oakville.listing.ca/461-sunset-dr.W4948311.htm#tc-2l
2020/10/16,l879689,2267 Meadowland Dr,Meadowland Dr,Uptown Core,Oakville,"$1,175,000",4 baths,4 beds,https://oakville.listing.ca/2267-meadowland-dr.W4948310.htm#tc-2m
2020/10/16,l879670,150 Ulster Dr,Ulster Dr,Bronte West,Oakville,"$2,550,000",5 baths,4 beds,https://oakville.listing.ca/150-ulster-dr.W4948087.htm#tc-2n
2020/10/16,l879500,2379 Central Park Dr 709,Central Park Dr,River Oaks,Oakville,"$589,900",2 baths,2 beds,https://oakville.listing.ca/2379-central-park-dr-709.W4948777.htm#tc-2o
2020/10/16,l879494,2272 Mowat Ave 14,Mowat Ave,River Oaks,Oakville,"$669,000",3 baths,3 beds,https://oakville.listing.ca/2272-mowat-ave-14.W4948712.htm#tc-2p
2020/10/16,l879480,55 Speers Rd 1111,Speers Rd,Old Oakville,Oakville,"$469,900",1 baths,1 beds,https://oakville.listing.ca/55-speers-rd-1111.W4948568.htm#tc-2q
2020/10/16,l879442,1528 Sixth Line 59,Sixth Line,College Park,Oakville,"$619,900",2 baths,3 beds,https://oakville.listing.ca/1528-sixth-line-59.W4948196.htm#tc-2r
2020/10/16,l879160,203 Burloak Dr,Burloak Dr,Bronte West,Oakville,"$2,598,700",5 baths,4 beds,https://oakville.listing.ca/203-burloak-dr.W4947975.htm#tc-2s
2020/10/16,l879104,2028 Markle Dr,Markle Dr,River Oaks,Oakville,"$1,250,000",4 baths,4+2 beds,https://oakville.listing.ca/2028-markle-dr.W4947601.htm#tc-2t
2020/10/16,l879082,490 Bohemia Cres,Bohemia Cres,Old Oakville,Oakville,"$1,450,000",2 baths,3+1 beds,https://oakville.listing.ca/490-bohemia-cres.W4947494.htm#tc-2u
2020/10/16,l879073,1150 Queens Ave,Queens Ave,College Park,Oakville,"$1,099,900",3 baths,2+2 beds,https://oakville.listing.ca/1150-queens-ave.W4947413.htm#tc-2v
2020/10/16,l879068,179 Margaret Dr,Margaret Dr,Old Oakville,Oakville,"$900,000",4 baths,3 beds,https://oakville.listing.ca/179-margaret-dr.W4947390.htm#tc-2w
2020/10/16,l878909,2486 Old Bronte Rd 802,Old Bronte Rd,Palermo West,Oakville,"$449,990",1 baths,1 beds,https://oakville.listing.ca/2486-old-bronte-rd-802.W4948011.htm#tc-2x
2020/10/16,l878888,2496 Post Rd 24,Post Rd,River Oaks,Oakville,"$568,888",2 baths,2 beds,https://oakville.listing.ca/2496-post-rd-24.W4947763.htm#tc-2y
2020/10/16,l878884,2511 Lakeshore Rd 810,Lakeshore Rd,Bronte West,Oakville,"$999,000",2 baths,2 beds,https://oakville.listing.ca/2511-lakeshore-rd-810.W4947737.htm#tc-2z
2020/10/16,l878874,1230 Marlborough Crt 902,Marlborough Crt,College Park,Oakville,"$479,900",1 baths,1 beds,https://oakville.listing.ca/1230-marlborough-crt-902.W4947638.htm#tc-30
2020/10/16,l878626,2238 High Wood Crt,High Wood Crt,West Oak Trails,Oakville,"$1,828,000",5 baths,5 beds,https://oakville.listing.ca/2238-high-wood-crt.W4947349.htm#tc-31
2020/10/16,l878500,2009 Rosemount Cres,Rosemount Cres,West Oak Trails,Oakville,"$1,299,800",4 baths,4+1 beds,https://oakville.listing.ca/2009-rosemount-cres.W4947151.htm#tc-32
2020/10/16,l878330,2922 Mulberry Dr,Mulberry Dr,Clearview,Oakville,"$1,699,000",5 baths,4+2 beds,https://oakville.listing.ca/2922-mulberry-dr.W4947024.htm#tc-33
2020/10/16,l878323,63 Ennisclare Dr,Ennisclare Dr,Eastlake,Oakville,"$3,995,000",5 baths,5 beds,https://oakville.listing.ca/63-ennisclare-dr.W4946950.htm#tc-34
2020/10/16,l878314,1115 Kent Ave,Kent Ave,College Park,Oakville,"$1,329,900",2 baths,3+1 beds,https://oakville.listing.ca/1115-kent-ave.W4946872.htm#tc-35
2020/10/16,l878301,158 Maple Grove Dr,Maple Grove Dr,Eastlake,Oakville,"$6,398,000",8 baths,4+1 beds,https://oakville.listing.ca/158-maple-grove-dr.W4946762.htm#tc-36
2020/10/16,l878276,3041 Silvertip Common Dr,Silvertip Common Dr,Rural Oakville,Oakville,"$788,000",2 baths,2 beds,https://oakville.listing.ca/3041-silvertip-common-dr.W4946567.htm#tc-37
2020/10/16,l878275,556 Fourth Line,Fourth Line,Bronte East,Oakville,"$1,390,000",2 baths,3 beds,https://oakville.listing.ca/556-fourth-line.W4946562.htm#tc-38
2020/10/16,l878269,2406 Nichols Dr,Nichols Dr,Iroquois Ridge North,Oakville,"$899,999",3 baths,3 beds,https://oakville.listing.ca/2406-nichols-dr.W4946511.htm#tc-39
2020/10/16,l878261,74 Germorda Dr,Germorda Dr,College Park,Oakville,"$1,188,000",3 baths,3+1 beds,https://oakville.listing.ca/74-germorda-dr.W4946421.htm#tc-3a
2020/10/16,l878258,508 Ravineview Way,Ravineview Way,Iroquois Ridge North,Oakville,"$1,499,888",5 baths,4+2 beds,https://oakville.listing.ca/508-ravineview-way.W4946401.htm#tc-3b
2020/10/16,l878257,147 Deane Ave,Deane Ave,Old Oakville,Oakville,"$899,900",2 baths,3+1 beds,https://oakville.listing.ca/147-deane-ave.W4946389.htm#tc-3c
2020/10/16,l878233,4 Miller Rd,Miller Rd,College Park,Oakville,"$999,000",3 baths,3 beds,https://oakville.listing.ca/4-miller-rd.W4946229.htm#tc-3d
2020/10/16,l878020,100 Bronte Rd 308,Bronte Rd,Bronte West,Oakville,"$499,900",1 baths,1 beds,https://oakville.listing.ca/100-bronte-rd-308.W4946966.htm#tc-3e
2020/10/16,l877649,2378 Wasaga Dr,Wasaga Dr,Iroquois Ridge North,Oakville,"$1,228,000",4 baths,3+1 beds,https://oakville.listing.ca/2378-wasaga-dr.W4946106.htm#tc-3f
2020/10/16,l877640,2227 Pheasant Lane,Pheasant Lane,West Oak Trails,Oakville,"$1,299,900",4 baths,4 beds,https://oakville.listing.ca/2227-pheasant-lane.W4946073.htm#tc-3g
2020/10/16,l877629,1308 Valerie Cres,Valerie Cres,Clearview,Oakville,"$869,000",3 baths,3 beds,https://oakville.listing.ca/1308-valerie-cres.W4945985.htm#tc-3h
2020/10/16,l877597,2768 Huntingdon Tr,Huntingdon Tr,Clearview,Oakville,"$899,998",4 baths,4+1 beds,https://oakville.listing.ca/2768-huntingdon-tr.W4945810.htm#tc-3i
2020/10/16,l877595,2471 Village Common,Village Common,Palermo West,Oakville,"$999,900",4 baths,3 beds,https://oakville.listing.ca/2471-village-common.W4945769.htm#tc-3j
2020/10/16,l877584,256 Royal Oak Crt,Royal Oak Crt,College Park,Oakville,"$1,688,000",4 baths,4 beds,https://oakville.listing.ca/256-royal-oak-crt.W4945720.htm#tc-3k
2020/10/16,l877583,525 Ridgewood Crt,Ridgewood Crt,Glen Abbey,Oakville,"$949,900",3 baths,3+1 beds,https://oakville.listing.ca/525-ridgewood-crt.W4945716.htm#tc-3l
2020/10/16,l877421,47 Hays Blvd 23,Hays Blvd,Uptown Core,Oakville,"$549,000",2 baths,2 beds,https://oakville.listing.ca/47-hays-blvd-23.W4946178.htm#tc-3m
2020/10/16,l877390,65 Speers Rd 706,Speers Rd,Old Oakville,Oakville,"$599,000",2 baths,2+1 beds,https://oakville.listing.ca/65-speers-rd-706.W4945840.htm#tc-3n
2020/10/16,l877136,1183 Carey Rd,Carey Rd,Eastlake,Oakville,"$2,589,000",3 baths,4 beds,https://oakville.listing.ca/1183-carey-rd.W4945514.htm#tc-3o
2020/10/16,l877074,130 Thomas St,Thomas St,Old Oakville,Oakville,"$2,888,000",4 baths,4 beds,https://oakville.listing.ca/130-thomas-st.W4945285.htm#tc-3p
2020/10/16,l877022,1361 Stationmaster Lane,Stationmaster Lane,Glen Abbey,Oakville,"$1,479,000",4 baths,4+2 beds,https://oakville.listing.ca/1361-stationmaster-lane.W4945373.htm#tc-3q
2020/10/16,l877011,129 East St,East St,Bronte West,Oakville,"$1,639,000",5 baths,3+1 beds,https://oakville.listing.ca/129-east-st.W4945364.htm#tc-3r
2020/10/16,l876952,3500 Lakeshore Rd 705,Lakeshore Rd,Bronte West,Oakville,"$999,800",2 baths,2 beds,https://oakville.listing.ca/3500-lakeshore-rd-705.W4945443.htm#tc-3s
2020/10/16,l876900,1558 Lancaster Dr 64,Lancaster Dr,Iroquois Ridge South,Oakville,"$635,000",2 baths,3 beds,https://oakville.listing.ca/1558-lancaster-dr-64.W4945508.htm#tc-3t
2020/10/16,l876867,1460 Bishops Gate 409,Bishops Gate,Glen Abbey,Oakville,"$460,000",1 baths,1+1 beds,https://oakville.listing.ca/1460-bishops-gate-409.W4945242.htm#tc-3u
2020/10/16,l876784,1202 Lambeth Rd,Lambeth Rd,Iroquois Ridge South,Oakville,"$1,699,000",4 baths,3 beds,https://oakville.listing.ca/1202-lambeth-rd.W4945138.htm#tc-3v
2020/10/16,l876759,2074 Seabrook Dr,Seabrook Dr,Bronte East,Oakville,"$1,069,000",2 baths,3 beds,https://oakville.listing.ca/2074-seabrook-dr.W4944946.htm#tc-3w
2020/10/16,l876740,145 Wolfdale Ave,Wolfdale Ave,Bronte East,Oakville,"$1,999,000",4 baths,4 beds,https://oakville.listing.ca/145-wolfdale-ave.W4944811.htm#tc-3x
2020/10/16,l876733,1308 Blackburn Dr,Blackburn Dr,Glen Abbey,Oakville,"$1,698,000",5 baths,4+2 beds,https://oakville.listing.ca/1308-blackburn-dr.W4944740.htm#tc-3y
2020/10/16,l876728,532 Stream Cres,Stream Cres,Rural Oakville,Oakville,"$1,169,800",4 baths,3+1 beds,https://oakville.listing.ca/532-stream-cres.W4944656.htm#tc-3z
2020/10/16,l876719,152 North Park Blvd,North Park Blvd,Rural Oakville,Oakville,"$1,749,900",4 baths,5 beds,https://oakville.listing.ca/152-north-park-blvd.W4944589.htm#tc-40
