ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020/10/16,l884996,137 Wales Ave,Wales Ave,Markham Village,Markham,"$498,000",2 baths,3 beds,https://markham.listing.ca/137-wales-ave.N4955341.htm#a-p
2020/10/16,l884995,7825 Bayview Ave 720,Bayview Ave,Aileen-Willowbrook,Markham,"$899,000",2 baths,2 beds,https://markham.listing.ca/7825-bayview-ave-720.N4955308.htm#a-q
2020/10/16,l884981,7167 Yonge St 307,Yonge St,Thornhill,Markham,"$859,000",2 baths,3 beds,https://markham.listing.ca/7167-yonge-st-307.N4954847.htm#a-r
2020/10/16,l884728,144 Smoothwater Terr,Smoothwater Terr,Box Grove,Markham,"$1,299,000",4 baths,4 beds,https://markham.listing.ca/144-smoothwater-terr.N4954312.htm#a-s
2020/10/16,l884706,22 Kerrigan Cres,Kerrigan Cres,Unionville,Markham,"$1,650,000",6 baths,5+2 beds,https://markham.listing.ca/22-kerrigan-cres.N4954117.htm#a-t
2020/10/16,l884652,10961 Victoria Square Blvd,Victoria Square Blvd,Victoria Square,Markham,"$2,199,990",3 baths,4 beds,https://markham.listing.ca/10961-victoria-square-blvd.N4954420.htm#a-u
2020/10/16,l884647,26 Parkway Ave,Parkway Ave,Old Markham Village,Markham,"$1,650,000",3 baths,4+1 beds,https://markham.listing.ca/26-parkway-ave.N4953984.htm#a-v
2020/10/16,l884632,131 Cornwall Dr,Cornwall Dr,Cornell,Markham,"$799,000",4 baths,3+1 beds,https://markham.listing.ca/131-cornwall-dr.N4954429.htm#a-w
2020/10/16,l884617,17 Jackson Eli Way,Jackson Eli Way,Cedarwood,Markham,"$918,000",3 baths,4 beds,https://markham.listing.ca/17-jackson-eli-way.N4954034.htm#a-x
2020/10/16,l884546,16 Colchester St,Colchester St,Cornell,Markham,"$699,000",3 baths,3 beds,https://markham.listing.ca/16-colchester-st.N4954271.htm#a-y
2020/10/16,l884543,327 Main St,Main St,Old Markham Village,Markham,"$895,800",2 baths,3 beds,https://markham.listing.ca/327-main-st.N4954064.htm#a-z
2020/10/16,l884542,7 Thomas Swanson St,Thomas Swanson St,Cornell,Markham,"$838,000",4 baths,4 beds,https://markham.listing.ca/7-thomas-swanson-st.N4954149.htm#a-10
2020/10/16,l884512,48 Ferndell Circ,Ferndell Circ,Unionville,Markham,"$1,599,000",4 baths,4+2 beds,https://markham.listing.ca/48-ferndell-circ.N4954094.htm#a-11
2020/10/16,l884464,180 Enterprise Blvd 304,Enterprise Blvd,Unionville,Markham,"$758,000",2 baths,2 beds,https://markham.listing.ca/180-enterprise-blvd-304.N4954653.htm#a-12
2020/10/16,l884455,277 South Park Rd 216,South Park Rd,Commerce Valley,Markham,"$499,000",1 baths,1+1 beds,https://markham.listing.ca/277-south-park-rd-216.N4954714.htm#a-13
2020/10/16,l884400,7400 Markham Rd,Markham Rd,Middlefield,Markham,"$609,000",2 baths,2+1 beds,https://markham.listing.ca/7400-markham-rd.N4954120.htm#a-14
2020/10/16,l884378,7161 Yonge St 730,Yonge St,Grandview,Markham,"$475,000",1 baths,1+1 beds,https://markham.listing.ca/7161-yonge-st-730.N4954261.htm#a-15
2020/10/16,l884371,2 Adam Sellers St 122,Adam Sellers St,Cornell,Markham,"$499,900",1 baths,1 beds,https://markham.listing.ca/2-adam-sellers-st-122.N4954133.htm#a-16
2020/10/16,l884366,610 Bullock Dr 104,Bullock Dr,Markville,Markham,"$895,000",2 baths,2 beds,https://markham.listing.ca/610-bullock-dr-104.N4954424.htm#a-17
2020/10/16,l884284,20 Fred Varley Dr 340,Fred Varley Dr,Unionville,Markham,"$589,000",1 baths,1+1 beds,https://markham.listing.ca/20-fred-varley-dr-340.N4954102.htm#a-18
2020/10/16,l884255,7363 Kennedy Rd Ph 12,Kennedy Rd,Milliken Mills East,Markham,"$598,000",2 baths,2+1 beds,https://markham.listing.ca/7363-kennedy-rd-ph-12.N4954597.htm#a-19
2020/10/16,l884251,268 Buchanan Dr 725W,Buchanan Dr,Unionville,Markham,"$688,000",2 baths,2 beds,https://markham.listing.ca/268-buchanan-dr-725w.N4954230.htm#a-1a
2020/10/16,l884249,3 Linda Way,Linda Way,Unionville,Markham,"$723,000",2 baths,3 beds,https://markham.listing.ca/3-linda-way.N4954336.htm#a-1b
2020/10/16,l884102,9506 Markham Rd 301,Markham Rd,Wismer,Markham,"$499,900",2 baths,1+1 beds,https://markham.listing.ca/9506-markham-rd-301.N4953919.htm#a-1c
2020/10/16,l884101,39 Galleria Pkwy 1016,Galleria Pkwy,Commerce Valley,Markham,"$668,000",2 baths,2 beds,https://markham.listing.ca/39-galleria-pkwy-1016.N4953915.htm#a-1d
2020/10/16,l884036,55 Central Park Dr,Central Park Dr,Markville,Markham,"$1,398,000",5 baths,4+2 beds,https://markham.listing.ca/55-central-park-dr.N4953860.htm#a-1e
2020/10/16,l884034,462 The Bridle Walk,The Bridle Walk,Berczy,Markham,"$898,000",3 baths,3+1 beds,https://markham.listing.ca/462-the-bridle-walk.N4953848.htm#a-1f
2020/10/16,l884024,23 Evergreen Cres,Evergreen Cres,Aileen-Willowbrook,Markham,"$1,399,900",4 baths,4+2 beds,https://markham.listing.ca/23-evergreen-cres.N4953773.htm#a-1g
2020/10/16,l883943,7451 Yonge St 501,Yonge St,Thornhill,Markham,"$489,000",2 baths,2 beds,https://markham.listing.ca/7451-yonge-st-501.N4953785.htm#a-1h
2020/10/16,l883939,99 South Town Centre Blvd 606,South Town Centre Blvd,Unionville,Markham,"$599,000",2 baths,1+1 beds,https://markham.listing.ca/99-south-town-centre-blvd-606.N4953706.htm#a-1i
2020/10/16,l883677,208 Everett St,Everett St,Wismer,Markham,"$1,150,000",4 baths,4+1 beds,https://markham.listing.ca/208-everett-st.N4953361.htm#a-1j
2020/10/16,l883675,18 Penhurst Crt,Penhurst Crt,Raymerville,Markham,"$1,089,000",4 baths,3 beds,https://markham.listing.ca/18-penhurst-crt.N4953295.htm#a-1k
2020/10/16,l883674,27 Chumleigh Cres,Chumleigh Cres,German Mills,Markham,"$1,180,000",4 baths,4+2 beds,https://markham.listing.ca/27-chumleigh-cres.N4953266.htm#a-1l
2020/10/16,l883673,144 Church St,Church St,Markham Village,Markham,"$2,395,000",4 baths,4 beds,https://markham.listing.ca/144-church-st.N4953259.htm#a-1m
2020/10/16,l883671,10 Willowgate Dr,Willowgate Dr,Bullock,Markham,"$1,328,800",2 baths,3 beds,https://markham.listing.ca/10-willowgate-dr.N4953230.htm#a-1n
2020/10/16,l883664,30 Rouge St,Rouge St,Vinegar Hill,Markham,"$1,089,000",2 baths,3+1 beds,https://markham.listing.ca/30-rouge-st.N4953174.htm#a-1o
2020/10/16,l883659,9 Geddington Cres,Geddington Cres,Box Grove,Markham,"$1,398,000",6 baths,5+2 beds,https://markham.listing.ca/9-geddington-cres.N4953066.htm#a-1p
2020/10/16,l883650,220 Bayview Fairways Dr,Bayview Fairways Dr,Bayview Fairway-Bayview Country Club Estates,Markham,"$1,650,000",4 baths,4+1 beds,https://markham.listing.ca/220-bayview-fairways-dr.N4952814.htm#a-1q
2020/10/16,l883645,278 Ridgecrest Rd,Ridgecrest Rd,Berczy,Markham,"$1,188,000",4 baths,4+1 beds,https://markham.listing.ca/278-ridgecrest-rd.N4952769.htm#a-1r
2020/10/16,l883415,60 Harvest Field Rd,Harvest Field Rd,Cornell,Markham,"$949,990",4 baths,3 beds,https://markham.listing.ca/60-harvest-field-rd.N4952676.htm#a-1s
2020/10/16,l883406,87 Cairns Dr,Cairns Dr,Raymerville,Markham,"$1,099,900",4 baths,4+1 beds,https://markham.listing.ca/87-cairns-dr.N4952558.htm#a-1t
2020/10/16,l883401,27 Karen Miles Cres,Karen Miles Cres,Middlefield,Markham,"$1,099,888",5 baths,4+1 beds,https://markham.listing.ca/27-karen-miles-cres.N4952464.htm#a-1u
2020/10/16,l883398,86 Sir Lancelot Dr,Sir Lancelot Dr,Markham Village,Markham,"$1,219,000",4 baths,4 beds,https://markham.listing.ca/86-sir-lancelot-dr.N4952414.htm#a-1v
2020/10/16,l883389,16 Havagal Cres,Havagal Cres,Markville,Markham,"$1,288,000",4 baths,4+1 beds,https://markham.listing.ca/16-havagal-cres.N4952310.htm#a-1w
2020/10/16,l883175,37 Galleria Pkwy 711,Galleria Pkwy,Commerce Valley,Markham,"$539,000",1 baths,1 beds,https://markham.listing.ca/37-galleria-pkwy-711.N4953030.htm#a-1x
2020/10/16,l882873,278 Buchanan Dr 706E,Buchanan Dr,Unionville,Markham,"$599,000",2 baths,2 beds,https://markham.listing.ca/278-buchanan-dr-706e.N4952872.htm#a-1y
2020/10/16,l882869,1 Royal Orchard Blvd 901,Royal Orchard Blvd,Royal Orchard,Markham,"$535,000",2 baths,3 beds,https://markham.listing.ca/1-royal-orchard-blvd-901.N4952732.htm#a-1z
2020/10/16,l882859,15 Water Walk Dr 1609,Water Walk Dr,Unionville,Markham,"$579,800",1 baths,1+1 beds,https://markham.listing.ca/15-water-walk-dr-1609.N4952521.htm#a-20
2020/10/16,l882857,399 South Park Rd 501,South Park Rd,Commerce Valley,Markham,"$488,000",1 baths,1 beds,https://markham.listing.ca/399-south-park-rd-501.N4952481.htm#a-21
2020/10/16,l882855,60 Inverlochy Blvd 508,Inverlochy Blvd,Royal Orchard,Markham,"$539,888",2 baths,3 beds,https://markham.listing.ca/60-inverlochy-blvd-508.N4952454.htm#a-22
2020/10/16,l882848,7165 Yonge St 1802,Yonge St,Grandview,Markham,"$699,000",2 baths,2 beds,https://markham.listing.ca/7165-yonge-st-1802.N4952249.htm#a-23
2020/10/16,l882839,38 Cedarland Dr 712,Cedarland Dr,Unionville,Markham,"$718,000",2 baths,2+1 beds,https://markham.listing.ca/38-cedarland-dr-712.N4941703.htm#a-24
2020/10/16,l882618,14 Marlow Cres,Marlow Cres,Markville,Markham,"$850,000",2 baths,2+1 beds,https://markham.listing.ca/14-marlow-cres.N4952079.htm#a-25
2020/10/16,l882609,55 Pepperell Cres,Pepperell Cres,Milliken Mills West,Markham,"$828,000",3 baths,3+2 beds,https://markham.listing.ca/55-pepperell-cres.N4952030.htm#a-26
2020/10/16,l882608,42 Gas Lamp Lane,Gas Lamp Lane,Cornell,Markham,"$788,000",3 baths,3+1 beds,https://markham.listing.ca/42-gas-lamp-lane.N4952019.htm#a-27
2020/10/16,l882587,28 Uptown Dr 226,Uptown Dr,Unionville,Markham,"$595,000",1 baths,1+1 beds,https://markham.listing.ca/28-uptown-dr-226.N4952102.htm#a-28
2020/10/16,l882585,48 Suncrest Blvd 305,Suncrest Blvd,Commerce Valley,Markham,"$625,000",2 baths,2 beds,https://markham.listing.ca/48-suncrest-blvd-305.N4952064.htm#a-29
2020/10/16,l882584,99 Legends Way,Legends Way,Unionville,Markham,"$890,000",4 baths,3 beds,https://markham.listing.ca/99-legends-way.N4952049.htm#a-2a
2020/10/16,l882270,235 Rustle Woods Ave,Rustle Woods Ave,Cornell,Markham,"$989,900",4 baths,3+1 beds,https://markham.listing.ca/235-rustle-woods-ave.N4951126.htm#a-2b
2020/10/16,l882267,181 Dundas Way,Dundas Way,Greensborough,Markham,"$699,000",3 baths,3+1 beds,https://markham.listing.ca/181-dundas-way.N4951044.htm#a-2c
2020/10/16,l882258,75 Orchard Hill Blvd,Orchard Hill Blvd,Berczy,Markham,"$899,000",3 baths,3 beds,https://markham.listing.ca/75-orchard-hill-blvd.N4950969.htm#a-2d
2020/10/16,l882256,159 Mallory Ave,Mallory Ave,Milliken Mills East,Markham,"$1,998,800",4 baths,4+1 beds,https://markham.listing.ca/159-mallory-ave.N4950926.htm#a-2e
2020/10/16,l882254,45 Tower Bridge Cres,Tower Bridge Cres,Berczy,Markham,"$1,288,000",4 baths,4+1 beds,https://markham.listing.ca/45-tower-bridge-cres.N4950916.htm#a-2f
2020/10/16,l882183,8081 Birchmount Rd 1303,Birchmount Rd,Unionville,Markham,"$549,999",1 baths,1+1 beds,https://markham.listing.ca/8081-birchmount-rd-1303.N4951906.htm#a-2g
2020/10/16,l881940,99 Risebrough Crct,Risebrough Crct,Milliken Mills West,Markham,"$1,280,000",7 baths,4+4 beds,https://markham.listing.ca/99-risebrough-crct.N4950867.htm#a-2h
2020/10/16,l881937,67 Isabella Peach Dr,Isabella Peach Dr,Victoria Square,Markham,"$1,199,000",4 baths,4 beds,https://markham.listing.ca/67-isabella-peach-dr.N4950795.htm#a-2i
2020/10/16,l881913,73 Dickson Hill Rd,Dickson Hill Rd,Rural Markham,Markham,"$849,000",2 baths,2+1 beds,https://markham.listing.ca/73-dickson-hill-rd.N4950529.htm#a-2j
2020/10/16,l881907,263 Whites Hill Ave,Whites Hill Ave,Cornell,Markham,"$728,000",3 baths,3 beds,https://markham.listing.ca/263-whites-hill-ave.N4950433.htm#a-2k
2020/10/16,l881904,18 Windsong Crt,Windsong Crt,Milliken Mills East,Markham,"$1,698,000",5 baths,4+2 beds,https://markham.listing.ca/18-windsong-crt.N4950406.htm#a-2l
2020/10/16,l881678,316 John St 266,John St,Aileen-Willowbrook,Markham,"$664,900",3 baths,3 beds,https://markham.listing.ca/316-john-st-266.N4951234.htm#a-2m
2020/10/16,l881676,100 Anna Russell Way Ph 12,Anna Russell Way,Unionville,Markham,"$399,999",2 baths,2 beds,https://markham.listing.ca/100-anna-russell-way-ph-12.N4951085.htm#a-2n
2020/10/16,l881353,7400 Markham Rd 519,Markham Rd,Middlefield,Markham,"$595,000",2 baths,2+1 beds,https://markham.listing.ca/7400-markham-rd-519.N4950974.htm#a-2o
2020/10/16,l881352,35 Knightsbridge Way,Knightsbridge Way,Markham Village,Markham,"$649,900",2 baths,4 beds,https://markham.listing.ca/35-knightsbridge-way.N4950924.htm#a-2p
2020/10/16,l881351,9500 Markham Rd 705,Markham Rd,Wismer,Markham,"$518,000",2 baths,1+1 beds,https://markham.listing.ca/9500-markham-rd-705.N4950833.htm#a-2q
2020/10/16,l881346,7165 Yonge St 2411,Yonge St,Grandview,Markham,"$527,000",1 baths,1 beds,https://markham.listing.ca/7165-yonge-st-2411.N4950689.htm#a-2r
2020/10/16,l881335,7167 Yonge St Ph105,Yonge St,Thornhill,Markham,"$609,900",1 baths,1+1 beds,https://markham.listing.ca/7167-yonge-st-ph105.N4950470.htm#a-2s
2020/10/16,l881332,50 Inverlochy Blvd 1011,Inverlochy Blvd,Royal Orchard,Markham,"$634,500",2 baths,2 beds,https://markham.listing.ca/50-inverlochy-blvd-1011.N4950366.htm#a-2t
2020/10/16,l881100,29 Tamarack Dr,Tamarack Dr,Aileen-Willowbrook,Markham,"$1,025,000",4 baths,4+1 beds,https://markham.listing.ca/29-tamarack-dr.N4950212.htm#a-2u
2020/10/16,l881049,233 South Park Rd 707,South Park Rd,Commerce Valley,Markham,"$498,000",1 baths,1 beds,https://markham.listing.ca/233-south-park-rd-707.N4950211.htm#a-2v
2020/10/16,l881048,33 Cox Blvd B 309,Cox Blvd,Unionville,Markham,"$36,000",0 baths,0 beds,https://markham.listing.ca/33-cox-blvd-b-309.N4950200.htm#a-2w
2020/10/16,l881005,52 Stotts Cres,Stotts Cres,Wismer,Markham,"$1,190,000",4 baths,4+2 beds,https://markham.listing.ca/52-stotts-cres.N4950090.htm#a-2x
2020/10/16,l880973,20 Truchard Ave,Truchard Ave,Berczy,Markham,"$819,000",3 baths,3 beds,https://markham.listing.ca/20-truchard-ave.N4950000.htm#a-2y
2020/10/16,l880971,31 John Gary Dr,John Gary Dr,Village Green-South Unionville,Markham,"$1,388,888",4 baths,4 beds,https://markham.listing.ca/31-john-gary-dr.N4949974.htm#a-2z
2020/10/16,l880953,33 Cox Blvd 125,Cox Blvd,Unionville,Markham,"$688,000",2 baths,2+1 beds,https://markham.listing.ca/33-cox-blvd-125.N4950126.htm#a-30
2020/10/16,l880876,20 Nichols Blvd,Nichols Blvd,Cachet,Markham,"$1,338,000",4 baths,3+1 beds,https://markham.listing.ca/20-nichols-blvd.N4949967.htm#a-31
2020/10/16,l880772,164 Rizal Ave,Rizal Ave,Box Grove,Markham,"$1,588,000",4 baths,4+2 beds,https://markham.listing.ca/164-rizal-ave.N4949890.htm#a-32
2020/10/16,l880725,8200 Birchmount Rd 2102,Birchmount Rd,Unionville,Markham,"$759,990",2 baths,2 beds,https://markham.listing.ca/8200-birchmount-rd-2102.N4949770.htm#a-33
2020/10/16,l880548,4 Wilclay Ave,Wilclay Ave,Milliken Mills East,Markham,"$1,299,999",4 baths,4+2 beds,https://markham.listing.ca/4-wilclay-ave.N4949625.htm#a-34
2020/10/16,l880544,63 Windyton Ave,Windyton Ave,Cornell,Markham,"$999,000",4 baths,4 beds,https://markham.listing.ca/63-windyton-ave.N4949595.htm#a-35
2020/10/16,l880407,10 Michener Cres,Michener Cres,Raymerville,Markham,"$988,000",4 baths,3+1 beds,https://markham.listing.ca/10-michener-cres.N4949462.htm#a-36
2020/10/16,l880405,5 Glaceport Cres,Glaceport Cres,Victoria Manor-Jennings Gate,Markham,"$1,478,000",4 baths,4+1 beds,https://markham.listing.ca/5-glaceport-cres.N4949454.htm#a-37
2020/10/16,l880392,63 Romfield Circ,Romfield Circ,Royal Orchard,Markham,"$998,000",2 baths,3 beds,https://markham.listing.ca/63-romfield-circ.N4949320.htm#a-38
2020/10/16,l880388,175 Billingsley Cres,Billingsley Cres,Cedarwood,Markham,"$989,900",4 baths,4 beds,https://markham.listing.ca/175-billingsley-cres.N4949275.htm#a-39
2020/10/16,l880327,39 New Delhi Dr 619,New Delhi Dr,Cedarwood,Markham,"$528,000",1 baths,1+1 beds,https://markham.listing.ca/39-new-delhi-dr-619.N4949552.htm#a-3a
2020/10/16,l880326,1 Uptown Dr 203,Uptown Dr,Unionville,Markham,"$549,000",1 baths,1+1 beds,https://markham.listing.ca/1-uptown-dr-203.N4949540.htm#a-3b
2020/10/16,l880322,9 Stollery Pond Cres 102,Stollery Pond Cres,Angus Glen,Markham,"$719,000",2 baths,1+1 beds,https://markham.listing.ca/9-stollery-pond-cres-102.N4949456.htm#a-3c
2020/10/16,l880057,7161 Yonge St 331,Yonge St,Thornhill,Markham,"$599,000",2 baths,2 beds,https://markham.listing.ca/7161-yonge-st-331.N4949061.htm#a-3d
2020/10/16,l880024,34 Pike Lane,Pike Lane,Cornell,Markham,"$799,000",3 baths,3 beds,https://markham.listing.ca/34-pike-lane.N4949032.htm#a-3e
2020/10/16,l880018,24 Upper Duke Cres,Upper Duke Cres,Unionville,Markham,"$939,000",4 baths,3+1 beds,https://markham.listing.ca/24-upper-duke-cres.N4948996.htm#a-3f
2020/10/16,l880002,7171 Yonge St 2109,Yonge St,Thornhill,Markham,"$539,000",1 baths,1+1 beds,https://markham.listing.ca/7171-yonge-st-2109.N4949005.htm#a-3g
2020/10/16,l879939,3 Dimma St,Dimma St,Cornell,Markham,"$699,900",3 baths,3 beds,https://markham.listing.ca/3-dimma-st.N4948989.htm#a-3h
2020/10/16,l879937,124 Huntington Park Dr,Huntington Park Dr,Thornlea,Markham,"$1,288,888",3 baths,4 beds,https://markham.listing.ca/124-huntington-park-dr.N4948980.htm#a-3i
2020/10/16,l879929,216 Steeles Ave,Steeles Ave,Grandview,Markham,"$1,499,000",4 baths,6+2 beds,https://markham.listing.ca/216-steeles-ave.N4948864.htm#a-3j
2020/10/16,l879920,81 Beckenridge Dr,Beckenridge Dr,Milliken Mills East,Markham,"$1,829,800",8 baths,4+3 beds,https://markham.listing.ca/81-beckenridge-dr.N4948769.htm#a-3k
2020/10/16,l879857,25 Water Walk Dr 723,Water Walk Dr,Unionville,Markham,"$538,000",1 baths,1+1 beds,https://markham.listing.ca/25-water-walk-dr-723.N4948940.htm#a-3l
2020/10/16,l879852,9560 Markham Rd 1106,Markham Rd,Wismer,Markham,"$519,888",1 baths,1+1 beds,https://markham.listing.ca/9560-markham-rd-1106.N4948820.htm#a-3m
2020/10/16,l879617,48 Meadowbrook Lane,Meadowbrook Lane,Unionville,Markham,"$1,299,000",3 baths,3 beds,https://markham.listing.ca/48-meadowbrook-lane.N4948501.htm#a-3n
2020/10/16,l879615,32 Joseph St,Joseph St,Old Markham Village,Markham,"$1,050,000",2 baths,3 beds,https://markham.listing.ca/32-joseph-st.N4948471.htm#a-3o
2020/10/16,l879589,3 Roseberry Rd,Roseberry Rd,Unionville,Markham,"$1,488,000",5 baths,4 beds,https://markham.listing.ca/3-roseberry-rd.N4948144.htm#a-3p
2020/10/16,l879580,65 Chatelaine Dr,Chatelaine Dr,Rouge River Estates,Markham,"$3,680,000",10 baths,8 beds,https://markham.listing.ca/65-chatelaine-dr.N4947993.htm#a-3q
2020/10/16,l879421,21 Sir Frederick Bantin Way,Sir Frederick Bantin Way,Unionville,Markham,"$1,468,880",5 baths,3 beds,https://markham.listing.ca/21-sir-frederick-bantin-way.N4948737.htm#a-3r
2020/10/16,l879418,151 Upper Duke Cres 1303,Upper Duke Cres,Unionville,Markham,"$696,000",2 baths,2 beds,https://markham.listing.ca/151-upper-duke-cres-1303.N4948704.htm#a-3s
2020/10/16,l879413,111 Upper Duke Cres 305,Upper Duke Cres,Unionville,Markham,"$499,900",1 baths,1 beds,https://markham.listing.ca/111-upper-duke-cres-305.N4948665.htm#a-3t
2020/10/16,l879404,50 Clegg Rd 108,Clegg Rd,Unionville,Markham,"$638,000",2 baths,2 beds,https://markham.listing.ca/50-clegg-rd-108.N4948502.htm#a-3u
2020/10/16,l879396,30 Dunsheath Way 516,Dunsheath Way,Cornell,Markham,"$620,000",2 baths,2 beds,https://markham.listing.ca/30-dunsheath-way-516.N4948330.htm#a-3v
2020/10/16,l879389,9582 Markham Rd Lph1607,Markham Rd,Wismer,Markham,"$665,000",2 baths,2+1 beds,https://markham.listing.ca/9582-markham-rd-lph1607.N4948151.htm#a-3w
2020/10/16,l879047,5 Lindemann St,Lindemann St,Thornhill,Markham,"$990,000",4 baths,4+1 beds,https://markham.listing.ca/5-lindemann-st.N4947970.htm#a-3x
2020/10/16,l879041,59 Cachet Pkwy,Cachet Pkwy,Devil's Elbow,Markham,"$2,488,000",3 baths,4 beds,https://markham.listing.ca/59-cachet-pkwy.N4947884.htm#a-3y
2020/10/16,l879035,19 Upper Greensborough Dr,Upper Greensborough Dr,Greensborough,Markham,"$768,000",3 baths,3+1 beds,https://markham.listing.ca/19-upper-greensborough-dr.N4947814.htm#a-3z
2020/10/16,l879034,7 Nichols Blvd,Nichols Blvd,Cachet,Markham,"$1,288,000",5 baths,4+2 beds,https://markham.listing.ca/7-nichols-blvd.N4947805.htm#a-40
2020/10/16,l879032,108 Roy Grove Way,Roy Grove Way,Greensborough,Markham,"$768,000",3 baths,3 beds,https://markham.listing.ca/108-roy-grove-way.N4947778.htm#a-41
2020/10/16,l879024,8 Durant Cres,Durant Cres,Middlefield,Markham,"$1,090,800",3 baths,4 beds,https://markham.listing.ca/8-durant-cres.N4947704.htm#a-42
2020/10/16,l879014,35 Normark Dr,Normark Dr,Royal Orchard,Markham,"$1,488,800",3 baths,5+1 beds,https://markham.listing.ca/35-normark-dr.N4947571.htm#a-43
2020/10/16,l879010,9 Cachet Pkwy,Cachet Pkwy,Devil\'s Elbow,Markham,"$2,430,000",4 baths,4+1 beds,https://markham.listing.ca/9-cachet-pkwy.N4947539.htm#a-44
