Date,Cash Buying Rate,Cash Selling Rate,Spot Buying Rate,Spot Selling Rate
2019/09/25,0.2799,0.2927,0.2872,0.2912
2019/09/24,0.2788,0.2916,0.2861,0.2901
2019/09/23,0.2792,0.292,0.2865,0.2905
2019/09/20,0.2776,0.2904,0.2849,0.2889
2019/09/19,0.2776,0.2904,0.2849,0.2889
2019/09/18,0.277,0.2898,0.2843,0.2883
2019/09/17,0.2776,0.2904,0.2849,0.2889
2019/09/16,0.2779,0.2907,0.2852,0.2892
2019/09/12,0.2784,0.2912,0.2857,0.2897
2019/09/11,0.2802,0.293,0.2875,0.2915
2019/09/10,0.2816,0.2944,0.2889,0.2929
2019/09/09,0.2829,0.2957,0.2902,0.2942
2019/09/06,0.2828,0.2956,0.2901,0.2941
2019/09/05,0.2844,0.2972,0.2917,0.2957
2019/09/04,0.2858,0.2986,0.2931,0.2971
2019/09/03,0.2872,0.3,0.2945,0.2985
2019/09/02,0.286,0.2988,0.2933,0.2973
2019/10/31,0.271,0.2838,0.2783,0.2823
2019/10/30,0.2709,0.2837,0.2782,0.2822
2019/10/29,0.271,0.2838,0.2783,0.2823
2019/10/28,0.2719,0.2847,0.2792,0.2832
2019/10/25,0.2722,0.285,0.2795,0.2835
2019/10/24,0.2721,0.2849,0.2794,0.2834
2019/10/23,0.273,0.2858,0.2803,0.2843
2019/10/22,0.2724,0.2852,0.2797,0.2837
2019/10/21,0.2724,0.2852,0.2797,0.2837
2019/10/18,0.2724,0.2852,0.2797,0.2837
2019/10/17,0.2724,0.2852,0.2797,0.2837
2019/10/16,0.2734,0.2862,0.2807,0.2847
2019/10/15,0.2739,0.2867,0.2812,0.2852
2019/10/14,0.2735,0.2863,0.2808,0.2848
2019/10/09,0.2784,0.2912,0.2857,0.2897
2019/10/08,0.2784,0.2912,0.2857,0.2897
2019/10/07,0.2799,0.2927,0.2872,0.2912
2019/10/05,0.2801,0.2929,0.2874,0.2914
2019/10/04,0.2807,0.2935,0.288,0.292
2019/10/03,0.2803,0.2931,0.2876,0.2916
2019/10/02,0.2792,0.292,0.2865,0.2905
2019/10/01,0.2772,0.29,0.2845,0.2885
2019/11/29,0.2693,0.2821,0.2766,0.2806
2019/11/28,0.2694,0.2822,0.2767,0.2807
2019/11/27,0.2701,0.2829,0.2774,0.2814
2019/11/26,0.2707,0.2835,0.278,0.282
2019/11/25,0.2709,0.2837,0.2782,0.2822
2019/11/22,0.2717,0.2845,0.279,0.283
2019/11/21,0.2718,0.2846,0.2791,0.2831
2019/11/20,0.2718,0.2846,0.2791,0.2831
2019/11/19,0.2714,0.2842,0.2787,0.2827
2019/11/18,0.2707,0.2835,0.278,0.282
2019/11/15,0.2719,0.2847,0.2792,0.2832
2019/11/14,0.2718,0.2846,0.2791,0.2831
2019/11/13,0.2704,0.2832,0.2777,0.2817
2019/11/12,0.2692,0.282,0.2765,0.2805
2019/11/11,0.2699,0.2827,0.2772,0.2812
2019/11/08,0.2689,0.2817,0.2762,0.2802
2019/11/07,0.2695,0.2823,0.2768,0.2808
2019/11/06,0.2697,0.2825,0.277,0.281
2019/11/05,0.2697,0.2825,0.277,0.281
2019/11/04,0.2713,0.2841,0.2786,0.2826
2019/11/01,0.273,0.2858,0.2803,0.2843
2019/12/31,0.2667,0.2795,0.274,0.278
2019/12/30,0.2657,0.2785,0.273,0.277
2019/12/27,0.2655,0.2783,0.2728,0.2768
2019/12/26,0.2656,0.2784,0.2729,0.2769
2019/12/25,0.266,0.2788,0.2733,0.2773
2019/12/24,0.2664,0.2792,0.2737,0.2777
2019/12/23,0.2666,0.2794,0.2739,0.2779
2019/12/20,0.2664,0.2792,0.2737,0.2777
2019/12/19,0.2659,0.2787,0.2732,0.2772
2019/12/18,0.2664,0.2792,0.2737,0.2777
2019/12/17,0.2659,0.2787,0.2732,0.2772
2019/12/16,0.2669,0.2797,0.2742,0.2782
2019/12/13,0.2672,0.28,0.2745,0.2785
2019/12/12,0.2701,0.2829,0.2774,0.2814
2019/12/11,0.271,0.2838,0.2783,0.2823
2019/12/10,0.2713,0.2841,0.2786,0.2826
2019/12/09,0.2715,0.2843,0.2788,0.2828
2019/12/06,0.2713,0.2841,0.2786,0.2826
2019/12/05,0.2706,0.2834,0.2779,0.2819
2019/12/04,0.2719,0.2847,0.2792,0.2832
2019/12/03,0.2703,0.2831,0.2776,0.2816
2019/12/02,0.269,0.2818,0.2763,0.2803
2020/01/31,0.2676,0.2804,0.2749,0.2789
2020/01/30,0.2687,0.2815,0.276,0.28
2020/01/22,0.2632,0.276,0.2705,0.2745
2020/01/21,0.2634,0.2762,0.2707,0.2747
2020/01/20,0.2627,0.2755,0.27,0.274
2020/01/17,0.2623,0.2751,0.2696,0.2736
2020/01/16,0.2629,0.2757,0.2702,0.2742
2020/01/15,0.2628,0.2756,0.2701,0.2741
2020/01/14,0.2626,0.2754,0.2699,0.2739
2020/01/13,0.2639,0.2767,0.2712,0.2752
2020/01/10,0.2647,0.2775,0.272,0.276
2020/01/09,0.2648,0.2776,0.2721,0.2761
2020/01/08,0.268,0.2808,0.2753,0.2793
2020/01/07,0.2682,0.281,0.2755,0.2795
2020/01/06,0.269,0.2818,0.2763,0.2803
2020/01/03,0.2691,0.2819,0.2764,0.2804
2020/01/02,0.2674,0.2802,0.2747,0.2787
2020/02/27,0.2655,0.2783,0.2728,0.2768
2020/02/26,0.2656,0.2784,0.2729,0.2769
2020/02/25,0.2648,0.2776,0.2721,0.2761
2020/02/24,0.2637,0.2765,0.271,0.275
2020/02/21,0.2628,0.2756,0.2701,0.2741
2020/02/20,0.2615,0.2743,0.2688,0.2728
2020/02/19,0.2641,0.2769,0.2714,0.2754
2020/02/18,0.2651,0.2779,0.2724,0.2764
2020/02/17,0.2638,0.2766,0.2711,0.2751
2020/02/15,0.2641,0.2769,0.2714,0.2754
2020/02/14,0.2641,0.2769,0.2714,0.2754
2020/02/13,0.264,0.2768,0.2713,0.2753
2020/02/12,0.2637,0.2765,0.271,0.275
2020/02/11,0.264,0.2768,0.2713,0.2753
2020/02/10,0.2644,0.2772,0.2717,0.2757
2020/02/07,0.2646,0.2774,0.2719,0.2759
2020/02/06,0.2641,0.2769,0.2714,0.2754
2020/02/05,0.266,0.2788,0.2733,0.2773
2020/02/04,0.2675,0.2803,0.2748,0.2788
2020/02/03,0.2693,0.2821,0.2766,0.2806
2020/03/31,0.2695,0.2823,0.2768,0.2808
2020/03/30,0.2705,0.2833,0.2778,0.2818
2020/03/27,0.2682,0.281,0.2755,0.2795
2020/03/26,0.2648,0.2776,0.2721,0.2761
2020/03/25,0.2626,0.2754,0.2699,0.2739
2020/03/24,0.2647,0.2775,0.272,0.276
2020/03/23,0.2663,0.2791,0.2736,0.2776
2020/03/20,0.2667,0.2795,0.274,0.278
2020/03/19,0.2697,0.2825,0.277,0.281
2020/03/18,0.2723,0.2851,0.2796,0.2836
2020/03/17,0.2732,0.286,0.2805,0.2845
2020/03/16,0.2737,0.2865,0.281,0.285
2020/03/13,0.2753,0.2881,0.2826,0.2866
2020/03/12,0.2809,0.2937,0.2882,0.2922
2020/03/11,0.277,0.2898,0.2843,0.2883
2020/03/10,0.2797,0.2925,0.287,0.291
2020/03/09,0.285,0.2978,0.2923,0.2963
2020/03/06,0.2741,0.2869,0.2814,0.2854
2020/03/05,0.2695,0.2823,0.2768,0.2808
2020/03/04,0.2699,0.2827,0.2772,0.2812
2020/03/03,0.2687,0.2815,0.276,0.28
2020/03/02,0.2682,0.281,0.2755,0.2795
2020/04/30,0.2697,0.2825,0.277,0.281
2020/04/29,0.2719,0.2847,0.2792,0.2832
2020/04/28,0.2708,0.2836,0.2781,0.2821
2020/04/27,0.2706,0.2834,0.2779,0.2819
2020/04/24,0.2697,0.2825,0.277,0.281
2020/04/23,0.2701,0.2829,0.2774,0.2814
2020/04/22,0.27,0.2828,0.2773,0.2813
2020/04/21,0.2706,0.2834,0.2779,0.2819
2020/04/20,0.2696,0.2824,0.2769,0.2809
2020/04/17,0.2696,0.2824,0.2769,0.2809
2020/04/16,0.2696,0.2824,0.2769,0.2809
2020/04/15,0.2704,0.2832,0.2777,0.2817
2020/04/14,0.2697,0.2825,0.277,0.281
2020/04/13,0.2695,0.2823,0.2768,0.2808
2020/04/10,0.2682,0.281,0.2755,0.2795
2020/04/09,0.2669,0.2797,0.2742,0.2782
2020/04/08,0.2675,0.2803,0.2748,0.2788
2020/04/07,0.2671,0.2799,0.2744,0.2784
2020/04/06,0.2672,0.28,0.2745,0.2785
2020/04/01,0.2719,0.2847,0.2792,0.2832
2020/05/29,0.2708,0.2836,0.2781,0.2821
2020/05/28,0.2692,0.282,0.2765,0.2805
2020/05/27,0.2698,0.2826,0.2771,0.2811
2020/05/26,0.2686,0.2814,0.2759,0.2799
2020/05/25,0.2696,0.2824,0.2769,0.2809
2020/05/22,0.2698,0.2826,0.2771,0.2811
2020/05/21,0.2683,0.2811,0.2756,0.2796
2020/05/20,0.2689,0.2817,0.2762,0.2802
2020/05/19,0.2692,0.282,0.2765,0.2805
2020/05/18,0.2704,0.2832,0.2777,0.2817
2020/05/15,0.2699,0.2827,0.2772,0.2812
2020/05/14,0.2705,0.2833,0.2778,0.2818
2020/05/13,0.2698,0.2826,0.2771,0.2811
2020/05/12,0.2687,0.2815,0.276,0.28
2020/05/11,0.2692,0.282,0.2765,0.2805
2020/05/08,0.2715,0.2843,0.2788,0.2828
2020/05/07,0.272,0.2848,0.2793,0.2833
2020/05/06,0.2719,0.2847,0.2792,0.2832
2020/05/05,0.2703,0.2831,0.2776,0.2816
2020/05/04,0.2704,0.2832,0.2777,0.2817
2020/06/30,0.2658,0.2786,0.2731,0.2771
2020/06/29,0.2666,0.2794,0.2739,0.2779
2020/06/24,0.2687,0.2815,0.276,0.28
2020/06/23,0.2672,0.28,0.2745,0.2785
2020/06/22,0.2678,0.2806,0.2751,0.2791
2020/06/20,0.268,0.2808,0.2753,0.2793
2020/06/19,0.2678,0.2806,0.2751,0.2791
2020/06/18,0.2676,0.2804,0.2749,0.2789
2020/06/17,0.267,0.2798,0.2743,0.2783
2020/06/16,0.2669,0.2797,0.2742,0.2782
2020/06/15,0.2671,0.2799,0.2744,0.2784
2020/06/12,0.2675,0.2803,0.2748,0.2788
2020/06/11,0.2681,0.2809,0.2754,0.2794
2020/06/10,0.2669,0.2797,0.2742,0.2782
2020/06/09,0.2663,0.2791,0.2736,0.2776
2020/06/08,0.2627,0.2755,0.27,0.274
2020/06/05,0.2632,0.276,0.2705,0.2745
2020/06/04,0.2646,0.2774,0.2719,0.2759
2020/06/03,0.2655,0.2783,0.2728,0.2768
2020/06/02,0.2687,0.2815,0.276,0.28
2020/06/01,0.2691,0.2819,0.2764,0.2804
2020/07/31,0.273,0.2858,0.2803,0.2843
2020/07/30,0.2715,0.2843,0.2788,0.2828
2020/07/29,0.2719,0.2847,0.2792,0.2832
2020/07/28,0.2699,0.2827,0.2772,0.2812
2020/07/27,0.2701,0.2829,0.2774,0.2814
2020/07/24,0.2687,0.2815,0.276,0.28
2020/07/23,0.2661,0.2789,0.2734,0.2774
2020/07/22,0.2667,0.2795,0.274,0.278
2020/07/21,0.2659,0.2787,0.2732,0.2772
2020/07/20,0.2664,0.2792,0.2737,0.2777
2020/07/17,0.2667,0.2795,0.274,0.278
2020/07/16,0.2672,0.28,0.2745,0.2785
2020/07/15,0.2669,0.2797,0.2742,0.2782
2020/07/14,0.2663,0.2791,0.2736,0.2776
2020/07/13,0.2669,0.2797,0.2742,0.2782
2020/07/10,0.2677,0.2805,0.275,0.279
2020/07/09,0.2663,0.2791,0.2736,0.2776
2020/07/08,0.2658,0.2786,0.2731,0.2771
2020/07/07,0.2653,0.2781,0.2726,0.2766
2020/07/06,0.2653,0.2781,0.2726,0.2766
2020/07/03,0.2659,0.2787,0.2732,0.2772
2020/07/02,0.2658,0.2786,0.2731,0.2771
2020/07/01,0.2658,0.2786,0.2731,0.2771
2020/08/31,0.2695,0.2823,0.2768,0.2808
2020/08/28,0.2688,0.2816,0.2761,0.2801
2020/08/27,0.2688,0.2816,0.2761,0.2801
2020/08/26,0.2681,0.2809,0.2754,0.2794
2020/08/25,0.2683,0.2811,0.2756,0.2796
2020/08/24,0.2693,0.2821,0.2766,0.2806
2020/08/21,0.2702,0.283,0.2775,0.2815
2020/08/20,0.2689,0.2817,0.2762,0.2802
2020/08/19,0.2704,0.2832,0.2777,0.2817
2020/08/18,0.2701,0.2829,0.2774,0.2814
2020/08/17,0.2678,0.2806,0.2751,0.2791
2020/08/14,0.2673,0.2801,0.2746,0.2786
2020/08/13,0.2675,0.2803,0.2748,0.2788
2020/08/12,0.2671,0.2799,0.2744,0.2784
2020/08/11,0.2688,0.2816,0.2761,0.2801
2020/08/10,0.2689,0.2817,0.2762,0.2802
2020/08/07,0.2699,0.2827,0.2772,0.2812
2020/08/06,0.2699,0.2827,0.2772,0.2812
2020/08/05,0.2699,0.2827,0.2772,0.2812
2020/08/04,0.2693,0.2821,0.2766,0.2806
2020/08/03,0.2694,0.2822,0.2767,0.2807
2020/09/30,0.2663,0.2791,0.2736,0.2776
2020/09/29,0.2665,0.2793,0.2738,0.2778
2020/09/28,0.2677,0.2805,0.275,0.279
2020/09/26,0.2676,0.2804,0.2749,0.2789
2020/09/25,0.2682,0.281,0.2755,0.2795
2020/09/24,0.2688,0.2816,0.2761,0.2801
2020/09/23,0.2686,0.2814,0.2759,0.2799
2020/09/22,0.2694,0.2822,0.2767,0.2807
2020/09/21,0.2702,0.283,0.2775,0.2815
2020/09/18,0.2693,0.2821,0.2766,0.2806
2020/09/17,0.2701,0.2829,0.2774,0.2814
2020/09/16,0.2688,0.2816,0.2761,0.2801
2020/09/15,0.2683,0.2811,0.2756,0.2796
2020/09/14,0.2686,0.2814,0.2759,0.2799
2020/09/11,0.2682,0.281,0.2755,0.2795
2020/09/10,0.2687,0.2815,0.276,0.28
2020/09/09,0.269,0.2818,0.2763,0.2803
2020/09/08,0.2682,0.281,0.2755,0.2795
2020/09/07,0.2685,0.2813,0.2758,0.2798
2020/09/04,0.2685,0.2813,0.2758,0.2798
2020/09/03,0.2684,0.2812,0.2757,0.2797
2020/09/02,0.2688,0.2816,0.2761,0.2801
2020/09/01,0.2697,0.2825,0.277,0.281
2020/10/30,0.2676,0.2804,0.2749,0.2789
2020/10/29,0.2676,0.2804,0.2749,0.2789
2020/10/28,0.2677,0.2805,0.275,0.279
2020/10/27,0.2659,0.2787,0.2732,0.2772
2020/10/26,0.266,0.2788,0.2733,0.2773
2020/10/23,0.2669,0.2797,0.2742,0.2782
2020/10/22,0.2668,0.2796,0.2741,0.2781
2020/10/21,0.2656,0.2784,0.2729,0.2769
2020/10/20,0.2645,0.2773,0.2718,0.2758
2020/10/19,0.2651,0.2779,0.2724,0.2764
2020/10/16,0.2657,0.2785,0.273,0.277
2020/10/15,0.2657,0.2785,0.273,0.277
2020/10/14,0.2651,0.2779,0.2724,0.2764
2020/10/13,0.2646,0.2774,0.2719,0.2759
2020/10/12,0.2644,0.2772,0.2717,0.2757
2020/10/08,0.2638,0.2766,0.2711,0.2751
2020/10/07,0.264,0.2768,0.2713,0.2753
2020/10/06,0.2647,0.2775,0.272,0.276
2020/10/05,0.2653,0.2781,0.2726,0.2766
2020/11/05,0.2672,0.28,0.2745,0.2785
2020/11/04,0.2669,0.2797,0.2742,0.2782
2020/11/03,0.267,0.2798,0.2743,0.2783
2020/11/02,0.2662,0.279,0.2735,0.2775
2020/11/06,0.2696,0.2824,0.2769,0.2809
2020/11/18,0.2674,0.2802,0.2747,0.2787
2020/11/17,0.2664,0.2792,0.2737,0.2777
2020/11/16,0.2665,0.2793,0.2738,0.2778
2020/11/13,0.2651,0.2779,0.2724,0.2764
2020/11/12,0.2645,0.2773,0.2718,0.2758
2020/11/11,0.264,0.2768,0.2713,0.2753
2020/11/10,0.2652,0.278,0.2725,0.2765
2020/11/09,0.2691,0.2819,0.2764,0.2804
2020/11/20,0.268,0.2808,0.2753,0.2793
2020/11/19,0.2681,0.2809,0.2754,0.2794
2020/11/30,0.2675,0.2803,0.2748,0.2788
2020/11/27,0.2675,0.2803,0.2748,0.2788
2020/11/26,0.2667,0.2795,0.274,0.278
2020/11/25,0.2666,0.2794,0.2739,0.2779
2020/11/24,0.2666,0.2794,0.2739,0.2779
2020/11/23,0.268,0.2808,0.2753,0.2793
2020/12/08,0.2645,0.2773,0.2718,0.2758
2020/12/07,0.2645,0.2773,0.2718,0.2758
2020/12/04,0.265,0.2778,0.2723,0.2763
2020/12/03,0.2655,0.2783,0.2728,0.2768
2020/12/02,0.2657,0.2785,0.273,0.277
2020/12/01,0.2668,0.2796,0.2741,0.2781
2020/12/14,0.2643,0.2771,0.2716,0.2756
2020/12/11,0.2638,0.2766,0.2711,0.2751
2020/12/10,0.2634,0.2762,0.2707,0.2747
2020/12/09,0.2642,0.277,0.2715,0.2755
