Store,phone,email,address,website
LMC Pharmacy - Brampton,905-595-0560,lmcbrampton@LMC.ca,2979 Bovaird Dr EBrampton  ONL6S 0C6,
LMC Pharmacy - Etobicoke,416-645-1035,lmcetobicoke@lmc.ca,Westway Plaza1723 Kipling Ave  Unit 2BEtobicoke  ONM9R 4E1,www.lmc.ca
Loblaw Pharmacy - Bolton,905-951-7502,phr00558@loblaw.ca,487 Queen St SBolton  ONL7E 2B4,www.drugstorepharmacy.ca
Loblaw Superstore DRUGStore Pharmacy - Brampton - Steeles Ave W,905-451-9987,phr02801@loblaw.ca,85 Steeles Ave WBrampton  ONL6Y 0B5,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Shelburne,519-925-0933,phr03481@loblaw.ca,101 2nd LineShelburne  ONL9V 3J4,www.yourhealthmattershere.ca
Logos Pharmacy,905-495-0099,,423 Wanless Dr  Unit A106Brampton  ONL7A 0N9,
Lormel Pharmacy,905-846-6800,,10 Lormel Gate  Unit 8Brampton  ONL7A 2K7,
Main Street Medical Pharmacy,905-970-9922,info@mainstreetmedicalpharmacy.ca,10886 Hurontario St  Unit 8Brampton  ONL7A 3R9,www.myrxhealth.ca/msm/index.html
McKesson Canada - Ontario Specialty Prescription Services,905-671-4586,,8555 Torbram RdBrampton  ONL6T 5R1,www.mckesson.ca
McLaughlin Medical Pharmacy,905-452-9600,,499 Ray Lawson Blvd  Units 20-21Brampton  ONL6Y 4E6,
Medi Plus Pharmacy 003 - Brampton - Red Maple Dr,905-452-7771,medipluspharmacy003@hotmail.com,20 Red Maple Dr  Unit 14Brampton  ONL6X 4N7,
Medi Plus Pharmacy 004 - Brampton - McMurchy Ave S,905-454-2000,medipluspharmacy@hotmail.com,51 McMurchy Ave S  Unit 3Brampton  ONL6Y 1Y5,
Medi-Place Healthcare Pharmacy,905-451-3500,,178 John St  Unit 107Brampton  ONL6W 2A4,
Mediplus Pharmacy,416-744-8264,,1111 Albion RdEtobicoke  ONM9V 1A9,
Metro Pharmacy - Brampton - Great Lakes Dr,905-789-6464,,20 Great Lakes DrBrampton  ONL6R 2K7,www.metro.ca
Metro Pharmacy - Brampton - Peel Centre Dr,905-793-0600,,25 Peel Centre DrBrampton  ONL6T 3R5,www.metro.ca
Natthan Pharmacy - Brampton - Queen St E,905-216-8102,natthanpharmacy@gmail.com,263 Queen St E  Unit 20Brampton  ONL6W 4K6,
Nofrills DRUGStore Pharmacy - Brampton - Clementine Dr,905-457-9312,phr00718@loblaw.ca,70 Clementine DrBrampton  ONL6Y 0L8,www.drugstorepharmacy.ca
Nofrills DRUGStore Pharmacy - Brampton - Queen St E,905-452-9011,phr01328@loblaw.ca,295 Queen St EBrampton  ONL6W 3R1,www.drugstorepharmacy.ca
Nofrills DRUGStore Pharmacy - Etobicoke - Albion Rd,416-744-7389,phm00270@loblaw.ca,1530 Albion RdToronto  ONM9V 1B4,www.drugstorepharmacy.ca
North Bramalea Pharmacy,905-791-2453,,North Bramalea Medical Centre9780 Bramalea RdBrampton  ONL6S 2P1,
Northview Pharmacy - Brampton,905-846-3200,,10635 Creditview RdBrampton  ONL7A 0T4,
Orange Care Pharmacy - Orangeville - Lakeview Court,519-307-2006,,170 Lakeview Court  Unit 2Orangeville  ONL9W 5J7,
Orangeville Pharmacy,519-307-8100,orangevillepharmacy1@gmail.com,50 Rolling Hills DrOrangeville  ONL9W 6T6,www.ptgpharmacy.com/Orangeville_Pharmacy_Ontario.h...
Pan Drugs,905-792-3011,,9025 Torbram RdBrampton  ONL6S 3L2,
Peel Pharmacy,905-452-1622,,345 Queen St W  Unit 5Brampton  ONL6Y 3A9,
Permanent Drug Mart,416-745-6212,,106 Humber College BlvdToronto  ONM9V 4E4,
Pharma Centro,905-265-1265,sales@pharmacentro.ca,140 Woodbridge AveWoodbridge  ONL4L 4K9,
PharmaChoice - Brampton - Cottrelle Blvd (Pharmacy on Cottrelle),905-497-8288,,10 Cottrelle Blvd  Unit 107Brampton  ONL6S 0E2,www.pharmachoice.com/locations/pharmacy-on-cottrel...
PharmaChoice - Brampton - Gillingham Dr (Main St),905-454-3008,pch562@pharmachoice.com,60 Gillingham Dr  Unit 101Brampton  ONL6X 0Z9,www.pharmachoice.com/on/main-street
PharmaChoice - Brampton - Gore Rd (Superhealth),905-794-4470,pch601@pharmachoice.com,8917 Gore Rd  Unit 7Brampton  ONL6P 2L1,www.pharmachoice.com/on/superhealth
PharmaChoice - Brampton - Kings Cross Rd (Kings Cross),905-799-1788,pch592@pharmachoice.com,17 Kings Cross Rd  Unit 4Brampton  ONL6T 3V5,www.pharmachoice.com/on/kings-cross
PharmaChoice - Brampton - Ray Lawson Blvd (Nanaksar),905-450-7447,,511 Ray Lawson Blvd  Unit 2Brampton  ONL6Y 0N2,www.pharmachoice.com/on/nanaksar
PharmaChoice - Brampton - Sandalwood Pkwy E (Castlemore),905-791-2550,marina_mani@hotmail.com,2945 Sandalwood Pkwy E  Unit 4Brampton  ONL6R 3J6,www.pharmachoice.com/on/castlemore
PharmaChoice - Brampton - West Dr (Healthplex),905-454-7410,myfamilypharmacy@hotmail.com,150 West DrBrampton  ONL6T 4P9,www.pharmachoice.com/on/healthplex-brampton
PharmaChoice - Etobicoke - Kipling Ave (Kipling Heights),416-747-2999,pch637@pharmachoice.com,2291 Kipling AveEtobicoke  ONM9W 4L6,www.pharmachoice.com/on/kipling-heights
PharmaChoice - Etobicoke - Rexdale Blvd (Woodbine Pharmacy),416-679-8711,pch572@pharmachoice.com,500 Rexdale Blvd  Unit A2Etobicoke  ONM9W 6K5,www.pharmachoice.com/on/woodbine
PharmaChoice - Mississauga - Drew Rd (Drewport),905-673-3784,pch726@pharmachoice.com,2980 Drew Rd  Unit 126Mississauga  ONL4T 0A7,www.pharmachoice.com/on/drewport
Pharmasave - Brampton -  Braydon Blvd (Castlemore Medical),905-794-7585,,65 Braydon Blvd  Unit 3Brampton  ONL6P 2S4,www.pharmasave.com
Pharmasave - Brampton - Bovaird Dr (Springdale),905-595-4968,,2250 Bovaird Dr  Unit 101Brampton  ONL6R 0W3,www.pharmasave.com
Pharmasave - Brampton - Bramalea Rd (BramQueen),905-451-3644,mail@bramqueenpharmacy.com,490 Bramalea Rd  Unit 3  Level 1Brampton  ONL6T 0G1,www.pharmasavebramqueen.com
Pharmasave - Brampton - Dewside Dr (BramNorth),905-792-7333,info@pharmasavebramnorth.com,2 Dewside Dr  Units 25-26Brampton  ONL6R 3Y5,pharmasave.com/store/pharmasave-bramnorth-pharmacy...
Pharmasave - Brampton - Hurontario St (Bramcentre),905-497-5177,info@pharmasavebramcentre.com,7910 Hurontario St  Unit 14Brampton  ONL6Y 0P6,www.pharmasavebramcentre.com
Pharmasave - Brampton - Kennedy Rd N (Cumberland),905-457-1264,cumberlandpharmacy@gmail.com,131 Kennedy Rd N  Unit 2Brampton  ONL6V 1X9,www.pharmasave.com
Pharmasave - Brampton - Kensington St (Kensington),905-792-3100,mail@pharmasavekensington.com,18 Kensington St  Unit 105Brampton  ONL6T 4S5,www.pharmasavekensington.com
Pharmasave - Brampton - Lacoste Blvd (Lacoste),905-794-5551,,60 Lacoste Blvd  Unit 104Brampton  ONL6P 2K2,www.pharmasave.com
Pharmasave - Brampton - Lisa St (BramCity),905-460-0330,bramcitypharmacy@gmail.com,14 Lisa StBrampton  ONL6T 4W2,www.pharmasavebramcity.com
Pharmasave - Brampton - North Park Dr (Brameast),905-799-0505,,2130 North Park Dr  Unit 44Brampton  ONL6S 0C9,www.pharmasavebrameast.com
Pharmasave - Brampton - Petrosa Dr (Westbram),905-454-5111,info@pharmasavewestbram.com,100 Pertosa Dr  Suite 101Brampton  ONL6X 0H9,www.pharmasavewestbram.com
Pharmasave - Brampton - Ray Lawson Blvd (Connaught Place),905-454-5430,mail@connaughtpharmacy.com,900 Ray Lawson Blvd  Unit 1Brampton  ONL6Y 5H7,www.pharmasaveconnaught.com
Pharmasave - Caledon - Airport Rd (Gunter Apothecary),905-584-1010,,15955 Airport Rd  Suite 102Caledon  ONL7C 1H9,www.pharmasave.com
Pharmasave - Etobicoke - Albion Rd (Rexdale),416-913-2002,,1620 Albion Rd  Unit 106Etobicoke  ONM9V 4B4,www.pharmasave.com
Pharmasave - Mississauga - Dixie Medical Pharmacy,905-564-8600,,1332 Khalsa Dr  Unit 1Mississauga  ONL5S 0A2,pharmasave.com/store/pharmasave-dixie-medical-phar...
Pharmasave - Orangeville - Brenda Blvd (Broadway),519-942-9500,mail@pharmasaveorangeville.com,15 Brenda Blvd  Units 11-12Orangeville  ONL9W 3Y5,www.pharmasaveorangeville.com
Pharmasave - Orangeville - Broadway Ave (Orangeville Urgent Care Pharmacy),519-938-8338,oucpharmacy@outlook.com,33A Broadway Unit 3Orangeville  ONL9W 1J7,www.pharmasave.com
Pharmasave - Woodbridge (Alpha Woodbridge),905-264-8040,alphawoodbridgepharmacy@gmail.com,5731 Hwy 7  Unit 15Woodbridge  ONL4L 4Y9,www.pharmasave.com
Polonia Ave Pharmacy,905-460-0505,polonia.ave.pharmacy@gmail.com,20 Polonia Ave  Unit 109Brampton  ONL6Y 0K9,
Procare Pharmacy - Etobicoke,416-746-0401,info@procare-pharmacy.com,2257 Islington Ave  Unit 103Etobicoke  ONM9W 3W6,www.procare-pharmacy.com
Pulse Rx LTC Pharmacy,905-856-1250,kdobbin@pulserx.ca,111 Zenway Blvd  Unit 3Woodbridge  ONL4H 3H9,www.pulserx.ca
Queen's Plate Pharmacy,416-342-5146,,135 Queens Plate Dr  Suite 400Etobicoke  ONM9W 6V1,
Queen-Lynch Pharmacy,905-450-3500,queenlynchpharmacy@bellnet.ca,157 Queen St EBrampton  ONL6W 3X4,
Quick-Med Pharmacy,905-677-5225,quickmed@ptgpharmacy.com,3427 Derry RdMississauga  ONL4T 4H7,www.ptgpharmacy.com/Mississauga_Pharmacy_Ontario.h...
Ray Lawson Pharmacy,905-497-8283,,17 Ray Lawson Blvd  Unit 10Brampton  ONL6Y 5L8,
Remedy'sRx Pharmacy - Brampton - Airport Rd (Castlemore West),905-793-8585,remedyrxc@gmail.com,9960 Airport Rd  Unit 2Brampton  ONL6S 0C5,www.remedys.ca/en/ontario/brampton/casstlemore-wes...
Remedy'sRx Pharmacy - Brampton - Ebenezer Rd (Pharma 7 Care),905-794-3500,pharma7care@remedysrx.ca,4550 Ebenezer Rd  Unit 4Brampton  ONL6P 2R2,www.remedys.ca
Remedy'sRx Pharmacy - Brampton - Kennedy Rd S (Clarence),905-874-1377,clarencepharmacy@gmail.com,83 Kennedy Rd S  Unit 23Brampton  ONL6W 3P3,www.remedys.ca/en/ontario/brampton/clarence-pharma...
Remedy'sRx Pharmacy - Brampton - Mississauga Rd (Credit Ridge Pharmacy),905-451-4888,creditridgerrx@gmail.com,c/o Tejal ChauhanCredit Ridge Commons9525 Mississauga Rd  Unit 7Brampton  ONL6X 0Z8,www.bramptonpharmacist.ca/
Remedy'sRx Pharmacy - Brampton - Queen St E (Queen Best),905-457-7700,queenbestpharmacy@gmail.com,215 Queen St E  Unit 8Brampton  ONL6W 0A9,
Remedy'sRx Pharmacy - Orangeville (Riddell Park Pharmacy and PCCA Compounding Centre),519-942-9940,,515 Riddell Rd  Unit 2Orangeville  ONL9W 6X2,www.riddellparkpharmacy.com
Remedy'sRx Pharmacy - Orangeville (Rolling Hills Pharmacy),519-942-2225,,Rolling Hills Medical Centre140 Rolling Hills DrOrangeville  ONL9W 4X9,www.Rollinghillspharmacy.com
Rexall - Bolton - Queen St S,905-857-3766,,405 Queen St SBolton  ONL7E 2B5,www.rexall.ca
Rexall - Brampton - Bovaird Dr,905-790-6308,6938rx@rexall.ca,Brampton Civic Hospital2100 Bovaird DrBrampton  ONL6R 3J7,www.rexall.ca
Rexall - Brampton - Hurontario St,905-840-0660,3467rx@rexall.ca,10035 Hurontario StBrampton  ONL6Z 0E6,www.rexall.ca
Rexall - Brampton - Kennedy Rd N (Wellcare Heart Lake Pharmacy),905-846-2828,,10425 Kennedy Rd NBrampton  ONL6Z 0A4,www.rexall.ca/storelocator/results/?longitude=-79....
Rexall - Brampton - Main St S,905-454-1202,0984rx@rexall.ca,Shoppers World499 Main St SBrampton  ONL6Y 1N7,www.rexall.ca
Rexall - Brampton - Queen St W,905-459-4570,2386rx@rexall.ca,Westbram Plaza398 Queen St WBrampton  ONL6X 1B3,www.rexall.ca
Rexall - Brampton - Steeles Ave W,905-453-1625,0980rx@rexall.ca,545 Steeles Ave W  Unit A01Brampton  ONL6Y 4E7,www.rexall.ca
Rexall - Brampton - Vodden St E,905-457-2955,1438rx@rexall.ca,Centennial Mall227 Vodden St E  Unit 19Brampton  ONL6V 1N2,www.rexall.ca
Rexall - Etobicoke - Wincott Dr,416-248-1872,0869rx@rexall.ca,250 Wincott DrEtobicoke  ONM9R 2R5,www.rexall.ca
Rexall - Orangeville,519-941-3053,2340rx@rexall.ca,520 Riddell RdOrangeville  ONL9W 5L1,www.rexall.ca
Richview Pharmacy,647-349-5566,richviewpharmacy@gmail.com,c/o Lisa Nguyen1570 Kipling Ave Unit 4Etobicoke  ONM9R 2Y1,www.richviewpharmacy.com
