Store,phone,email,address,website
Guardian Pharmacy - Stirling (Stirling Pharmacy),613-395-2110,,9 Tuftsville Rd  Unit DStirling  ONK0K 3E0,
Hotel Dieu Pharmacy - Brock Street,613-544-3400 ext 2159,,166 Brock StKingston  ONK7L 5G2,www.kingstonhsc.ca/mental-health-care/patients-fam...
IDA Pharmacy - Amherstview (Hunt's Pharmacy),613-389-8800,email@huntspharmacy.com,6 Speers Blvd  Unit KAmherstview  ONK7N 1Z6,www.ida-pharmacy.ca
IDA Pharmacy - Bancroft,613-332-4046,,90 Hastings StBancroft  ONK0L 1C0,
IDA Pharmacy - Deseronto (Gray's),613-396-2315,graysida@hotmail.com,346 Main StDeseronto  ONK0H 1X0,www.graysida.com
IDA Pharmacy - Frankford - Mill St (Madill's),613-398-7311,,7 Mill StFrankford  ONK0K 2C0,www.ida-pharmacy.ca
IDA Pharmacy - Kingston (Quarry Medical),613-530-2666,info@quarrymedicalpharmacy.com,100 Princess StKingston  ONK7L 1A7,www.quarrymedicalpharmacy.com
IDA Pharmacy - Napanee (Gray's),613-354-3346,graysida@hotmail.com,18 Dundas St WNapanee  ONK7R 1Z4,www.guardian-ida-pharmacies.ca/
IDA Pharmacy - Tweed (Dellar's),613-478-2115,,249 Victoria StTweed  ONK0K 3J0,
IDA Pharmacy - Westport,613-273-2922,,PO Box 369Westport  ONK0G 1X0,www.ida-pharmacy.ca
Kensington Pharmacy,613-342-2894,,1275 Kensington PkwyBrockville  ONK6V 6C3,
Leeds Pharmacy,613-865-8885,info@leedspharmacy.ca,163 Ormond St  Unit JBrockville  ONK6V 7E6,www.leedspharmacy.ca/
Inpatient Pharmacy,613-354-3301,,8 Richmond Park DrNapanee  ONK7R 2Z4,web.lacgh.napanee.on.ca/pharmacyservices
Loblaw Pharmacy - Smiths Falls - 25 Ferrara Dr,613-283-1855,,25 Ferrara DrSmiths Falls  ONK7A 5K6,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Kingston - Midland Ave,613-389-4119,phr01083@loblaw.ca,1048 Midland AveKingston  ONK7P 2X9,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Kingston - Princess St,613-530-3414,phr01040@loblaws.ca,1100 Princess StKingston  ONK7L 5G8,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Trenton - Dundas St E (Smylie's),613-392-2435,,293 Dundas St ETrenton  ONK8V 1M1,www.yourindependentgrocer.ca/en_CA/store-list-page...
Loblaws Pharmacy (Dewe's) - Belleville - Dundas St E,613-968-4383,,400 Dundas St EBelleville  ONK8N 1E8,www.drugstorepharmacy.ca
Lovell Drugs - Kingston - 166 Brock St,613-546-8359,hdhpharmacist@lovelldrugs.com,166 Brock StKingston  ONK7L 5G2,www.lovelldrugs.com
Lovell Drugs - Kingston - 789 Princess St (Frontenac Medical Pharmacy),613-542-7309,frontenacpharmacist@lovelldrugs.com,789 Princess StKingston  ONK7L 1E9,www.lovelldrugs.com
Lovell Drugs - Kingston - 800 Princess St (Medical Arts Pharmacy),613-549-3300,medartspharmacy@lovelldrugs.com,800 Princess StKingston  ONK7L 5E4,www.lovelldrugs.com
Lovell Drugs - Kingston - Stuart St,613-546-2611,clinicpharmacist@lovelldrugs.com,Kingston General Hospital76 Stuart StKingston  ONK7L 2V7,www.lovelldrugs.com
Mallorytown Pharmacy and Health Centre,613-923-1133,pharmacy@mallorytownhealthcentre.com,1489 County Rd 2Mallorytown  ONK0E 1R0,www.mallorytownhealthcentre.com
Marmora (Nickle's) Pharmacy,613-472-2134,,26 Forsyth StMarmora  ONK0K 2M0,
Med+ Pharmacy - A Whole Health Pharmacy - Kingston,613-531-0707,medpluspharmacy@outlook.com,277 Bath RdKingston  ONK7M 2X6,
Medical Tree Pharmacy,613-887-8733,medicaltreepharmacy@gmail.com,795 Gardiners Rd  Unit 6Kingston  ONK7M 7E6,
Metro Pharmacy - Belleville,613-962-0545,100521rx3@metro.ca,110 North Front StBelleville  ONK8P 3B6,www.metro.ca
Metro Pharmacy - Napanee,613-354-2882,,35 Alkenbrack StNapanee  ONK7R 4C4,www.metro.ca
Metro Pharmacy - Trenton,613-394-2525,,53 Quinte StTrenton  ONK8V 3S8,www.metro.ca
Napanee Richmond Medical Pharmacy,613-354-3366,,307 Bridge St W  Unit 1Napanee  ONK7R 3V3,
New Day Pharmacy,613-544-1300,newdaypharmacy@live.ca,162 Division StKingston  ONK7L 3M6,
Newburgh Pharmacy,613-378-2220,,Box 89Newburgh  ONK0K 2S0,www.pharmachoice.com
Nofrills DRUGStore Pharmacy - Brighton,613-475-6197,,155 Elizabeth StBrighton  ONK0K 1H0,www.drugstorepharmacy.ca
Nofrills DRUGStore Pharmacy - Kingston - Coverdale Dr,613-389-8129,,1030 Coverdale DrKingston  ONK7M 8X7,www.drugstorepharmacy.ca
Nofrills DRUGStore Pharmacy - Kingston - Division St,613-542-9225,,1162 Division StKingston  ONK7K 0C3,
Nofrills DRUGStore Pharmacy - Napanee,613-354-0598,,450 Centre St NNapanee  ONK7R 1P8,www.drugstorepharmacy.ca
Nofrills DRUGStore Pharmacy - Picton,613-476-5199,,13311 Loyalist PkwyPicton  ONK0K 2T0,www.nofrills.ca/en_CA/health-wellness/pharmacy.htm...
North Hastings Family Pharmacy,613-332-6700,nhfamilypharmacy@gmail.com,217 Hastings St NBancroft  ONK0L 1C0,www.northhastingsfamilypharmacy.com
Pharmacy,613-548-4419 ext 1126 or 1128,info@ongwanada.com,191 Portsmouth AveKingston  ONK7M 8A6,www.ongwanada.com
Parkway Pharmacy Kingston,613-545-2324,,7 Hickson AveKingston  ONK7K 2N4,www.canatp.ca
Paul's Lenadco Pharmacy,613-308-9595,paulspharmacy@cogeco.net,310 Bridge St W  2Napanee  ONK7R 0A4,www.paulslenadcopharmacy.com/
PharmaChoice - Belleville,613-966-2222,pharmaxpress2012@gmail.com,161 Bridge St WBelleville  ONK8P 1K2,www.pharmachoice.com
PharmaChoice - Elgin (Elgin Drugs),613-359-5567,elgindrugs@gmail.com,PO Box 456Elgin  ONK0G 1E0,
PharmaChoice - Kingston - King St W (Peter's Pharmacy),613-546-5165,,640 King St WKingston  ONK7M 2E5,www.pharmachoice.com
PharmaChoice - Merrickville - Wellington St E,613-269-4737,,PO Box 32Merrickville  ONK0G 1N0,www.pharmachoice.com
PharmaChoice - Prescott - King St W (Seaway Valley Pharmacy),613-925-4233,,PO Box 610Prescott  ONK0E 1T0,www.pharmachoice.com
PharmaChoice - Smiths Falls (Smiths Falls Family Pharmacy),613-283-7773,,207 Brockville St  Unit 2Smiths Falls  ONK6V 4B5,www.pharmachoice.com/locations/smiths-falls-family...
PharmaChoice - Wellington,613-399-2420,,274 Main StWellington  ONK0K 3L0,www.pharmachoice.com
Pharmasave - Athens,613-924-2070,,16 Main StAthens  ONK0E 1B0,www.pharmasave.com
Pharmasave - Bath,613-352-7700,,220 Main St  Unit 1Bath  ONK0H 1G0,www.pharmasave.com
Pharmasave - Belleville - Dundas St E,613-771-1333,,450 Dundas St E  Suite 3Belleville  ONK8N 1E9,pharmasave.com/belleville/
Pharmasave - Belleville - Dundas St E (Bay View Mall),613-779-8800,pharmasave9756@hotmail.com,c/o Pharmacy Manager470 Dundas St E  Suite 66Belleville  ONK8N 1G1,www.pharmasave.com
Pharmasave - Belleville - North Front St,613-962-4576,,305 North Front StBelleville  ONK8P 3C3,www.pharmasave.com
Pharmasave - Brighton (Brighton Clinic Pharmacy),613-475-1818,,46 Prince Edward St  Units 4-5Brighton  ONK0K 1H0,www.pharmasave.com
Pharmasave - Brockville,613-345-3030,brockvilleps604@gmail.com,173 King St WBrockville  ONK6V 3R6,www.pharmasave.com
Pharmasave - Gananoque,613-382-1333,,220 King St EGananoque  ONK7G 1G5,www.pharmasave.com
Pharmasave - Inverary,613-653-6337,inverarypharmasave@gmail.com,3810 Perth RdInverary  ONK0H 1X0,www.pharmasave.com
Pharmasave - Kingston - Country Rd 15,613-766-8250,,Barriefield Centre760 Country Rd 15  Unit 13Kingston  ONK7L 0C3,www.pharmasave.com
Pharmasave - Kingston - Gardiners Rd,613-507-5555,gardinerspharmasave@gmail.com,500 Gardiners Rd  Unit 9Kingston  ONK7M 7W9,www.pharmasave.com
Pharmasave - Kingston - Milford Dr,613-389-9909,,728 Milford DrKingston  ONK7P 1C6,www.pharmasave.com
Pharmasave - Lansdowne,613-659-4800,,1012 Prince StLansdowne  ONK0E 1L0,www.pharmasave.com
Pharmasave - Perth,613-267-4424,,57 Foster StPerth  ONK7H 1R9,www.pharmasave.com
Pharmasave - Sharbot Lake,613-279-2901,info@sharbotlakepharma.ca,1036 Elizabeth StSharbot Lake  ONK0H 2P0,www.pharmasave.com/store/pharmasave-sharbot-lake/
Pharmasave - Stirling,613-395-2353,pharmasave9772@hotmail.com,c/o Pharmacy ManagerPO Box 850Stirling  ONK0K 3E0,www.pharmasave.com
Pharmasave - Trenton,613-955-0707,pharmasave9789@hotmail.com,290 Dundas St W  Suite 4Trenton  ONK8V 3R9,
Pharmawell Drugmart - Seeley's Bay,613-387-3939,,106 Drynan Way  Unit 4Seeley's Bay  ONK0H 2N0,
Pharmawell Drugmart - Tamworth,613-379-5055,,5 Concession St NTamworth  ONK0K 3G0,
In-Patient Pharmacy,613-969-7400 Ext 2340,info@qhc.on.ca,265 Dundas St EBelleville  ONK8N 5A9,www.qhc.on.ca
In-Patient Pharmacy,613-476-1008 Ext 4319,info@qhc.on.ca,PO Box 1900Picton  ONK0K 2T0,www.qhc.on.ca
Pharmacy,613-392-2540 Ext 5415,info@qhc.on.ca,242 King StTrenton  ONK8V 5S6,www.qhc.on.ca
Real Canadian Superstore DRUGStore Pharmacy - Brockville,613-342-3723 ext 1,,Superstore1972 Parkedale AveBrockville  ONK6V 5T2,www.drugstorepharmacy.ca
Reddendale Pharmacy,613-634-3660,info@reddendalepharmacy.ca,732 Front RdKingston  ONK7M 4L7,www.reddendalepharmacy.com
Remedy'sRx Pharmacy - Belleville - Dundas St E (Quinte Pharmacy),613-966-4410,remedys.quinte@thelangfordgroup.ca,274 Dundas St EBelleville  ONK8N 1E6,
Remedy'sRx Pharmacy - Brighton,613-475-1499,brighton@remedysrx.ca,24 Main StBrighton  ONK0K 1H0,www.brightonremedysrx.ca
Remedy'sRx Pharmacy - Prescott - Prescott Centre Dr (O'Reilly's),613-925-1630 ext 118,,O'Reilly's Grocery StorePO Box 490Prescott  ONK0E 1T0,www.remedys.ca
Rexall - Kingston - Edgar St,613-531-8829,,817 Edgar StKingston  ONK7M 8Y4,www.rexall.ca
Rexall Drug Store - Brighton,613-475-3294,,1 Main StBrighton  ONK0K 1H0,www.rexall.ca
Rexall Pharma Plus - Belleville,613-966-6051,,173 Dundas St EBelleville  ONK8N 1C9,www.rexall.ca
Rexall Pharma Plus - Kingston - Princess St (Kingston Shopping Centre),613-542-4241,1529rx@rexall.ca,1036 Princess StKingston  ONK7L 1H2,www.rexall.ca
Rexall Pharma Plus - Picton,613-476-6919,2261rx@rexall.ca,97 Main StPicton  ONK0K 2T0,www.rexall.ca
Rexall Pharma Plus - Smiths Falls - Beckwith St N,613-283-4057,asdm1317@shoppersdrugmart.ca,2 Beckwith St NSmiths Falls  ONK7A 2B1,www.rexall.ca
Rexall Pharma Plus - Smiths Falls - Cornelia St W,613-283-8500,0521general@rexall.ca,91 Cornelia St WSmiths Falls  ONK7A 5L3,www.rexall.ca
Rexall Pharma Plus - Trenton,613-392-6585,1008rx@rexall.ca,109 Dundas StTrenton  ONK8V 1M1,www.rexall.ca
Rexall Pharmacy - Belleville - Dundas St,613-969-5293,,210 Dundas St E  Unit 104Belleville  ONK8N 5G8,www.rexall.ca
Rexall Pharmacy - Brockville,613-342-2672,1677rx@rexall.ca,30 Pearl St WBrockville  ONK6V 4B5,www.rexall.ca
Rexall Pharmacy - Cardinal,613-657-3326,8132general@rexall.ca,2100 Dundas StCardinal  ONK0E 1E0,www.rexall.ca
Rexall Pharmacy - Kingston,613-548-3967,6934rx@rexall.ca,240 Montreal StKingston  ONK7K 3G8,www.rexall.ca
Rexall Pharmacy - Napanee,613-354-2132,6945rx@rexall.ca,470 Centre St NNapanee  ONK7R 1P8,www.rexall.ca
Rexall Pharmacy - Perth,613-267-2110,,39 Drummond St WPerth  ONK7H 2J9,www.rexall.ca/storelocator/store/6932?utm_source=B...
Riverdale Pharmacy,613-542-1000,pharmacyriverdale@gmail.com,1218 Hwy 15  Unit B1Kingston  ONK7L 0C4,
Shoppers Drug Mart - Amherstview,613-389-0344,asdm1397@shoppersdrugmart.ca,15 Sherwood AveAmherstview  ONK7N 1N1,www1.shoppersdrugmart.ca
Shoppers Drug Mart - Bancroft,613-332-4846,,118 Hastings StBancroft  ONK0L 1C0,www.shoppersdrugmart.ca
Shoppers Drug Mart - Belleville - Dundas St E,613-962-8812,asdm1309@shoppersdrugmart.ca,405 Dundas St EBelleville  ONK8N 1E7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Belleville - North Front St (Quinte Mall),613-966-7298,asdm601@shoppersdrugmart.ca,390 North Front StBelleville  ONK8P 3E1,www.shoppersdrugmart.ca
Shoppers Drug Mart - Belleville - Sidney St,613-962-3406,,150 Sidney StBelleville  ONK8P 5E2,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brockville - King St W,613-345-1486,asdm1145@shoppersdrugmart.ca,126 King St WBrockville  ONK6V 3R3,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brockville - Parkdale Ave (1000 Islands Mall),613-342-6701,,2399 Parkdale AveBrockville  ONK6V 3G9,www.shoppersdrugmart.ca
Shoppers Drug Mart - Gananoque,613-382-2303,asdm1143@shoppersdrugmart.ca,641 King St EGananoque  ONK7G 1H4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - 1011 Princess St,613-531-5373,,1011 Princess StKingston  ONK7L 1H3,www1.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - 136 Princess St,613-544-5330,,136 Princess StKingston  ONK7L 1A7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - 2437 Princess St,613-546-6199,asdm1429@shoppersdrugmart.ca,2437 Princess St  Unit 100Kingston  ONK7M 3G1,www1.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - 445 Princess St,613-546-3696,asdm603@shoppersdrugmart.ca,445 Princess StKingston  ONK7L 1C3,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - Bath Rd (Gardiners Town Centre),613-384-6990,,1875 Bath RdKingston  ONK7M 7W8,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - Division St (Kingslake Plaza),613-546-3544,,1201 Division StKingston  ONK7K 6X4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - Gardiners Rd (Cataraqui Town Centre),613-389-7020,,945 Gardiners RdKingston  ONK7M 7H4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - Hwy 15,613-547-9753,asdm1291@shoppersdrugmart.ca,823 Hwy 15Kingston  ONK7L 4V3,www1.shoppersdrugmart.ca/en/Store-Locator/store/12...
Shoppers Drug Mart - Kingston - Strand Blvd,613-384-7477,rxsdm@shoppersdrugmart.ca,775 Strand BlvdKingston  ONK7P 2S7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Kingston - Sutherland Dr (Green Ridge Plaza),613-542-0067,,105 Sutherland DrKingston  ONK7K 5Z6,www.shoppersdrugmart.ca
Shoppers Drug Mart - Napanee,613-354-8500,,10 Alkenbrack St  Unit 2Napanee  ONK7R 0A6,www.shoppersdrugmart.ca
Shoppers Drug Mart - Perth,613-267-1616,,50 Dufferin StPerth  ONK7H 3A7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Prescott,613-925-2891,asdm1506@shoppersdrugmart.ca,231 King St WPrescott  ONK0E 1T0,www.shoppersdrugmart.ca
Shoppers Drug Mart - Smiths Falls,613-284-8288,,54 Beckwith St NSmiths Falls  ONK7A 2B5,www1.shoppersdrugmart.ca
Shoppers Drug Mart - Trenton,613-392-1212,,83 Dundas St WTrenton  ONK8V 3P4,www1.shoppersdrugmart.ca
Shoppers Simply Pharmacy - Kingston - 797 Princess St,613-544-2500,,797 Princess St  Suite 101Kingston  ONK7L 1G1,www.shoppersdrugmart.ca
Specialty Rx Pharmacy - Kingston,613-766-1202,specialtyrxkingston@gmail.com,119 Barrack St  Main entrance from Bagot StKingston  ONK7K 1G2,www.specialtyrx.ca/
Trenton Pharmacy,613-392-3838,mytrentonpharmacy@gmail.com,64 Ontario StTrenton  ONK8V 6H9,
Walmart Pharmacy - Belleville,613-966-9770,,274 Millennium PkwyBelleville  ONK8N 4Z5,www.walmart.ca/en/belleville-supercentre/3122
Walmart Pharmacy - Brockville,613-342-1430,,1942 Parkdale AveBrockville  ONK6V 5T2,www.walmart.ca/en/brockville-supercentre/3006
Walmart Pharmacy - Kingston,613-384-1645,,1130 Midland AveKingston  ONK7P 2X9,www.walmart.ca/en/stores-near-me/kingston-supercen...
Walmart Pharmacy - Napanee,613-354-0170,,89 Jim Kimmett BlvdNapanee  ONK7R 3L1,www.walmart.ca/en/stores-near-me/napanee-store-104...
Walmart Pharmacy - Smiths Falls,613-283-4429,,114 Lombard StSmiths Falls  ONK7A 5B8,www.walmart.ca/en/stores-near-me/smiths-falls-supe...
Walmart Pharmacy - Trenton,613-394-6779,,471 2nd Dughill RdTrenton  ONK8V 5P7,www.walmart.ca/en/trenton-supercentre/3178
Weller Pharmacy,613-507-9700,info@wellerpharmacy.com,263 Weller Ave  Suite 2Kingston  ONK7K 2V4,wellerpharmacy.com
West Side Pharmacy and Compounding,613-767-6611,westsidepharmacyandcompoundin@gmail.com,3079 Princess StKingston  ONK7L 4V2,
A+ Compounding Pharmacy,905-373-1900,,Pentel Plaza541 William St  Unit 2Cobourg  ONK9A 3A4,
Cobourg Drug Mart,905-377-8600,cobourgdrugmart@gmail.com,9 Elgin St ECobourg  ONK9A 0A1,
