Store,phone,email,address,website
Cassandra Pharmacy,416-449-2040,,2040 Victoria Park AveToronto  ONM1R 1V2,www.cassandrapharmacy.com
CC Pharmacy,416-960-1314,ccpharmacy1351@gmail.com,1351 Yonge StToronto  ONM4T 1X9,www.cc-pharmacy.ca
Central Medical Pharmacy - Toronto - Sherbourne St,416-960-7768,pharmacist@pharmacy.ca,311 Sherbourne StToronto  ONM5A 3Y1,www.pharmacy.ca
Charles Pharmacy,416-533-3122,,1204 King St WToronto  ONM6K 1G4,
Christie Pharmacy,416-653-0038,,697 St Clair Ave WToronto  ONM6C 1B2,
Clairhurst Medical Pharmacy,416-537-1300,,1466 Bathurst St  Unit 109Toronto  ONM5R 3S3,
Cliffside Pharmacy,416-264-3245,cliffsiderx@mail.com,2340 Kingston RdToronto  ONM1N 1V2,www.facebook.com/cliffsidepharmacy
College Centre Pharmacy II,416-944-9793,,528 College StToronto  ONM6G 1A6,
College Medical Care Family Practice and Walk-in Clinic,416-519-9086,info@collegemedicalcare.ca,343 College StToronto  ONM5T 1S5,www.collegemedicalcare.ca/
College Medical Pharmacy - Toronto - College St,416-961-2191,cmpharmacy474@gmail.com,474 College StToronto  ONM6G 1A4,
Columbus Pharmacy,416-256-6060,,960 Lawrence Ave W  Unit 101Toronto  ONM6A 3B5,
Compounding Chemists Lab (The),416-652-9171,,547 St Clair Ave WToronto  ONM6C 1A3,
Cosmo Pharmacy - Etobicoke - 3101 Bloor St W,416-231-4446,,3101 Bloor St W  Unit 101Toronto  ONM8X 2W2,
Costco Pharmacy - Etobicoke - 50 Queen Elizabeth Blvd,416-251-2024,,50 Queen Elizabeth BlvdToronto  ONM8Z 1M1,www.costco.com
Costco Pharmacy - North York,416-635-9724,,100 Billy Bishop WayToronto  ONM3K 2C8,www.costco.ca
Costco Pharmacy - Scarborough,416-288-1172,,1411 Warden AveToronto  ONM1R 2S3,www.costco.ca
Coxwell Pharmacy,416-466-2131,info@coxwellpharmacy.ca,688 Coxwell AveToronto  ONM4C 3B7,www.coxwellpharmacy.ca
CW (Church Wellesley) Pharmacy,647-748-5553,,Church St Health Center491 Church St  2nd FlToronto  ONM4Y 2C6,www.cwhealth.ca
Danforth Main Pharmacy,416-691-5550,,2575 Danforth Ave  Unit 5Toronto  ONM4C 1L5,
Danforth Neighbourhood Pharmacy Care,416-691-3871,,2416 Danforth AveToronto  ONM4C 1K9,
Danforth Pharmacy - Scarborough - Danforth Ave,416-694-6171,,3502 Danforth Ave  Unit 3Toronto  ONM1L 1E1,
Danny's Drugstore - Scarborough,416-266-3222,,2284 Kingston RdToronto  ONM1N 1T9,
Datu's Pharmacy - Toronto - Dundas St W,416-588-4559,,2238 Dundas St WToronto  ONM6R 3A9,
Davisville Pharmacy,416-483-0304,,1901 Yonge St  Unit 4Toronto  ONM4S 1Y6,
Dawes Drug Mart,416-757-2242,,424 Dawes RdToronto  ONM4B 2E9,
Delisle Pharmacy,416-922-5618,,1560 Yonge StToronto  ONM4T 2S9,
Demarco Pharmacy,416-244-5888,,2394 Keele StToronto  ONM6M 4A5,
DiscountPlus Pharmacy,416-690-1422,,10 Teesdale PlaceToronto  ONM1L 1K9,
Doctors Pharmacy - Scarborough,416-490-0499,gtahealth1261@gmail.com,1261 Kennedy Rd  Unit BToronto  ONM1P 2L4,www.docspharm.com
Don Mills Pharmacy,416-391-3828,info@idadonmills.com,1300 Don Mills Rd  unit 100Toronto  ONM3B 2W6,idadonmills.com/
Don Russell Drug Mart,416-251-2201,donrusselldrugmart@gmail.com,2891 Lake Shore Blvd WToronto  ONM8V 1J1,www.donrusselldrugmart.ca
Downsview Park Pharmacy,416-638-1200,downsviewparkpharmacy@gmail.com,2830 Keele St  Unit 100Toronto  ONM3M 3E5,
Downtown Dispensary 2,416-651-1333,,1678 Dufferin StToronto  ONM6E 3P1,
Drug Basics Pharmacy - Toronto - 1068 Danforth Ave,416-463-7697,,1068 Danforth AveToronto  ONM4J 1M2,
Drug Basics Pharmacy - Toronto - Sheppard Ave E (Willowdale),416-493-5552,,Located in Food Basics2452 Sheppard Ave EToronto  ONM2J 1X1,www.foodbasics.ca/drug-basics.en.html#WILLOWDALE
Drug Centre Discount Pharmacy,416-787-4906,,1473 Eglinton Ave WToronto  ONM6E 2G6,
Drugsmart Pharmacy - Toronto - 5 The Market Place,416-694-6667,,5 The Market PlaceToronto  ONM4C 5M2,
Dufferin Drug Mart - Toronto - Dufferin St,416-651-0052,,1670 Dufferin StToronto  ONM6H 3M2,
Dufferin Medical Pharmacy - Toronto - Dufferin St,416-651-0102,,2045 Dufferin StToronto  ONM6E 3R4,
Dufferin-Finch Pharmacy,416-665-6669,,2 Champagne Dr  Unit C1Toronto  ONM3J 2C5,
Dundas Euclid Pharmacy,416-603-6688,,828 Dundas St WToronto  ONM6J 1V3,
Dynasty Pharmacy,416-250-5460,,5460 Yonge St  Unit 106Toronto  ONM2N 6K7,www.rxhealthmed.ca/on/dynasty
Eastside Pharmacy - Scarborough - 2681 Eglinton Ave E,416-264-1713,,2681 Eglinton Ave EToronto  ONM1K 2S2,
EGH Centre Pharmacy,416-743-0404,,115 Humber College BlvdEtobicoke  ONM9V 0A9,
Eglinton Bathurst Pharmacy,416-787-8281,,856 Eglinton Ave WToronto  ONM6C 2B6,
Eglinton Discount Pharmacy - Scarbrough,416-792-7058,eglintondiscountpharmacy@hotmail.com,2466 Eglinton Ave E  Unit 4AToronto  ONM1K 5J8,
Eglinton Medical Pharmacy,416-780-1452,,2010 Eglinton Ave WToronto  ONM6E 2K3,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
Etobicoke Centre Pharmacy,416-745-3030,,Etobicoke Professional Centre40 Westmore DrEtobicoke  ONM9V 4C2,
Fairlane Drug Mart,416-321-3978,,1415 Kennedy Rd  Unit 16Toronto  ONM1P 2L6,
Fairview Pharmacy - North York,416-497-5115,05fairview.pharmacy@gmail.com,5 Fairview Mall DrToronto  ONM2J 2Z1,www.fairviewpharmacy.ca
Family Care Pharmacy - Toronto - King St W,416-535-6300,familycare1209@gmail.com,1209 King St W  Unit 5Toronto  ONM6K 1G2,
Fars Medical Pharmacy,416-490-8787,farsmedicalpharmacy@gmail.com,3251 Sheppard Ave E  Unit 101Toronto  ONM1T 3W5,
Finch Discount Pharmacy - Scarborough,416-609-2121,,3852 Finch Ave E  Suite G01Toronto  ONM1T 3T9,
Finch Midland Pharmacy - Scarborough,416-297-8008,,4190 Finch Ave EToronto  ONM1S 4T7,
Finch-Leslie Pharmacy,416-491-8833,,Finch and Leslie Square149A Ravel Rd  Unit CToronto  ONM2H 1T1,www.finchandleslie.com/finchandleslie/store/149A.h...
Finch-Warden Pharmacy - Scarborough,416-494-4424,,3430 Finch Ave E  Unit 6Toronto  ONM1W 2R5,
First Professional Pharmacy - Scarborough,416-298-7190,,4168 Finch Ave E  Unit G-67Toronto  ONM1S 5H6,
Food and Drug Basics Pharmacy - Scarborough - Ellesmere Rd,416-281-0505,,2900 Ellesmere RdToronto  ONM1E 4B8,
Food and Drug Basics Pharmacy - Scarborough - Sheppard Ave E,416-293-0741,,5085 Sheppard Ave EToronto  ONM1S 4N8,
Fortinos DRUGStore Pharmacy - Etobicoke - Queens Plate Dr,416-745-2825,phr00041@loblaw.ca,330 Queens Plate DrEtobicoke  ONM9W 7J7,www.yourhealthmattershere.ca
FreshCo Pharmacy - Scarborough - 2490 Gerrard St E,416-698-2060,janet.weber@sobeyspharmacy.com,2490 Gerrard St EToronto  ONM1N 1W7,www.freshco.com
FreshCo Pharmacy - Scarborough - Lawrence Ave E,416-755-4184,,2650 Lawrence Ave EToronto  ONM1P 2S1,
Front St Pharmacy - Toronto - 431 King St E,416-362-1000,,431 King St EToronto  ONM5A 1L5,
Gateway Pharmacy - Scarborough,416-494-9505,,3268 Finch Ave E  Unit 5Toronto  ONM1W 3P7,
Glen Manor Pharmacy,416-690-1599,,116 Glen Manor DrToronto  ONM4E 2X2,
Glenholme Pharmacy,416-656-8881,,896 St Clair Ave WToronto  ONM6C 1C5,
Golfdale Pharmacy - Scarborough,416-430-0252,,3750 Lawrence Ave E  Unit 10Toronto  ONM1G 1R1,
Grace Pharmacy,416-741-5055,,2630 Kipling Ave  Unit 7AEtobicoke  ONM9V 4B9,
Green Medical Pharmacy,647-340-2878,,1705 St Clair Ave WToronto  ONM6N 1J2,
Green Pharmacy,416-530-4004,,620A Bloor St WToronto  ONM6G 1K7,
Greendale Drugs - Toronto - 152 Carlton St,416-967-6610,,152 Carlton StToronto  ONM5A 2K1,
Greenwood Pharmacy,416-466-3606,,1285 Gerrard St EToronto  ONM4L 1Y5,
Grey Lawn Pharmacy - Scarborough,416-444-4010,yacobm@hotmail.com,1945 Victoria Park AveToronto  ONM1R 1V1,
Greystone Pharmacy - Scarborough,416-261-2703,,8 Greystone Walk DrToronto  ONM1K 5J2,
Guardian Pharmacy - Davisville - 1881 Yonge St,416-480-1420,davisvilleguardianpharmacy@gmail.com,1881 Yonge StToronto  ONM4S 1Y6,www.davisvilleguardianpharmacy.ca
Guardian Pharmacy - Etobicoke - 3170 Lake Shore Blvd W,416-503-0013,,3170 Lake Shore Blvd WToronto  ONM8V 3X8,
Guardian Pharmacy - Etobicoke - 3300 Bloor St W,416-236-1145,mediplacebloor@gmail.com,Bloor Islington Place3300 Bloor St W  Unit 146Toronto  ONM8X 2W8,www.guardian-pharmacy.ca
Guardian Pharmacy - North York - Keele St (Four Winds),416-398-8200,,3932 Keele St  Unit AToronto  ONM3J 1N8,www.guardian-pharmacy.ca
Guardian Pharmacy - Toronto - 137 Roncevalles Ave,416-533-2088,,137 Roncesvalles AveToronto  ONM6R 2L2,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
Guardian Pharmacy - Toronto - 1488 Queen St W,416-533-2391,,1488 Queen St WToronto  ONM6K 1M4,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
Guardian Pharmacy - Toronto - 1922 Weston Rd (Westlaw Pharmacy),416-245-8677,,1922 Weston RdToronto  ONM9N 1W2,www.guardian-pharmacy.ca
Guardian Pharmacy - Toronto - 219 Davenport Rd,416-925-6700,,219 Davenport Rd  Unit 115Toronto  ONM5R 1J3,
Guardian Pharmacy - Toronto - 243 Eglinton Ave W (Uptown Pharmacy),416-485-5005,,243 Eglinton Ave WToronto  ONM4R 1B1,
Guardian Pharmacy - Toronto - 264 Bloor St W (Snowdon),416-922-2156,info@snowdoncompounding.com,264 Bloor St WToronto  ONM5S 1V8,www.snowdoncompounding.com
Guardian Pharmacy - Toronto - 419 Donlands Ave,416-421-3131,,419 Donlands AveToronto  ONM4J 3S2,
Guardian Pharmacy - Toronto - 936 Bloor St W,416-588-3100,,936 Bloor St WToronto  ONM6H 1L4,
Habers' Pharmacy - Toronto - 1584 Bathurst St,416-656-9800,info@haberspharmacy.com,1584 Bathurst StToronto  ONM5P 3H3,www.haberspharmacy.com
Harbourfront Medicine Cabinet,416-366-3669,contact@medcab.ca,8 York St  Unit 1Toronto  ONM5J 2Y2,www.medcab.ca
Healing Source (The),416-769-1717,contact@healingsourcepharmacy.ca,2209 Bloor St WToronto  ONM6S 1N5,www.healingsourcepharmacy.ca/
Healing Source Pharmacy (The) - Toronto - Bloor St W,416-769-1718,,2209 Bloor St WToronto  ONM6S 1M8,
Health Care Mart - Toronto - 1173 Queen St W,416-539-9555,,1173 Queen St WToronto  ONM6J 1J4,www.hcmpharmacy.com/
Health Drug Mart,416-491-1414,healthdrugmart@live.ca,Parkway Forest Plaza105 Parkway Forest DrToronto  ONM2J 1L8,
Health Solutions Pharmacy,416-221-2444,info@hspharmacy.ca,5927 Bathurst StToronto  ONM2R 3T5,www.hspharmacy.ca
Pharmacy Services,416-533-1145,,815 College StToronto  ONM6G 1C9,healthchoicecentre.ca/
Healthshield Pharmacy,416-757-2839,,939 O'Connor DrToronto  ONM4B 2S7,
HealthShield Pharmacy - Toronto - 939 O'Connor Dr,416-757-2839,oconnor@healthshieldpharmacy.com,939 O'Connor Dr  Unit 8Toronto  ONM4B 2S7,
Hellenic Pharmacy,416-461-0377,,374 Danforth AveToronto  ONM4K 1N8,
Heritage Pharmacy,416-469-0444,,1488 Danforth AveToronto  ONM4J 1N4,www.heritagepharmacy.ca/
High Park Pharmacy MEDS - Toronto - 1938 Bloor St W,416-769-2222,highpark@medspharmacy.ca,1938 Bloor St WToronto  ONM6P 3K8,www.medspharmacy.ca
Hilary's Pharmacy,416-603-1059,hilaryspharmacy811@gmail.com,811 Dundas St WToronto  ONM6J 1V4,www.hilaryspharmacy.com
Homa Pharmacy,416-749-4662,homapharmacy2698@gmail.com,2698 Jane StToronto  ONM3L 1S5,
Hooper's Pharmacy - Toronto,416-699-3747,beaches@hoopershealth.com,2136 Queen St EToronto  ONM4E 1E3,www.hoopershealth.com
Hopewell Pharmacy,416-256-1118,,c/o Shoukry Koussa100 Marlee AveToronto  ONM6E 3B5,www.hopewellclinic.com
Howard Pharmacy,416-515-1515,,25 Howard StToronto  ONM4X 1J6,
Hui's Pharmacy,416-597-2201,,280 Spadina Ave  Unit QToronto  ONM5T 3A5,
Humber Green Pharmacy,416-744-3434,,100 Humber College Blvd  Unit 102Toronto  ONM9V 5G4,
iCare Discount Pharmacy,416-691-0786,,1577 Danforth Ave  Unit 6Toronto  ONM4C 1H7,
IDA - Bathurst and Bloor Drug Mart - 800 Bathurst St,416-537-2427,,800 Bathurst StToronto  ONM5R 3G1,
IDA - Danforth Drug Mart - Toronto - 1871 Danforth Ave,416-691-2225,,1871 Danforth AveToronto  ONM4C 1J3,
IDA - Glen George Pharmacy - 1118 Victoria Park Ave,647-347-6196,glengeorgepharma@gmail.com,1118 Victoria Park AveToronto  ONM4B 2K3,
IDA - Pharmacy - Toronto - Kingston Rd (Henley Gardens),416-693-8888,,1089 Kingston Rd  Unit 5Toronto  ONM1N 4E4,
IDA Pharmacy - East York - 2 Thorncliffe Park Dr,416-421-7000,,2 Thorncliffe Park Dr  Units 26-27Toronto  ONM4H 1H2,
IDA Pharmacy - Etobicoke - 2408 Lake Shore Blvd W (Mimico),416-255-0300,,2408 Lake Shore Blvd WToronto  ONM8V 1C4,
IDA Pharmacy - Etobicoke - Finch Ave (Albion Finch),416-743-2100,albionfinchpharmacy@hotmail.com,6230 Finch Ave W  Unit A102Etobicoke  ONM9V 0A1,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Etobicoke - Rexdale Blvd (Rexdale Medical Pharmacy),416-213-1318,info@rexdalepharmacy.com,680 Rexdale Blvd  Unit 11Toronto  ONM9W 0B5,www.rexdalemedicalpharmacy.com/
IDA Pharmacy - North York - 1280 Finch Ave W (Nor-Arm),416-667-8430,,1280 Finch Ave W  Unit 107Toronto  ONM3J 3H5,www.ida-pharmacy.ca
IDA Pharmacy - North York - 2035 Sheppard Ave E (Legacy Pharmacy),416-477-1321,legacyidapharmacy@gmail.com,2035 Sheppard Ave E  Unit 5Toronto  ONM2J 0A8,www.ida-pharmacy.ca
IDA Pharmacy - North York - 5631 Yonge St,416-512-1833,,5631 Yonge StToronto  ONM2M 3S9,www.ida-pharmacy.ca
IDA Pharmacy - North York - Sheppard Ave W (New Canyon),416-633-6599,newcanyonpharmacy@gmail.com,564 Sheppard Ave WNorth York  ONM3H 2R9,www.ida-pharmacy.ca
IDA Pharmacy - North York - York Gate Blvd (Yorkgate),416-650-9000,yorkgateida@hotmail.com,Yorkgate Mall1 York Gate BlvdToronto  ONM3N 3A1,www.ida-pharmacy.ca
IDA Pharmacy - Toronto -  Eglinton Ave W (AYDA),416-789-1859,,1801 Eglinton Ave WToronto  ONM6E 2H8,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
IDA Pharmacy - Toronto - 1674 Dufferin St (Nova Pharmacy),416-901-7587,,1674 Dufferin StToronto  ONM6H 3M1,
IDA Pharmacy - Toronto - 1732 St Clair Ave W,416-656-3606,,1732 St Clair Ave WToronto  ONM6N 1J1,www.ida-pharmacy.ca
IDA Pharmacy - Toronto - 1920 Yonge St,416-483-3003,,1920 Yonge StToronto  ONM4S 3E2,www.ida-pharmacy.ca
IDA Pharmacy - Toronto - 275 Dundas St W (Pharmacy by the Grange),416-593-4696,,275 Dundas St WToronto  ONM5T 1G1,www.ida-pharmacy.ca
IDA Pharmacy - Toronto - 2754 Victoria Park Ave,416-497-1777,,2754 Victoria Park AveToronto  ONM2J 4A8,www.ida-pharmacy.ca
IDA Pharmacy - Toronto - 572 Parliament St,416-921-5700,parliament@dalespharmacy.ca,572 Parliament StToronto  ONM4X 1P8,www.dalespharmacy.ca
IDA Pharmacy - Toronto - 790 Bay St,416-640-7700,baycolida@hotmail.com,790 Bay St  Unit 110Toronto  ONM5G 1N8,
IDA Pharmacy - Toronto - 882 Wilson Ave (Pharmcare),416-245-1221,,882 Wilson AveToronto  ONM3K 1E7,
IDA Pharmacy - Toronto - 90 Eglinton Ave E,416-481-2231,,90 Eglinton Ave EToronto  ONM4P 2Y3,www.apexcompoundingpharmacy.ca
IDA Pharmacy - Toronto - Broadview Ave (Procare),416-546-2422,,795 Broadview AveToronto  ONM4K 2P5,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Toronto - Jane St (Lingeman),416-767-8409,,411 Jane StToronto  ONM6S 3Z6,www.ida-pharmacy.ca
IDA Pharmacy - Toronto - Rogers Rd (Rogers Road),416-651-2226,,576 Rogers RdToronto  ONM6M 1B6,www.guardian-ida-pharmacies.ca/
IDA Pharmacy - Toronto - Yonge St (White Cross Drugs),416-920-1666,,500 Yonge St  3rd FlToronto  ONM4Y 1X9,www.ida-pharmacy.ca
IDA Pharmacy - Willowdale - 1065 Steeles Ave W (Concourse Pharmacy),416-650-0300,,1065 Steeles Ave WWillowdale  ONM2R 2S9,www.ida-pharmacy.ca
IDA Pharmacy - Willowdale - 3885 Don Mills Rd (Cliffwood Pharmacy),416-494-3770,,Cliffwood Plaza3885 Don Mills RdToronto  ONM2H 2S7,www.ida-pharmacy.ca
International Pharmacy - Toronto - King St W,416-516-8016,,1218 King St WToronto  ONM6K 1G4,
Islington Medical Pharmacy,416-239-1243,islingtonmedicalpharmacy@gmail.com,1243 Islington AveToronto  ONM8X 1Y9,www.islingtonmedicalpharmacy.com
J C Pharmacy,416-398-8887,,3685 Keele St  Unit 1AToronto  ONM3J 3H6,
Jamestown Pharmacy,647-349-3232,st.jamestown.pharmacy@gmail.com,225 Wellesley St E  Suite 5Toronto  ONM4X 1X8,www.remedys.ca
Jane Park Plaza Pharmacy,416-763-2233,,873 Jane StToronto  ONM6N 4C4,
Jane Pharmacy,416-241-1141,janedrugstore@gmail.com,1750 Jane StToronto  ONM9N 2T1,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
Jane Shoreham Pharmacy,416-661-6565,,Jane Shoreham Medical Centre4640 Jane St  Unit 101Toronto  ONM3N 2K5,
Jane Wilson Pharmacy,647-349-9100,,2111 Jane St  Unit 3Toronto  ONM3M 1A2,
Janedal Pharmacy,416-604-8888,,965 Jane StToronto  ONM6N 4E1,
John and Jack Pharmacy,647-347-9333,,787 Lawrence Ave WToronto  ONM6A 1C2,johnjackpharmacy.com/
John and Weston Discount Drugs,416-248-8885,,17 John StToronto  ONM9N 1J2,
John Garland Pharmacy,416-743-3535,,1701 Martin Grove RdToronto  ONM9V 4N4,
Junction Pharmacy MEDS - Toronto - 3016 Dundas St W,416-763-2394,junction@medspharmacy.ca,3016 Dundas St WToronto  ONM6P 1Z3,www.medspharmacy.ca/junction-pharmacy/
Kassel's Pharmacy,416-251-1126,bill@kasselspharmacy.com,396 Royal York RdToronto  ONM8Y 2R5,www.kasselspharmacy.com
Keele and Rogers Pharmacy,416-651-5332,,605 Rogers RdToronto  ONM6M 1B9,
Keele-Ingram Pharmacy,416-247-8618,keeleingram@gmail.com,Keele-Ingram Medical Centre2221 Keele St  Unit 101Toronto  ONM6M 3Z5,www.keeleingrampharmacy.com/
Kingsway Drugs,416-962-3544,,114 Cumberland StToronto  ONM5R 1A6,
Kipling Medical Pharmacy,416-744-8825,,2687 Kipling Ave  Unit 9Etobicoke  ONM9V 5G6,
Kipling Pharmacy,416-743-8333,kiplingpharmacy@hotmail.com,2141 Kipling Ave  Unit 5Etobicoke  ONM9W 4K8,kiplingpharmacy.ca
Konop Chemists,416-925-6313,konop.chemists@gmail.com,208 Bloor St WToronto  ONM5S 3B4,
L & A Pharmacy,416-465-1515,,1485 Gerrard St EToronto  ONM4L 2A4,
Lakefront Medical Pharmacy,647-340-7730,jerry.metyas@gmail.com,c/o Jerry Metyas550 Queens Quay W  Unit 14Toronto  ONM5V 3M8,
Lakeshore West Pharmacy - Etobicoke - Lake Shore Blvd W,416-252-7775,lakeshorewestpharmacy@gmail.com,2083 Lake Shore Blvd W  Unit 3Toronto  ONM8V 4G2,
Lawrence Heights Phamily Pharmacy,416-782-7426,phamilypharmacy1@gmail.com,Lawrence Heights Community Health Centre12 Flemington RdToronto  ONM6A 2N4,www.phamilypharmacy.com
Lawrence Medical Pharmacy,416-245-4421,lawrence.medicalpharm@gmail.com,1575 Lawrence Ave W  Unit 4Toronto  ONM6L 1C3,
Leaside Community Pharmacy,416-422-0186,,795 Eglinton Ave EToronto  ONM4G 4E4,
Leslie Grove Pharmacy - Toronto - 1176 Queen St E,416-465-2637,,1176 Queen St EToronto  ONM4M 1L4,
Leslie Medical Pharmacy,416-498-4800,,4800 Leslie St  Unit 110Toronto  ONM2J 2K9,www.lesliemedical.com/
Liberty Market Pharmacy,416-588-8348,,171 Liberty St EToronto  ONM6K 3P6,www.libertymarketpharmacy.com
Life Trust Pharmacy,416-514-2745,,125 Norfinch Dr  Unit 201Toronto  ONM3N 1W8,
Lily Pharmacy - North York,416-748-3572,,2721 Jane St  Unit 9North York  ONM3L 1S3,www.guardian-ida-pharmacies.ca/en/ontario/downsvie...
LMC Pharmacy - Diabetes Source,416-640-1863,pharmacy@lmc.ca,CNIB1929 Bayview Ave  Unit 107Toronto  ONM4G 3E8,www.lmc.ca
Loblaw Pharmacy - North York - 3501 Yonge St,416-481-8105,phr01194@loblaw.ca,3501 Yonge StToronto  ONM4N 2N5,www.loblaws.ca/pharmacy
