Store,phone,email,address,website
Durham Drugstore,905-831-7977,durhamdrugstore@gmail.com,780 Kingston Rd  Unit B3Pickering  ONL1V 1A8,www.durhamdrugstore.ca/products
Durham Pharmacy - Port Perry (Medical Pharmacy),905-985-8484,,Port Perry Bldg462 Paxton StPort Perry  ONL9L 1L9,
Eastside Pharmacy - Scarborough - 2681 Eglinton Ave E,416-264-1713,,2681 Eglinton Ave EToronto  ONM1K 2S2,
Eglinton Discount Pharmacy - Scarbrough,416-792-7058,eglintondiscountpharmacy@hotmail.com,2466 Eglinton Ave E  Unit 4AToronto  ONM1K 5J8,
Excel Care Pharmacy,416-757-4900,excelcarepharmacy2019@gmail.com,c/o Ramanathan Ganesan1801 Lawrence Ave E  Unit 10Scarborough  ONM1R 2X9,
Extra Care Pharmacy - Scarborough - Lawrence Ave E,416-755-5557,,2155 Lawrence Ave E  Unit 9Toronto  ONM1R 5G9,
Fairlane Drug Mart,416-321-3978,,1415 Kennedy Rd  Unit 16Toronto  ONM1P 2L6,
Fairport Pharmacy,905-839-4461,,750 Oklahoma DrPickering  ONL1W 3G9,
Fars Medical Pharmacy,416-490-8787,farsmedicalpharmacy@gmail.com,3251 Sheppard Ave E  Unit 101Toronto  ONM1T 3W5,
Finch Discount Pharmacy - Scarborough,416-609-2121,,3852 Finch Ave E  Suite G01Toronto  ONM1T 3T9,
Finch Midland Pharmacy - Scarborough,416-297-8008,,4190 Finch Ave EToronto  ONM1S 4T7,
Finch-Warden Pharmacy - Scarborough,416-494-4424,,3430 Finch Ave E  Unit 6Toronto  ONM1W 2R5,
First Professional Pharmacy - Scarborough,416-298-7190,,4168 Finch Ave E  Unit G-67Toronto  ONM1S 5H6,
Food and Drug Basics Pharmacy - Ajax,905-428-9292,,280 Harwood Ave SAjax  ONL1S 2J1,
Food and Drug Basics Pharmacy - Scarborough - Ellesmere Rd,416-281-0505,,2900 Ellesmere RdToronto  ONM1E 4B8,
Food and Drug Basics Pharmacy - Scarborough - Sheppard Ave E,416-293-0741,,5085 Sheppard Ave EToronto  ONM1S 4N8,
FreshCo Pharmacy - Scarborough - 2490 Gerrard St E,416-698-2060,janet.weber@sobeyspharmacy.com,2490 Gerrard St EToronto  ONM1N 1W7,www.freshco.com
FreshCo Pharmacy - Scarborough - 2490 Gerrard St E,416-698-2060,janet.weber@sobeyspharmacy.com,2490 Gerrard St EToronto  ONM1N 1W7,www.freshco.com
FreshCo Pharmacy - Scarborough - Lawrence Ave E,416-755-4184,,2650 Lawrence Ave EToronto  ONM1P 2S1,
Gateway Pharmacy - Scarborough,416-494-9505,,3268 Finch Ave E  Unit 5Toronto  ONM1W 3P7,
Glen Hill Pharmacy,905-666-0044,,80 Thickson Rd SWhitby  ONL1N 7T2,
Glendale Pharmacy,905-420-2211,,1101 Kingston RdPickering  ONL1V 1B5,
Glendower Pharmacy - Scarborough - Glendower Circuit,416-609-2020,,331 Glendower Circuit  Unit 4Toronto  ONM1T 2Z7,
Golfdale Pharmacy - Scarborough,416-430-0252,,3750 Lawrence Ave E  Unit 10Toronto  ONM1G 1R1,
Grafton Healthcare Pharmacy,905-349-1120,info@graftonpharmacy.ca,10739 County Rd 2Grafton  ONK0K 2G0,www.graftonpharmacy.ca
Greystone Pharmacy - Scarborough,416-261-2703,,8 Greystone Walk DrToronto  ONM1K 5J2,
Guardian Pharmacy - Apsley,705-656-3301,apsleypharm@gmail.com,PO Box 310Apsley  ONK0L 1A0,www.guardian-ida-pharmacies.ca/en/ontario/apsley/a...
Guardian Pharmacy - Bowmanville - 133 King St E,905-419-7000,bowmanvillepharmacy@hotmail.com,133 King St E  Unit 4Bowmanville  ONL1C 1N6,
Guardian Pharmacy - Bridgenorth,705-292-7200,,PO Box 130Bridgenorth  ONK0L 1H0,www.guardian-ida-pharmacies.ca/en/ontario/bridgeno...
Guardian Pharmacy - Brooklin (Medical Centre),905-655-4242,,5959 Anderson StBrooklin  ONL1M 2E9,
Guardian Pharmacy - Colborne (Downey),905-355-2825,downey.pharmacy@gmail.com,PO Box 460Colborne  ONK0K 1S0,
Guardian Pharmacy - Fenelon Falls (MacArthur Drug Store),705-887-2041,,21 Colborne StFenelon Falls  ONK0M 1N0,www.guardian-pharmacy.ca
Guardian Pharmacy - Havelock,705-778-3851,,PO Box 570Havelock  ONK0L 1Z0,www.guardian-ida-pharmacies.ca/en/ontario/havelock...
Guardian Pharmacy - Norwood (Centennial),705-639-5535,,PO Box 309Norwood  ONK0L 2V0,
Guardian Pharmacy - Oshawa - King St W (Island Plaza Pharmacy),905-579-6601,island.plaza.pharmacy@gmail.com,540 King St W  Unit 1AOshawa  ONL1J 7J1,
Guardian Pharmacy - Scarborough - 1750 Lawrence Ave E (Newton Pharmacy),416-757-5121,,1750 Lawrence Ave EToronto  ONM1R 2Y1,www.guardian-pharmacy.ca
Guardian Pharmacy - Scarborough - 2645 Lawrence Ave (Maple Drug Mart),647-427-5842,info@mapledrugmart.com,2645 Lawrence Ave EToronto  ONM1P 2S2,www.mapledrugmart.com
Guardian Pharmacy - Scarborough - 2920 Sheppard Ave E (Green Cross Pharmacy),416-490-6522,,2920 Sheppard Ave EToronto  ONM1T 3J4,
Guardian Pharmacy - Scarborough - Corporate Dr (Corporate Pharmacy),416-279-0828,info@corporatepharmacy.ca,78 Corporate Dr  Unit 7Toronto  ONM1H 3G4,www.corporatepharmacy.ca
Guardian Pharmacy - Scarborough - Eglinton Ave E (Midland Eglinton Pharmacy),416-266-0555,,2555 Eglinton Ave E  Unit 4Toronto  ONM1K 5J1,www.guardian-pharmacy.ca
Guardian Pharmacy - Scarborough - Ellesmere Rd (Dalecliff Medical Pharmacy),416-445-6978,,209 Ellesmere Rd  Unit 2Toronto  ONM1R 4E2,www.guardian-pharmacy.ca
Guardian Pharmacy - Scarborough - Finch Ave E (Village Square Pharmacy),416-492-4167,,Village Square Plaza2942 Finch Ave EToronto  ONM1W 2T4,www.guardian-ida-pharmacies.ca
Guardian Pharmacy - Scarborough - Kennedy Rd (Popular Choice Pharmacy),647-247-2600,,682 Kennedy Rd  Unit 1AToronto  ONM1K 2B5,www.guardian-pharmacy.ca
Guardian Pharmacy - Scarborough - Morningside Ave,647-799-0669,sheppardpharmacy@gmail.com,1265 Morningside Ave  Unit 109Toronto  ONM1B 3V9,www.guardian-pharmacy.ca
Guardian Pharmacy - Scarborough - Orton Park Rd (Orton Park Pharmacy),416-439-7222,ortonparkpharmacy@yahoo.ca,136 Orton Park RdToronto  ONM1G 3H1,www.guardian-ida-pharmacies.ca/
Guardian Pharmacy - Sunderland - River St,705-357-3300,sunderlandpharmacy@gmail.com,PO Box 186Sunderland  ONL0C 1H0,www.guardian-ida-pharmacies.ca
Guild Clinic Pharmacy - Scarborough,416-284-0284,info@guildclinicpharmacy.ca,88 Dearham WoodToronto  ONM1E 1S4,
Guildcrest Pharmacy,416-238-8136,guildcrestpharmacy@gmail.com,3775 Kingston RdToronto  ONM1J 3H4,www.remedys.ca
Guildview Pharmacy - Scarborough,416-283-5388,,4160 Kingston RdToronto  ONM1E 2M4,
Haliburton Highland Pharmacy,705-457-9669,,211 Highland StHaliburton  ONK0M 1S0,
Harmony Valley Pharmacy,905-240-7070,,705 Grandview St N  Unit 105AOshawa  ONL1K 0V4,harmonyvalleypharmacy.ca
Harwood Medical Pharmacy,905-231-1123,,19 Harwood Ave SAjax  ONL1S 2B9,
Health And Beauty Pharmacy - Scarborough,416-299-8080,,3380 Midland Ave  Unit 12Toronto  ONM1V 5B5,
Health Centre Pharmacy - Courtice,905-721-0011,,1450 Hwy 2 ECourtice  ONL1E 3C3,www.medicalpharmacies.com
Health Check Pharmacy - Scarborough,416-298-8165,,2826 Markham Rd  Unit AToronto  ONM1X 1E6,
Health Pharmacy - Scarborough,416-265-0646,,205 Markham RdToronto  ONM1J 3C3,
Health-Guard Pharmacy - Scarborough,416-291-9994,,4002 Sheppard Ave E  Unit 103Toronto  ONM1S 1S6,
Health-Rite Pharmacy,905-428-1711,,Baywood No Frills Plaza75 Bayly St WAjax  ONL1S 7K7,
Healthcare Pharmacy - Scarborough,416-289-2822,healthcarepharmacy1920@rogers.com,1920 Ellesmere Rd  Unit 107Toronto  ONM1H 2V6,
Henry's Drugs - Scarborough,416-439-9802,,1221 Markham Rd  Unit 4Toronto  ONM1H 3E2,
Heritage Market Pharmacy,905-686-7879,info@heritagemarketpharmacy.com,145 Kingston Rd E  Unit 16Ajax  ONL1S 7J4,www.heritagemarketpharmacy.com
Highland Creek Drugs - Scarborough,416-286-6522,,371 Old Kingston RdToronto  ONM1C 1B6,
Hillside Pharmacy - Scarborough,416-261-6168,hillsidedrugstore@outlook.com,2869 Lawrence Ave EToronto  ONM1P 2S8,
IDA - Pharmacy - Toronto - Kingston Rd (Henley Gardens),416-693-8888,,1089 Kingston Rd  Unit 5Toronto  ONM1N 4E4,
IDA Pharmacy - Ajax - Church St S,289-660-0536,hanen38@yahoo.com,38 Church St SAjax  ONL1S 6B3,
IDA Pharmacy - Ajax - Rossland Rd,905-426-1300,,1 Rossland Rd W  Unit 15Ajax  ONL1Z 1Z2,
IDA Pharmacy - Ajax - Westney Rd N,905-427-1455,,15 Westney Rd NAjax  ONL1T 1P4,
IDA Pharmacy - Beaverton,705-426-7691,,PO Box 130Beaverton  ONL0K 1A0,
IDA Pharmacy - Brooklin,905-655-3301,4whitby@gmail.com,65 Baldwin StBrooklin  ONL1M 1A3,
IDA Pharmacy - Campbellford,705-653-1960,maclaren_ida@hotmail.com,PO Box 877Campbellford  ONK0L 1L0,www.maclarenpharmacy.ca
IDA Pharmacy - Cobourg,905-372-7171,info@yorksuperpharmacy.com,Midtown Mall500 Division StCobourg  ONK9A 3S4,www.yorksuperpharmacy.com
IDA Pharmacy - Lakefield,705-652-8184,info@lakefieldpharmacy.com,PO Box 699Lakefield  ONK0L 2H0,lakefieldpharmacy.com
IDA Pharmacy - Millbrook - King St E,705-932-3131,david@millbrookpharmacy.com,8 King St EMillbrook  ONL0A 1G0,www.millbrookpharmacy.com
IDA Pharmacy - Newcastle,905-419-5550,,71 King Ave WNewcastle  ONL1B 1L2,www.ida-pharmacy.ca
IDA Pharmacy - Omemee,705-799-6113,countrysidephmy@bellnet.ca,PO Box 147Omemee  ONK0L 2W0,
IDA Pharmacy - Orono,905-983-5009,stutts@rogers.com,PO Box 340Orono  ONL0B 1M0,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Oshawa - King St E,905-725-3594,,573 King St EOshawa  ONL1H 1G3,
IDA Pharmacy - Oshawa - Simcoe St N,905-576-7000,,1000 Simcoe St NOshawa  ONL1G 4W4,
IDA Pharmacy - Peterborough - Chemong Rd,705-874-7128,brookdaleplazapharmacy@gmail.com,829 Chemong RdPeterborough  ONK9H 5Z5,www.brookdalepharmacy.com
IDA Pharmacy - Peterborough - Park St S,705-745-4770,,769 Park St SPeterborough  ONK9J 3T6,
IDA Pharmacy - Pickering - Liverpool Rd,905-839-1123,,1794 Liverpool Rd  Unit 7Pickering  ONL1V 4G7,www.ida-pharmacy.ca
IDA Pharmacy - Scarborough - Antrim Cres,416-298-2222,,2 Antrim Cres  Unit 4Toronto  ONM1P 2N3,www.idapharmacytoronto.ca
IDA Pharmacy - Scarborough - Brimley Rd,416-321-9111,brmc@modernmeds.ca,3333 Brimley Rd  Unit 2Toronto  ONM1V 2J7,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Scarborough - Dean Park Rd,416-281-0092,pan_168@yahoo.ca,30 Dean Park RdToronto  ONM1B 3H1,www.ida-pharmacy.ca
IDA Pharmacy - Scarborough - Eglinton Ave,416-667-8488,pharmacy@noblemedical.ca,2934 Eglinton Ave EToronto  ONM1J 2E4,www.noblemedical.ca
IDA Pharmacy - Scarborough - Ellesmere Rd,416-287-6674,,3600 Ellesmere Rd  Unit 2Toronto  ONM1C 4Y8,www.ida-pharmacy.ca
IDA Pharmacy - Scarborough - Guildwood Pkwy,416-267-8248,,121 Guildwood PkwyToronto  ONM1E 1P1,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Scarborough - Kingston Rd,416-264-0771,,3545 Kingston Rd  Unit 16Toronto  ONM1M 1R6,www.bonifaceparkpharmacy.ca
IDA Pharmacy - Scarborough - Lapsley Rd,416-291-3773,,27 Lapsley RdToronto  ONM1B 1K1,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Scarborough - Markham Rd,416-289-2010,,1200 Markham Rd  Unit 101Toronto  ONM1H 3C3,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Scarborough - Midland Ave,416-332-1888,,3833 Midland Ave  Unit 33Toronto  ONM1V 5L6,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Scarborough - St Clair Ave E,647-352-1113,stclairbrimleyida@gmail.com,3750 St Clair Ave E  Unit 6Toronto  ONM1M 1T9,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Uxbridge (Trail Capital IDA Pharmacy),905-852-5555,trailcapitalida@gmail.com,2 Douglas Rd  Unit A35Uxbridge  ONL9P 1S9,trailcapitalida.ca
IDA Pharmacy - Whitby - Brock St N,905-444-9171,info@whitbypharmacy.com,3910 Brock St NWhitby  ONL1R 3E1,www.whitbypharmacy.com
IDA Pharmacy - Whitby - Dundas St E,905-435-1100,,1916 Dundas St E  Unit 6Whitby  ONL1N 2L6,www.guardian-ida-pharmacies.ca
Ihealth Pharmacy - Scarborough,416-297-8045,,4631 Steeles Ave EToronto  ONM1V 4A1,
Independent Grocer DRUGStore Pharmacy - Beaverton,705-426-5191,phr00839@loblaw.ca,30B Beaver AveBeaverton  ONL0K 1A0,
Independent Grocer DRUGStore Pharmacy - Haliburton - County Rd 21,705-455-9779,phr00817@loblaw.ca,Todd's Independent GrocerPO Box 899Haliburton  ONK0M 1S0,www.drugstorepharmacy.ca
Integrate Care Pharmacy,705-878-8818,ashley@icpharmacy.ca,10 Moose RdLindsay  ONK9V 6K8,www.facebook.com/IntegratedCarePharmacy/
Intrepid Pharmacy,905-240-4678,info@intrepidpharmacy.com,379 Bond St W  Unit 500Oshawa  ONL1J 8R7,www.intrepidpharmacy.com
Jerry's Pharmacy and Compounding Centre,905-666-3784,,223 Brock St N  Unit 4Whitby  ONL1N 4H6,www.jerrys-pharmacy.com
King Ray Pharmacy and Medical Clinic - Downtown Oshawa,905-404-5464,kpharmacy00@gmail.com,King Ray Pharmacy202 King St EOshawa  ONL1H 1C4,www.pharmasave.com/oshawa-king-street
King Street Pharmacy - Oshawa,905-720-3700,,621 King St EOshawa  ONL1H 1G3,
Kingston Medical Clinic and Pharmacy,Walk-in Clinic: 905-239-4400Pharmacy: 905-239-3403,,65 Kingston Rd E  Unit 1Ajax  ONL1S 7J4,
Kinmount Pharmacy,705-488-1960,,PO Box 130Kinmount  ONK0M 2A0,
KLH Pharmacy - Scarborough,416-282-2020,klhpharmacy@gmail.com,4113A Lawrence Ave EToronto  ONM1E 2S2,
Lawrence-Victoria Park Pharmacy - Scarborough,416-755-3669,lvppharmacy@gmail.com,1723 Lawrence Ave EToronto  ONM1R 2X7,
Liverpool Pharmacy - Pickering,905-839-4300,,725 Krosno BlvdPickering  ONL1W 1G4,
Loblaw Superstore DRUGStore Pharmacy - Oshawa - Gibb St,905-743-0049,phr02842@loblaw.ca,481 Gibb StOshawa  ONL1J 1Z4,
Loblaw Superstore DRUGStore Pharmacy - Oshawa - Harmony Rd,905-433-9503,phr01043@loblaw.ca,1385 Harmony Rd NOshawa  ONL1H 7K5,
Loblaw Superstore DRUGStore Pharmacy - Peterborough - Borden Ave,705-748-6020,,769 Borden AvePeterborough  ONK9J 0B6,www.drugstorepharmacy.ca
Loblaw Superstore DRUGStore Pharmacy - Scarborough - Brimley Rd,416-279-1749,phr02809@loblaw.ca,1755 Brimley RdToronto  ONM1P 0A3,
Loblaws DRUGStore Pharmacy - Bowmanville,905-623-0420,phr01064@loblaw.ca,2375 Hwy 2Bowmanville  ONL1C 5A3,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Lindsay,705-878-8351,,Loblaws400 Kent St WLindsay  ONK9V 6K2,
Loblaws DRUGStore Pharmacy - Peterborough,705-740-0263,,400 Lansdowne St EPeterborough  ONK9J 6X9,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Pickering,905-831-6310,phr01001@loblaw.ca,1792 Liverpool RdPickering  ONL1V 4G6,www.drugstorepharmacy.ca
Loblaws DRUGStore Pharmacy - Scarborough - Lawrence Ave E,416-438-4392,phr03924@loblaw.ca,3401 Lawrence Ave EToronto  ONM1H 1B2,www.drugstorepharmacy.ca
Loblaws Pharmacy (NoFrills) - Scarborough - 1880 Eglinton Ave E,416-750-4494,phr03636@loblaw.ca,1880 Eglinton Ave EToronto  ONM1L 2L1,www.nofrills.ca/pharmacy
Loblaws Pharmacy - Port Hope,905-885-5758,,Davis' Independent Grocer20 Jocelyn StPort Hope  ONL1A 3V7,
Lovell Drugs - Oshawa - Gibb St,905-432-2610,rxpharmacist@lovelldrugs.com,Glazier Medical Centre11 Gibb StOshawa  ONL1H 2J9,www.lovelldrugs.com
Lovell Drugs - Oshawa - Grandview St S,905-432-8460,gvpharmacist@lovelldrugs.com,600 Grandview St SOshawa  ONL1H 8P4,www.lovelldrugs.com
Lovell Drugs - Oshawa - King St E,905-723-2245,kingstpharmacist@lovelldrugs.com,8 King St EOshawa  ONL1H 1A9,www.lovelldrugs.com
Lovell Drugs - Oshawa - Rossland Rd W,905-728-4668,rosspharmacist@lovelldrugs.com,Rossland Plaza500 Rossland Rd WOshawa  ONL1J 3H2,www.lovelldrugs.com
Lovell Drugs - Oshawa - Simcoe St N,905-728-6724,campuspharmacist@lovelldrugs.com,UOIT Campus Recreation and Wellness Centre2000 Simcoe St NOshawa  ONL1G 0C5,www.lovelldrugs.com
Lovell Drugs - Whitby,905-668-3394,whitbypharmacist@lovelldrugs.com,617 Victoria St W  Suite 9Whitby  ONL1N 0E4,www.lovelldrugs.com
Main Drug Mart - Pickering - Kingston Rd,905-420-4011,mdrugmart@yahoo.com,1450 Kingston Rd WPickering  ONL1V 1C1,
Main Drug Mart - Scarborough - 1865 Lawrence Ave E,647-748-8220,,1865 Lawrence Ave EToronto  ONM1R 2Y3,
Main Drug Mart - Scarborough - 2130 Lawrence Ave E,416-755-5111,,2130 Lawrence Ave EToronto  ONM1R 3A6,
Main Drug Mart - Scarborough - Finch Ave E,416-502-0101,,3245 Finch Ave EToronto  ONM1W 4C1,
Main Drug Mart - Scarborough - McCowan Rd,416-298-7656,,1711 McCowan RdToronto  ONM1S 2Y3,
Majestic City Pharmacy,416-298-9944,mcitypharma@gmail.com,2900 Markham RdScarborough  ONM1X 1E6,
Markham Discount Pharmacy - Scarborough,416-297-4999,,6055 Steeles Ave E  Unit 123Toronto  ONM1X 0A7,
Markham-Lawrence Pharmacy - Scarborough,416-431-2224,,525 Markham Rd  Unit 6Toronto  ONM1H 3H7,
McGregor Pharmacy,905-623-5792,mcgregordrugs@hotmail.com,5 King St WBowmanville  ONL1C 1R2,
MDA Discount Drugs - Scarborough,416-284-2432,mdapharmacy@yahoo.com,4125 Lawrence Ave EToronto  ONM1E 2S2,
Medical Centre Pharmacy - Peterborough,705-743-3484,medicalcentrepharmacy@sympatico.ca,707 Charlotte StPeterborough  ONK9J 2X5,
Medical Pharmacy - Oshawa,905-434-1311,mp44@medicalpharmacies.com,Taunton Health Centre1290 Keith Ross CourtOshawa  ONL1H 7K4,www.medicalpharmacies.com
Medical Pharmacy - Oshawa - King St E,905-576-9090,info@medicalpharmacies.com,117 King St EOshawa  ONL1H 1B9,www.medicalpharmacies.com
Medical Pharmacy - Peterborough,705-749-5888,,555 George St NPeterborough  ONK9H 3S1,
Medical Pharmacy - Scarborough,416-282-5705,,1333 Neilson Rd  Suite 110Toronto  ONM1B 4Y9,www.medicalpharmacies.com
Medical Pharmacy - Whitby,905-668-9393,,320 Bryon St SWhitby  ONL1N 4P8,
Medical Place Pharmacy,905-427-2484,,601 Harwood Ave S  Suite 100Ajax  ONL1S 2J5,
Medicare Pharmacy - Scarborough,416-754-9992,,3341 Markham Rd  Unit B109Toronto  ONM1X 0A5,
Medicine Shoppe (The) - Cobourg,905-377-0128,ms0213@store.medicineshoppe.ca,Gateway Plaza1060 Burnham StCobourg  ONK9A 5V9,www.medicineshoppe.ca
Medicine Shoppe (The) - Scarborough - Bennett Rd,416-282-2004,ms0183@store.medicineshoppe.ca,Coppa's Plaza164 Bennett RdToronto  ONM1E 3Y3,www.medicineshoppe.ca
Medicine Shoppe Pharmacy (The) - Oshawa,905-721-1831,getmyrx@outlook.com,1288 Ritson Rd N  Unit 10Oshawa  ONL1G 7Z9,www.medicineshoppe.ca/en/ontario/oshawa/the-medici...
Medicine Shoppe Pharmacy (The) - Peterborough,705-743-8443,,860 Chemong RdPeterborough  ONK9H 5Z8,www.medicineshoppe.ca/en/ontario/peterborough/msp-...
Medicine Shoppe Pharmacy (The) - Scarborough - Sheppard Ave,416-492-9262,ms0275@store.medicineshoppe.ca,3005 Sheppard Ave EToronto  ONM1T 3J5,www.medicineshoppe.ca
Medicine Shoppe Pharmacy (The) - Scarborough - Tapscott Rd,416-292-3396,ms0297@store.medicineshoppe.ca,27 Tapscott Rd  Unit 2Toronto  ONM1B 4Y7,www.medicineshoppe.ca/en/ontario/scarborough/the-m...
Medicine Shoppe Pharmacy and Compounding Centre (The) - Whitby - Taunton Rd E,905-620-0010,info@yourintegrativepharmacy.com,670 Taunton Rd E  Unit B3Whitby  ONL1R 0K6,www.yourintegrativepharmacy.com
Medicine Shoppe Pharmacy and Compounding Centre (The) - Whitby - Thickson Rd N,905-721-8676,ms0234@store.medicineshoppe.ca,3555 Thickson Rd N  Unit 6Whitby  ONL1R 2H1,www.medicineshoppe.ca/en/ontario/whitby/the-medici...
Mercury Drugs - Scarborough,416-431-2888,,3601 Lawrence Ave E  Unit 14Toronto  ONM1G 1P5,
Mesa's Compounding Pharmacy,905-509-4599,reception@mesasrx.com,300 Kingston Rd  Suite 16Pickering  ONL1V 1A2,
Metro Pharmacy - Bowmanville,905-623-4447,,243 King St EBowmanville  ONL1C 3X1,
Metro Pharmacy - Scarborough - Eglinton Ave E,416-261-4808,,3221 Eglinton Ave EToronto  ONM1J 2H7,www.metro.ca
Metro Pharmacy - Scarborough - Ellesmere Rd,416-447-3434,,15 Ellesmere RdToronto  ONM1R 4B7,www.metro.ca
