Store,phone,email,address,website
Health Care Centre Pharmacy - Main Lobby,519-749-4227,hccp@grhosp.on.ca,835 King St WKitchener  ONN2G 1G3,www.grhosp.on.ca/care/services-departments/pharmac...
Grand River Pharmacy Fergus,519-843-1100,,727 St Andrew St WFergus  ONN1M 3H2,
Greenbrook Pharmacy,519-742-9955,greenrx@live.com,421 Greenbrook DrKitchener  ONN2M 4K1,www.greenrx.ca
Guardian LifeCare Pharmacy - Guelph,519-823-5355,guardian@lifecarepharmacy.ca,23 Victoria Rd N  Unit CGuelph  ONN1E 5G6,www.lifecarepharmacy.ca
Guardian Pharmacy - Carpenter Guardian Pharmacy,519-744-4424,info@carpenterpharmacy.com,501 Krug StKitchener  ONN2G 1E3,carpenterpharmacy.com
Guardian Pharmacy - Doon Mills Guardian Pharmacy,519-894-4000,info@doonmillspharmacy.com,260 Doon South Dr  Unit 4Kitchener  ONN2P 2L8,www.doonmillspharmacy.com
Guardian Pharmacy - Fergus,519-843-1800,guardianfergus@gmail.com,769 Tower St SFergus  ONN1M 2R2,www.guardian-pharmacy.ca
Guardian Pharmacy - KW Guardian Pharmacy,519-746-6133,info@kwpharmacy.ca,65 University Ave EWaterloo  ONN2J 2V9,www.kwpharmacy.ca
Guardian Pharmacy - Lancaster Wellness Pharmacy,519-745-4444,info@lancasterwellnesspharmacy.com,493 Lancaster St W  Unit 102Kitchener  ONN2K 1L8,lancasterwellnesspharmacy.com
Guardian Pharmacy - Martin's Guardian Pharmacy St Jacobs,519-664-3785,,Woolwich Community Health Centre10 Parkside DrSt Jacobs  ONN0B 2N0,martinspharmacy.ca
Guelph Medical Place Pharmacy,519-766-1666,,Guelph Medical Place83 Dawson RdGuelph  ONN1H 1B1,guelphmedicalplacepharmacy.com
Health Care Centre Pharmacy - Grand River Regional Cancer Centre,519-749-4227,hccp@grhosp.on.ca,Grand River Regional Cancer Centre835 King St WKitchener  ONN2G 4K9,
Heritage Park Pharmacy,519-744-6770,pharmacyheritage@gmail.com,200 Lorraine Ave  Unit 2Kitchener  ONN2B 3R3,www.heritageparkpharmacy.ca
Hespeler Pharmacy,519-658-4420,info@hespelerpharmacy.com,100 Jamieson Pkwy  Unit 13Cambridge  ONN3C 4B3,www.hespelerpharmacy.com
IDA Pharmacy - Arthur,519-848-2530,emily@pharmacy.on.ca,200 George StArthur  ONN0G 1A0,www.walshspharmacy.ca
IDA Pharmacy - Forest Hill Pharmacy,519-745-7305,,720 Westmount Rd EKitchener  ONN2E 2M6,
IDA Pharmacy - Guelph - Downey Rd,519-823-2500,Pharmacysouthend@gmail.com,115 Downey Rd  Unit 2Guelph  ONN1C 1A2,
IDA Pharmacy - Guelph - Speedvale Ave,519-265-5656,icarepharmacyguelph@yahoo.com,11 Speedvale Ave EGuelph  ONN1H 1J2,www.guardian-ida-pharmacies.ca/en/ontario/guelph/i...
IDA Pharmacy - Highland Plaza IDA,519-740-7070,info@highlandplazapharmacy.ca,75 Dundas St N  Unit 3Cambridge  ONN1R 6G5,highlandplazapharmacy.ca
IDA Pharmacy - Mount Forest,519-323-1221,emily.walshspharmacy@gmail.com,PO Box 700Mount Forest  ONN0G 2L0,www.walshspharmacy.ca
IDA Pharmacy - Pharmacy on King,519-578-9991,,702 King St WKitchener  ONN2G 1E2,www.guardian-ida-pharmacies.ca/en/ontario/kitchene...
IDA Pharmacy - Shaker's Pharmacy,519-896-5858,shakerspharmacy@gmail.com,Chicopee Plaza1601 River Rd E  Unit 9Kitchener  ONN2A 3Y4,www.guardian-ida-pharmacies.ca/en/ontario/kitchene...
King Pharmacy,519-745-2055,,310 King St EKitchener  ONN2G 2L3,
Kortright Pharmacy,519-763-1118,kortrightpharmacy@gmail.com,570 Kortright Rd WGuelph  ONN1G 3W8,www.guardian-ida-pharmacies.ca/en/ontario/guelph/k...
Langs Pharmacy,519-653-3343,,1145 Concession RdCambridge  ONN3H 4L5,langspharmacy.ca
Lifeline Pharmacy,519-267-5831,lifelinecambridge@gmail.com,DiPietrio Centre30 Glamis Rd  Unit 5ACambridge  ONN1R 6H5,www.lifelinepharmacycambridge.com
MacNeil and Dodd Pharmacy,519-632-9700,,45 Stanley St  Unit 209Ayr  ONN0B 1E0,rdmacneil23.wixsite.com/macneildoddpharmacy
Main Drug Mart,519-894-5118,,385 Fairway Rd SKitchener  ONN2C 2N9,
Medic Pharmacy,519-622-4400,,246 Dundas St SCambridge  ONN1R 8A8,
Medical Pharmacy,519-576-1001,info@medicalpharmacies.com,569 Lancaster St WKitchener  ONN2K 3M9,www.medicalpharmacies.com
Medicine Shoppe (The),519-571-7050,info@kwmedicineshoppe.ca,296 Highland Rd EKitchener  ONN2M 3W4,kwmedicineshoppe.ca
Metro Pharmacy - Guelph,Pharmacy 519-763-3770,,500 Edinburgh Rd SGuelph  ONN1G 4Z1,
Mount Forest Pharmacy,519-509-1980,mountforestpharmacy@gmail.com,PO Box 75Mount Forest  ONN0G 2L0,
Nofrills DRUGStore Pharmacy - Guelph,519-821-7444,phr03493@loblaw.ca,191 Silvercreek Pkwy NGuelph  ONN1H 3T2,
Nofrills DRUGStore Pharmacy - Mackay's nofrills,519-662-9990,phr01341@loblaw.ca,1540 Haysville RdNew Hamburg  ONN3A 0A2,www.nofrills.ca
Nofrills DRUGStore Pharmacy - Mount Forest,519-323-2029,,504 Main St NMount Forest  ONN0G 2L2,www.nofrills.ca/en_CA/storedetail.315.html
Norfolk Pharmacy and Surgical Supplies,519-837-1820,norpharm@golden.net,85 Norfolk St  Suite 100Guelph  ONN1H 4J4,www.norfolkpharmacyandsurgical.ca
Northfield Pharmacy,519-725-3470,,465 Phillip St  Unit 9Waterloo  ONN2L 6C7,northfield-pharmacy.business.site
NorthPark Pharmacy,519-885-7000,northparkpharmacywaterloo@gmail.com,100-99 Northfield Dr E  Lower LevelWaterloo  ONN2K 3P9,www.facebook.com/northparkpharmacy
Pharmacare Pharmacy,519-743-0900,,944 King St WKitchener  ONN2G 1G4,
Pharmacy on Main,519-624-6700,onmainpharmacy@gmail.com,76 Main StCambridge  ONN1R 1V7,
Pharmasave - Baden Village Pharmacy,519-214-4000,mail@badenvillagepharmacy.com,18 Snyder's Rd W  Unit 6ABaden  ONN3A 0A7,www.badenvillagepharmacy.com
Pharmasave - Benton Medical Pharmacy,519-208-5020,mail@bentonmedicalpharmacy.com,Benton Medical Centre51 Benton StKitchener  ONN2G 3H1,bentonmedicalpharmacy.com
Pharmasave - Breslau Commons Pharmacy,226-243-5200,pharmasave9644@gmail.com,10 Townsend Dr  Unit 10Breslau  ONN0B 1M0,www.pharmasavebreslaucommons.com
Pharmasave - Central Pharmacy,519-585-0019,info@pharmasavecentral.com,149 Union St EWaterloo  ONN2J 1C4,pharmasavecentral.com
Pharmasave - Courtland Pharmasave,519-743-1484,info@pharmasavecourtland.com,1144 Courtland Ave EKitchener  ONN2C 2H5,www.pharmasavecourtland.com
Pharmasave - Driftwood Pharmasave,519-584-7484,info@pharmasavedriftwood.com,Driftwood Plaza450 Westheights Dr  Unit 12Kitchener  ONN2N 2B9,pharmasavedriftwood.com
Pharmasave - Fairway Lackner Pharmacy,519-954-8794,,900 Fairway CresKitchener  ONN2A 0A1,www.rxrefill.ca
Pharmasave - Guelph - Gordon St,519-836-0101 * Walk-in Clinic 519-265-6400,gordonpharmasve9730@gmail.com,1515 Gordon St  Unit 105Guelph  ONN1L 1C9,www.pharmasavegordonpharmacy.com
Pharmasave - Guelph - Speedvale Ave,519-821-8300,pharmasave948@gmail.com,334 Speedvale Ave EGuelph  ONN1E 1N5,www.speedvalepharmacy.com
Pharmasave - Harriston,519-338-3230,,Box 370Harriston  ONN0G 1Z0,www.achesonpharmacy.com
Pharmasave - Pharmasave Monarch Pharmacy,519-740-2400,,95 Saginaw Pkwy  Unit 2ACambridge  ONN1T 1W2,www.pharmasave.com
Pharmasave - Preston Pharmasave,519-653-9444,prestonpharmasave@hotmail.com,927 King St ECambridge  ONN3H 3P4,www.pharmasave.com
Pharmasave - Riepert Pharmacy,519-578-1210,riepertpharmacy@gmail.com,98 Highland Rd WKitchener  ONN2M 3B5,www.riepertpharmasave.com
Pharmasave - Tannery Pharmasave (The),519-744-1000,info@pharmasavethetannery.com,121 Charles St WKitchener  ONN2G 1H6,pharmasavethetannery.com
Pharmasave - Town Square Pharmacy,519-662-9995,mail@townsquarepharmacy.com,100 Mill St  Unit DNew Hamburg  ONN3A 1R1,www.townsquarepharmacy.com
Pharmasave Campus Pharmacy,519-886-2420,,170 University Ave WWaterloo  ONN2L 3E9,pharmasavecampus.com
Pharmasave Elora Apothecary,226-369-0312,contact@eloraapothecary.ca,115 Geddes St  Unit BElora  ONN0B 1S0,pharmasave.com/elora
PharmaShoppe (The),519-342-3315,thepharmashoppe@gmail.com,25 Joseph StKitchener  ONN2G 4X6,
Pollock and Williams Pharmacy,519-744-1109,,307 Lancaster St WKitchener  ONN2H 4V4,
Prescription Shoppe (The),519-623-3900,info@compoundingshoppe.ca,2 George St NCambridge  ONN1S 2M7,compoundingshoppe.ca
Prescription Shoppe (The) - Palmerston,519-343-3912,info@compoundingshoppe.ca,PO Box 728Palmerston  ONN0G 2P0,compoundingshoppe.ca
Preston Medical Pharmacy,519-653-1870 (pharmacy) ; 519-653-1994 (home health care),office_pmp@rogers.com,125 Waterloo St SCambridge  ONN3H 1N3,www.prestonmed.ca
Prime Care Pharmacy - Guelph,,info@primecarepharmacy.ca,Arbour Medical Centre281 Stone Rd EGuelph  ONN1G 5J5,www.primecarepharmacy.ca
Queens Pharmacy (Kitchener - Queen St),519-279-5225,thequeenpharmacy@gmail.com,585 Queen St SKitchener  ONN2G 4S4,
Queens Pharmacy - Kitchener - Highland Rd,519-208-5225,thequeenpharmacy@gmail.com,552 Highland Rd WKitchener  ONN2M 5G3,
Real Canadian Superstore - Highland Hills Superstore,519-745-7331,,875 Highland Rd WKitchener  ONN2N 2Y2,www.realcanadiansuperstore.ca
Remedy's Rx Pharmacy - Andrew Street Pharmacy,519-804-9219,,Andrew Street Professional Centre16 Andrew StKitchener  ONN2H 5R2,remedys.ca
Remedy's Rx Pharmacy - Schill's Remedy's Rx,519-886-5925,schillspharmacy@remedysrx.ca,Auburn Centre570 University Ave EWaterloo  ONN2K 4P2,www.remedys.ca
Remedy's Rx Pharmacy - Williamsburg Pharmacy Remedy's Rx,519-579-8203,,1187 Fischer Hallman Rd  Suite 440Kitchener  ONN2E 4H9,www.remedys.ca
Remedy'sRx Pharmacy - Cook's Pharmacy,519-744-2200,cookpharmacy@gmail.com,520 University Ave WWaterloo  ONN2T 2Z6,www.remedys.ca
Remedy'sRx Pharmacy - Elmira Remedy's Rx Pharmacy,519-669-5655,elmirapharmacy@gmail.com,75 Arthur St SElmira  ONN3B 2M8,www.elmirapharmacy.com
Remedy'sRx Pharmacy - Emerald Pharmacy,519-267-5030,emeraldpharmacyrx@gmail.com,140 Hespeler Rd  Unit FCambridge  ONN1R 3H2,emeraldpharmacy.wixsite.com/emerald
Remedy'sRx Pharmacy - Medical Centre Dispensary,519-576-2710,,18 Pine St  Suite 101Kitchener  ONN2H 5Z8,remedys.ca
Renew Medical Clinics - Caremed Pharmacy,226-499-0600,renewmedicalclinics@gmail.com,141 Hespeler RdCambridge  ONN1R 1G9,renewmedicalclinics.com
Rexall Pharma Plus - Belmont Village,519-744-4458,1784rx@rexall.ca,696 Belmont Ave WKitchener  ONN2M 1P2,www.rexall.ca
Rexall Pharma Plus - Erin,519-833-2333,1339rx@rexall.ca,PO Box 220Erin  ONN0B 1T0,www.rexall.ca/storelocator/store/1339
Rexall Pharma Plus - Frederick Street,519-743-6761,1461rx@rexall.ca,537 Frederick StKitchener  ONN2B 2A7,www.rexall.ca
Rexall Pharma Plus - Glasgow Heights,519-744-1088,0612rx@rexall.ca,851 Fischer-Hallman RdKitchener  ONN2M 5N8,www.rexall.ca
Rexall Pharma Plus - Guelph - Eramosa Rd,Pharmacy 519-822-5921General Inquiries 519-829-3111,1081rx@rexall.ca,265 Eramosa RdGuelph  ONN1E 2M7,www.rexall.ca/storelocator/store/1081
Rexall Pharma Plus - Guelph - Woolwich St,519-836-3200,1028rx@rexall.ca,666 Woolwich St  Unit 140Guelph  ONN1H 7G5,www.rexall.ca/storelocator/store/1028
Rexall Pharma Plus - Guelph - Wyndham St N,Pharmacy 519-822-5140General inquiries 519-822-5149,1024rx@rexall.ca,55 Wyndham St NGuelph  ONN1H 7T8,www.rexall.ca/storelocator/store/1024
Rexall Pharma Plus - Highland Road,519-745-4739,2477rx@rexall.ca,324 Highland Rd WKitchener  ONN2M 5G2,www.rexall.ca
Rexall Pharma Plus - Lackner Centre,519-893-7171,0323rx@rexall.ca,1405 Ottawa St N  Unit 16Kitchener  ONN2A 3Z1,www.rexall.ca
Rexall Pharma Plus - Northfield/Weber,519-746-7676,2469rx@rexall.ca,585 Weber St NWaterloo  ONN2V 1V8,www.rexall.ca
Rexall Pharma Plus - Rexall Canamera,519-620-8228,8169rx@rexall.ca,350 Conestoga BlvdCambridge  ONN1R 7L7,www.rexall.ca
Rexall Pharma Plus - University Downs,519-743-0583,2485rx@rexall.ca,425 University Ave EWaterloo  ONN2K 4C9,www.rexall.ca
Rexall Pharmacy - Guelph - Silvercreek Parkway,519-822-8000,,105 Silvercreek Pkwy N  Unit 103Guelph  ONN1H 6S4,www.rexall.ca/storelocator/store/8171
Rockwood Pharmacy,519-856-9486,rockwoodpharm@bellnet.ca,175 Alma StRockwood  ONN0B 2K0,rockwoodpharmacy.ca/
Royal City Pharmacy - Guelph - Gordon St,519-763-8975,info@royalcitypharmacy.com,84 Gordon StGuelph  ONN1H 3R7,royalcitypharmacy.com
Savant Pharmacy,519-744-2080,savantcontactus@gmail.com,200 Highland Rd WKitchener  ONN2M 3C2,
Shoppers Drug Mart - Bridgeport and Weber,519-880-8083,asdm1193@shoppersdrugmart.ca,50 Weber St NWaterloo  ONN2J 3G7,shoppersdrugmart.ca
Shoppers Drug Mart - Cambridge,519-653-9700,asdm979@shoppersdrugmart.ca,1500 King St ECambridge  ONN3H 3R6,shoppersdrugmart.ca
Shoppers Drug Mart - Conestoga Mall,519-886-6130,asdm728@shoppersdrugmart.ca,550 King St NWaterloo  ONN2L 5W6,shoppersdrugmart.ca
Shoppers Drug Mart - Downtown,519-742-1903,asdm1087@shoppersdrugmart.ca,250 King St WKitchener  ONN2G 1A1,shoppersdrugmart.ca
Shoppers Drug Mart - Dundas and McLaren,519-623-5920,asdm720@shoppersdrugmart.ca,115 Dundas St N  Unit 1Cambridge  ONN1R 5T8,shoppersdrugmart.ca
Shoppers Drug Mart - Elmira,519-669-1653,asdm1088@shoppersdrugmart.ca,11 Arthur St NElmira  ONN3B 1Z4,shoppersdrugmart.ca
Shoppers Drug Mart - Elora,519-846-5379,asdm1083@shoppersdrugmart.ca,89 Geddes StElora  ONN0B 1S0,www.shoppersdrugmart.ca
Shoppers Drug Mart - Fairway,519-748-2776,asdm1334@shoppersdrugmart.ca,310 Fairway Rd SKitchener  ONN2C 1X3,www.shoppersdrugmart.ca
Shoppers Drug Mart - Fergus,519-843-3160,asdm1082@shoppersdrugmart.ca,710 Tower St SFergus  ONN1M 2R3,www.shoppersdrugmart.ca
Shoppers Drug Mart - Forest Glen Shopping Centre,519-576-8340,asdm729@shoppersdrugmart.ca,700 Strasburg RdKitchener  ONN2E 2M2,shoppersdrugmart.ca
Shoppers Drug Mart - Franklin and Elgin,519-622-1344,asdm1257@shoppersdrugmart.ca,950 Franklin BlvdCambridge  ONN1R 8R3,shoppersdrugmart.ca
Shoppers Drug Mart - Guelph - Clair Rd,519-763-3431,asdm1213@shoppersdrugmart.ca,7 Clair Rd WGuelph  ONN1L 0A6,www.shoppersdrugmart.ca
Shoppers Drug Mart - Guelph - Eramosa Rd,519-822-2480,,375 Eramosa RdGuelph  ONN1E 2N1,www.shoppersdrugmart.ca
Shoppers Drug Mart - Guelph - Scottsdale Dr,519-823-8000,asdm1089@shoppersdrugmart.ca,615 Scottsdale DrGuelph  ONN1G 3P4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Guelph - Silvercreek Parkway,519-821-5080,asdm724@shoppersdrugmart.ca,104 Silvercreek Pkwy NGuelph  ONN1H 7B4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Guelph - Stone Rd W,519-821-7910,asdm725@shoppersdrugmart.ca,Stone Road Mall435 Stone Rd WGuelph  ONN1G 2X6,www.shoppersdrugmart.ca
Shoppers Drug Mart - Hespeler Road,519-623-6770,asdm721@shoppersdrugmart.ca,499 Hespeler RdCambridge  ONN1R 6J2,shoppersdrugmart.ca
Shoppers Drug Mart - Highland Park Shopping Centre,519-744-7851,asdm731@shoppersdrugmart.ca,563 Highland Rd WKitchener  ONN2M 5K2,shoppersdrugmart.ca
Shoppers Drug Mart - Holiday Inn Drive,519-658-2860,asdm1096@shoppersdrugmart.ca,Hillside Plaza101 Holiday Inn DrCambridge  ONN3C 3Z3,
Shoppers Drug Mart - Ira Needles Boulevard,519-744-4001,asdm1438@shoppersdrugmart.ca,235 Ira Needles Blvd  Bdg EKitchener  ONN2N 0B2,shoppersdrugmart.ca
Shoppers Drug Mart - Laurelwood Commons,519-885-1292,asdm1440@shoppersdrugmart.ca,600 Laurelwood Dr  Unit 150Waterloo  ONN2V 0A2,shoppersdrugmart.ca
Shoppers Drug Mart - Meikleham,519-621-5410,asdm1091@shoppersdrugmart.ca,137 Water St NCambridge  ONN1R 3B8,shoppersdrugmart.ca
Shoppers Drug Mart - Northfield,519-884-3860,asdm1090@shoppersdrugmart.ca,190 Northfield Dr WWaterloo  ONN2L 0C7,shoppersdrugmart.ca
Shoppers Drug Mart - Ottawa and River,519-894-6813,asdm866@shoppersdrugmart.ca,1020 Ottawa St NKitchener  ONN2A 3Z3,shoppersdrugmart.ca
Shoppers Drug Mart - Pioneer Park Plaza,519-748-4525,asdm1200@shoppersdrugmart.ca,123 Pioneer DrKitchener  ONN2P 2A3,shoppersdrugmart.ca
Shoppers Drug Mart - Sunrise Centre,519-742-6160,asdm992@shoppersdrugmart.ca,1400 Ottawa St SKitchener  ONN2E 4E2,shoppersdrugmart.ca
Shoppers Drug Mart - Waterloo Town Square,519-884-1500,asdm727@shoppersdrugmart.ca,75 King St SWaterloo  ONN2J 1P2,shoppersdrugmart.ca
Shoppers Drug Mart - Weber and Arlington,519-748-2430,asdm1086@shoppersdrugmart.ca,1221 Weber St EKitchener  ONN2A 1C2,shoppersdrugmart.ca
Shoppers Drug Mart - Westgate Plaza,519-621-1332,asdm927@shoppersdrugmart.ca,130 Cedar StCambridge  ONN1S 1W4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Westside Marketplace,519-886-3530,asdm730@shoppersdrugmart.ca,658 Erb St WWaterloo  ONN2T 2Z7,shoppersdrugmart.ca
Silverheights Pharmacy,519-260-0808,silverheights.enterprise@gmail.com,165 Fisher Mills RdCambridge  ONN3C 1E1,
Sobeys Pharmacy - Bridgeport,519-885-5874,rx7239@sobeys.com,94 Bridgeport Rd EWaterloo  ONN2J 2J4,www.sobeyspharmacy.com
Sobeys Pharmacy - Columbia,519-880-9145,rx7218@sobeys.com,450 Columbia St WWaterloo  ONN2T 2W1,www.sobeyspharmacy.com
Sobeys Pharmacy - Fischer Hallman,519-576-7516,rx7224@sobeys.com,1187 Fischer-Hallman RdKitchener  ONN2E 4H9,www.sobeyspharmacy.com
Sobeys Pharmacy - Highland,519-744-0839,rx7212@sobeys.com,274 Highland Rd WKitchener  ONN2M 3C5,www.sobeyspharmacy.com
Sobeys Pharmacy - Ira Needles,519-743-8211,rx7259@sobeys.com,235 Ira Needles BlvdKitchener  ONN2N 0B2,sobeyspharmacy.com
St Andrew Pharmacy - Fergus,519-843-7515,standrewph@yahoo.ca,108 St Andrew St WFergus  ONN1M 1N5,www.standrewpharmacy.weebly.com
St Michael Medical Pharmacy,519-622-3047,,350 Hespeler RdCambridge  ONN1R 7N7,ptgpharmacy.com
Student Health Pharmacy,519-746-4500,studenthealth200@gmail.com,Student Life Centre200 University Ave WWaterloo  ONN2L 3G1,uwaterloo.ca/campus-wellness/services/student-heal...
Surrey Prescriptions - Guelph,519-837-8310,,21 Surrey St WGuelph  ONN1H 3R3,
Total Health Pharmacy - Waterloo Total Health Pharmacy,519-747-0320,totalhealthpharmacy118@hotmail.com,373 Bridge St WWaterloo  ONN2K 3K3,www.thpharmacy.com
Total Health Pharmacy - Woolwich Total Health Pharmacy,519-669-8282,totalhealth112@hotmail.com,10 Church St WElmira  ONN3B 1M3,www.thpharmacy.com
University Pharmacy,519-885-2530,info@kwuniversitypharmacy.ca,240 King St NWaterloo  ONN2J 2Y9,kwuniversitypharmacy.ca
University Square Pharmacy - Guelph,Mon-Sun 24 hours 519-763-3301,,987 Gordon StGuelph  ONN1G 4W3,
Vicmount Pharmacy,519-743-4357,,751 Victoria St SKitchener  ONN2M 5N4,vicmountpharmacy.ca
Walmart Pharmacy - Bridgeport Supercentre,519-885-4220,,70 Bridgeport Rd EWaterloo  ONN2J 2J9,walmart.ca
Walmart Pharmacy - Cambridge,519-624-7461,,22 Pinebush RdCambridge  ONN1R 8K5,www.walmart.ca
Walmart Pharmacy - Fergus,Pharmacy 519-843-3436 * main store 519-843-1591 * walk-in clinic 519-787-2940,,801 St David St NFergus  ONN1M 2L1,www.walmart.ca/en/fergus-supercentre/1130
Walmart Pharmacy - Guelph - Stone Rd W,519-821-0618 ext 1,,175 Stone Rd WGuelph  ONN1G 5L4,www.walmart.ca/en/guelph-south-/1199
Walmart Pharmacy - Guelph - Woodlawn Rd W,519-767-5125,,11 Woodlawn Rd WGuelph  ONN1H 1G8,www.walmart.ca
Walmart Pharmacy - Kitchener,519-894-0636,,Fairview Mall2960 Kingsway DrKitchener  ONN2C 1X1,www.walmart.ca
Walmart Pharmacy - Kitchener Supercentre,519-743-3892,,1400 Ottawa St SKitchener  ONN2E 4E2,www.walmart.ca
Walmart Pharmacy - Kitchener-Waterloo Supercentre,519-745-4523,,100 The BoardwalkKitchener  ONN2N 0B1,www.walmart.ca
Walmart Pharmacy - Stanley Park Store,519-893-6120,,Stanley Park Mall1005 Ottawa St NKitchener  ONN2A 1H2,www.walmart.ca
