Store,phone,email,address,website
Specialty Pharmacy Services,905-474-0822,sbakhoum@bayshore.ca,70 Esna Park Drive  Unit 11Markham  ONL3R 6E7,www.bayshore.ca
Bayview Hill Pharmacy,905-882-9588,bayviewhillpharmacy@gmail.com,420 Hwy 7 E  Unit 104Richmond Hill  ONL4B 3K2,www.bayviewhillpharmacy.ca
Ben's Pharmacy - Keswick,905-476-2277,,190 Simcoe AveKeswick  ONL4P 2H7,
Ben's Pharmacy - Mount Albert - Centre St,905-473-2401,,19161 Centre StMount Albert  ONL0G 1M0,
Ben's Pharmacy - Pefferlaw,705-437-2423,bensutton10@yahoo.com,The Family Health Centre319 Pefferlaw RdPefferlaw  ONL0E 1N0,www.benspharmacy.ca
Ben's Pharmacy - Sutton West,905-722-8898,,20865 Dalton RdSutton West  ONL0E 1R0,www.benspharmacy.ca
Brownsville Drugs - Schomberg (Brownsville),905-939-2296,brownsbille.phm@gmail.com,17250 Hwy 27  Unit 12Schomberg  ONL0G 1T0,www.guardian-ida-pharmacies.ca/en/ontario/schomber...
Bur Oak Discount Pharmacy - Markham,905-887-9005,,20 Bur Oak Ave  Unit 6Markham  ONL6C 0A2,
Care Drugs,905-713-2828,,24 Orchard Heights Blvd  Unit 103Aurora  ONL4G 6T5,
CareRx - Newmarket - 596 Davis Dr,905-830-5988,,596 Davis DrNewmarket  ONL3Y 2P9,carerx.ca/
Cassandra Pharmacy,416-449-2040,,2040 Victoria Park AveToronto  ONM1R 1V2,www.cassandrapharmacy.com
Chabad Gate Pharmacy,905-707-1222,chabadgatepharmacy@gmail.com,7241 Bathurst StThornhill  ONL4J 3W1,
Chemist Pharmacy (The),905-472-2222,info@thechemistpharmacy.com,27 Wootten Way NMarkham  ONL3P 2Y2,www.thechemistpharmacy.com
Columbus Pharmacy,416-256-6060,,960 Lawrence Ave W  Unit 101Toronto  ONM6A 3B5,
Concord Specialty Pharmacy,905-738-5155,pharmacy@concordsp.ca,Concordia Business Square2180 Steeles Ave W  Unit 4Concord  ONL4K 2Z5,www.concordsp.com
Cornell Pharmacy - Markham - Cornell Park Ave,905-471-3070,mycornellpharmacy@gmail.com,106 Cornell Park Ave  Unit 2Markham  ONL6B 1B6,
Costco Pharmacy - East Gwillimbury - Yonge St,905-954-4755,,18182 Yonge StEast Gwillimbury  ONL9N 0J3,www.costco.ca
Costco Pharmacy - Markham - Kirkham Dr,905-201-3502,,65 Kirkham DrMarkham  ONL3S 0A9,www.costco.ca
Costco Pharmacy - Markham - Yorktech Dr,905-477-0968,,1 Yorktech DrMarkham  ONL6G 1A6,www.costco.ca
Costco Pharmacy - North York,416-635-9724,,100 Billy Bishop WayToronto  ONM3K 2C8,www.costco.ca
Costco Pharmacy - Richmond Hill,905-780-2109,,35 John Birchall RdRichmond Hill  ONL4S 0B2,
Costco Pharmacy - Woodbridge,905-264-6783,,71 Colossus DrWoodbridge  ONL4L 9J8,
Custom Care Pharmacy,905-305-0111,,32 South Unionville Ave  Unt 1011Markham  ONL3R 6B8,
Dales Pharmacy - Thornhill - Bayview Ave,905-881-1616,bayview@dalespharmacy.ca,8200 Bayview AveThornhill  ONL3T 2S2,www.dalespharmacy.ca
Davis Drive Pharmacy,905-836-4090,ddpharmacy@rogers.com,291 Davis DrNewmarket  ONL3Y 2N6,
Demarco Pharmacy,416-244-5888,,2394 Keele StToronto  ONM6M 4A5,
Denison Discount Pharmacy,905-479-8999,denisondiscount@gmail.com,7380 McCowan Rd  Suite 2Markham  ONL3S 3H8,
Diabetes Express Pharmacy,416-603-9727,customer.sevice@diabetesexpress.ca,70 Esna Park Dr  Unit 9Markham  ONL3R 6E7,www.diabetesexpress.ca
Disera Pharmacy,905-882-2424,diserapharmacy@hotmail.com,11 Disera Dr  Unit 170Thornhill  ONL4J 0A7,
Dixon Medical Pharmacy,905-830-9660,,531 Davis Dr  Unit 106Newmarket  ONL3Y 6P5,www.pharmasave.com
Doctors and Pharmacy,905-709-9985,info@docspharm.com,8108 Yonge St  Unit 204Thornhill  ONL4J 1W4,www.tatchealth.com
Dom's Pharmacy - Toronto,416-490-0123,domsphm@rogers.com,3630 Victoria Park AveToronto  ONM2H 3B2,
Don Head Village Pharmacy,905-770-8771,,205 Don Head Village BlvdRichmond Hill  ONL4C 7R4,
Don Mills and Lawrence Pharmacy,416-443-8860,dlawrencepharm@gmail.com,895 Lawrence Ave E  Unit 10Toronto  ONM3C 3L2,
Don Mills Pharmacy,416-391-3828,info@idadonmills.com,1300 Don Mills Rd  unit 100Toronto  ONM3B 2W6,idadonmills.com/
Downsview Park Pharmacy,416-638-1200,downsviewparkpharmacy@gmail.com,2830 Keele St  Unit 100Toronto  ONM3M 3E5,
Drug Basics Pharmacy - Toronto - Sheppard Ave E (Willowdale),416-493-5552,,Located in Food Basics2452 Sheppard Ave EToronto  ONM2J 1X1,www.foodbasics.ca/drug-basics.en.html#WILLOWDALE
Drugtown Pharmacy,416-247-5414,info@drugtownpharmacy.ca,Royal York Plaza1500 Royal York RdToronto  ONM9P 3B6,www.drugtownpharmacy.ca
Dufferin Clark Pharmacy,905-660-6785,,1450 Clark Ave WThornhill  ONL4J 7R5,www.dufferinclarkpharmacy.ca/
Dufferin-Finch Pharmacy,416-665-6669,,2 Champagne Dr  Unit C1Toronto  ONM3J 2C5,
Dynasty Pharmacy,416-250-5460,,5460 Yonge St  Unit 106Toronto  ONM2N 6K7,www.rxhealthmed.ca/on/dynasty
Edmund Pharmacy,905-479-8609,,8390 Kennedy Rd  Unit B4Markham  ONL3R 0W4,www.edmundpharmacy.com/home.html
Eglinton Medical Pharmacy,416-780-1452,,2010 Eglinton Ave WToronto  ONM6E 2K3,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
Elgin Care Pharmacy,905-770-8228,elgincarepharmacy@yahoo.com,1650 Elgin Mills Rd E  Unit 101Richmond Hill  ONL4S 0B2,www.elgincare.ca
Enhanced Care and Pharmacy,905-841-8790,pharmacy@enhancedcare.ca,14872 Yonge StAurora  ONL4G 1N2,www.enhancedcare.ca
Evergreen Drug Mart,905-471-0033,,2002 Middlefield Rd  Suite 7Markham  ONL3S 1Y5,
Fairview Pharmacy - North York,416-497-5115,05fairview.pharmacy@gmail.com,5 Fairview Mall DrToronto  ONM2J 2Z1,www.fairviewpharmacy.ca
Family Drug Mart,905-841-7487,,9 Borealis Ave  Unit 5Aurora  ONL4G 0R5,
Fenton Discount Pharmacy,905-948-9110,,2 Fenton RdMarkham  ONL3R 7B4,icaremeds.ca/
Finch-Leslie Pharmacy,416-491-8833,,Finch and Leslie Square149A Ravel Rd  Unit CToronto  ONM2H 1T1,www.finchandleslie.com/finchandleslie/store/149A.h...
Finch-Weston Medical Pharmacy,416-747-1512,finchweston.drugstore@gmail.com,2367 Finch Ave WToronto  ONM9M 2W8,
Focus Drug Mart - Markham - 3000 Hwy 7 E,905-305-8400,,3000 Hwy 7 EMarkham  ONL3R 6E1,focusdrugmart.com/
Foodland Pharmacy - Tottenham,905-936-1189,,260 Queen St NTottenham  ONL0G 1W0,
Fortinos DRUGStore Pharmacy - Vaughan - Hwy 7,905-851-7182,,3940 Hwy 7  RR 2Vaughan  ONL4L 1A6,
Fortinos DRUGStore Pharmacy - Vaughan - Major Mackenzie Dr,905-417-0490,phr00080@loblaw.ca,2911 Major Mackenzie DrVaughan  ONL6A 3N9,www.fortinos.ca/pharmacy?storeId=0080
Fortinos DRUGStore Pharmacy - Woodbridge - Hwy 27,905-851-8063,phr00055@loblaw.ca,8585 Hwy 27Woodbridge  ONL4L 8H9,www.drugstorepharmacy.ca
Forum Drug Mart,289-553-7700,,955 Major MacKenzie Dr  Unit 100Vaughan  ONL6A 4P9,
FreshCo Pharmacy - Markham,905-887-2446,,9580 McCowan RdMarkham  ONL3P 3J3,www.freshco.com
FreshCo Pharmacy - Richmond Hill,905-770-9228,,1430 Major MacKenzie Dr E  Unit ARichmond Hill  ONL4S 0A1,
FreshCo Pharmacy - Thornhill,905-669-2614,,800 Steeles Ave WThornhill  ONL4J 7L2,www.freshco.com
FreshCo Pharmacy - Vaughan,905-303-4741,,3737 Major MacKenzie DrVaughan  ONL4H 0A2,freshco.com/stores/major-mackenzie-weston/
Galleria Pharmacy,905-889-0009,galleriapharmacist@gmail.com,Galleria Market Place7040 Yonge St  Unit E1Thornhill  ONL4J 1V7,
Good Shepherd Pharmacy,905-763-4001,,132 King Rd  Unit 101Richmond Hill  ONL4E 2T5,
Great North Pharmacy,905-591-4376,greatnorthrx@gmail.com,155 Mostar St  Unit 3Stouffville  ONL4A 0Y2,
Grey Lawn Pharmacy - Scarborough,416-444-4010,yacobm@hotmail.com,1945 Victoria Park AveToronto  ONM1R 1V1,
Guardian Pharmacy - Alliston - 33 Victoria St W,705-435-6011,rgreen79@rogers.com,33 Victoria St WAlliston  ONL9R 1V5,www.facebook.com/wrayspharmacy
Guardian Pharmacy - Bradford (Simcoe Square),905-775-9225,simcoesquarepharmacy@hotmail.com,PO Box 610  Stn MainBradford  ONL3Z 2B2,www.guardian-pharmacy.ca
Guardian Pharmacy - King City,905-833-5304,,King Centre Plaza2075 King Rd  Unit 1King City  ONL7B 1K2,www.guardian-pharmacy.ca
Guardian Pharmacy - Maple - Major Mackenzie Dr,905-832-1200,,2810 Major Mackenzie Dr  Unit 1AMaple  ONL6A 1R8,
Guardian Pharmacy - Markham - Copper Creek Dr (Morelli's Pharmacy),905-209-8121,morellismarkham@gmail.com,98 Copper Creek DrMarkham  ONL6B 0P2,www.morellispharmacy.com
Guardian Pharmacy - Markham - Hillcroft Dr,905-479-6161,hillcroft.pharmacy@gmail.com,5 Hillcroft Dr  Unit 7Markham  ONL3S 1R7,
Guardian Pharmacy - Markham - Hwy 48 (Markhamack),905-294-3295,markhamack.pharmacy@gmail.com,9889 Hwy 48  Unit 7Markham  ONL6E 0B7,www.markhamackpharmacy.ca
Guardian Pharmacy - Markham - Hwy 7 (Morelli's),905-479-0999,info@morellispharmacy.com,3085 Hwy 7Markham  ONL3R 0J5,www.guardian-ida-pharmacies.ca/en/ontario/markham/...
Guardian Pharmacy - Markham - Main St N,905-294-0444,,102 Main St NMarkham  ONL3P 1X8,www.guardian-ida-pharmacies.ca/en/ontario/markham/...
Guardian Pharmacy - Markham - Steeles Ave E (SKL),905-305-7667,,4080 Steeles Ave E  Unit 10Markham  ONL3R 4C3,www.guardian-pharmacy.ca
Guardian Pharmacy - Newmarket - Davis Dr,905-895-8631,,Newmarket Shopping Plaza130 Davis Dr  Unit 24Newmarket  ONL3Y 2N1,www.guardian-pharmacy.ca
Guardian Pharmacy - North York - Keele St (Four Winds),416-398-8200,,3932 Keele St  Unit AToronto  ONM3J 1N8,www.guardian-pharmacy.ca
Guardian Pharmacy - Richmond Hill (Public Health Pharmacy),905-787-9828,guardianpharmacy123@gmail.com,1285 Elgin Mills Rd E  Unit 23Richmond Hill  ONL4S 0B5,www.guardian-ida-pharmacies.ca/en/ontario/richmond...
Guardian Pharmacy - Thornhill - Steeles Ave W,905-761-3345,mainexpharmacy@gmail.com,800 Steeles Ave W  Suite B8Thornhill  ONL4J 7L2,www.guardian-ida-pharmacies.ca
Guardian Pharmacy - Toronto - 1922 Weston Rd (Westlaw Pharmacy),416-245-8677,,1922 Weston RdToronto  ONM9N 1W2,www.guardian-pharmacy.ca
Guardian Pharmacy - Vaughan - Jane St (Tuscany),905-760-1044,,Building B9100 Jane St  Unit 16Vaughan  ONL4K 0A4,www.guardian-ida-pharmacies.ca/en/ontario/vaughan/...
Guardian Pharmacy - Woodbridge (Pine Grove),905-850-1111,,8077 Islington Ave N  Unit 101Woodbridge  ONL4L 7X7,www.guardian-pharmacy.ca
Guardian Pharmacy - Woodbridge - Rutherford Rd (Rutherford),905-850-9666,rutherfordguardian@hotmail.com,5283 Rutherford Rd  Unit 2Woodbridge  ONL4H 2T2,www.guardian-ida-pharmacies.ca
Health and Beauty Pharmacy - Markham,905-513-1311,,3255 Hwy 7 EMarkham  ONL3R 3P9,
Health Care Pharmacy,905-604-3445,,Langham Square8321 Kennedy RdMarkham  ONL3R 5N4,
Health Drug Mart,416-491-1414,healthdrugmart@live.ca,Parkway Forest Plaza105 Parkway Forest DrToronto  ONM2J 1L8,
Health Link Pharmacy,905-508-2292,hlcpharmacy@gmail.com,9555 Yonge St  Suite 15Richmond Hill  ONL4C 9M5,
Health Solutions Pharmacy,416-221-2444,info@hspharmacy.ca,5927 Bathurst StToronto  ONM2R 3T5,www.hspharmacy.ca
Healthcare Rx Pharmacy,905-476-3784,,132 The Queensway SKeswick  ONL4P 3M3,
Healthcentre Pharmacy,905-669-8420,,1470 Centre St  Unit 4Thornhill  ONL4J 3N1,
HealthShield Pharmacy - Holland Landing,905-853-0855,,45 Grist Mill Rd  Unit 2Holland Landing  ONL9N 1M7,
HealthShield Pharmacy - Newmarket (Quaker Hill),905-898-3868,,16925 Yonge StNewmarket  ONL3Y 5Y1,
HealthShield Pharmacy - Vaughan,905-832-4333,,Building A9401 Jane St  Unit 122Vaughan  ONL6A 4H7,
Henderson's Woodbridge Medical Pharmacy,905-851-1109,,167 Woodbridge AveWoodbridge  ONL4L 2S6,
Heritage Pharmacy - Markham - Hwy 48,905-471-6084,,9275 Markham RdMarkham  ONL6E 1A3,
Hollandview Pharmacy,905-726-4400,,372 Hollandview Trail  Unit 104Aurora  ONL4G 0A5,
Holy Trinity Pharmacy,289-234-3377,info@holytrinitymedical.com,2 Bloomfield Trail  Unit 6-7Richmond Hill  ONL4E 2H8,www.holytrinitymedical.com
Homa Pharmacy,416-749-4662,homapharmacy2698@gmail.com,2698 Jane StToronto  ONM3L 1S5,
Hooper's Pharmacy - Vaughan,905-303-4466,vaughan@hoopershealth.com,1410 Major MacKenzie Dr W  Unit C10-C11Vaughan  ONL6A 4H6,www.hoopershealth.com
Hopewell Pharmacy,416-256-1118,,c/o Shoukry Koussa100 Marlee AveToronto  ONM6E 3B5,www.hopewellclinic.com
Humber Compounding Pharmacy,647-957-2323,,North York Medical Center1017 Wilson Ave  Suite 101North York  ONM3K 1Z1,www.northyorkmedical.com/
IDA Pharmacy - Aurora - 25 William Graham,289-648-1690,auroraidapharmacy@gmail.com,25 William Graham Dr  Unit B1Aurora  ONL4G 3G3,auroraidapharmacy.business.site
IDA Pharmacy - Aurora - Allaura Blvd (Allaura Medical Centre),905-751-1717,allaurapharmacy@gmail.com,2 Allaura Blvd  Unit 2Aurora  ONL4G 3S5,www.ida-pharmacy.ca
IDA Pharmacy - Aurora - Hollidge Blvd,905-750-0008,,130 Hollidge BlvdAurora  ONL4G 8A3,
IDA Pharmacy - Bradford (Pharmalink),905-778-9049,pharmalink@bellnet.ca,456 Holland St W  Unit 2Bradford  ONL3Z 0G1,
IDA Pharmacy - Maple - Jane St (Health Link Pharmacy),905-417-1288,,10555 Jane StMaple  ONL6A 3L1,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Maple - Major Mackenzie Dr,905-417-3400,,2535 Major Mackenzie Dr W  Unit 10Maple  ONL6A 1C6,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Markham - Gibson Dr,905-604-7188,,30 Gibson Dr  Unit 119Markham  ONL3R 2S3,www.guardian-ida-pharmacies.ca/en/ontario/markham/...
IDA Pharmacy - Newmarket (Robins),905-895-2411,info@robinspharmacy.com,191 Main St SNewmarket  ONL3Y 3Y9,www.ida-pharmacy.ca
IDA Pharmacy - North York - 1280 Finch Ave W (Nor-Arm),416-667-8430,,1280 Finch Ave W  Unit 107Toronto  ONM3J 3H5,www.ida-pharmacy.ca
IDA Pharmacy - North York - 2035 Sheppard Ave E (Legacy Pharmacy),416-477-1321,legacyidapharmacy@gmail.com,2035 Sheppard Ave E  Unit 5Toronto  ONM2J 0A8,www.ida-pharmacy.ca
IDA Pharmacy - North York - 5631 Yonge St,416-512-1833,,5631 Yonge StToronto  ONM2M 3S9,www.ida-pharmacy.ca
IDA Pharmacy - North York - Sheppard Ave W (New Canyon),416-633-6599,newcanyonpharmacy@gmail.com,564 Sheppard Ave WNorth York  ONM3H 2R9,www.ida-pharmacy.ca
IDA Pharmacy - North York - York Gate Blvd (Yorkgate),416-650-9000,yorkgateida@hotmail.com,Yorkgate Mall1 York Gate BlvdToronto  ONM3N 3A1,www.ida-pharmacy.ca
IDA Pharmacy - Richmond Hill (Richmond Pharmacy),905-482-9390,,9206 Yonge StRichmond Hill  ONL4C 7A2,www.guardian-ida-pharmacies.ca
IDA Pharmacy - Richmond Hill - Bayview Ave (Procare),905-889-3466,procarep@gmail.com,9019 Bayview Ave  Unit 8Richmond Hill  ONL4B 2M6,
IDA Pharmacy - Richmond Hill - John Birchall Rd (Elgin Mills Crossing),905-780-8500,,10 John Birchall Rd  Unit 3Richmond Hill  ONL4S 0B2,
IDA Pharmacy - Richmond Hill - Major Mackenzie Dr E,905-780-0045,,1390 Major Mackenzie Dr E  Unit 8ARichmond Hill  ONL4S 0A1,www.ida-pharmacy.ca
IDA Pharmacy - Richmond Hill - Yonge St,905-237-7874,richmondhillida@rogers.com,10243 Yonge StRichmond Hill  ONL4C 3B2,www.richmondhillmedicalclinic.com
IDA Pharmacy - Stouffville,905-640-3324,idastouffville@gmail.com,6212 Main StStouffville  ONL4A 2S5,www.idastouffville.com
IDA Pharmacy - Thornhill - 7330 Yonge St (Team Drugs),905-771-8786,,7330 Yonge St  Unit 114Thornhill  ONL4J 1V8,www.guardian-ida-pharmacies.ca/en/ontario/thornhil...
IDA Pharmacy - Toronto - 2754 Victoria Park Ave,416-497-1777,,2754 Victoria Park AveToronto  ONM2J 4A8,www.ida-pharmacy.ca
IDA Pharmacy - Toronto - 882 Wilson Ave (Pharmcare),416-245-1221,,882 Wilson AveToronto  ONM3K 1E7,
IDA Pharmacy - Willowdale - 1065 Steeles Ave W (Concourse Pharmacy),416-650-0300,,1065 Steeles Ave WWillowdale  ONM2R 2S9,www.ida-pharmacy.ca
IDA Pharmacy - Willowdale - 3885 Don Mills Rd (Cliffwood Pharmacy),416-494-3770,,Cliffwood Plaza3885 Don Mills RdToronto  ONM2H 2S7,www.ida-pharmacy.ca
Improved Care Pharmacy,905-833-8421,,1700 King Rd  Unit 12King City  ONL7B 0N1,www.improvedcare.ca
J and M Health Essentials and Pharmacy,905-947-1984,sales@jmhealthessentials.com,3636 Steeles Ave E  Unit 209Markham  ONL3R 1K9,
J C Pharmacy,416-398-8887,,3685 Keele St  Unit 1AToronto  ONM3J 3H6,
Jane Centre Pharmacy - North York,416-742-4333,,2780 Jane St  Unit 105Toronto  ONM3N 2J2,guardian-ida-pharmacies.ca/en/ontario/toronto/jane...
Jane Pharmacy,416-241-1141,janedrugstore@gmail.com,1750 Jane StToronto  ONM9N 2T1,www.guardian-ida-pharmacies.ca/en/ontario/toronto/...
Jane Shoreham Pharmacy,416-661-6565,,Jane Shoreham Medical Centre4640 Jane St  Unit 101Toronto  ONM3N 2K5,
Jane Wilson Pharmacy,647-349-9100,,2111 Jane St  Unit 3Toronto  ONM3M 1A2,
John and Jack Pharmacy,647-347-9333,,787 Lawrence Ave WToronto  ONM6A 1C2,johnjackpharmacy.com/
John and Weston Discount Drugs,416-248-8885,,17 John StToronto  ONM9N 1J2,
Jubilee Pharmacy,905-709-0778,,280 Beaver Creek Rd W  1st FlRichmond Hill  ONL4B 1B4,
Keele-Ingram Pharmacy,416-247-8618,keeleingram@gmail.com,Keele-Ingram Medical Centre2221 Keele St  Unit 101Toronto  ONM6M 3Z5,www.keeleingrampharmacy.com/
Keswick Pharmacy,905-535-9000,keswickmedical@gmail.com,198 Church StKeswick  ONL4P 1J7,
Kleinburg Pharmacy,905-893-3747,10462islington@rogers.com,10462 Islington Ave  Suite 5Kleinburg  ONL0J 1C0,kleinburgpharmacy.ca/
La Rose Pharmacy - Etobicoke - La Rose Ave,416-249-8600,,140 La Rose AveToronto  ONM9P 1B2,
La Vita Pharmacy,905-850-3088,lavitapharmacy@gmail.com,270 Chancellor Dr  Unit 3Vaughan  ONL4L 7M1,
Lawrence Medical Pharmacy,416-245-4421,lawrence.medicalpharm@gmail.com,1575 Lawrence Ave W  Unit 4Toronto  ONM6L 1C3,
Leslie Medical Pharmacy,416-498-4800,,4800 Leslie St  Unit 110Toronto  ONM2J 2K9,www.lesliemedical.com/
Life Trust Pharmacy,416-514-2745,,125 Norfinch Dr  Unit 201Toronto  ONM3N 1W8,
Lily Pharmacy - North York,416-748-3572,,2721 Jane St  Unit 9North York  ONM3L 1S3,www.guardian-ida-pharmacies.ca/en/ontario/downsvie...
Lily Pharmacy - Vaughan,905-738-6308,,3175 Rutherford Rd  Unit 23Vaughan  ONL4K 5Y6,
Loblaws DRUGStore Pharmacy - Markham,905-294-6277,phr01032@loblaw.ca,200 Bullock DrMarkham  ONL3P 1W2,www.loblaws.ca/pharmacy?storeId=1032
Loblaws DRUGStore Pharmacy - North York - 700 Lawrence Ave W,416-781-8699,phr01436@loblaw.ca,700 Lawrence Ave WToronto  ONM6A 3B4,www.fortinos.ca
Loblaws DRUGStore Pharmacy - North York - Bayview Ave,416-733-1350,,2877 Bayview AveToronto  ONM2K 2S3,www.loblaws.ca/pharmacy?storeId=1019
Loblaws DRUGStore Pharmacy - Richmond Hill - 10909 Yonge St,905-737-1840,phr01208@loblaw.ca,10909 Yonge StRichmond Hill  ONL4L 3E3,www.loblaws.ca/pharmacy?storeId=1208
Loblaws DRUGStore Pharmacy - Richmond Hill - High Tech Rd,905-771-7315,phr01028@loblaw.ca,310 High Tech RdRichmond Hill  ONL4B 4R2,www.loblaws.ca/pharmacy?storeId=1028
Loblaws DRUGStore Pharmacy - Toronto - 5095 Yonge St,416-512-9436,phr01010@loblaw.ca,5095 Yonge StNorth York  ONM2N 6Z4,
Loblaws Pharmacy - Bradford,905-778-0589,,500 Holland St WBradford  ONL3Z 0A2,www.zehrs.ca/
Loblaws Pharmacy - Keswick - 24018 Woodbine Ave,905-476-1609,,24018 Woodbine Ave  RR 2Keswick  ONL4P 3E9,www.zehrs.ca/store-locator/?storeId=0520&utm_sourc...
Loblaws Superstore DRUGStore Pharmacy - Toronto - 2549 Weston Rd,416-246-1417,phr02800@loblaw.ca,2549 Weston RdToronto  ONM9N 2A7,www.drugstorepharmacy.ca
M and D Sheppard Pharmacy,416-633-6800,,872 Sheppard Ave W  Unit 2Toronto  ONM3H 5V5,www.guardian-ida-pharmacies.ca
Mackenzie Health - Health-Plus Pharmacy,905-883-7500,,10 Trench StRichmond Hill  ONL4C 4Z3,
Main Drug Mart - Markham - 5293 Hwy 7,905-471-7978,mdm5293@gmail.com,5293 Hwy 7Markham  ONL3P 1B8,
Main Drug Mart - North York - 1315 Finch Ave W,416-636-2781,,1315 Finch Ave W  Unit 117North York  ONM3J 2G6,
Main Drug Mart - North York - 1333 Sheppard Ave E,416-494-8888,info@maindrugmartcompounding.com,1333 Sheppard Ave EToronto  ONM2J 1V1,www.maindrugmartcompounding.com/
Main Drug Mart - North York - 2437 Finch Ave W,416-745-2332,,Finch Main Plaza2437 Finch Ave WToronto  ONM9M 2E7,
Main Drug Mart - North York - 301 Finch Ave W,416-222-1141,,Finchurst Shopping Plaza301 Finch Ave WToronto  ONM2R 1N2,
Main Drug Mart - North York - 3265 Bayview Ave (Bayview Cummer Shopping Centre),416-222-5484,,Bayview Cummer Shopping Centre3265 Bayview AveToronto  ONM2K 1G4,www.guardian-ida-pharmacies.ca/en/ontario/north-yo...
Main Drug Mart - North York - Bayview Ave,416-223-3332,,3292 Bayview AveToronto  ONM2M 3R7,
Main Drug Mart - North York - Keele St,416-244-5331,,2306 Keele StToronto  ONM6L 2N8,
Main Drug Mart - North York - Sheppard Ave E,416-221-1700,mdm1100@rogers.com,1100 Sheppard Ave E  Suite 105Toronto  ONM2K 2W1,
Main Drug Mart - North York - Trethewey Dr,416-242-2121,,510 Trethewey DrToronto  ONM6M 4C2,
Main Drug Mart - North York - Victoria Park Ave,416-752-9088,,1646 Victoria Park Ave  Unit 7Toronto  ONM1R 1P7,
Main Drug Mart - Richmond Hill,905-737-3000,maindrugmart.richmondhill@hotmail.com,10 Headdon Gate  Suite 6Richmond Hill  ONL4C 8A3,
Main Drug Mart - Thornhill - Bathurst St,905-695-0695,,7700 Bathurst St  Suite 36Thornhill  ONL4J 7Y3,
Main Drug Mart - Thornhill - Steeles Ave W,905-707-0400,,390 Steeles Plaza390 Steeles Ave WThornhill  ONL4J 6X2,
Main Drug Mart - Toronto - 2160 Weston Rd,416-244-8191,,2160 Weston RdToronto  ONM9N 1X6,
Major Mac Pharmacy,289-536-0098,majormacpharm@gmail.com,A3420 Major Mackenzie Dr  Unit 101-102Woodbridge  ONL4H 4J6,
Maplegate Pharmacy,905-417-7007,maplegatepharmacy@gmail.com,2200 Rutherford RdConcord  ONL4K 5V2,www.maplegatepharmacy.com/
Markham Mews Pharmacy,905-948-0500,,4997 Hwy 7 EMarkham  ONL3R 1N1,
Meadowbrook Lane Pharmacy,905-940-2004,,4591 Hwy 7  Suite 106Markham  ONL3R 1M6,
Medcentral Pharmacy,416-222-8884,medcentral20@gmail.com,20 Drewry AveToronto  ONM2M 1C8,medcentral-pharmacy.business.site/
Medi Pharm + Pharmacy,416-385-0107,,29 Gervais Dr  Unit 100Toronto  ONM3C 1Z1,
Medi-Mart Rx,905-836-2220,,712 Davis DrNewmarket  ONL3Y 8C3,
