Store,phone,email,address,website
Bank Medical Centre,613-521-2391 * Walk-In Clinic: 613-521-2391 ext 111,info@bankmedicalcentre.com,1935 Bank StOttawa  ONK1V 8A3,www.bankmedicalcentre.com
CareMedics - Ottawa - Elmvale Acres,613-523-5550,,1910 St Laurent Blvd  Unit 18Ottawa  ONK1G 1A4,www.caremedicsgroup.com
CareMedics - Ottawa - Fernbank Rd,613-831-7300,,Walmart5357 Fernbank RdOttawa  ONK2S 1B6,www.caremedicsgroup.com
CareMedics - Ottawa - McArthur Ave,613-749-1678,,311 McArthur Ave  Suite 103Ottawa  ONK1L 8M3,www.caremedicsgroup.com/
Casselman Medical Center,613-764-5440,,629 Principale St  PO Box 380Casselman  ONK0A 1M0,
College Square Medical Centre,613-224-6606,,Loblaws1980 Baseline RdOttawa  ONK2C 0C6,
Cornwall Health Care Centre - Walk-in Medical Centre,613-936-1564,,820 McConnell Ave  Suite 128Cornwall  ONK6H 4M4,
Cornwall Medical Practice - Walk-In Clinic,613-209-4949,cornwallmedicalpractice@gmail.com,124 Second St WCornwall  ONK6J 1G5,cornwall-medical-practice.business.site/#posts
Greenstreet Medical Centre,613-825-9799,greenstreetmc@gmail.com,16 Green StOttawa  ONK2J 3R2,www.greenstreetmedicalcentre.com
Walk-in Service,613-257-5915,inquiries@lanarkmentalhealth.com,145 Hooper St Unit 2Carleton Place  ONK7C 4J8,www.lanarkmentalhealth.com
Lower Outaouais Family Health Team - After-Hours Clinic,Office 613-636-0971 * to make an appointment after-hours clinic 613-632-4242,,c/o After-hours clinic144 Main St E  Suite 201Hawkesbury  ONK6A 1A3,lofht.ca/en/
MD Connected - Ottawa,613-231-7770,bankst@mdconnected.ca,857A Bank StOttawa  ONK1S 3W2,mdconnected.ca
Med-Team Group,613-592-1448,,99 Kakulu Rd  Suite 103Ottawa  ONK2L 3C8,www.medteam.ca
Montreal Road Medical Centre,613-244-2005,,398 Montreal RdOttawa  ONK1K 0V4,
Pitt Street Medical Centre,613-932-6163,,1335 Pitt StCornwall  ONK6J 3T7,
Rideau Friel Medical Center,613-789-7707,,421 Rideau StOttawa  ONK1N 5Y9,www.rideaufrielmedical.com
Riverview Medical Centre - Ottawa - Riverside Dr,613-789-1000,,2817 Riverside DrOttawa  ONK1V 8N4,www.riverviewmedicalcentre.ca
Health and Social Services,613-238-8210,info@swchc.on.ca,55 Eccles StOttawa  ONK1R 6S3,www.swchc.on.ca
Southbank Medical Centre,613-736-6946,info@southbankmedicalcentre.com,2430 Bank StOttawa  ONK1V 0T7,www.southbankmedicalcentre.com
St Joseph Family Medicine Clinic,613-830-1298,,2555 St Joseph BlvdOttawa  ONK1C 1S6,www.stjfmc.ca
St Laurent Medical Centre,613-789-4385 * 613-680-7568 (613-680-SLMC),contact@slmclinic.ca,968 St-Laurent BlvdOttawa  ONK1K 3B3,slmclinic.ca
Strandherd Medical Clinic - Strandherd Crossing Medical Centre,613-823-7766,,3161 Strandherd Dr  Suite 305Ottawa  ONK2J 5N1,strandherdmedicalottawa.ca/
Vanier Family Medical Clinic,613-695-9001,,1237 Donald StOttawa  ONK1J 8W3,
Vanier Medical Centre,613-744-4055,,292 Montreal RdVanier  ONK1L 6B7,
Westboro Family Care Centre,613-719-7837,,Richmond Road Real Canadian Superstore190 Richmond Rd  2nd FlOttawa  ONK1Z 6W6,westborofmc.primacyclinics.ca
MD Connected Walk-in Clinic - 2251 Lawrence Ave E,,mydoc@mdconnected.ca,2251 Lawrence Ave E  Unit 102Scarborough  ONM1P 2P5,www.mdconnected.ca
