Store,phone,email,address,website
Bloor Valley Family Practice and Walk-In Clinic,905-277-1222,,620 Bloor StMississauga  ONL5A 3V9,bloorvalleywalkin.wixsite.com/mysite
Bonafide Medical Clinic,905-636-7880,,1598 Leger Way  Unit 5Milton  ONL9E 0B9,Bonafidehealth.ca
Bristol Family Medical Clinic,905-501-0035,book@bristolfamilyclinic.ca,60 Bristol Rd E  Unit 4Mississauga  ONL4Z 3K8,www.bristolfamilyclinic.ca
Britannia Health Clinic,905-567-2525,,2275 Britannia Rd W  Unit 9Mississauga  ONL5M 2G6,
Britannia Medical Centre and After Hours Walk-in Clinic,905-824-2467,,5925 Grossbeak Dr  Unit 9Mississauga  ONL5N 6S5,
Brittany Glen Medical Centre - Walk-in Clinic and Family Doctors,905-858-9393,,Brittany Glen Centre5602 Tenth Line W  Suite 102Mississauga  ONL5M 7L9,
Bronte Family Medical Clinic,905-693-1314905-693-9961,appointments@brontefmc.ca,Bronte Professional Place330 Bronte St  Suite 120Milton  ONL9T 7X1,www.brontefmc.ca
Bronte Medical FHO,905-827-9865,,2525 Old Bronte Rd  Suite 540Oakville  ONL6M 4J2,brontemedical.ca/
Burnhamthorpe Medical Clinic,905-270-9700,,350 Burnhamthorpe Rd E  Unit 4Mississauga  ONL5A 3S5,
Ceremonial Medical Centre - Walk-In and Family Practice,905-507-2224,enquiries.ceremonial@gmail.com,223 Ceremonial Dr  Unit 3Mississauga  ONL5R 2N3,ceremonial-medical-center.business.site
Churchill Meadows Medical Centre - Family Medicine and Walk-in Clinic,905-858-7337,,3020 Thomas St  Unit A301Mississauga  ONL5M 0R4,
Churchill Medical Clinic,905-607-6495,,3050 Artesian Dr  Unit 6Mississauga  ONL5M 7P5,
Cloverdale Medical Centre - Walk-In and Family Practice,416-239-6122,,Cloverdale Mall250 The East Mall  Suite 174BEtobicoke  ONM9B 3Y8,www.cloverdalemall.com/stores/cloverdale-medical-c...
Collegeway Clinic,905-569-2000,,2686 The Collegeway  Unit 103Mississauga  ONL5L 2M9,
Confederation Medical Clinic,905-306-7885,,3050 Confederation Pkwy  Suite 108Mississauga  ONL5B 3Z6,
Cornwall Medical Clinic,289-291-0220,inquiry@cornwallmedical.com,1525 Cornwall Rd  Unit 17Oakville  ONL6J 0B2,www.cornwallmedical.com/
Credit River Medical Clinic,905-826-6095,,Credit Valley Town Plaza6045 Creditview Rd  Unit BMississauga  ONL5V 2A8,
Credit Valley Health Centre,905-828-0270,,2555 Erin Centre Blvd  Unit 16Mississauga  ONL5M 5H1,www.creditvalleyhealthcenter.com
Derry Medical Clinic,905-824-0005,,3221 Derry Rd W  Suite 16BMississauga  ONL5N 7L7,
Derry Urgent Care Clinic,905-766-9435,info@derryurgentcare.ca,6990 Financial Dr  Unit 2GMississauga  ONL5N 8J4,derryurgentcare.ca/
Derry Village Clinic,905-565-9100,,Derry Village Square7070 Saint Barbara Blvd  Unit 2Mississauga  ONL5W 0E6,
Dr S Bansal - Family Practice and Walk-in Clinic,905-848-5001,,Dunwolfe Plaza777 Dundas St WMississauga  ONL5C 4S8,
Dream Crest Medical Clinic,905-813-9674,,1010 Dream Crest Rd  Unit 9Mississauga  ONL5V 3A4,
Dunbloor Medical Clinic,416-482-1980,,5117 Dundas St WEtobicoke  ONM9A 1C1,
Dundas 165 Medical Care,905-232-1333,info@dundas165medicalcare.ca,165 Dundas St W  Suite 105Mississauga  ONL5B 2N6,www.dundas165medicalcare.ca
Dundas Medical Centre,905-566-4449905-566-1501,,801 Dundas St EMississauga  ONL4Y 4G9,
Dundas Medical Centre and Walk-In Clinic,905-275-1111,,1224 Dundas St W  Unit 107Mississauga  ONL5C 4G7,
Dundas Neyagawa Medical Centre,905-257-5779,dundasneyagawamedical@gmail.com,Dundas Market Square479 Dundas St WOakville  ONL6M 1L9,
Dundas427 Medical Centre and Walk in Clinic,905-232-0720,info@dundas427.com,2200 Dundas St E  Unit 4AMississauga  ONL4X 2V3,
Eglinton Churchill Medical Centre,905-607-4747905-608-1173,,Sunset Grill Plaza2901 Eglinton Ave W  Units C3-C4Mississauga  ONL5M 6J3,
Eglinton Medical Centre,905-501-0100,,Confederation Plaza480 Eglinton Ave W  Unit 46Mississauga  ONL5R 0G2,
Elite Medical Clinic and Rehab,905-812-5555,medicalclinicforyou@gmail.com,1525 Bristol Rd W  Unit 12Mississauga  ONL5M 4Z1,
eMichael Medical Centre,289-628-1930,clinic@emichael.ca,802 Southdown Rd  Unit C4Mississauga  ONL5J 2Y4,www.emichael.ca
Enhanced Care Clinic - Cloverdale,416-231-7743,receptioncloverdale@enhancedcare.ca,Etobicoke Mews Plaza225 The East Mall  Unit 9Etobicoke  ONM9B 6J1,www.enhancedcare.ca/cloverdale-clinic/
Enhanced Care Clinic - Lakeshore,416-354-2640,receptionls@enhancedcare.ca,3857 Lakeshore Blvd WEtobicoke  ONM8W 0A2,www.enhancedcare.ca/lake-shore-location/
Enhanced Care Clinic - Oakville,905-845-3673,,609 Ford Dr  Unit 7Oakville  ONL6J 7Z6,www.enhancedcare.ca/oakville/
Eringate Walk-in Medical Clinic,416-620-0764,,BMO Plaza120 Eringate DrToronto  ONM9C 3Z8,www.eringateclinic.com/
Excellent Care Medical Centre,905-270-3885,,3885 Duke of York Blvd  Unit C106Mississauga  ONL5B 0E4,excellent-care-medical-centre.business.site/
Family Medical Clinic - Walk-in Medical Clinic and Family Practice,905-897-9000,familymedicalclinic@hotmail.ca,796 Burnhamthorpe Rd W  Unit 2Mississauga  ONL5C 2R9,
Floradale Urgent Care,905-615-0507,info@floradaleurgentcare.ca,2444 Hurontario St  Unit 101Mississauga  ONL5B 2V1,www.floradaleurgentcare.ca
Genesis Walk-in and Family Clinic,905-873-1001 or 905-873-6776,,221 Miller Dr  Unit 8-9Georgetown  ONL7G 6G4,genesishealthteam.com/clinic
Glen Derry Medical Walk-in Clinic,289-997-3220,,Glen Derry Professional Building2760 Derry Rd W  Unit 3Mississauga  ONL5N 3N5,
Glen Gate Medical Centre,905-607-6661,,2385 Burnhamthorpe Rd W  Unit 6Mississauga  ONL5L 6A4,
Glenashton Medical Centre - Walk-in Clinic and Family Practice,905-582-4929,glenashtonmedical@hotmail.com,333 Glenashton Dr  Unit 2Oakville  ONL6H 7P6,www.glenashtonmedicalcentre.weebly.com
Glenn Huron Medical Clinic,905-366-0505,,1 Glenn Hawthorne Blvd  Unit 4Mississauga  ONL5R 0C2,
Grand Park Medical - Family Practice and Walk-in Clinic,905-270-3636,,719 Central Pkwy W  Suite 208Mississauga  ONL5B 4L1,
Green Bay Medical Centre - Urgent Care Clinic,905-997-8077,greenbayclinic@gmail.com,3015 Winston Churchill Blvd  Unit 101AMississauga  ONL5L 2V8,
Halton Medix - Milton - Walk-in Clinic,289-812-0194,info@haltonmedixmilton.com,550 Ontario St SMilton  ONL9T 5E4,www.haltonmedixmilton.com/
Health Plus Multispecialty Medical Clinic,905-268-0520,info@healthplusclinic.ca,640 Eglinton Ave W  Unit 3Mississauga  ONL5R 3V2,www.healthplus2clinic.ca/
Health Plus Multispecialty Medical Clinic,905-277-3277,info@healthplusclinic.ca,680 Silver Creek Blvd  Unit 8Mississauga  ONL5A 3Z1,www.healthplus2clinic.ca/
Healthix Medical Clinic,905-257-7988,info@healthix.ca,515 Dundas St W  Unit 8Oakville  ONL6M 1L9,www.healthix.ca/
HealthSense Medical - Walk-In Clinic,905-825-3627 (905-825-DOCS),info@healthsensemedical.ca,Mattamy Plaza2983 Westoak Trails Blvd  Unit 8Oakville  ONL6M 5E4,www.healthsensemedical.ca
Heartland Health Medical,905-919-2200,medical@heartland-health.ca,Heartland Town Centre775 Britannia Rd W  Unit 12Mississauga  ONL5V 2Y1,www.opencare.com/family-doctors/mississauga-on/dr-...
Holly Medical Clinic,905-878-0086,,Coates Crossing Plaza611 Holly AveMilton  ONL9T 0K4,www.hollypharmacy.ca/services/
Huron Square Medical Centre - Family Practice and Walk-in Clinic,905-897-6160,,Huron Square2500 Hurontario St  Unit 14Mississauga  ONL5B 1N4,
Hurontario Medical Centre,905-275-4895,,5035 Hurontario St  Unit 5Mississauga  ONL4Z 3X7,
Infinity Health Centre - Oakville,905-847-2021,help@infinityhealthcentre.com,Rexall Drug Store2441 Lakeshore Rd W  Unit 2Oakville  ONL6L 5V5,www.infinityhealthcentre.com/oakville/
Intrepid Health Group - Family Practice and Walk-In Clinic,905-275-2273,info@intrepidgroup.com,250 Dundas St W  Unit 106Mississauga  ONL5B 1J2,www.intrepidhealthgroup.com
Iona Doctors Clinic,905-897-2000,,Iona Plaza1585 Mississauga Valley Blvd  Unit 9Mississauga  ONL5A 3W9,
Iroquois Ridge Medical & Dermal - Oakville - Dundas St,905-257-8777,info@oakvillemedical.com,360 Dundas St E  Unit B5Oakville  ONL6H 6Z9,www.oakvillemedical.com/
Islington Medical Centre and Travel Clinic,416-234-1987,info@mytravelclinic.com,4 Burnhamthorpe RdToronto  ONM9A 5C9,www.mytravelclinic.com
James Snow Medical Centre - Medical Walk-In Clinic,905-636-1050,info@jamessnowmedicalcentre.ca,51 James Snow Pkwy N  Unit C2Milton  ONL9T 0R3,www.jamessnowmedicalcentre.ca/
Kerr Street Medical Centre,905-845-8000,info@kerrmedical.ca,344 Kerr StOakville  ONL6K 3B8,www.kerrmedical.ca
King Cove Medical Clinic,905-873-8880 or 905-873-4742,,King's Cove Place156 Guelph St  Unit 4Georgetown  ONL7G 4A6,
Kingsridge Medical Centre,905-827-3006,kingsridgemd@gmail.com,2015 Kingsridge Dr  Unit 2Oakville  ONL6M 4Y7,www.kingsridgemedicalcentre.com/home.htm
Lakeshore Cawthra Medical Centre - Family Practice and Walk-in Clinic,905-990-3000,,515 Lakeshore Rd E  Unit 116Mississauga  ONL5G 1H9,
Lakeshore Woods Medical Clinic,905-847-2525,info@lswmc.com,3420 Rebecca St  Unit 6-7Oakville  ONL6L 6W2,www.lswmc.com
Landmark Medical Clinic,905-785-6650,,1185 Dundas St EMississauga  ONL4Y 2C6,anisaes.wixsite.com/landmarkmedical
Laurier Medical and Walk In Clinic,905-203-0624,info@miltonlaurierclinic.com,497 Laurier Ave  Unit 9Milton  ONL9T 3K8,www.miltonlaurierclinic.com
Levi Walk-in Clinic,905-795-3535,,7235 Bellshire Gate  Unit 4Mississauga  ONL5N 7X1,
Lisgar Woods Medical Centre and Walk-In Clinic,905-824-4441,contact@lisgarwoodsmedical.com,6970 Lisgar DrMississauga  ONL5N 8C8,www.lisgarwoodsmedical.com/
Living Arts Medical Centre and Walk-in Clinic,905-270-5600,,4100 Living Arts Dr  Unit 2Mississauga  ONL5B 0C3,www.livingartsmedicalcenter.weebly.com/
Marketplace Medical Centre - Milton - Walk-in Clinic and Family Practice,905-636-6886,,Milton Marketplace Plaza1015 Bronte St S  Unit 5BMilton  ONL9T 8X3,www.marketplacemedicalcentre.com/
Markland Wood Medical Clinic,416-695-8878,,4335 Bloor St WEtobicoke  ONM9C 2A5,www.marklandwood.ca/
Matheson Medical Centre,905-890-5600,,801 Matheson Blvd W  Unit 15Mississauga  ONL5V 2N6,matheson-medical-center.business.site/#summary
Matthews Gate Medical Clinic,905-232-3600,matthewsgatemedicalclinic@gmail.com,c/o Shamim Dawood3662 Hurontario St  Unit 4Mississauga  ONL5B 1P3,matthewsgatemedica.wixsite.com/website
MaxCare Medical Centre,905-338-3107,,2165 Grosvenor St  Unit 3Oakville  ONL6H 5K9,
MCI The Doctor's Office - Etobicoke,416-234-8668,,Six Points Plaza (Shoppers Drug Mart)5230 Dundas St WToronto  ONM9B 1A8,www.mcithedoctorsoffice.ca/locations/six-points-pl...
MCI The Doctor's Office - Mississauga - Dundas St W,905-820-3310,,2575 Dundas St W  Unit 15Mississauga  ONL5K 2M6,www.mcithedoctorsoffice.ca/locations/mississauga-w...
MCI The Doctor's Office - Mississauga - McLaughlin Rd,905-795-2873 (905-795-CURE),,7070 McLaughlin Rd  Unit F1Mississauga  ONL5W 1W7,mcithedoctorsoffice.ca/locations/mci-mclaughlin
MCI The Doctor's Office - Mississauga - Millcreek Dr,905-821-1406,,6400 Millcreek Dr  Unit 9Mississauga  ONL5N 1L8,www.mcithedoctorsoffice.ca/locations/meadowvale
MCI The Doctor's Office - Oakville,905-849-7007,,1011 Upper Middle Rd E  Upper levelOakville  ONL6H 4L1,www.mcithedoctorsoffice.ca/locations/oakville
Meadowvale Professional Centre - Family Practice and Walk-in Clinic,905-567-9911,,Meadowvale Professional Centre6855 Meadowvale Town Centre Circle  Suite 102Mississauga  ONL5N 2Y1,
Medical Clinic - Mississauga - Eglinton Ave W,905-712-2288,,30 Eglinton Ave W  Unit 10AMississauga  ONL5R 3E7,
Medicare Walk-in Clinic,905-848-4844,,3885 Duke of York Blvd  Unit 105-106Mississauga  ONL5B 0E4,
MedPlace Walk-in Medical Clinic,905-275-3912,medplace@hotmail.com,First Medical Place170 Queensway W  Suite 112Mississauga  ONL5B 3A8,www.med-place.org
MI Clinic - Mississauga - Erin Mills Pkwy,905-607-2600,,Erin Mills Town Centre5100 Erin Mills Pkwy  Unit E229AMississauga  ONL5M 4Z5,miclinic.ca/
MI Clinic - Mississauga - Erin Mills Town Plaza,905-607-1700,,Erin Mills Town Plaza2690 Erin Centre Blvd  Unit A005Mississauga  ONL5M 5P5,miclinic.ca/
MI Clinic - Mississauga - Plantation Place,289-444-5224,,5055 Plantation Place  Unit 2Mississauga  ONL5M 6J3,miclinic.ca/
Milton Family Care Centre - Family Practice and Walk-in Clinic,905-864-9898,info@miltonfamilycarecenter.com,820 Main St EMilton  ONL9T 0J4,www.miltonfamilycarecenter.com
Milton Health Centre,905-693-6400,,1225 Maple Ave  Unit 200Milton  ONL9T 0A5,www.miltonhealthcentre.com
Milton Trails Medical Clinic,905-876-0002,,6521 Derry Rd W  Suite 8Milton  ONL9T 7W1,
Milton Urgent Care and Family Practice,905-876-3843,,Bronte Corporate Centre400 Bronte St S  Unit 103Milton  ONL9T 0H7,
Mint Care Medical Centre,905-469-7444,,2486 Old Bronte Rd  Suite C104Oakville  ONL6M 0Y4,mintcare.ca
Mississauga Health Centre,905-272-0165,mississaugahealthcentre@gmail.com,City Centre Medical Arts Building3420 Hurontario StMississauga  ONL5B 4A9,www.mississaugahealthcentre.com
Mississauga Medical Centre - Family Practice and Walk-in Medical Clinic,905-615-0107,,3980 Grand Park Dr  Suite A2Mississauga  ONL5B 4M6,
Mississauga Urgent Care Clinic,905-826-2273 (905-826-CARE),info@mississaugaurgentcareclinic.com,1201 Britannia Rd W  Units 7-8Mississauga  ONL5V 1N2,www.mississaugaurgentcareclinic.com
Mississauga Wellness - Family Practice and Walk-in Medical Clinic,905-607-0700,mississaugawellness@gmail.com,5030 Tenth Line  Unit 5Mississauga  ONL5M 7Z5,www.mississaugawellness.com/
Multi-Specialty Medical Clinic - Rapid Access to Medical Specialists,New Patient Inquiry: 905-897-9228905-897-8928Telemedicine text line: 647-371-0365,,21 Queensway WMississauga  ONL5B 1B6,www.rapidaccesstomedicalspecialists.ca
Free Medical Clinic,647-641-1027,freeclinic@muslimwelfarecentre.com,Family and Walk-in Medical Clinic780 Burnhamthorpe Rd W  Unit 2Mississauga  ONL5C 2R9,www.muslimwelfarecentre.com/causes/free-clinic/
New Best Care Medical Centre,905-848-8686,,720 Burnhamthorpe Rd W  Unit 4Mississauga  ONL5C 3G1,
Ninth Line Medical Centre,905-607-4007,,Erin Centre Plaza3955 Erin Centre Blvd  Suite 5Mississauga  ONL5M 0H1,
Normandy Medical Clinic,905-873-8666,info@normandymedical.ca,120 Guelph StGeorgetown  ONL7G 4A4,normandymedical.ca
Oak Lake Medical Centre,289-837-4747,info@myfamilypractice.ca,146 Lakeshore Rd W  Suite A2Oakville  ONL6K 1E4,www.oaklakemedicalcentre.com/index.php
Oak Park Family Care Centre,905-257-3297,,201 Oak Walk DrOakville  ONL6H 6M3,www.oakpark.primacyclinics.ca/
Oak Park Medical Clinic,905-257-1006,,2530 Sixth LineOakville  ONL6H 6W5,oakparkmedical.tripod.com/
Oakvillage Medical - Family Practice and Walk-in Clinic,905-257-8004,info@oakvillagemedical.com,261 Oak Walk Dr  Unit J6Oakville  ONL6H 6M3,www.oakvillagemedical.com
Oakville Health Centre Clinic,905-842-8593,clinic.ohcc@gmail.com,Oakville Health Centre (The)1060 Speers Rd  Suite 121Oakville  ONL6L 2X4,www.oakvillehealthcentreclinic.com/
Oakville Town Medical Clinic - Walk-in Clinic and Family Practice,905-338-3730,info@otcclinic.com,300 North Service Rd W  Unit B17Oakville  ONL6M 2S2,www.otcclinic.com
Palms Medical Centre,289-796-0052,reception@palmsmedicalcentre.com,71 Speers Rd  Unit 8Oakville  ONL6K 0J2,www.palmsmedicalcentre.com
Parkerhill Medical Centre,905-804-9000,,255 Dundas St W  Unit 6AMississauga  ONL5B 3B2,
Parkway Webb Medical Clinic,905-896-1333,,325 Central Pkwy W  Unit 30Mississauga  ONL5B 3X9,
Peak Family Medical - Family Practice and Walk-in Clinic,905-636-1888,info@peakfamilymedical.com,400 Bronte St S  Unit 209Milton  ONL9T 0H7,www.peakfamilymedical.com
Pearl Medical Clinic,905-875-0955,,875 Main St E  Unit 6Milton  ONL9T 3Z3,www.pearlmedicalmilton.com
Pediatric Urgent Care - Mississauga - Duke of York Blvd,905-366-4441,info@pediatricurgentcare.ca,3885 Duke of York Blvd  Unit C107Mississauga  ONL5B 0E4,www.pediatricurgentcare.ca
Pediatric Urgent Care - Oakville,905-847-5437 (905-847-KIDS),info@oakvillepediatrics.com,2540 Postmaster DrOakville  ONL6M 5A8,www.oakvillepediatrics.com/contact.html
Pediatrics Walk-in Clinic,416-850-8947,,222 Dixon Rd  Suite 106Toronto  ONM9P 3S5,www.walkinpediatrics.com
Pharmasave Village Square Medical Center,905-567-1300,,10 Main StMississauga  ONL5M 1X3,pharmasavevillagesquaremedicalcenter.business.site...
Philomark Medical Centre,905-614-0112,,4120 Dixie Rd  Unit 8Mississauga  ONL4W 4V8,
Postmaster Medical Clinic - Oakville - Family Practice and Walk-in Clinic,905-844-1700,,2540 Postmaster DrOakville  ONL6M 0N2,www.postmasterclinic.com
Primacy - HealthCare Plus Medical Centre - Mississauga - Glen Erin Dr,905-828-8277,,5010 Glen Erin DrMississauga  ONL5M 6J3,www.primacyclinics.ca/locations/healthcare-plus/
Prime Care After Hours Walk-in Clinic,905-878-1720,admin-office@primecarefht.ca,Milton Professional Centre470 Bronte St S  Unit 110Milton  ONL9T 2J4,www.primecarefht.ca
Queen Clinic (The),905-826-5555905-816-0442,,5025 Creditview RdMississauga  ONL5V 3E5,www.thequeenclinic.ca/clinic/
Queen Medical Centre - Walk-in Clinic and Family Practice,905-997-7711,queenmedicalcentre128@gmail.com,128 Queen St S  Unit 4AMississauga  ONL5M 1K8,
Queens Medical Centre,905-844-8878,,1289 Marlborough Court  Unit 5AOakville  ONL6H 2R9,
Queentario Medical Centre,905-270-8307,,2325 Hurontario St  Suite 4BMississauga  ONL5A 4C7,
Rebecca Medical Walk In Clinic,905-849-0986,,170 Rebecca StOakville  ONL6K 1J6,
Reflex Medical Centre - Walk-in Clinic,905-820-6000,info@reflexmedical.net,3470 Laird Rd  Unit 1Mississauga  ONL5L 5Y4,www.reflexmedical.net
Royal Oak Clinic Family Practice and Walk-In,905-827-7000,,2524 Third Line  Unit C2Oakville  ONL6M 0G8,
Santa Maria Medical Centre,905-878-0055,info@santamariamedical.ca,604 Santa Maria Blvd  Bldg C  Unit 1Milton  ONL9T 7P1,santamariamedical.ca
Shepherd Walk-in Clinic,905-842-4441,,579 Kerr St  Unit 7Oakville  ONL6K 3E1,
Skyward Family Practice and Walk In Clinic,905-608-2111,,2255 Dundas St W  Unit 104Mississauga  ONL5K 1R6,
SMD Medical Clinic,905-268-0188,,134 Dundas St W  Unit 2Mississauga  ONL5B 1H9,
South Common Medical Centre,905-820-3209,,2110 Burnhamthorpe Rd W  Unit 3Mississauga  ONL5L 5Z5,
South Georgetown Medical Centre - Georgetown,905-702-8281,,333 Mountainview Rd S  Unit 2Georgetown  ONL7G 6E8,
Square One Health Group - Walk-In Clinic,905-232-4007,appt@sq1healthgroup.com,411 Burnhamthorpe Rd WMississauga  ONL5B 0J5,www.sq1healthgroup.com
Square One Medical Centre,905-848-4880,,4175 Confederation Pkwy  Unit 2Mississauga  ONL5B 0H1,
St George Medical Centre,905-693-0044,,585 Ontario St S  Unit 16Milton  ONL9T 2N2,www.stgeorgemc.ca/
St George Walk-in Clinic,905-949-0123,,Tomken Centre925 Rathburn Rd EMississauga  ONL4W 4C3,
Terry Fox Medical Walk-in Clinic,905-858-3030,,5380 Terry Fox Way  Unit 10Mississauga  ONL5V 0A5,
Thompson Walk-In and Medical Clinic,905-864-8787,thompsonmedicalclinic@gmail.com,Metro Plaza1010 Kennedy Circle  Unit 1DMilton  ONL9T 0J9,www.thompsonmedicalclinic.ca/
Family Care Centre - Kid'z Klinic,905-848-7174,Patient.RelationsMH@trilliumhealthpartners.ca,Clinical Admininstration  Family Care Centre  Level 115 Bronte College CourtMississauga  ONL5B 1M9,trilliumhealthpartners.ca/patientservices/children...
Urgent Care Centre,416-259-6671,Patient.Relations@thp.ca,150 Sherway DrEtobicoke  ONM9C 1A5,www.trilliumhealthpartners.ca/patientservices/emer...
Trinity Medical Centre,905-582-5030,admin@trinitymedical.ca,2163 Sixth Line  Unit 4Oakville  ONL6H 3N7,trinitymedical.ca
Tucana Court Medical Clinic and Walk-in,905-501-0006,,Emerald Centre20 Kingsbridge Garden Circle  Suite 5Mississauga  ONL5R 3K7,www.tc-medicalclinic.ca/
Twain Medical Group - Walk-in Clinic,905-670-8209,,735 Twain Ave  Unit 14Mississauga  ONL5W 1X1,
Uptown Medical - Family Practice and Walk-in Clinic,289-813-4402,,Trafalgar Ridge Shopping Centre2423 Trafalgar RdOakville  ONL6H 6K7,www.uptownmedical.ca
Urgent Care Centre (Walmart) - Mississauga,905-212-1433Urgent Care Central Office: 905-799-2722,info@urgentcarecentre.ca,Walmart Supercentre1500 Dundas St EMississauga  ONL4X 1L4,www.urgentcarecentre.ca
Van Mills Medical Centre,905-403-8200,info@vmmedicalcentre.ca,Van Mills Centre1930 Fowler Dr  Unit D115Mississauga  ONL5K 0A1,
Voak Health Centre - Walk-In Clinic and Urgent Care,905-822-2020,clients@voakhealth.com,438 Iroquois Shore RdOakville  ONL6H 0X7,www.voakhealth.com
We Care Medical Centre - Family Practice and Walk-In Clinic,905-275-1935,,169 Dundas St E  Unit 6AMississauga  ONL5A 1W8,
West Etobicoke Medical Clinic,416-626-9222,aegbert@sympatico.ca,5468 Dundas St W  Unit 104BEtobicoke  ONM9B 6E3,
West Mississauga Medical,905-785-3627 (905-785-DOCS),,3050 Argentia RdMississauga  ONL5N 8E1,www.mississaugaclinic.com/
West Oak Medical Clinic,905-582-7533,info@westoakmedical.com,Palermo Professional Centre2525 Old Bronte Rd  Suite 200Oakville  ONL6M 4J2,www.westoakmedical.com/
Winston Churchill Medical Centre - Family Practice and Walk-in Clinic,905-812-4874,,6975 Meadowvale Town Centre Circle  Suite 1AMississauga  ONL5N 2W7,
Winston Park Medical Centre - Bristol Family Physicians and Walk-In Clinic,905-287-2035,,2315 Bristol Circle  Suite 102Oakville  ONL6H 6P8,www.winstonparkmedicalcentre.ca
Woodchester Medical Clinic,905-916-1310,woodchestermedical@gmail.com,2458 Dundas St W  Unit 13AMississauga  ONL5K 1R8,woodchesterida.com/clinics.html
Lakeshore Village Walk-in Medical Clinic,416-259-5100,,2889 Lake Shore Blvd WToronto  ONM8V 1J1,
Malton Urgent Care Clinic,905-672-2273,malton@urgentcarecentre.ca,3530 Derry Rd EMississauga  ONL4T 4E3,www.urgentcarecentre.ca
MD Connected Walk-in Clinic - 2251 Lawrence Ave E,,mydoc@mdconnected.ca,2251 Lawrence Ave E  Unit 102Scarborough  ONM1P 2P5,www.mdconnected.ca
