Store,phone,email,address,website
Earl Bales Walk-in Clinic and Family Practice,647-352-7188,info@earlbaleswalkin.com,4256 Bathurst St  Suite 100Toronto  ONM3H 5Y8,www.earlbaleswalkin.com
Family Physicians and Walk-in Clinic,416-696-9836 ext 222,,East York Town Centre45 Overlea Blvd  Suite 27EToronto  ONM4H 1C3,eastyorkmedical.weebly.com/
Eastdale Medical Clinic,647-348-6880,info@eastdalemedical.com,997 Gerrard St EToronto  ONM4M 1Z4,www.eastdalemedical.com/
Eglinton Station Medical Centre,416-485-0555,,1 Eglinton Ave E  Suite 604Toronto  ONM4P 3A1,www.eglintonstationmedical.ca
Walk-in Clinic and Family Medicine,416-485-0555,,1 Eglinton Ave E  Suite 604Toronto  ONM4P 3A1,www.eglintonstationmedical.ca
Enhanced Care Medical Clinic - Toronto - Dundas St W - Walk-in Clinic,416-761-9036,receptiondundas@enhancedcare.ca,2940 Dundas St WToronto  ONM6P 4E7,www.enhancedcare.ca
Enhanced Care Medical Clinic - Toronto - St Clair Ave W - Walk-in Medical Clinic,416-653-0038,reception@enhancedcare.ca,697 St Clair Ave WToronto  ONM6C 1B2,www.enhancedcare.ca/st-clair-ave/
Etobicoke Urgent Care Clinic,416-741-2273,info@urgentcarecentre.ca,25 Woodbine Downs Blvd  Unit 10Etobicoke  ONM9W 6N5,www.urgentcarecentre.ca
Etobicoke Walk-in Clinic and Family Physicians,416-742-9449,etobicokewalkinweb@gmail.com,100 Humber College Blvd  Suite 106BEtobicoke  ONM9V 5G4,www.etobicokewalkin.ca
Evercare Medical Centre - Toronto - 137 Roncesvalles Ave,416-901-0717,admin@evercaremedical.ca,137 Roncesvalles AveToronto  ONM6R 2L2,www.evercaremedical.ca
Fairlawn Medical Centre,416-322-9933,,2401 Yonge St  Suite 209Toronto  ONM4P 3H1,
Golden Mile Walk-In Clinic and Medical Centre - Virtual Clinic,416-285-7575,,Golden Mile Plaza1880 Eglinton Ave E  Unit 152Toronto  ONM1L 2L1,www.health-local.com/biz/walk-in-clinics/scarborou...
Good Health Medical,416-533-1131,goodhealthmedicalclinic@hotmail.com,1615 Dufferin St  Suite 301Toronto  ONM6H 4H4,
Greystone Medical Walk-In Clinic,416-266-5888,,8 Greystone Walk Dr  Suite C1DToronto  ONM1K 5J2,
GSH Medical - Annex,416-928-0217,annex@gshmedical.ca,481 Bloor St W  2nd FlToronto  ONM5S 1X9,gshmedical.ca
GSH Medical - Liberty Village,416-599-6000,eastliberty@gshmedical.ca,901 King St W  Suite 105Toronto  ONM5V 3H5,www.gshmedical.ca
Harbourfront Health and Wellness Centre - Medical Walk-in Clinic,416-366-2273,info@hmedical.ca,8 York St  Unit 4Toronto  ONM5J 2Y2,www.hmedical.ca
HealthCare Plus Medical Centre,416-532-8277,info@healthcareplus.ca,1408 Queen St WToronto  ONM6K 1L9,www.healthcareplus.ca
HealthChoice Clinic,416-533-1145,,815 College StToronto  ONM6G 1C9,healthchoicecentre.ca/
High Park Medical Clinic - Walk-in Clinic,416-551-3539,Info@highparkmed.ca,1640 Bloor St WToronto  ONM6P 1A7,www.highparkmed.ca/
Hopewell Clinic,416-256-1115,info@hopewellpharmacy.ca,c/o Shoukry Koussa100 Marlee AveToronto  ONM6E 3B5,www.hopewellclinic.com
Infinity Health Centre - Toronto - Lower Simcoe St,416-504-0628,info@infinityhealthcentre.com,39 Lower Simcoe StToronto  ONM5J 3A6,www.infinityhealthcentre.com
Integra Health Centre,416-777-9355,,130 King St W  Suite 1320Toronto  ONM5X 1C8,www.integrahealthcentre.com/
Jack Nathan Health Medical Clinic,416-297-5330,,5995 Steeles Ave EToronto  ONM1V 5P7,
Jane Park Doctor's Office,416-766-4444,,877 Jane StToronto  ONM6N 4C4,
Keele and Sheppard Walk-in Clinic,416-614-9686,,3585 Keele St  Unit 10Toronto  ONM3J 3H5,
kidEcare,416-860-6696,admin@kidecare.ca,491 Eglinton Ave W  Suite 301Toronto  ONM5N 1A8,kidecare.kindercarepediatrics.ca/
Kingston Markham Medical Centre,416-266-6600,,3545 Kingston RdToronto  ONM1M 1R6,
Lakeshore Village Walk-in Medical Clinic,416-259-5100,,2889 Lake Shore Blvd WToronto  ONM8V 1J1,
Malvern Medical Centre - Scarborough,416-291-7719,,1333 Neilson Rd  Suite 100Toronto  ONM1B 4Y9,www.malvernmedical.ca
Marlee Medical Centre,416-780-9986,,249 Marlee AveToronto  ONM6B 4B8,www.marleemedicalclinic.com
MCI Doctor's Office (The) - First Canadian Place,416-867-1200,,First Canadian Place100 King St W  Concourse LevelToronto  ONM5X 2A1,www.mcithedoctorsoffice.ca/locations/first-canadia...
MCI Doctor's Office (The) - Scarborough - Bamburgh Circle,416-492-8068,,325 Bamburgh CircleToronto  ONM1W 3Y1,www.mcithedoctorsoffice.ca
MCI Doctor's Office (The) - Toronto - 200 Bay St,416-368-6787,,Royal Bank Plaza200 Bay St  Lower ConcourseToronto  ONM5J 2J3,www.mcithedoctorsoffice.ca/locations/royal-bank-pl...
MCI Doctor's Office (The) - Toronto - 245 Eglinton Ave E,416-488-1455,,245 Eglinton Ave EToronto  ONM4P 3B7,mcithedoctorsoffice.ca/
MCI Doctor's Office (The) - Toronto - 345 Bloor St E,416-515-0590,,Greenwin Square345 Bloor St E  Suite 4AToronto  ONM4W 3J6,www.mcithedoctorsoffice.com
MCI Doctor's Office (The) - Toronto - 595 Bay St,416-598-1703,,595 Bay St  Lower ConcourseToronto  ONM5G 2C2,mcithedoctorsoffice.ca/
MCI The Doctor's Office - North York - Jane St (Jane Finch Mall),416-636-7077,,Jane Finch Mall3869 Jane StToronto  ONM3N 2K1,
MD Connected Walk-in Clinic - 2251 Lawrence Ave E,,mydoc@mdconnected.ca,2251 Lawrence Ave E  Unit 102Scarborough  ONM1P 2P5,www.mdconnected.ca
Medical Practice (The),647-349-0053,,799 Bloor St W  3rd FlToronto  ONM6G 1L8,www.themedicalpractice.ca/
Milner Health Centre,416-287-3611,,1801 Lawrence Ave EToronto  ONM1R 2X9,
Monarch Park Clinic,416-462-1777,,688 Coxwell Ave  Unit 100Toronto  ONM4C 3B6,
Muslim Welfare Centre - Scarborough location,Administration 416-754-8116 ; Food Bank 416-335-9994; Medical Clinic 416-291-1027,muslim@muslimwelfarecentre.com,100 McLevin Ave  Unit 4Toronto  ONM1B 5K1,www.muslimwelfarecentre.com
New Jane Medical Clinic,647-345-5855,,911 Jane St  Unit AToronto  ONM6N 4C6,www.newjanemedicalcentre.com/
North York After Hours Clinic,416-491-6338,,Bayview Village Shopping Centre2877 Bayview AveToronto  ONM2K 2Y6,www.northyorkfamilyphysiciansafterhoursclinic.ca
North York Medical Centre,416-633-2000,info@NorthYorkMedical.com,1017 Wilson Ave  Suite 304Toronto  ONM3K 1Z1,www.northyorkmedical.com/
Northtown Medical Clinic,416-270-8781,,10 Northtown Way  Unit 108Toronto  ONM2N 7L4,www.northtownmedical.ca
Nymark Medical Centre,416-498-3600,,Nymark Plaza4839 Leslie StToronto  ONM2J 2K8,
Pape Medical Centre,416-429-6668,,1018 Pape AveToronto  ONM4K 3V9,
IMAGINE Health Clinic,416-703-8482,,168 Bathurst StToronto  ONM5V 2R4,imagine-clinic.squarespace.com/clinic/
PINC - People In Need Clinic,416-703-8482 ext 2100,,168 Bathurst StToronto  ONM5V 2R4,pqwchc.org/
Patient Networks - Family Medicine and Health Promotion,416-362-8822,contact@patientnetworks.ca,157 Yonge StToronto  ONM5C 1X7,www.patientnetworks.ca
Pediatrics @ Humber College,416-743-6063,,115 Humber College Blvd  Suite 722Toronto  ONM9V 0A9,www.pediatricsathumbercollege.ca
Pediatrics Walk-in Clinic,416-850-8947,,222 Dixon Rd  Suite 106Toronto  ONM9P 3S5,www.walkinpediatrics.com
Polyclinic Family and Specialty Medicine,416-222-6160,hr@polyclinic.ca,Champagne Centre  East entrance2 Champagne DrToronto  ONM3J 2C5,www.polyclinic.ca
Primacy - Carlton and Church Medical Clinic,416-646-1890,,60 Carlton StToronto  ONM5B 1J2,www.carlton-church-mc.primacyclinics.ca
Primacy - Lansdowne Dundas Medical Clinic,647-725-6555,,222 Lansdowne Ave  Suite 200Toronto  ONM6K 3C6,lansdowne-dundas-mc.primacyclinics.ca/
Primacy - Leslieville Medical Centre,416-465-6606,,Loblaws City Market17 Leslie StToronto  ONM4M 3H9,www.health-local.com/biz/walk-in-clinics/toronto/o...
Queen and Spadina Medical Centre,416-869-3627,info@qsmc.ca,455 Queen St WToronto  ONM5V 2A9,www.qsmc.ca
Rexdale Doctors Clinic,416-744-3019,,1530 Albion RdEtobicoke  ONM9V 1B4,
After Hours Clinic,416-281-8618,cahc@rogers.com,2863 Ellesmere Rd  Suite 207 and 208Toronto  ONM1E 5E9,www.centenaryafterhoursclinic.com
Simcoe Place Health Clinic,416-599-9000,,200 Front St WToronto  ONM5V 3K2,www.simcoehealth.ca/
Outreach Clinic,416-461-2493,srchc@srchc.ca,955 Queen St EToronto  ONM4M 3P3,www.srchc.ca/programs/primary-health/outreach-clin...
Thornlea Walk-In and Virtual Medicine Clinic,Main Line: 416-425-8800Telemedicine: 416-425-8815,,62 Overlea Blvd  Unit 4AToronto  ONM4H 1C4,www.thornleamedicalcentre.com
Total Care Health Centre,416-267-3191,,3155 Eglinton Ave EToronto  ONM1J 2G2,
CIBC Just for Kids Clinic - Children's Walk-in Clinic,416-531-6611,,Our Lady of Mercy (OLM) Wing  3rd Fl30 The QueenswayToronto  ONM6R 1B5,www.stjoestoronto.ca/patient-care-and-services/jus...
WellOne Medical Centre,647-748-5663,,18 Yonge StToronto  ONM5E 1Z8,www.wellone.ca
Westside Medical Clinic,416-410-0505,,SmartCentres Toronto (Westside)2404 Eglinton Ave WToronto  ONM6M 1S6,westsidemedical.business.site
Westway Medical Clinic - Walk-In and Children's Clinic,416-244-8404 * same day Children Sick Visits: 416-244-7617,,1723 Kipling Ave  Suite 4Etobicoke  ONM9R 4E1,
Yonge Street Medical Centre,647-348-1664,,500 Yonge St  Suite 300Toronto  ONM4Y 1X9,
Appletree Medical Centre - Thornhill,647-722-2370,feedback@appletreemedicalgroup.com,390 Steeles Ave WThornhill  ONL4J 6X2,www.appletreetoronto.com
MCI The Doctor's Office - Thornhill - Steeles Ave W (Main Exchange),905-738-6699,practice@mcimed.com,800 Steeles Ave WThornhill  ONL4J 7L2,
