Store,phone,email,address,website
Durham College Dental Hygiene Clinic,905-721-3074,dentalclinic@durhamcollege.ca,c/o Durham College - Oshawa  CampusGordon Willey building  Room SW1072000 Simcoe St NOshawa  ONL1G 0C5,www.durhamcollege.ca/services/campus-services/dent...
Oral Health - Servicing children and youth 17 years and younger,905-723-1365,health@durham.ca,Whitby Mall  West Tower1615 Dundas St E  Suite 210Whitby  ONL1N 2L1,www.durham.ca/health
Haliburton Office,,info@hkpr.on.ca,PO Box 570Haliburton  ONK0M 1S0,www.hkpr.on.ca
Lindsay Office,,info@hkpr.on.ca,108 Angeline St SLindsay  ONK9A 3L5,www.hkpr.on.ca
Dental Care For Low-Income Seniors,416-916-0204,,c/o Ontario Seniors Dental Care ProgramStation PPO Box 159Toronto  ONM5S 2S7,www.ontario.ca/page/dental-care-low-income-seniors
Healthy Smiles Ontario,,,33 King St W  PO Box 645Oshawa  ONL1H 8X1,www.ontario.ca/page/get-dental-care
Clinical Services,705-743-1000,info@peterboroughpublichealth.ca,185 King StPeterborough  ONK9J 2R8,www.peterboroughpublichealth.ca
Toronto, City of - Scarborough Civic Centre - Public Health Dental Clinics,416-338-7442,,160 Borough Dr  Suite 28Toronto  ONM1P 4N7,www.toronto.ca/health/dental
Evangel Hall Mission,416-504-3563,information@evangelhall.ca,552 Adelaide St WToronto  ONM5V 3W8,www.evangelhall.ca
WAVE Clinic,416-415-4547,chsclientservices@georgebrown.ca,51 Dockside Dr  3rd FlToronto  ONM5A 0B6,www.georgebrown.ca/clinic
Faculty of Dentistry, Dental Clinic,416-864-8000 ; Children's Clinic 416-864-8280,,Faculty of Dentistry124 Edward StToronto  ONM5G 1G6,patients.dentistry.utoronto.ca/patients
3000 Lawrence Medical Imaging,416-438-6636,scarrad@yahoo.ca,3000 Lawrence Ave E  Suite G03Toronto  ONM1P 2V2,
AG X-Ray and Ultrasound Clinic,416-538-0707,,2901 Markham Rd  Unit 9Toronto  ONM1X 0B6,
Alpha Diagnostic Imaging,416-321-2670,,2130 Lawrence Ave E  Suite 300Toronto  ONM1R 3A6,alphalabs.ca/
Alton Towers X-Ray and Ultrasound,416-792-6314,,240 Alton Towers Circle  Suite 203AToronto  ONM1V 4P3,
Antrim X-Ray and Ultrasound Clinic,647-352-6314,antrim.alton@rogers.com,2 Antrim Cres  Unit 1AScarborough  ONM1P 2N3,
Apex Diagnostic Services,705-874-6660,,1757 Sherbrooke St WPeterborough  ONK9K 1G0,www.apex-diagnostics.com
Bellsmere X-Ray, Ultrasound and BMD,416-289-2280,,1920 Ellesmere Rd  Suite 311Toronto  ONM1H 2V6,
Bluewater Imaging - Port Hope,905-885-9839,webbooking@bluewaterimaging.ca,249 Ontario St  Suite 108Port Hope  ONL1A 3Y9,www.bluewaterimaging.ca
Brimley Wenlock X-Ray and Ultrasound,416-292-3883,bwxrayultrasound@gmail.com,Brimley Road Medical Centre3333 Brimley Rd  Unit DToronto  ONM1V 2J7,
Brimley X-Ray, Ultrasound and BMD,416-299-7677,,2020 Brimley RdToronto  ONM1S 4R7,
BSA Diagnostics Medical Imaging - Kennedy and Sheppard,416-299-9895,,4002 Sheppard Ave E  Suite 304Toronto  ONM1S 1S6,bsadiagnostics.com
Out-Patient Departments,705-653-1140,info@chm.ca,146 Oliver RdCampbellford  ONK0L 1L0,www.cmh.ca
Ultrasound Services,705-653-1140,info@chm.ca,146 Oliver RdCampbellford  ONK0L 1L0,www.cmh.ca
Cobourg X-Ray and Ultrasound - OTN Walk-in Clinic and Blood Lab,289-677-0117,cobourg.clinic@radiologynowsecure.ca,Downtown Medical Centre52 King St WCobourg  ONK9A 2L9,www.cobourgdmc.ca
Compu-Sound Vascular Ultrasound Clinic,416-431-5885,,3000 Lawrence Ave E  Bldg C  Room C02Toronto  ONM1P 2V1,
Corcare Nuclear Medicine - Milner,416-284-4744,info@corcare.net,325 Milner Ave  Suite 410Toronto  ONM1B 5N1,www.corcare.net
Courtice Imaging Centre,905-721-4932,,1450 Hwy 2Courtice  ONL1E 3C3,oshawaclinic.com/courtice-diagnostic-imaging
Donvale Ultrasound Services,416-694-2198,,521 Victoria Park Ave  Suite B1Toronto  ONM4C 5H1,
Durham Radiology Associates - Ajax,905-428-0444,info@durhamradiology.ca,95 Bayly St W  Suite 101Ajax  ONL1S 7K8,www.durhamradiology.ca
Durham Radiology Associates - Bowmanville Clinic,905-623-4512,info@durhamradiology.ca,222 King St E  Suite 1101Bowmanville  ONL1C 1P6,www.durhamradiology.ca
Durham Ultrasound - Whitby,905-444-9493 ext 4,,3910 Brock St NWhitby  ONL1R 3E1,
Eglinton Health Care Center - Scarborough - Diagnostic Centre,416-438-6633,elgintonhealthcare@gmail.com,2950 Eglinton Ave E  Unit 1Toronto  ONM1J 2E7,www.eglintonhealthcare.ca
Eglinton-Danforth Rd X-ray and Ultrasound - Scarborough,416-977-2548,,2805 Eglinton Ave EToronto  ONM1J 2E1,
Ellesmere X-Ray,416-284-1697,,2880 Ellesmere RdToronto  ONM1E 4B8,www.exr.ca
EXR Medical Imaging - Ajax,905-683-8877,,601 Harwood Ave S  Unit 107Ajax  ONL1S 2J5,www.exr.ca
Fast Track Imaging,416-298-9752,,3850 Finch Ave E  Suite B09Toronto  ONM1T 3T6,
GNMI Medical Imaging - Ajax,905-426-8976,,Harwood Mall300 Harwood Ave SAjax  ONL1S 2J1,www.gnmi.ca
Golden Radiology,416-701-1222,info@goldenradiology.ca,1880 Eglinton Ave E  Unit 121Toronto  ONM1L 2L1,goldenradiology.ca
Impexxus Imaging - North Whitby X-Ray,905-655-8313,,5959 Anderson St  Suite L6Brooklin  ONL1M 2E9,www.impexxus.ca
Impexxus Medical Imaging - Whitby - Dundas St E,905-576-9729,whitbymedicalarts@hotmail.com,Whitby Mall1615 Dundas St EWhitby  ONL1N 2L1,www.impexxus.ca
Impexxus Oshawa X-Ray and Ultrasound Services,905-579-1445,,Glazier Medical Centre11 Gibb StOshawa  ONL1H 2J9,
Insight Diagnostic Imaging - Malvern Ultrasound and Mammography,416-282-1147,,1333 Neilson Rd  Suite 230Toronto  ONM1B 4Y9,www.insightdiagnosticimaging.ca
Kawartha Diagnostic Imaging,705-745-9195,contact@kdi-prx.ca,327 Charlotte St  Suite 102Peterborough  ONK9J 0B2,www.kdi-prx.ca
Kennedy and Sheppard Diagnostic Clinic,416-299-9895,,4002 Sheppard Ave E  Suite 304Toronto  ONM1S 4R5,www.bsadiagnostics.com
Kennedy Eglinton X-Ray and Ultrasound - Scarborough,416-757-8497,,2374 Eglinton Ave EToronto  ONM1K 2P4,
King-Mar Diagnostic Centre - Scarborough,416-264-4343,kingmar@rogers.com,3227 Eglinton Ave E  Unit 148Toronto  ONM1J 3M5,www.kingmardiagnostic.ca
KMH Cardiology Centres - Scarborough,905-855-1860,requisitions@kmhlabs.com,55 Town Centre Court  Suite 109Toronto  ONM1P 4X4,www.kmhlabs.com
Lawrence-Kingston Rd X-Ray and Ultrasound - Scarborough,416-281-4167,,4125 Lawrence Ave E  Suite 210Toronto  ONM1E 2S2,
Lighthouse Medical Imaging - Finch,416-293-5940,,4190 Finch Ave E  Lower Level 04Toronto  ONM1S 4T7,www.lighthousemedical.ca
Lindsay Ultrasound and X-Ray,705-324-0101,info@lindsayultrasoundxray.ca,65 Angeline St N  Suite 11Lindsay  ONK9V 5N7,www.lindsayultrasoundxray.ca
Lucent Medical Imaging - Scarborough,416-466-4152,,3410 Sheppard Ave E  Suite B1Toronto  ONM1T 3K4,
Malvern Medical Centre - Scarborough,416-291-7719,,1333 Neilson Rd  Suite 100Toronto  ONM1B 4Y9,www.malvernmedical.ca
Markham-Lawrence X-Ray and Ultrasound - Scarborough,416-431-1889,info@mlxrayultrasound.com,3585 Lawrence Ave E  Unit 1AToronto  ONM1G 1P4,www.mlxrayultrasound.com
Marksteeles Medical Imaging,647-341-0183,,c/o Premier Diagnostic Network3341 Markham Rd  Unit B124Scarborough  ONM1X 0V5,pdxn.ca
Med Image Diagnostic Centre - Scarborough,416-287-1818,info@medimagediagnostic.com,Malvern Mall31 Tapscott Rd  Unit 85Toronto  ONM1B 4Y7,www.medimagediagnostic.com
Medical Arts X-Ray,705-743-7810,,270 Charlotte St  Suite 101Peterborough  ONK9J 2V4,
Medical Centre Diagnostic Services,705-876-4514,,707 Charlotte StPeterborough  ONK9J 7B3,www.themedicalcentre.net
Midland Ellesmere Xray and Ultrasound,416-296-1911,info@midlandxrayandultrasound.com,c/o c/o Sanjoy Kundu2025 Midland Ave  Suite 200Toronto  ONM1P 3E2,www.midlandxrayandultrasound.com
Milliken Finch Diagnostic Imaging - Scarborough,416-292-1505,,4040 Finch Ave E  Suite LL 4Toronto  ONM1S 4V5,www.exr.ca
MyHealth Centre - Lindsay - Cardiology, Nuclear Medicine and Bone Mineral Density,,info@myhealthcentre.ca,Ross Memorial Hospital10 Angeline St N  3rd FlLindsay  ONK9V 4M8,myhealthcentre.ca/location/lindsay/
MyHealth Centre - Oshawa - Cardiology, Nuclear Medicine and Bone Mineral Density,,,Oshawa Medical Arts Building300 King St W  Suite 201Oshawa  ONL1J 2K1,myhealthcentre.ca/location/oshawa/
MyHealth Centre - Pickering - Bone Mineral Density, Mammography, X-ray and Ultrasound,,Pickering@MyHealthCentre.ca,1105 Kingston Rd  Suite D202Pickering  ONL1V 1B5,myhealthcentre.ca/location/pickering/
MyHealth Centre - Scarborough - Cardiology, Bone Mineral Density, X-ray and Ultrasound,,info@myhealthcentre.ca,Birchmount Plaza462 Birchmount RdToronto  ONM1K 1N8,myhealthcentre.ca/location/scarborough/
MyHealth Centre - Whitby - Cardiology, Nuclear Medicine and Bone Mineral Density,,info@myhealthcentre.ca,Dundas Centre Medical220 Dundas St W  Suite 104Whitby  ONL1N 8M7,myhealthcentre.ca/location/whitby/
Neilson Radiology - Scarborough,416-287-1222,,1333 Neilson Rd  Suite 315Toronto  ONM1B 4Y9,www.exr.ca
North Oshawa Medical Centre X-Ray and Ultrasound,905-579-1208,,1400 Ritson Rd N  Unit 001Oshawa  ONL1G 7W4,
North Scarborough X-Ray and Ultrasound - Scarborough,416-497-4452,,3420 Finch Ave E  Suite 101Toronto  ONM1W 2S1,
Ontario Diagnostic Centers (ODC) - Scarborough Markham,416-439-4866,markham1200@gmail.com,1200 Markham Rd  Unit 112Toronto  ONM1H 3C3,www.ontdc.com
Ontario Medical Imaging - Whitby Clinic X-Ray and Ultrasound,905-666-4206,info@omiclinics.ca,200 Brock St NWhitby  ONL1N 4H5,www.omiclinics.ca
Diagnostic Imaging,905-721-3588,,117 King St EOshawa  ONL1H 1B9,www.oshawaclinic.com
Oshawa Diagnostic Imaging,905-438-0555 ext 1,oshawadiagnosticimaging@hotmail.com,247 Simcoe St N  Unit 301Oshawa  ONL1G 4T3,
Oshawa Vascular Laboratory,905-438-0555,oshawavascular@hotmail.com,247 Simcoe St N  Suite 302Oshawa  ONL1G 4T3,
Oshawa Vascular Laboratory and Ultrasound Imaging,905-438-0555 ext 2,oshawavascular@hotmail.com,247 Simcoe St N  Unit 302Oshawa  ONL1G 4T3,
P Maskens Medicine Professional Corporation,705-741-5510,,849 Alexander Court  Suite 205Peterborough  ONK9J 7H8,
Peterborough Clinic (The),705-743-2040,info@ptboclinic.com,26 Hospital DrPeterborough  ONK9J 7C3,www.ptboclinic.com
Diagnostic Imaging,705-743-2121 ext 3396,info@prhc.on.ca,1 Hospital DrPeterborough  ONK9J 7C6,www.prhc.on.ca
Peterborough Vascular Lab,705-748-9242,,Medical Arts Building270 Charlotte St  Unit 202Peterborough  ONK9J 2V4,
Pickering Diagnostic Imaging Centre,905-831-2255,pickeringimaging@gmail.com,1885 Glenanna Rd  Unit 106Pickering  ONL1V 6R6,www.pickeringimaging.com
Pine Ridge X-Ray,705-745-1058,contact@kdi-prx.ca,555 George St NPeterborough  ONK9H 3S1,www.kdi-prx.ca
Port Perry Imaging,905-985-9727,,462 Paxton StPort Perry  ONL9L 1L9,www.portperryimaging.com
Quantum Medical Imaging Services - Scarborough,416-756-7667,,Agincourt Professional Centre2330 Kennedy Rd  Suite 402Toronto  ONM1T 0A2,www.qmis.ca
Radiant Medical Imaging - Scarborough,416-321-9243,radiantultra@outlook.com,385 Silver Star Blvd  Suite 209Toronto  ONM1V 0E3,radiantmedicalimaging.com
Rossland Radiology,905-426-3111,contact@rosslandrc.ca,300 Rossland Rd E  Suite 102Ajax  ONL1Z 0K4,www.rosslandrc.ca
Scarborough Cardiac Diagnostic Centre - 2391 Eglinton Ave E,416-750-9000,scdc-info@bell.net,2391 Eglinton Ave EToronto  ONM1K 2M5,
Scarborough Cardiac Diagnostic Centre - 2950 Eglinton Ave E,416-438-6633,eglintonhealthcare@gmail.com,12950 Eglinton Ave EScarborough  ONM1J 2E7,eglintonhealthcare.com
Sheppard Ultrasound - Scarborough,416-291-4770,,1780 Markham Rd  Units 5 and 6Toronto  ONM1B 2W2,www.truenorthimaging.com
Taigu XRay and Ultrasound - Kennedy,416-299-3443,taiguxray@gmail.com,3447 Kennedy Rd  Suite 200Toronto  ONM1V 3S1,www.taiguxray.com
Taunton Health Centre,905-723-8551,,1290 Keith Ross DrOshawa  ONL1H 7K4,
Toronto Diagnostic Centre,416-288-1114,info@torontodiagnosticcentre.com,1261 Kennedy Rd  Unit 3Scarborough  ONM1P 2L4,
Toronto East X-Ray and Ultrasound - Scarborough,647-350-0401,info@xus.ca,1145 Morningside Ave  Unit 12Toronto  ONM1B 0A7,www.xus.ca
True North Imaging - Sheppard Ultrasound,416-291-4770,,1780 Markham Rd  Unit 5Toronto  ONM1B 2W2,www.truenorthimaging.com
Turnbull Diagnostic Imaging,705-742-3639,,170 Simcoe StPeterborough  ONK9H 2H7,
Victoria Park Mammography Imaging - Scarborough - Diagnostic Imaging,416-759-3462,,520 Ellesmere Rd  lower levelToronto  ONM1R 0B1,
Westney Heights Diagnostic Centre - Ajax,905-686-9729,info@whdc.ca,Westney Heights Plaza15 Westney Rd N  Unit 2Ajax  ONL1T 1P4,www.whdc.ca
Whitby Cardiovascular Institute,905-666-9504,info@whitbycardiovascular.com,3020 Brock St NWhitby  ONL1R 3J7,
Whitby Medical X-Ray and Ultrasound,905-430-1781,,220 Dundas St W  Suite 402Whitby  ONL1N 8M7,
Whitby X-Ray and Ultrasound Imaging,905-493-3775,,3050 Garden St  Unit 109Whitby  ONL1R 2G7,www.whitbyultrasound.com
Whites Road X-Ray and Ultrasound,905-839-1806,,Steeple Hill Shopping Plaza650 Kingston Rd  Unit 2  Bldg CPickering  ONL1V 3N7,www.exr.ca
Bathurst Lawrence Nuclear Imaging,416-785-4029,,491 Lawrence Ave W  Suite 500Toronto  ONM5M 1C7,
STL Diagnostic Imaging,,,150 Bridgeland Ave  Suite 207Toronto  ONM6A 1Z5,www.stlimaging.ca/index.cfm
Diagnostic Imaging,416-494-2120,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Emergency Department,705-653-1140,info@chm.ca,146 Oliver RdCampbellford  ONK0L 1L0,www.cmh.ca
Emergency Department,705-457-1392,,PO Box 115Haliburton  ONK0M 1S0,www.hhhs.ca
Emergency Department,705-286-2140 ext 3245,,4575 Deep Bay RdMinden  ONK0M 2K0,www.hhhs.ca
Emergency Department,905-683-2320,,580 Harwood Ave SAjax  ONL1S 2J4,www.lakeridgehealth.on.ca
Emergency Department,905-623-3331,,47 Liberty St SBowmanville  ONL1C 2N4,www.lakeridgehealth.on.ca
Emergency Department,905-576-8711,,1 Hospital CourtOshawa  ONL1G 2B9,www.lakeridgehealth.on.ca
Emergency Department,905-985-7321,,451 Paxton StPort Perry  ONL9L 1L9,www.lakeridgehealth.on.ca
Emergency Department,905-852-9771 ext 5300,myhospital@msh.on.ca,4 Campbell Dr  PO Box 5003Uxbridge  ONL9P 1S4,www.msh.on.ca/our-sites/uxbridge-site
Emergency Department,905-852-9771 ext 5300,myhospital@msh.on.ca,Box 5003Uxbridge  ONL9P 1S4,www.msh.on.ca
Community Mental Health Services - Walk-In Counselling Clinic,905-377-9891,info@nhh.ca,1011 Elgin St W  Suite 200Cobourg  ONK9A 5J4,www.nhh.ca
Emergency Department,905-372-6811,info@nhh.ca,1000 DePalma DrCobourg  ONK9A 5W6,www.nhh.ca
Emergency Department,705-743-2121 ext 5022,info@prhc.on.ca,1 Hospital DrPeterborough  ONK9J 7C6,www.prhc.on.ca
Emergency Department,705-324-6111,publicrelations@rmh.org,10 Angeline St NLindsay  ONK9V 4M8,rmh.org/
Emergency Department,416-438-2911 ext 2550,,Main Floor3030 Birchmount RdToronto  ONM1W 3W3,www.shn.ca
Sexual Assault Care Centre/Domestic Violence Program,416-495-2555,email@sacc.to,3030 Birchmount Rd  3rd floorToronto  ONM1W 3W3,www.sacc.to
Emergency Department,416-284-8131,,2867 Ellesmere RdToronto  ONM1E 4B9,www.shn.ca
Emergency Department,416-438-2911 ext 6300,,Crockford Wing  Main Floor3050 Lawrence Ave EToronto  ONM1P 2V5,www.shn.ca
Emergency Department,416-469-6435,,825 Coxwell AveToronto  ONM4C 3E7,www.tegh.on.ca
Emergency Department,416-586-5054,,Joseph and Wolf Lebovic Health Complex600 University AveToronto  ONM5G 1X5,www.mountsinai.on.ca/schwartz-reisman-emergency
Emergency Department,416-480-4207 ext 0,questions@sunnybrook.ca,2075 Bayview AveToronto  ONM4N 3M5,www.sunnybrook.ca/content/?page=tecc-emergency
St Joseph's Health Centre - Emergency Department,416-530-6003,,30 The Queensway  Barnicke WingToronto  ONM6R 1B5,www.stjoestoronto.ca/areas-of-care/emergency-depar...
Emergency/Crisis Services,416-747-3400,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Carefirst Family Health Team,416-502-2029,info@carefirstontario.ca,2nd floor300 Silver Star BlvdToronto  ONM1V 0G2,www.carefirstontario.ca
City of Kawartha Lakes Family Health Team,705-328-9853 ext 243,info@cklfamilyhealthteam.com,55 Angeline St N  Suite 2 and 3Lindsay  ONK9V 5B7,www.cklfamilyhealthteam.com
Bobcaygeon,705-738-6136 ext 3,info@cklfamilyhealthteam.com,85 Bolton StBobcaygeon  ONK0M 1A0,www.cklfamilyhealthteam.com
Fenelon Falls Site,705-887-4779,,205 Francis St EFenelon Falls  ONK0M 1N0,www.cklfamilyhealthteam.com
Little Britain Site,705-786-0300,info@cklfamilyhealthteam.com,PO Box 259Little Britain  ONK0M 2C0,www.cklfamilyhealthteam.com
Omemee Site,705-799-0000 ext 2,,Omemee Medical Centre23 Wellington StOmemee  ONK0L 2W0,www.cklfamilyhealthteam.com
East GTA Family Health Team,Central Office: 647-693-7401,info@egtafht.ca,520 Ellesmere Rd  6th FlToronto  ONM1R 0B1,www.egtafht.ca
Lapsley Site,416-754-9595,info@egtafht.ca,13 Lapsley RdToronto  ONM1B 1K1,www.egtafht.ca
Haliburton Highlands Family Health Team,705-455-9220,info@hhfht.com,PO Box 459Haliburton  ONK0M 1S0,www.hhfht.med-itgroup.com
Minden Site,705-286-2500,info@hhfht.com,6 McPherson StMinden  ONK0M 2K0,www.hhfht.com
Mount Dennis Weston Site, 2050 Weston Rd,416-763-1171,,2050 Weston RdToronto  ONM9N 1X4,www.hrfht.com
Kawartha North Family Health Team,705-887-3535,info@knfht.ca,PO Box 129Fenelon Falls  ONK0M 1N0,www.knfht.ca
Bobcaygeon Site,705-738-5575,info@knfht.ca,PO Box 899Bobcaygeon  ONK0M 1A0,www.knfht.ca
North Durham Family Health Team,905-985-2895,,462 Paxton StPort Perry  ONL9L 1L9,www.portperrymedical.ca
Sunderland Site,705-357-2336,,Sunderland Medical Centre26 Church St SSunderland  ONL0C 1H0,www.portperrymedical.ca
Northumberland Family Health Team,289-252-2139,info@nfht.ca,Northumberland MallPO Box 83Cobourg  ONK9A 5H7,www.nfht.ca
Cobourg Clinic - University Ave Site,905-372-3323,info@nfht.ca,PO Box 86Cobourg  ONK9A 1C8,www.nfht.ca
Cobourg Health Centre,905-373-1280,info@nfht.ca,9 Elgin St ECobourg  ONK9A 0A1,www.nfht.ca
Cobourg Medical Centre - Burnham St Site,905-373-8333,info@nfht.ca,1060 Burnham St  Unit 5Cobourg  ONK9A 5V9,www.nfht.ca
Peterborough Family Health Team,705-740-8020,info@peterboroughfht.com,185 King St  Suite 500Peterborough  ONK9J 2R8,www.peterboroughfht.com
Chemong Family Health Organization - Bridgenorth Site,705-740-6451,info@peterboroughfht.com,Chemong Medical Centre765 Ward StBridgenorth  ONK0L 1H0,www.peterboroughfht.com
Chemong Family Health Organization - Lakefield Site,705-740-6151,info@peterboroughfht.com,Morton Commnunity Healthcare Centre150 Strickland Rd  Suite 1Lakefield  ONK0L 2H0,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Alexander Medical Building,705-876-1066,info@peterboroughfht.com,Alexander Medical Building849 Alexander Court  Suite 210Peterborough  ONK9J 7H8,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Brookdale Family Clinic,705-743-7100 * 705-743-7101,info@peterboroughfht.com,Brookdale Family Clinic304 Bellevue StPeterborough  ONK9H 5G1,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Buckhorn Regional Health Centre,705-657-7933,info@peterboroughfht.com,Buckhorn Regional Health Centre18 William StBuckhorn  ONK0L 1J0,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Burnham Clinic,705-740-8020,info@peterboroughfht.com,Burnham Clinic380 Burnham St  Suite 105Peterborough  ONK9H 1T6,www.peterboroughfht.com
Greater Peterborough Family Health Organization - City Centre Health Clinic,705-740-6867,info@peterboroughfht.com,243 Charlotte StPeterborough  ONK9H 2V2,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Curve Lake Medical Clinic,705-657-1544,info@peterboroughfht.com,Curve Lake Medical Clinic38 Whetung St ECurve Lake  ONK0L 1R0,www.peterboroughfht.com
Greater Peterborough Family Health Organization - George St Clinic,705-742-0443,info@peterboroughfht.com,George St Clinic555 George St  Unit 5Peterborough  ONK9H 3S1,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Lansdowne Medical Clinic,705-775-1783,info@peterboroughfht.com,Lansdowne Medical Clinic743 Lansdowne St WPeterborough  ONK9J 1Z2,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Medical Arts Building,705-876-4549,info@peterboroughfht.com,Medical Arts Building270 Charlotte St Suite 302Peterborough  ONK9H 2V4,www.peterboroughfht.com
Greater Peterborough Family Health Organization - Millbrook Medical Centre,705-932-2772,info@peterboroughfht.com,Millbrook Medical CentrePO Box 290Millbrook  ONL0A 1G0,www.peterboroughfht.com
Greater Peterborough Family Health Organization - North Kawartha Health Centre,705-656-3330,reception.nkhc@gmail.com,PO Box 178Apsley  ONK0L 1A0,apsleymedicalcenter.ca
Greater Peterborough Family Health Organization - Norwood Clinic,705-639-2245,info@peterboroughfht.com,PO Box 370Norwood  ONK0L 2V0,www.peterboroughfht.com
Medical Centre Family Health Organization,Switchboard: 705-743-6222Doctor telephone listings vary, call ahead,info@peterboroughfht.com,707 Charlotte StPeterborough  ONK9J 7B3,www.themedicalcentre.net
Partners in Pregnancy Clinic,705-741-1191,info@peterboroughfht.com,Turnbull Medical Building170 Simcoe St  3rd FloorPeterborough  ONK9H 2H7,www.peterboroughfht.com/find-a-provider/unattached...
Peterborough Clinic (The),705-743-2040,info@ptboclinic.com,26 Hospital DrPeterborough  ONK9J 7C3,www.ptboclinic.com
Peterborough Community Family Health Organization - Be Well Centre,705-304-1143,info@peterboroughfht.com,Be Well Centre459 George St NPeterborough  ONK9H 3R6,www.peterboroughfht.com
Peterborough Community Family Health Organization - Medical Arts Building,705-742-6132,info@peterboroughfht.com,Medical Arts Building270 Charlotte StPeterborough  ONK9J 2V4,www.peterboroughfht.com
Peterborough Community Family Health Organization - Times Square,705-742-6132,info@peterboroughfht.com,Times Square380 Armour Rd  Suite 270Peterborough  ONK9H 2L7,www.peterboroughfht.com
Peterborough Community Family Health Organization - Turnbull Medical Building,705-742-6132,info@peterboroughfht.com,Turnbull Medical Building170 Simcoe St  Suite 203Peterborough  ONK9H 2H7,www.peterboroughfht.com
PFHT Clinic - Nurse Practitioner Led Clinic,705-651-4866,info@peterboroughfht.com,Morton Community Healthcare Centre150 Strickland St  Suite 3Lakefield  ONK0L 2H0,www.peterboroughfht.com/find-a-provider/unattached...
Scarborough Academic Family Health Team,416-439-7473,info@safht.ca,2901 Lawrence Ave E  Suite101Toronto  ONM1P 2T3,www.safht.ca
Ellesmere Rd Site,416-269-5144,info@safht.ca,1920 Ellesmere Rd  Unit 110Toronto  ONM1H 2V6,www.safht.ca
Kennedy Rd Site,416-298-1303,info@safht.ca,Your Total Health Centre2330 Kennedy Rd  Suite 302Toronto  ONM1T 0A2,www.safht.ca
Lawrence Ave Site,416-438-5665,info@safht.ca,3030 Lawrence Ave E  Suite 501Toronto  ONM1P 2T7,www.safht.ca
Lawrence Ave Site - Dr C Mastrogiacomo,416-658-5228,info@safht.ca,3000 Lawrence Ave E  Bldg C  Suite C-06Toronto  ONM1P 2V1,www.safht.ca
Markham Rd Site,416-264-4446,info@safht.ca,1127 Markham Rd  Unit 1Toronto  ONM1H 2Y5,www.safht.ca
Victoria Park Site,416-694-1400,info@safht.ca,Victoria Health Centre521 Victoria Park Ave  2nd FlToronto  ONM4C 5H1,www.safht.ca
Trent Hills Family Health Team,705-653-1801,admin2@thfht.com,Campbellford Memorial Health Centre119 Isabella StCampbellford  ONK0L 1L0,www.thfht.com
