Store,phone,email,address,website
Cottage Country Family Health Team - Mobile Service - Mobile Community Health Hub,705-646-5180,,Bracebridge Medical Arts Building36 McDonald St  Unit 1Bracebridge  ONP1L 2C2,ccfht.ca
Cottage Country Family Health Team - Port Carling - Muskoka Community Health Hub,705-765-7665,,PO Box 116Port Carling  ONP0B 1J0,www.ccfht.ca
Cottage Country Family Health Team - Wahta Site - Muskoka Community Health Hub,705-762-1274,,PO Box 239Bala  ONP0C 1A0,www.ccfht.ca
Couchiching Family Health Team - Orillia - Memorial Ave,705-329-3649,info@cfht.ca,119 Memorial AveOrillia  ONL3V 5X1,www.cfht.ca
Georgian Bay Family Health Team,705-444-5885,info@gbfht.ca,The Collingwood Medical Centre186 Erie St  Ste 100Collingwood  ONL9Y 4T3,www.gbfht.ca
North Simcoe Family Health Team,705-526-7804,info@nsfht.ca,619 Prospect Blvd  Suite AMidland  ONL4R 0G3,nsfht.ca
Algonquin Family Health Team - Dorset - Dorset  Community Health Hub,705-766-0866,,PO Box 564Dorset  ON,algonquinfht.ca
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
Bracebridge Medical Centre,705-645-1027,,55 Hwy 118 W  Unit 2Bracebridge  ONP1L 1T2,
Greenestone Clinic,705-762-5501,information@greenestone.net,PO Box 660Bala  ONP0C 1A0,www.greenestone.net
Abbott Foot and Ankle Clinic,705-444-9929,tony@abbottfootclinic.ca,RR 2Collingwood  ONL9Y 3Z1,www.abbottfootclinic.ca
Advanced Foot & Orthotic Clinic,705-526-6363,info@advancedfootclinic.ca,263 Midland AveMidland  ONL4R 3K3,www.advancedfootclinic.ca
Atrium Foot Clinic,705-722-3044,,Atrium Bldg190 Cundles Rd E  Suite 302Barrie  ONL4M 4S5,www.atriumfootclinic.com/
Barrie Foot Clinic,705-739-6181,bfc@rogers.com,140 Bradford StBarrie  ONL4N 3B3,www.barriefootclinic.com
BioPed Foot Care - Barrie,705-727-9990,barrie@bioped.com,515 Bryne Dr  Unit E1Barrie  ONL4N 9P7,www.bioped.com
Cindy Lewis and Associates,705-445-4631,clewisoffice@bellnet.ca,252 Hurontario StCollingwood  ONL9Y 2M3,collingwoodfootclinic.com
Foot Forward (A),,,High Street Chiropractic79 High StBarrie  ONL4N 1W5,
Huntsville Foot Health Centre,705-788-0974,contactus@huntsvillefoothealth.ca,367 Muskoka Rd 3 N  Unit 4Huntsville  ONP1H 1H6,www.huntsvillefoothealth.ca
Huronia Physiotherapy and Chiropractic - Midland - Penetanguishene Rd,705-526-0174,reception@huroniaphysiotherapy.com,Huronia Medical Centre240 Penetanguishene Rd  Ste 203Midland  ONL4R 4P4,huroniaphysiotherapy.com
Mobile Foot Clinic - Chiropodist Laura Young,705-325-4580,,217 Canice St WOrillia  OnL3V 4J1,
North Muskoka Foot Clinic,705-789-3762,,55 Centre St N  Unit 3Huntsville  ONP1H 1T4,
Orillia Foot Clinic and Wellness Centre,705-259-2838,,333 Mary StOrillia  ONL3V 3E9,www.ofcwc.com/
Rama Health Centre,705-325-3611 ext 1600,,c/o Chippewas of Rama First Nation5884 Rama Rd  Ste 200Rama  ONL3V 6H6,www.ramafirstnation.ca/Pages/default.aspx
Medicine Treatment Clinics,705-728-9090 ext 23330,,Royal Victoria Regional Health Centre201 Georgian Dr  1st FlrBarrie  ONL4M 6M2,www.rvh.on.ca
Soleutions Chiropody and Orthotics,705-516-5063,info@soleutions.ca,Angus Health Centre18 King StAngus  ONL0M 1B2,www.soleutions.ca
Stayner Foot Clinic,705-428-3668 (705-428-FOOT),info@staynerfootclinic.ca,Box 1683Stayner  ONL0M 1S0,www.staynerfootclinic.ca
The Foot Clinic,705-627-5524,wasagafootclinic@gmail.com,1344 Mosley St  Unit 2Wasaga Beach  ONL9Z 2C7,www.thefootclinicwasaga.com
Think Feet Family Foot Clinic,705-329-0908,wecare@thinkfeet.ca,Orillia Common Roof210 Memorial AveOrillia  ONL3V 7V1,thinkfeet.ca
Wasaga Family Foot Clinic,705-429-8122,storm911m@hotmail.com,River Rd Professional Centre587 River Rd W  Unit 8Wasaga Beach  ONL9Z 2P2,
Huronia Travel Clinic,,info@huroniatravelclinic.com,Shoppers Drug Mart - side entrance567 Cundles Rd E  2nd FlrBarrie  ONL4M 5L1,www.huroniatravelclinic.com
Barrie - 80 Bradford St - Clinical Service,Health Connection: 705-721-7520,,80 Bradford St  Suite 403Barrie  ONL4N 6S7,www.simcoemuskokahealth.org
Immunization Clinic,Health Connection 705-721-7520,,Barrie by the Bay80 Bradford St  Suite 403Barrie  ONL4N 6S7,www.simcoemuskokahealth.org
Clinical Service,Collingwood Office: 705-445-0804 * Health Connection: 705-721-7520,,280 Pretty River PkwyCollingwood  ONL9Y 4J5,www.simcoemuskokahealth.org
Immunization Clinic,Collingwood office 705-445-0804 * Health Connection 705-721-7520,,280 Pretty River PkwyCollingwood  ONL9Y 4J5,www.simcoemuskokahealth.org
Clinical Service,Cookstown Office: 705-458-1103 * Health Connection: 705-721-7520,,25 King St S  Unit 2Cookstown  ONL0L 1L0,www.simcoemuskokahealth.org
Immunization Clinic,Cookstown Office 705-458-1103 * Health Connection 705-721-7520,,25 King St S  Unit 2Cookstown  ONL0L 1L0,www.simcoemuskokahealth.org
Clinical Service,Gravenhurst Office: 705-684-9090 * Health Connection: 705-721-7520,,5 Pineridge Gate  Unit 2Gravenhurst  ONP1P 1Z3,www.simcoemuskokahealth.org
Immunization Clinic,Gravenhurst office 705-684-9090 * Health Connection 705-721-7520,,5 Pineridge Gate  Unit 2Gravenhurst  ONP1P 1Z3,www.simcoemuskokahealth.org
Clinical Service,Huntsville Office 705-789-8813 * Health Connection: 705-721-7520,,34 Chaffey StHuntsville  ONP1H 1K1,www.simcoemuskokahealth.org
Immunization Clinic,Huntsville Office 705-789-8813 * Health Connection 705-721-7520,,34 Chaffey StHuntsville  ONP1H 1K1,www.simcoemuskokahealth.org
Clinical Service,Midland office 705-526-9324 * Health Connection: 705-721-7520,,Georgian Bay District Secondary School925 A Hugel AveMidland  ONL4R 1X8,www.simcoemuskokahealth.org
Immunization Clinic,Midland office 705-526-9324 * Health Connection 705-721-7520,,Georgian Bay District Secondary School925 A Hugel AveMidland  ONL4R 1X8,www.simcoemuskokahealth.org
Clinical Service,Orillia Office: 705-325-9565 * Health Connection: 705-721-7520,,Orillia Common Roof Building169 Front St S  Unit 120  main floorOrillia  ONL3V 4S8,www.simcoemuskokahealth.org
Immunization Clinic,Orillia office 705-325-9565 * Telephone Health Connection 705-721-7520,,Orillia Common Roof Building169 Front St S  Unit 120  main floorOrillia  ONL3V 4S8,www.simcoemuskokahealth.org
Yellow Fever Vaccination Centres in Canada,613-957-8739,yfinfofj@phac-aspc.gc.ca,100 Colonnade Rd  AL 6201 BOttawa  ONK1A 0K9,www.canada.ca/en/public-health/services/travel-hea...
Bay Haven Senior Care Community - Long Term Care Home,705-445-6501,info@bayhaven.com,499 Hume StCollingwood  ONL9Y 4H8,www.bayhaven.com
Bob Rumball Home for the Deaf,705-719-6700,info@bobrumball.org,1 Royal Parkside DrBarrie  ONL4M 0C4,www.bobrumball.org
Coleman Care Centre,705-726-8691,coleman.admin@schlegelvillages.com,140 Cundles Rd WBarrie  ONL4N 9X8,www.schlegelvillages.com/barrie
Collingwood Nursing Home,705-445-3991,cnh@collingwoodnursinghome.com,250 Campbell StCollingwood  ONL9Y 4J9,www.collingwoodnursinghome.ca
Creedan Valley Care Community,705-466-3437,,143 Mary StCreemore  ONL0M 1G0,www.siennaliving.ca
Fairvern Nursing Home,705-789-6011,,14 Mill StHuntsville  ONP1H 2A4,
Georgian Manor,705-549-3166,,101 Thompsons RdPenetanguishene  ONL9M 0V3,www.simcoe.ca/LongTermCare/Pages/GeorgianOverview....
Grove Park Home - Grove Park Home for Senior Citizens,705-726-1003,info@groveparkhome.on.ca,234 Cook StBarrie  ONL4M 4H5,www.groveparkhome.on.ca
Hillcrest Village Care Centre,705-526-3781,info@hvcc.ca,255 Russell StMidland  ONL4R 5L6,www.hillcrestvillage.com
Barrie - 10 Brooks St - Odd Fellow and Rebekah Home,705-728-2389, ext 301,,10 Brooks StBarrie  ONL4N 5L3,www.ioof.com
Leacock Care Centre,705-325-9181,tmuchmaker@jarlette.com,25 Museum DrOrillia  ONL3V 7T9,www.jarlette.com/index.php?page=Leacock_Care_Centr...
Mill Creek Care Centre - Long Term Care Facility,705-719-6222,,286 Hurst DrBarrie  ONL4N 0Z3,www.millcreekcarecentre.ca
Muskoka Landing,705-788-7713,preain@jarlette.com,65 Rogers Cove DrHuntsville  ONP1H 2L9,jarlette.com/long-term-care/muskoka-landing
Oak Terrace,705-325-2289,oakterrace@reveraliving.com,291 Mississaga St WOrillia  ONL3V 3B9,www.reveraliving.com
Owen Hill Care Community - Barrie - Long Term Care Home,705-726-8621,info@siennaliving.ca,130 Owen StBarrie  ONL4M 3H7,www.siennaliving.ca
Pines Long Term Care Home (The),705-645-4488,,98 Pine StBracebridge  ONP1L 1N5,www.muskoka.on.ca/en/community-and-social-services...
Roberta Place - Barrie - 503 Essa Rd,705-733-3231,info@jarlette.com,503 Essa RdBarrie  ONL4N 9E4,www.jarlette.com/long-term-care/roberta-place
Sara Vista - Elmvale,705-322-2182,,27 Simcoe StElmvale  ONL0L 1P0,www.reveraliving.com/long-term-care/locations/sara...
Sienna Senior Living - Gravenhurst - Muskoka Shores Care Community,705-687-3444,angela.coutts@siennaliving.ca,200 Kelly DrGravenhurst  ONP1P 1P3,www.siennaliving.ca
Simcoe County, Corporation of - Sunset Manor - Long Term Care Facility,705-445-4499 ext 6001,sunset.manor@simcoe.ca,49 Raglan StCollingwood  ONL9Y 4X1,www.simcoe.ca
Spencer House Care Community - Orillia,705-326-6609,,835 West Ridge BlvdOrillia  ONL3V 8B3,www.siennaliving.ca/long-term-care/ontario/spencer...
Stayner Care Centre,705-428-3614,cmurchison@jarlette.com,PO Box 790Stayner  ONL0M 1S0,www.jarlette.com
Trillium Manor,705-325-1504,,12 Grace AveOrillia  ONL3V 2K2,www.simcoe.ca/dpt/ltc/trillium/
Victoria Village - Barrie - 78 Ross St - Victoria Village Manor,705-728-3456,,Victoria Village Manor78 Ross StBarrie  ONL4N 1G3,www.victoriavillage.ca
Villa Care Centre (The),705-526-4238,sfriesner@jarlette.com,689 Yonge StMidland  ONL4R 2E1,www.jarlette.com/long-term-care/the-villa-care-cen...
Woods Park Care Centre - Long Term Care Home,705-739-6881,,110 Lillian CresBarrie  ONL4N 5H7,siennaliving.ca/Retirement/Locations/Woods-Park-Ca...
Sunnybrook Veterans Centre,,vac.information.acc@canada.ca,Sunnybrook Health Sciences Centre2075 Bayview AveToronto  ONM4N 3M5,www.veterans.gc.ca/eng
Ontario Long Term Care Association,647-256-3490,info@oltca.com,425 University Ave  Suite 500Toronto  ONM5G 1T6,www.oltca.com
Long-Term Care ACTION Line,Outside Ontario: 416-326-6777,,,www.health.gov.on.ca/en/common/system/services/lhi...
Reports on Long-Term Care Homes,,,,publicreporting.ltchomes.net/en-ca/default.aspx
Bracebridge Medical Centre,705-645-1027,,55 Hwy 118 W  Unit 2Bracebridge  ONP1L 1T2,
Collingwood Medical Lab - Canadian Medical Labs,Collingwood Medical Centre 705-445-4111 ext 2,,Mountainview Towne Centre1 Huron St  Ste 305Collingwood  ONL9Y 1C3,
Dynacare - Bracebridge,705-645-7502,,55 Muskoka Road 118 W  Unit 4Bracebridge  ONP1L 1T2,www.dynacare.ca/specialpages/secondarynav/find-a-l...
Dynacare - Huntsville,705-789-0111,,348 Muskoka Road 3 N  Unit 106Huntsville  ONP1H 1H8,www.gamma-dynacare.com
Dynacare Medical Laboratory - Huronia Medical Centre Laboratory,705-526-0118,,PO Box 790Midland  ONL4R 4P4,dynacare.ca
Georgian Radiology Consultants - Collingwood,Office 705-444-9280,,The Shipyards28 Huron St  Suite 400Collingwood  ONL9Y 1C4,www.georgianradiology.com
Georgian Radiology Consultants - Wasaga Beach,Office 705-422-2255 * Ultrasound and Bone Density Central Booking Line 705-726-7442,,Ramblewood Medical Centre14 Ramblewood Dr  Unit 105Wasaga Beach  ONL9Z 0C4,www.georgianradiology.com
LifeLabs,,,7325 Yonge St  Suite 1500Innisfil  ONL9S 2M6,www.lifelabs.com
LifeLabs - Barrie - Huronia Rd - Medical Laboratory Services,,,480 Huronia Rd  Suite 201Barrie  ONL4N 6M2,www.lifelabs.com
LifeLabs - Barrie - Lakeside Terrace - Medical Laboratory Services,,,Little Lake Health Centre11 Lakeside TerBarrie  ONL4M 4S5,www.lifelabs.com
LifeLabs - Barrie - Quarry Ridge Rd - Medical Laboratory Services,,,1 Quarry Ridge RdBarrie  ONL4M 1G7,www.lifelabs.com
LifeLabs - Barrie - Wellington St W - Medical Laboratory Services,,,121 Wellington St W  Suite 104Barrie  ONL4N 1L2,www.lifelabs.com
LifeLabs - Collingwood,,,Collingwood Health Centre186 Erie St  Suite 210Collingwood  ONL9Y 4T3,www.lifelabs.com
LifeLabs - Orillia - Memorial Ave,,,210 Memorial Ave  Ste 113Orillia  ONL3V 7V1,www.lifelabs.com
LifeLabs - Orillia - O'Brien St,,,16 O'Brien StOrillia  ONL3V 5S2,www.lifelabs.com
LifeLabs - Penetanguishine,,,101 Thompsons RdPenetanguishene  ONL9M 0V3,www.lifelabs.com
LifeLabs - Stayner,,,Stayner Medical/Dental Centre7477 Hwy 26Stayner  ONL0M 1S0,www.lifelabs.com
LifeLabs - Wasaga Beach,For house calls, contact Home Services at 705-445-6933,,14 Ramblewood Dr  Ste 104Wasaga Beach  ONL9Z 0C4,www.lifelabs.com
Public Health Ontario. Orillia Laboratory,705-325-7449,,750 Memorial AveOrillia  ONL3V 6H1,
College of Medical Laboratory Technologists of Ontario (The),416-861-9605,mail@cmlto.com,25 Adelaide St E  Suite 2100Toronto  ONM5C 3A1,www.cmlto.com
North Simcoe Muskoka Local Health Integration Network - Barrie - Bradford St - Home and Community Care - Community Nursing Clinic,Central Intake: 705-721-8010 * Information and Referral: English 310-2222 * French 310-2272,nsm.healthline@lhins.on.ca,Bayshore Home Health Community Nursing Clinic80 Bradford St  Suite 525Barrie  ONL4N 6S7,healthcareathome.ca/nsm/en/Getting-Care/Getting-Ca...
North Simcoe Muskoka Local Health Integration Network - Barrie - Lakeside Ter - Home and Community Care - Community Nursing Clinic,Central Intake:  705-721-8010 * Information and Referral: English 310-2222 * French 310-2272,nsm.healthline@lhins.on.ca,Saint Elizabeth Community Nursing Clinic11 Lakeside Ter  Unit 201Barrie  ONL4M 0H9,healthcareathome.ca/nsm/en/Getting-Care/Getting-Ca...
North Simcoe Muskoka Local Health Integration Network - Collingwood - Home and Community Care - Community Nursing Clinic,Central Intake: 705-721-8010 * Information and Referral: English 310-2222 * French 310-2272 * To change appointment 705-737-5055,,The Collingwood Medical Centre186 Erie St  Suite 203Collingwood  ONL9Y 1P6,healthcareathome.ca/nsm/en/Getting-Care/Getting-Ca...
North Simcoe Muskoka Local Health Integration Network - Muskoka Clinic - Home and Community Care - Community Nursing Clinic,Central Intake:  705-721-8010 * Information and Referral: English 310-2222 * French 310-2272Clinic Number: 705-788-9355 for appointment changes,,Closing the Gap Healthcare395 Centre St N  Suite 202Huntsville  ONP1H 2P9,healthcareathome.ca/nsm/en/Getting-Care/Getting-Ca...
North Simcoe Muskoka Local Health Integration Network - Orillia Clinic - Home and Community Care - Community Nursing Clinic,Central Intake:  705-721-8010 * Information and Referral: English 310-2222 * French 310-2272Clinic Number: 705-722-8993 ext 31627 for appointment changes,,210 Memorial Ave  Unit 125Orillia  ONL3V 7V1,healthcareathome.ca/nsm/en/Getting-Care/Getting-Ca...
Barrie Physiotherapy - ptHealth,705-315-0088,barriephysio@pthealth.ca,15 Gallie Court  Ste 106Barrie  ONL4M 7G1,www.pthealth.ca
Body 'n Balance Physio & Wellness Clinic,705-429-9619,info@bnbphysio.com,950 Mosley St WWasaga Beach  ONL9Z 2G9,www.bodynbalancephysio.com
Closing the Gap Healthcare - Barrie,705-727-7888,barrie.clinic@closingthegap.ca,Barrie by the Bay80 Bradford St  Suite 507Barrie  ONL4N 6S7,www.closingthegap.ca/locations/simcoe-barrie/
Closing the Gap Healthcare - Huntsville,705-788-9355,mus.csashared@closingthegap.ca,395 Centre Street N  Ste 202Huntsville  ONP1H 2P5,www.closingthegap.ca/locations/muskoka-huntsville
Closing the Gap Healthcare - Innisfil,705-436-6293,innisfil.clinic@closingthegap.ca,7896 Yonge St  Suite 2Innisfil  ONL9S 1K9,www.closingthegap.ca/locations/innisfil
Lifemark - Centric Health Physiotherapy and Wellness,705-645-0055,bracebridge@lifemark.ca,South Muskoka Memorial Hospital75 Ann StBracebridge  ONP1L 2E4,www.lifemark.ca/Bracebridge
Lifemark Collingwood Sport Medicine and Rehabilitation Centre,705-444-5303,collingwood.sportmedicine@lifemark.ca,Cranberry Mews10 Keith Ave  Unit 105Collingwood  ONL9Y 0W5,www.lifemark.ca/Collingwood
Midland Physiotherapy and Rehabilitation Centre,705-528-0044,,375 William StMidland  ONL4R 2S4,www.pthealth.ca
Outpatient Physiotherapy,705-327-9153,,Rehab Day Hospital170 Colborne St WOrillia  ONL3V 2Z3,
Total Balance Physiotherapy - Gravenhurst,705-640-2299,gravenhurst@totalbalancephysio.com,241 Brock StGravenhurst  ONP1P 1H4,www.totalbalancephysio.com
Closing the Gap Healthcare - Mississauga - Matheson Blvd E,905-306-0202,gtahomecare@closingthegap.ca,Corporate Office2810 Matheson Blvd E  Suite 100Mississauga  ONL4W 4X7,www.closingthegap.ca/locations/mississauga-corpora...
Allandale Physiotherapy Clinic,705-728-7676,allandaleinfo@rogers.com,231 Bayview Dr  Suite 302Barrie  ONL4N 4Y5,allandalephysiotherapy.com
Back to Function,705-326-9977,backtofunction@encode.com,26 Colborne St EOrillia  ONL3V 1T3,backtofunction.ca/home.html
Balance Chiropractic - Barrie,705-252-2222,info@balancechiropractic.ca,209 Bayfield StBarrie  ONL4M 3B4,www.balancechiropractic.ca
Barrie Lymphocare,705-739-0551,wellness@bconnex.net,Barrie Lymphocare4 Checkley St  Unit 205Barrie  ONL4N 1W1,www.torontolymphocare.com/
Barrie Physiotherapy - ptHealth,705-315-0088,barriephysio@pthealth.ca,15 Gallie Court  Ste 106Barrie  ONL4M 7G1,www.pthealth.ca
Beach Chiropractic and Wellness Centre,705-429-0911,frontdesk@beachchiropractic.ca,1535 Mosley StWasaga Beach  ONL9Z 2B7,www.beachchiropractic.ca
Bell Chiropractic and Soft Tissue Centre,705-326-2200,drlsbell@bellchiropractic.net,26 Colborne St EOrillia  ONL3V 1T3,www.bellchiropractic.net
Bell Farm Chiropractic,705-721-4404,bellfarmchiro@rogers.com,115 Bell Farm Rd  Unit 105Barrie  ONL4M 5G1,
Blair Chiropractic and Massage Therapy Health Centre,705-735-9696,,265 St Vincent StBarrie  ONL4M 3Z9,www.blairchiropractic.ca
Bloom Health and Wellness for Growing Families,705-722-4422,info@bloomhealth.ca,115 Bell Farm Rd  Ste 105Barrie  ONL4M 5G1,www.bloomhealth.ca
Body 'n Balance Physio & Wellness Clinic,705-429-9619,info@bnbphysio.com,950 Mosley St WWasaga Beach  ONL9Z 2G9,www.bodynbalancephysio.com
Boothby (Christa). Registered Massage Therapist,705-788-5069,christaboothby.rmt@live.com,2898 Hwy 60Dwight  ONP0A 1H0,
Bounce Back Physiotherapy,705-322-6832,bouncebackphysio@sympatico.ca,22 Queen St WElmvale  ONL0L 1P0,
Bracebridge Chiropractic & Wellness Centre,705-645-9544,info@bracebridgechiro.com,132 Wellington StBracebridge  ONP1L 1C4,www.bracebridgechiro.com
Brainworks Huntsville,705-787-7500 ext 0,info@brainworksrehab.com,387 Muskoka Rd 3 NHuntsville  ONP1H 1C5,www.brainworksrehab.com
CBI Physiotherapy and Rehabilitation Centre - Barrie,705-728-6060,barrie@cbi.ca,34 Quarry Ridge Rd  Ste 100Barrie  ONL4M 7G1,www.cbi.ca
CBI Physiotherapy Huntsville - Huntsville - CBI Physiotherapy and Rehabilitation Centre,705-789-0999,huntsville@cbi.ca,100 Frank Miller DrHuntsville  ONP1H 1H7,www.cbi.ca
