Store,phone,email,address,website
Health Services, Health Promotion, Pathways to Education - Services in Partnership,416-744-0066,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Seva Food Bank - Malton,905-361-SEVA(7382) ext2,info@sevafoodbank.com,2832 Slough StMalton  ONL4T 1G3,www.sevafoodbank.com
Toronto (City of) - Child and Family Health - Dental Health- Dental Clinics,311 * 416-338-7600 Mobile Clinic * 416-338-2205,,Rexdale Community Health Centre Hub21 Panoroma CourtToronto  ONM9V 3S6,www.toronto.ca/community-people/health-wellness-ca...
Health n' Smiles Dental Clinic,905-799-8748,info@wellfort.ca,40 Finchgate Blvd  Suite 325Brampton  ONL6T 3J1,www.healthnsmiles.ca
Evangel Hall Mission,416-504-3563,information@evangelhall.ca,552 Adelaide St WToronto  ONM5V 3W8,www.evangelhall.ca
WAVE Clinic,416-415-4547,chsclientservices@georgebrown.ca,51 Dockside Dr  3rd FlToronto  ONM5A 0B6,www.georgebrown.ca/clinic
Healthy Smiles Ontario,,,33 King St W  PO Box 645Oshawa  ONL1H 8X1,www.ontario.ca/page/get-dental-care
Faculty of Dentistry, Dental Clinic,416-864-8000 ; Children's Clinic 416-864-8280,,Faculty of Dentistry124 Edward StToronto  ONM5G 1G6,patients.dentistry.utoronto.ca/patients
Bolton Medical Imaging,905-857-0779,reception@boltonimaging.ca,170 McEwan Dr E  Unit 104Bolton  ONL7E 4C8,www.boltonimaging.ca
Bramalea Diagnostic Services,905-792-9764,,9780 Bramalea Rd  Suite 308Brampton  ONL6S 2P1,
Brampton Cardio Pulmonary Services,905-455-3010,info@bramptoncardio.com,31 Centre St S  Suite 7Brampton  ONL6W 2X7,www.bramptoncardio.com
Brampton Endoscopy Centre,905-495-5200,yourhealth@bramptonendoscopy.com,10886 Hurontario St  Suite A-7Brampton  ONL7A 3R9,www.bramptonendoscopy.com
Brampton Nuclear Services,905-791-3458,info@bramptonnuclear.com,470 Chrysler Dr  Suite 28Brampton  ONL6S 0C1,www.bramptonnuclear.com
Brampton Vascular Institute,905-455-4414,bramptonv@gmail.com,178 John St  Suite 204Brampton  ONL6W 2A4,www.bramptonvascular.ca/
Cardiac Care Centre,416-740-2500,ccardiac@ymail.com,200 Ronson Dr  Suite 104Etobicoke  ONM9W 5Z9,
Cottrelle Diagnostic Imaging,905-794-0626,cottrellediagnostic@gmail.com,10 Cottrelle Blvd  Unit 202Brampton  ONL6S 0E2,
Dixie X-Ray Associates - Vaughan - Weston Rd,905-850-7478,,Columbus Medical Arts Building8333 Weston Rd  Suite B1Woodbridge  ONL4L 8E2,www.dixiexray.com
Dr A I Kravetz - Eye Physician and Surgeon,416-746-1617,,115 Humber College Blvd W  Suite 719Etobicoke  ONM9V 0A9,
Elite Diagnostics X-Ray and Ultrasound,905-454-3305,,157 Queen St E  BasementBrampton  ONL6W 3X4,
Etobicoke Brampton Sleep Clinic,416-742-0680,ebsleepclinic1@bellnet.ca,106 Humber College Blvd  Suite 202Etobicoke  ONM9V 4E4,www.ebsleepclinic.com
Etobicoke Women's Imaging,647-288-4547,,110 Queen's Plate Dr  Unit AEtobicoke  ONM9W 0B4,
Finchgate X-Ray Services,905-792-8440,,40 Finchgate Blvd  Suite 320Brampton  ONL6T 3J1,
Gam Diagnostic Imaging (Bramalea X-Ray and Ultrasound),905-793-5858,,18 Kensington Rd  Suite 206Brampton  ONL6T 4S5,gamdi.ca/
Gam Diagnostic Imaging (Tobram and North Park X-Ray and Ultrasound),905-789-5627,,2130 North Park Dr  Unit 225Brampton  ONL6S 0C9,gamdi.ca/2130-northpark-dr-brampton
Golden Gate X-Ray,905-796-9990,,100 Pertosa Dr  Suite 207Brampton  ONL6X 0H9,
Gore Diagnostic Imaging,905-913-0222,gorediagnostic.clinic@gmail.com,4525 Ebenezer Rd  Unit 2Brampton  ONL6P 2K8,
Cardiac Diagnostic Testing,519-941-2410,,100 Rolling Hills DrOrangeville  ONL9W 4X9,www.headwatershealth.ca/Areas-of-Care/Medicine
Diganostic Imaging,519-941-2702 ext 2211,,100 Rolling Hills DrOrangeville  ONL9W 4X9,www.headwatershealth.ca
Heart Lake X-Ray and Ultrasound,905-846-7733,,10425 Kennedy Rd N  Suite 104Brampton  ONL6Z 0A4,
Humber Valley X-Ray and Ultrasound,416-748-8434,,2630 Kipling Ave  Suite 1Etobicoke  ONM9V 4B9,www.humbervalleyimaging.com
iHealthCentre,905-850-3091 * 416-297-8362,admin@ihealthcentre.ca,6175 Hwy 7  Unit 19-20Woodbridge  ONL4H 0P6,www.ihealthcentre.ca
Kipling Heights Diagnostic Imaging,416-244-8862,,2291 Kipling Ave  Suite 121Etobicoke  ONM9W 4L6,www.humbervalleyimaging.com/locations
Malton Medical Radiology and Ultrasound,905-677-6473,,3530 Derry Rd E  Suite 109Mississauga  ONL4T 4E3,
Medscan Medical Imaging - Malton,905-673-1756,medscanmalton@gmail.com,6870 Goreway Dr  Suite 101Mississauga  ONL4V 1P1,
MedSleep - Brampton - Sleep Clinic,905-456-3699 ext 1,brampton@medsleep.com,Finchgate Medical Building40 Finchgate Blvd  Suite 216Brampton  ONL6T 3J1,www.medsleep.com
MIC Medical Imaging - Orangeville,519-942-3101,orangevilleimaging@gmail.com,314 Broadway AveOrangeville  ONL9W 1L3,
MyHealth Centre - Caledon - Cardiology, Nuclear Medicine and Ultrasound,,Caledon@MyHealthCentre.ca,12050 Airport Rd  Unit 2Caledon  ONL7C 2W1,myhealthcentre.ca
MyHealth Centre - Mississauga - PET/CT and Diagnostic Imaging,,Mississauga_PETCT@MyHealthCentre.ca,Malton Medical Centre6870 Goreway Dr  Suite 101Mississauga  ONL4V 1P1,myhealthcentre.ca/location/mississauga-pet-ct/
MyHealth Centre - Orangeville - Cardiology and Diagnostic Imaging,,Orangeville@MyHealthCentre.ca,229 Broadway  Unit 4Orangeville  ONL9W 1K4,myhealthcentre.ca/location/orangeville/
Ontario Diagnostic Centre (ODC) - Etobicoke - Albion Rd,416-741-5661,,1525 Albion Rd  Lower Level 4Etobicoke  ONM9V 5G5,www.ontdc.com/
Ontario Diagnostic Centre (ODC) - Etobicoke - Humber College Blvd,416-745-4550,,100 Humber College Blvd  Suite 106AEtobicoke  ONM9V 5G4,www.ontdc.com/
Ontario Diagnostic Centre (ODC) - Etobicoke - Rexdale Blvd,416-746-3828,rar@trilliumimaging.ca,123 Rexdale Blvd  Unit 6Etobicoke  ONM9W 1P1,www.ontdc.com/
Prism Eye Institute - Brampton,905-451-4560,info@prismeye.ca,7700 Hurontario St  Suite 605Brampton  ONL6Y 4M3,www.prismeyeinstitute.com/
Queen West X-Ray and Ultrasound Services,905-454-3173,bestcareimaging@yahoo.com,400 Queen St W  2nd FlBrampton  ONL6X 1B3,
Richmond Gardens X-Ray and Ultrasound,416-241-9137,,1735 Kipling Ave  Suite 202Etobicoke  ONM9R 2Y8,richmond-gardens-x-ray.business.site/
Sleep Care Solutions - Osler Sleep Clinic,416-231-5770,osc.admin@sleepcarecanada.com,135 Queens Plate Dr  Suite 140Etobicoke  ONM9W 6V1,www.sleepcarecanada.com
Sleep Disorders Centre - Brampton,905-790-8800,info@sleepdisordercentre.con,480 Chrysler Dr  Unit 34Brampton  ONL6S 0C1,sleepdisordercentre.com
Uptown Eye Specialists - Brampton,416-292-0330,,7900 Hurontario St  Suite 401Brampton  ONL6Y 0P6,www.uptowneye.ca
Vodden X-Ray and Ultrasound,905-455-5455,,36 Vodden St E  Suite 104Brampton  ONL6V 4H4,
Westmore Ultrasound and Cardiology Lab,416-745-8429,,40 Westmore Dr  Suite 104Etobicoke  ONM9V 4C2,
Outpatient Services - Cardiac Diagnostic Services,905-494-2120 ext 56480,,2100 Bovaird Dr EBrampton  ONL6R 3J7,www.williamoslerhs.ca/patients-and-families/progra...
Diagnostic Imaging,Ultrasound, OBSP, Gastrics, Nuclear Medicine: 905-494-6688,,2100 Bovaird Dr EBrampton  ONL6R 3J7,www.williamoslerhs.ca/about-osler/contact-us/conta...
Outpatient Services - Cardiac Diagnostic Services,416-401-8001,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Diagnostic Imaging,416-494-2120,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Etobicoke Outpatient Imaging Centre,Imaging Centre: 416-401-8013Nuclear Medicine: 416-494-6688,,Medical Office Building (Next door to Etobicoke General)89 Humber College Blvd  Suite 101Etobicoke  ONM9V 4B8,www.williamoslerhs.ca/patients-and-families/progra...
Diagnostic Imaging,905-494-2120,,20 Lynch StBrampton  ONL6W 2Z8,www.williamoslerhs.ca/about-osler/osler's-faciliti...
Bathurst Lawrence Nuclear Imaging,416-785-4029,,491 Lawrence Ave W  Suite 500Toronto  ONM5M 1C7,
Donvale Ultrasound Services,416-694-2198,,521 Victoria Park Ave  Suite B1Toronto  ONM4C 5H1,
Kingsway X-Ray and Ultrasound,416-231-6517,info@kingswaymedical.ca,2050 Weston Rd  Unit 108Toronto  ONM9N 1X4,
STL Diagnostic Imaging,,,150 Bridgeland Ave  Suite 207Toronto  ONM6A 1Z5,www.stlimaging.ca/index.cfm
StL Diagnostic Imaging - Burlington,905-637-6608,,Burlington Medical Professional Centre3155 Harvester Rd  Suite 310Burlington  ONL7N 3V2,www.stlimaging.ca
Vitacorp Diagnostic,416-762-3818,,1243 Islington Ave  Suite 603Etobicoke  ONM8X 1Y9,
Emergency Department,519-941-2410,,100 Rolling Hills DrOrangeville  ONL9W 4X9,www.headwatershealth.ca/Areas-of-Care
Mental Health,519-941-2410,,100 Rolling Hills DrOrangeville  ONL9W 4X9,www.headwatershealth.ca/Areas-of-Care/Mental-Healt...
Sexual Assault and Domestic Violence,519-941-2702,rwellsbury@headwatershealth.ca,100 Rolling Hills DrOrangeville  ONL9W 4X9,www.headwatershealth.ca/Areas-of-Care/Domestic-and...
William Osler Health System - Brampton Civic Hospital,905-494-2120,,2100 Bovaird Dr EBrampton  ONL6R 3J7,www.williamoslerhs.ca/about-osler/contact-us/conta...
Critical Care,905-494-2120,,2100 Bovaird Dr EBrampton  ONL6R 3J7,www.williamoslerhs.ca/patients-and-families/progra...
Emergency Department,Direct Line: 905-494-6789,,2100 Bovaird Dr EBrampton  ONL6R 3J7,www.williamoslerhs.ca/patients-and-families/progra...
Emergency/Crisis Services,905-494-2120,,2100 Bovaird Dr EBrampton  ONL6R 3J7,www.williamoslerhs.ca/patients-and-families/progra...
Critical Care,416-494-2120,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Emergency Department,Direct Line: 416-747-3528,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/health-care-professionals/pr...
Emergency/Crisis Services,416-747-3400,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Emergency Department,416-469-6435,,825 Coxwell AveToronto  ONM4C 3E7,www.tegh.on.ca
Emergency Department,416-586-5054,,Joseph and Wolf Lebovic Health Complex600 University AveToronto  ONM5G 1X5,www.mountsinai.on.ca/schwartz-reisman-emergency
Emergency Department,416-480-4207 ext 0,questions@sunnybrook.ca,2075 Bayview AveToronto  ONM4N 3M5,www.sunnybrook.ca/content/?page=tecc-emergency
St Joseph's Health Centre - Emergency Department,416-530-6003,,30 The Queensway  Barnicke WingToronto  ONM6R 1B5,www.stjoestoronto.ca/areas-of-care/emergency-depar...
Central Brampton Family Health Team,For Physicians: 905-451-1937 * For other health programs: 905-456-7111,info@cbfht.ca,60 Gillingham Dr  Suite 200Brampton  ONL6Z 0Z9,cbfht.ca/
Dufferin Area Family Health Team,519-938-8802,,1 Elizabeth St  Suite L-1Orangeville  ONL9W 7N7,www.dafht.ca
5th Avenue Medical Clinic,Call physician's office,,14 5th AveOrangeville  ONL9W 1G2,www.dafht.ca
Bolton Clinic,519-938-8802 ext 337,,170 McEvan Dr E  Suite 211Bolton  ONL7E 2Y3,dafht.ca/clinics
Credit Creek,519-938-8802,,115 First StOrangeville  ONL9W 3J8,dafht.ca/clinics
Grand Valley Medical Clinic,519-928-5666,,21 Main St NGrand Valley  ONL9W 5S6,www.dafht.ca
Highlands Health Network,519-941-7575,,140 Rolling Hills DrOrangeville  ONL9W 4X9,www.dafht.ca
North Dufferin Wellness Centre,226-259-9000,,712 Main St EShelburne  ONL9V 2Z4,www.dafht.ca
Orangeville Family Medical Centre,519-938-8000,,1 Elizabeth St  Suite 100Orangeville  ONL9W 7N7,www.dafht.ca
Shelburne Centre for Health,519-925-0017,,Mel Lloyd Centre167 Centre St  Entrance CShelburne  ONL9V 3R8,www.dafht.ca
Humber River - Family Health Team,647-342-8266,,245 Dixon RdEtobicoke  ONM9P 2M4,www.hrfht.com
Mount Dennis Weston Site, 2050 Weston Rd,416-763-1171,,2050 Weston RdToronto  ONM9N 1X4,www.hrfht.com
North Peel Family Health Team,905-459-2181,,157 Queen St E  Suite 204Brampton  ONL6W 3X4,www.npfht.com/index.php
Bramalea Office,905-791-5822,,Bramalea Medical Centre18 Kensington Rd  Suite 301Brampton  ONL6T 4S5,www.npfht.com/contact.php
Queen/Lynch Office,905-457-7566,,157 Queen St E  Suite 210Brampton  ONL6W 3X4,www.npfht.com/contact.php
Queen Square Family Health Team - Brampton - Main St Site,905-453-1453,,366 Main St N  Suite 203Brampton  ONL6V 1P8,www.queensquarefht.ca/index.php
Queen Square Family Health Team - Brampton - Vodden St,905-453-1453,,36 Vodden St E  Suite 307Brampton  ONL6V 4H4,www.queensquarefht.ca/index.php
Wise Elephant Family Health Team - Brampton - Earlsbridge Blvd,905-840-4776,,10 Earlsbridge Blvd  Unit 6Brampton  ONL7A 3P1,wiseelephantfht.net
Wise Elephant Family Health Team - Brampton - Pertosa Dr,905-454-2080,,100 Pertosa Dr  Unit 208Brampton  ONL6X 0H9,wiseelephantfht.net
Woodbine Family Health Team,416-342-5140,,135 Queens Plate Dr  Suite 120Toronto  ONM9W 6V1,www.woodbinefht.ca/
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
North York - 2397 Finch Ave W,416-742-4646,,2397 Finch Ave W  Suite 4North York  ONM9M 2X1,www.hrfht.com
Brameast Family Health Organization,905-792-2211,brameast@rogers.com,2130 North Park Dr  Unit 38Brampton  ONL6S 0C9,brameast.ca
Caledon Specialist Clinic,905-857-4327 * 905-584-2300 ext 920,caledonspecialistclinic@ccs4u.org,Royal Courtyards18 King St E  Unit L9Bolton  ONL7E 1E8,ccs4u.org/health/caledon-specialist-clinic
Castlemore Health Centre,905-794-7649,info@castlemorehealth.com,65 Braydon Blvd  Unit 2Brampton  ONL6P 2S4,www.castlemorehealth.com
Central Bolton Walk-In Clinic,905-951-1234,centralboltonwic@gmail.com,15 Allan Dr  Unit 9Bolton  ONL7E 2B5,www.centralboltonwalkinclinic.ca
Chinguacousy and Sandalwood Medical Centre,905-840-4343,chinguacousy-medical@hotmail.com,10671 Chinguacousy Rd  Unit 6Brampton  ONL7A 0N5,
Claireville Doctors,905-794-4088,clairevilledoctors@yahoo.ca,4515 Ebenezer Rd  Units 112-113Brampton  ONL6P 2K7,
Copper Ridge Medical Centre,905-456-9005,info@crmedicalcentre.ca,8015 Financial DrBrampton  ONL6Y 0B4,www.crmedicalcentre.ca/
Dufferin Area Family Health Team,519-938-8802,,1 Elizabeth St  Suite L-1Orangeville  ONL9W 7N7,www.dafht.ca
Family Medicine and Urgent Care Clinic,289-298-5474,appointments@familymedicine-ucc.com,Walmart Supercentre15 Resolution DrBrampton  ONL6W 0A6,
Fogal Medical Centre,905-915-8778,,8920 Hwy 50  Unit 7Brampton  ONL6P 3A3,
Heart Lake Health Center,905-846-9255,admin@heartlakemed.com,180 Sandalwood Pkwy EBrampton  ONL6Z 1Y4,heartlakemed.com/
iHealthCentre - Speciality Clinics,905-850-3091 * 416-297-8362,admin@ihealthcentre.ca,6175 Hwy 7  Unit 19-20Woodbridge  ONL4H 0P6,www.ihealthcentre.ca
Islington @ 401 Medical Center,416-746-0401,,2257 Islington Ave  Unit 103Etobicoke  ONM9W 3W7,
Malton Urgent Care Clinic,905-672-2273,malton@urgentcarecentre.ca,3530 Derry Rd EMississauga  ONL4T 4E3,www.urgentcarecentre.ca
Medical Care Centre,905-450-2981,steelesmedicalcentre@hotmail.com,1 Bartley Bull PkwyBrampton  ONL6W 3T7,
North Peel Family Health Team,905-459-2181,,157 Queen St E  Suite 204Brampton  ONL6W 3X4,www.npfht.com/index.php
Orangeville Family Medical Centre,519-938-8000,,1 Elizabeth St  Suite 100Orangeville  ONL9W 7N7,www.dafht.ca/clinics/view/orangeville_family_medic...
Queen's Urgent Care and Medical Centre,905-497-2273,info@queensurgentcare.ca,263 Queens St E  Unit 20Brampton  ONL6W 4K6,www.ontario.ca/locations/health/locationDetails.ph...
Health Care Services - Family Medicine,416-744-0066,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Health Care Services - Family Medicine,416-744-0066 ext 130,info@rexdalechc.com,Rexdale Community Hub21 Panorama Crt  Unit 15Etobicoke  ONM9V 4E3,www.rexdalechc.com
Health Care Services - Family Medicine,416-744-0066 ext 120,info@rexdalechc.com,222 Dixon Rd  Room 15Etobicoke  ONM9P 3S5,www.rexdalechc.com
Wanless Medical Clinic,905-846-4952,wanlessmedical@gmail.com,10990 Chinguacousy Rd  Unit 1Brampton  ONL7A 0P1,
Primary Health Care,905-677-9599,mail.fourcorners@wellfort.ca,Westwood Square7205 Goreway DrMississauga  ONL4T 2T9,www.fourcornershealthcentre.ca
Wellmedica Medical Centre - Brampton,416-883-3877,,90 Resolution DrBrampton  ONL6W 0A6,wellmedica.ca/brampton/
Woodbine Family Health Team,416-342-5140,,135 Queens Plate Dr  Suite 120Toronto  ONM9W 6V1,www.woodbinefht.ca/
Covenant House Toronto,416-598-4898,general@covenanthouse.ca,20 Gerrard St EToronto  ONM5B 2P3,www.covenanthousetoronto.ca
Good Shepherd Ministries - Good Shepherd Centre,416-869-3619 * AApricot program 416-869-3619 ext 238 * Gambling Addiction Program 416-869-3619 ext 245 or 260 * Veterans Housing Navigation Team  416-896-3619 ext 276,info@goodshepherd.ca,412 Queen St EToronto  ONM5A 1T3,www.goodshepherd.ca
Advanced Foot Care - Chiropody Clinic,905-850-7837,,4855 Hwy 7Woodbridge  ONL4L 1S9,www.sorefeet.ca
Bolton Family Foot Care,905-857-3338,,63 King St WBolton  ONL7E 1A2,familyfootcare.net
Bolton Foot Care Clinic - Spectrum Healthcare,905-951-2585,,30 Martha StBolton  ONL7E 5V1,spectrumhealthcare.com
Brampton Foot Clinic - Foot Care and Chiropodist Services,905-796-6585,info@bramptonfootclinic.com,253 Main St NBrampton  ONL6X 1N3,www.bramptonfootclinic.com
College of Health Studies - Diabetic Foot Care Clinic,905-452-8139 * 905-965-1966,info@collegeofhealthstudies.com,18 Queen St EBrampton  ONL6V 1A2,www.collegeofhealthstudies.com
Adult Day Program,519-925-5452,dccss@dufferincounty.ca,Mel Lloyd Centre167 Centre St  Entrance EShelburne  ONL9V 3R8,www.dufferincounty.ca/services/community-support-s...
FCO - Foot Clinic and Orthotics,905-860-1600,info@footclinic.co,15955 Airport Rd  Unit 202Caledon  ONL7C 1H9,www.footclinic.co
Orangeville Family Footcare,519-942-9433,orangevillefamilyfootcare@rogers.com,244 Broadway  Upper LevelOrangeville  ONL9W 1K5,familyfootcare.net
Orangeville Foot Clinic,519-942-4705,contact@orangevillefootclinic.com,15 Elizabeth St  Unit 12 (2nd Fl)Orangeville  ONL9W 3X3,www.orangevillefootclinic.com
Precision Foot Care and Orthotic Centre,905-792-4335,info@precisionfootcare.ca,Springdale Professional Building2250 Bovaird Dr E  Suite 310Brampton  ONL6R 0W3,precisionfootcare.ca
Health Care Services - Chiropody (Foot Care),416-744-6312,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Shelburne Foot Clinic,519-925-0418,bap2340@gmail.com,c/o Betty Anne Prince D.Ch.213 Main St E Back LaneShelburne  ONL9V 3K4,
Torbram Foot Care,905-456-8026,torbramfootcare@gmail.com,8500 Torbram Rd  Unit 51Brampton  ONL6T 5C6,www.TorbramFootCare.com
Chiropody Services,905-677-9599,mail.fourcorners@wellfort.ca,Westwood Square7205 Goreway DrMississauga  ONL4T 2T9,www.fourcornershealthcentre.ca/programs/chiropody-...
Active Arches Foot Clinic,416-626-3338 or 647-556-0029,neal.andrews@activearches.com,190 Sherway Dr  Suite 101Toronto  ONM9C 5N2,www.etobicokechiropodist.ca
Fontbonne Place - Mustard Seed,416-465-6069,infomustardseed@csj-to.ca,791 Queen St EToronto  ONM4M 1H6,www.fontbonneministries.ca
Michelle Foot Care - Etobicoke,647-717-8941,michelle4foot@gmail.com,7 Robinglade DrEtobicoke  ONM9B 2P9,www.michellefootcare.com
Mississauga Foot Clinic,905-848-2929,info@mississaugafootclinic.com,250 Dundas St W  Suite 305Mississauga  ONL5B 1J2,www.mississaugafootclinic.com
Seneca Medical Foot Care,647-391-0072,seneca.trinidad@yahoo.com,20 Overture RdToronto  ONM1E 2V9,
St James Cathedral Drop-in - Tuesday Drop-In,416-364-7865,info@stjamescathedral.ca,65 Church StToronto  ONM5C 2E9,www.stjamescathedral.ca
Chiropody Clinic (Progression),416-224-6948,,285 Cummer AveToronto  ONM2M 2G1,www.sunnybrook.ca/content/?page=sjr-patvis-prog-ch...
Toronto. Shelter, Support and Housing Administration. Homelessness Initiatives and Prevention Services - Women's Residence, Adelaide Resource Centre for Women,416-392-9243,,67 Adelaide St EToronto  ONM5C 1K6,www.toronto.ca/housing
Foot Care Centre,416-323-6020,footcarecentre@wchospital.ca,77 Grenville St  Rm 101Toronto  ONM5S 1B3,www.womenscollegehospital.ca/programs-and-services...
Dr Ebrahim and Associates,905-794-4277,doctoremd@hotmail.com,4550 Ebenezer Rd  Unit 5Brampton  ONL6P 2R2,www.doctoremd.com/
Etobicoke Urgent Care Clinic,416-741-2273,info@urgentcarecentre.ca,25 Woodbine Downs Blvd  Unit 10Etobicoke  ONM9W 6N5,www.urgentcarecentre.ca
Peel Public Health,Health Line Peel 905-799-7700,healthlinepeel@peelregion.ca,7120 Hurontario StreetMississauga  ONL5W 1N4,www.peelregion.ca/health/
Public Health - Wellington-Dufferin-Guelph - Orangeville Office,,info@wdgpublichealth.ca,180 Broadway AveOrangeville  ONL9W 1K3,www.wdgpublichealth.ca
Vaccination, Travel and Sexual Health Clinics,,info@wdgpublichealth.ca,180 Broadway AveOrangeville  ONL9W 1K3,www.wdgpublichealth.ca
Public Health - Wellington-Dufferin-Guelph - Shelburne Office,,info@wdgpublichealth.ca,Mel Lloyd Centre167 Centre St  2nd FlShelburne  ONL0N 1S4,www.wdgpublichealth.ca
Vaccination, Travel and Sexual Health Clinics,,info@wdgpublichealth.ca,Mel Lloyd Centre167 Centre St  2nd FlShelburne  ONL0N 1S4,www.wdgpublichealth.ca
Health Care Services - Family Medicine,416-744-0066,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Health Care Services - Family Medicine,416-744-0066 ext 130,info@rexdalechc.com,Rexdale Community Hub21 Panorama Crt  Unit 15Etobicoke  ONM9V 4E3,www.rexdalechc.com
Health Care Services - Family Medicine,416-744-0066 ext 120,info@rexdalechc.com,222 Dixon Rd  Room 15Etobicoke  ONM9P 3S5,www.rexdalechc.com
