Store,phone,email,address,website
Brain Metastases Clinic,416-946-4501 ext 6325 Administrative phone: 416-946-2901,,610 University Ave  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Brain_Metastas...
Brain Tumor Clinic,416-946-4501 ext 5418,,610 University Ave  18th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Brain_Tumour
Breast Clinic,416-946-4501 ext 2228,,610 University Ave  M. Lau Breast Centre  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Breast
Colposcopy Clinic,416-323-7744,,610 University Ave  5th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Colposcopy
Endocrine Clinic,416-946-2000 ext 2206,,610 University Ave  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Endocrine
Familial Cancer Clinic,416-946-2270,CancerGenetics@uhn.ca,610 University AveToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Familial_Breas...
Gastrointestinal Clinic,416-946-2868,,610 University Ave  4th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Gastrointestin...
Genitourinary Clinic,416-946-2233,,610 University Ave  4th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Genitourinary
Gynecologic Oncology Clinic,416-946-2220,,610 University Ave  5th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Gynecologic_On...
Head and Neck Clinic,416-946-2000 ext 2206,,610 University Ave  Wharton Head and Neck Centre  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Head_Neck
Leukemia Clinic,416-946-2223,,610 University Ave  Philip S. Orsino Hematology Centre  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Leukemia
Lung Clinic,416-946-2250,,610 University Ave  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Lung
Lymphoma Clinic,416-946-2223,,610 University Ave  Philip S. Orsino Hematology Centre  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Lymphoma
Melanoma and Skin Oncology Clinic,416-946-2000 ext 2228,,610 University Ave  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Melanoma_Skin_...
Myeloma Clinic,416-946-2223,,Philip S. Orsino Hematology Centre610 University Ave  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Myeloma
Ocular Oncology Clinic,416-946-4411,,610 University Ave  18th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Ocular_Oncolog...
Older Adults with Cancer Clinic,416-946-4501 ext 3075,oacc@uhn.ca,610 University Ave  5th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Older_Adults
Palliative Care Clinic,416-946-2135,,610 University Ave  5th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Palliative_Car...
Pancreatic Cancer Clinic,416-946-2184,,610 University Ave  4th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Pancreatic_Tum...
Pediatric Cancer AfterCare Clinic,416-946-4501 ext 5418,,610 University AveToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Pediatric_Canc...
Procedure Clinic,416-946-4501 ext 3942,,610 University Ave  2nd Fl  Rm 2-342Toronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Procedure
Prostate Clinic,416-946-2233,,610 University Ave  4th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Prostate
Radiation Nursing Clinic,416-946-2000,,610 University Ave  2b FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Radiation_Nurs...
Radiation Therapy Centre,Level 1B: 416-946-2172Level 2B: 416-946-2187,,610 University AveToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Radiation_Ther...
Sarcoma Clinic,416-946-2250,,610 University Ave  2nd FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Sarcoma
Transfusion Centre,416-946-4501 ext 5118,,610 University Ave  4th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Malignant_Hema...
Urgent Care Clinic,416-946-4501 ext 4733,,610 University Ave  2nd Fl  RM 2-342Toronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Clinics/Urgent_Care
Acute Inpatient Leukemia Units,416-946-4600,,610 University Ave  15th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Inpatient_Units/Acute_...
Medical and Radiation Oncology Inpatient Unit,17A: 416-946-4499  17B: 416-946-4696,,610 University AveToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Inpatient_Units/Medica...
Short Term Care Unit,416-946-4501 ext 5510,,610 University Ave  18th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Inpatient_Units/Short_...
Prostate Ultrasound & Biopsy Centre,Booking:  416-946-2000 ext 5180  Clinic questions: 416-946-2000 ext 5849,,610 University Ave  4th FlToronto  ONM5G 2M9,www.uhn.ca/PrincessMargaret/Labs_Tests/Prostate_Ul...
Gynecologic Oncology/Urology Inpatient Unit,416-340-4800 ext 3521,,200 Elizabeth St  Peter Munk Building  6th Fl  Rm 6BToronto  ONM5G 2C4,www.uhn.ca/Surgery/Inpatient_Units/Gynecologic_Onc...
Thoracic Surgery & Respirology Inpatient Unit,Switchboard 416-340-4800 * Patient Inquiry 416-340-3131,,200 Elizabeth St  Eaton Wing  10th FlToronto  ONM5G 2C4,www.uhn.ca/Surgery/Inpatient_Units/Thoracic_Surger...
Bladder Tumour Multidisciplinary Cystoscopy Clinic,416-340-3882,,200 Elizabeth St  Norman Urquhart Building  2nd FlToronto  ONM5G 2C4,www.uhn.ca/Surgery/Clinics/Bladder_Tumour_Clinic
Colorectal Cancer Diagnostic Assessment Program,416-603-5800 ext 5301,,399 Bathurst St  4th FlToronto  ONM5T 2S8,www.uhn.ca/Surgery/Clinics/Colorectal_Cancer_Diagn...
Neuro-Oncology Brain Tumour Clinic,Dr. Kongkham: 416-603-5428Dr. Gentili: 416-603-5250Dr. Zadeh: 416-603-5679Dr. Bernstein: 416-603-6499,,399 Bathurst St  West Wing-4th FlToronto  ONM5T 2S8,www.uhn.ca/KNC/Clinics/Neuro_Oncology
After Cancer Treatment Transition Clinic,416-323-6400 ext 3297,info@wchospital.ca,76 Grenville St  5th flToronto  ONM5S 1B2,www.womenscollegehospital.ca/care-programs/after-c...
Dermatology Programs,416-323-7546,info@wchospital.ca,76 Grenville St  5th FlToronto  ONM5S 1B2,www.womenscollegehospital.ca/programs-and-services...
Familial Ovarian Cancer Clinic (FOCC) and FOCC-Aftercare Clinic,416-323-7744,info@wchospital.ca,76 Grenville St  5th FlToronto  ONM5S 1B2,www.womenscollegehospital.ca/programs-and-services...
Nuclear Medicine,416-323-6400 ext 6184,info@wchospital.ca,76 Grenville St  2nd FlToronto  ONM5S 1B2,www.womenscollegehospital.ca/programs-and-services...
Mohs Centre,416-323-7732,info@wchospital.ca,76 Grenville St  5th FlToronto  ONM5S 1B2,www.womenscollegehospital.ca/programs-and-services...
Peter Gilgan Centre for Women's Cancers,416-323-6400 ext 5987,petergilgancentre@wchospital.ca,76 Grenville StToronto  ONM5S 1B2,www.womenscollegehospital.ca/programs-and-services...
Trillium Health Partners - Children's Services,905-848-7100905-813-4421416-521-4120,,100 Queensway WMississauga  ONL5B 1B8,www.trilliumhealthpartners.ca/patientservices/chil...
Complex Continuing Care,416-785-2500 ext 2325,dforseniors@baycrest.org,3560 Bathurst StToronto  ONM6A 2E1,www.baycrest.org/Baycrest/Healthcare-Programs-Serv...
Complex Continuing Care,416-753-6022,info@hollandbloorview.ca,150 Kilgour RdToronto  ONM4G 1R8,hollandbloorview.ca/services/programs-services/com...
McCall Centre For Continuing Care,416-259-2573,mgd_mccall@extendicare.com,140 Sherway DrEtobicoke  ONM9C 1A4,www.mccallcentre.ca
Complex Continuing Care,Switchboard: 416-461-8272Patient Directory Line: 416-469-6487,,825 Coxwell AveToronto  ONM4C 3E7,www.tehn.ca/programs-services/complex-continuing-c...
Paediatric Complex Care Clinic,416-469-6590,,825 Coxwell Ave  G Wing  7th Fl Toronto  ONM4C 3E7,www.tehn.ca/programs-services/paediatrics/paediatr...
Salvation Army Toronto Grace Health Centre, The,416-925-2251,info@torontograce.org,650 Church StToronto  ONM4Y 2G5,www.torontograce.org
Complex Continuing Care,416-925-2251,info@torontograce.org,650 Church StToronto  ONM4Y 2G5,www.torontograce.org
Complex Continuing Care - Acquired Brain Injury,416-925-2251,info@torontograce.org,650 Church StToronto  ONM4Y 2G5,www.torontograce.org/programs-services/complex-con...
Complex Continuing Care - Respiratory Care,416-925-2251,info@torontograce.org,650 Church StToronto  ONM4Y 2G5,www.torontograce.org/programs-services/complex-con...
EW Bickle Centre for Complex Continuing Care,416-597-3422 ext 2000416-59-REHAB ext 2000,,130 Dunn AveToronto  ONM6K 2R7,www.uhn.ca/OurHospitals/TR_Bickle
General Complex Continuing Care,416-243-3600 ext 4054,Rochelle.Atkins@WestPark.org,82 Buttonwood AveToronto  ONM6M 2J5,www.westpark.org/Services/ComplexContinuingCare
APLUS Institute - Dental Hygiene Program,416-222-0500,info@aplusinstitute.com,4950 Yonge St  Suite 15  Concourse levelToronto  ONM2N 6K1,www.aplusinstitute.com
Evangel Hall Mission,416-504-3563,information@evangelhall.ca,552 Adelaide St WToronto  ONM5V 3W8,www.evangelhall.ca
WAVE Clinic,416-415-4547,chsclientservices@georgebrown.ca,51 Dockside Dr  3rd FlToronto  ONM5A 0B6,www.georgebrown.ca/clinic
Dental Clinic,416-252-8576,,185 Fifth StToronto  ONM8V 2Z5,www.lampchc.org
Dental Care For Low-Income Seniors,416-916-0204,,c/o Ontario Seniors Dental Care ProgramStation PPO Box 159Toronto  ONM5S 2S7,www.ontario.ca/page/dental-care-low-income-seniors
Dental Services - West End Oral Health Clinic,416-537-2455 ext 1415,weohc@pchc.on.ca,1229 Queen St WToronto  ONM6K 1L2,pqwchc.org/programs-services/dental-services/west-...
Dental Services - Reduced Fee Dental Services,416-703-8482 ext 2203,,168 Bathurst StToronto  ONM5V 2R4,pqwchc.org/programs-services/dental-services/reduc...
Dental Services,416-364-7019,,465 Dundas St EToronto  ONM5A 2B2,www.regentparkchc.org/health-services
Restoring Smiles - Dr Borna Meisami Commemorative Foundation,416-915-4495,info@drbmeisamifoundation.com,Foundation Head Office2 Bloor St E  Suite 3500Toronto  ONM4W 1A8,www.drbmeisamifoundation.com/
Health Care Services - Dental Services,416-338-1790,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Health Services, Health Promotion, Pathways to Education - Services in Partnership,416-744-0066,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
SmileCity Dental - Dentistry With Care,416-539-9887,info@smilecitydental.ca,1554A Bloor St WToronto  ONM6P 1A4,www.smilecitydental.ca
Dental Bus,416-461-1925 ext 131,srchc@srchc.ca,1245 Danforth AveToronto  ONM4J 5B5,www.srchc.ca/programs/primary-health/dental-bus/
Stonegate Community Health Centre,416-231-7070,info@stonegatechc.org,10 Neighbourhood LaneToronto  ONM8Y 0C5,www.stonegatechc.org
Swansea Town Hall Community Centre,416-392-1954 ; Toronto Public Health dental clinic -- 416-392-1777 ; homework club -- 416-833-7953,frontdesk@swanseatownhall.ca,95 Lavinia AveToronto  ONM6S 3H9,www.swanseatownhall.ca
Dental Services,416-338-7600,publichealth@toronto.ca,277 Victoria StToronto  ONM5B 1W2,www.toronto.ca/community-people/health-wellness-ca...
Toronto, City of - Scarborough Civic Centre - Public Health Dental Clinics,416-338-7442,,160 Borough Dr  Suite 28Toronto  ONM1P 4N7,www.toronto.ca/health/dental
Faculty of Dentistry, Dental Clinic,416-864-8000 ; Children's Clinic 416-864-8280,,Faculty of Dentistry124 Edward StToronto  ONM5G 1G6,patients.dentistry.utoronto.ca/patients
Evergreen Health Centre,416-929-9614 ext 2238,healthcentre@ysm.ca,365 Spadina AveToronto  ONM5T 2G3,www.ysm.ca
Healthy Smiles Ontario,,,33 King St W  PO Box 645Oshawa  ONL1H 8X1,www.ontario.ca/page/get-dental-care
123 Edward Street Diagnostic Imaging,416-597-1016,booking@edwarddiagnostic.com,123 Edward St  Suite 600Toronto  ONM5G 1E2,www.edwarddiagnostic.com
Albany Diagnostic Services,416-461-9471 ext 2320/2321/2322,,807 Broadview AveToronto  ONM4K 2P8,www.albanyclinic.ca
Annex Medical Imaging,416-531-1128,info@annexmedicalimaging.com,800 Bathurst St  Suite 304Toronto  ONM5R 3M8,www.annexmedicalimaging.com
Bathurst Lawrence Nuclear Imaging,416-785-4029,,491 Lawrence Ave W  Suite 500Toronto  ONM5M 1C7,
Bathurst Medical Centre X-Ray and Ultrasound,416-636-2196,info@omiclinics.ca,4256 Bathurst St  Unit 104Toronto  ONM3H 5Y8,www.omiclinics.ca
Bay Cardiac Diagnostic,416-591-1333,,790 Bay St  Suite 312Toronto  ONM5G 1N8,
Best Care Imaging,416-531-1123,bestcareimaging@gmail.com,1670 Dufferin St  basementToronto  ONM6H 3M1,
Bloor-Christie X-Ray and Ultrasound - Valence Medical Imaging,416-588-5937,,716 Bloor St WToronto  ONM6G 1L4,valencemedicalimaging.com
Bluewater Imaging - Etobicoke - 3170 Lakeshore Blvd W,416-462-0064,centralbooking@bluewaterimaging.ca,3170 Lakeshore Blvd W  Suite 101Toronto  ONM8V 3X8,www.bluewaterimaging.ca
Bluewater Imaging - North York - 2221 Keele St,416-235-1249,info@bluewaterimaging.ca,2221 Keele St  Suite 106Toronto  ONM6M 3Z5,www.bluewaterimaging.ca
Bluewater Imaging - Toronto - 150 Eglinton Ave E,416-462-0064,info@bluewaterimaging.ca,150 Eglinton Ave E  5th FlToronto  ONM4P 1E8,www.bluewaterimaging.ca
Bluewater Imaging - Toronto - 2010 Eglinton Ave W,416-462-0064,info@bluewaterimaging.ca,2010 Eglinton Ave W  Suite 100Toronto  ONM6E 2K3,www.bluewaterimaging.ca
Bluewater Imaging - Toronto - 2190 Yonge St,416-462-0064,info@bluewaterimaging.ca,2190 Yonge St  Suite 202Toronto  ONM4S 2B8,www.bluewaterimaging.ca
Ontario Breast Screening Program,416-462-0064,obspwoodbridge@bluewaterimaging.ca,4600 Hwy 7  lower level 30Woodbridge  ONL4L 4Y7,www.bluewaterimaging.ca
BSA Diagnostics Medical Imaging - Kennedy and Sheppard,416-299-9895,,4002 Sheppard Ave E  Suite 304Toronto  ONM1S 1S6,bsadiagnostics.com
Carmit Dignostic Imaging - Toronto - Lawrence Ave W,416-781-9375,info@cdimaging.ca,491 Lawrence Ave W  Lower Level 2Toronto  ONM5M 1C7,www.cdimaging.ca
City X-Ray Services,416-534-8487,admin@cityxray.ca,Stockyards Shopping Center1980 St Clair Ave W  Unit 207Toronto  ONM6N 4X9,www.cityxray.ca
Clairhurst X-ray and Ultrasound Clinic,416-792-0083,,1466 Bathurst St  BasementToronto  ONM5R 3S3,
Crescent Town Health Centre - Diagnostics Services,416-690-3412,,4 The Market PlaceToronto  ONM4C 5M1,
Danforth Main Medical Diagnostic,416-691-5071,info@danforthmain.com,2494 Danforth Ave  Suite 3AToronto  ONM4C 1K9,www.danforthmain.com
Ontario Breast Screening Program (OBSP),416-691-5071,info@danforthmain.com,2494 Danforth Ave  Suite 3AToronto  ONM4C 1K9,www.danforthmain.com
Don Valley X-Ray and Ultrasound Services,416-461-9891,,855 Broadview Ave  BasementToronto  ONM4K 3Z1,
Donvale Ultrasound Services,416-694-2198,,521 Victoria Park Ave  Suite B1Toronto  ONM4C 5H1,
Dragon City Xray and Ultrasound - Toronto - 280 Spadina Ave,416-603-1197,,280 Spadina Ave  Suite 306Toronto  ONM5T 3A5,
Dufferin Medical Imaging Centre,416-807-7411,,2045 Dufferin St  Unit B3Toronto  ONM6E 3R4,
East Toronto Vascular Clinic - Vascular Ultrasound and Consultation,416-691-2030,info@etvc.ca,1805 Queen St EToronto  ONM4L 3Y3,www.etvc.ca
East York Diagnostic Ultrasound Services,416-696-9836 ext 460,safina_torontohealthcare@rogers.com,East York Town Centre45 Overlea Blvd  Suite B6Toronto  ONM4H 1C3,eastyorkmedical.weebly.com/
Evans Occupational Health,416-252-5885,evansclinic@workplacemedical.com,233 Evans AveToronto  ONM8Z 1J6,www.workplacemedical.com
Forest Hill Medical Imaging,416-640-1103,info@fhmi.ca,491 Eglinton Ave W  Suite 302Toronto  ONM5N 1A8,www.fhmi.ca
GAM Diagnostic Imaging - Rosedale Radiology and Ultrasound,416-968-1360,,600 Sherbourne St  Lower levelToronto  ONM4X 1W4,
Humber Valley Imaging - Toronto - 1223 St Clair Ave W,416-656-6034,,1223 St Clair Ave W  Main FlToronto  ONM6E 1B5,www.humbervalleyimaging.com/
Humber Valley Imaging - Toronto - 2401 Yonge St,416-485-5793,,2401 Yonge St  Suite LL11Toronto  ONM4P 3H1,www.humbervalleyimaging.com/
Humber Valley Imaging - Toronto - 474 College St,416-925-3823,,474 College St  Suite B4Toronto  ONM6G 1A4,www.humbervalleyimaging.com
Insight Diagnostic Imaging - Coxwell Ultrasound,416-465-4679,,1577 Danforth Ave  Unit 7Toronto  ONM4C 1H7,www.insightdiagnosticimaging.ca
Insight Diagnostic Imaging - Toronto - Danforth Ave,416-465-5735,,658 Danforth AveToronto  ONM4J 5B9,www.insightdiagnosticimaging.ca
Kensington Diagnostic Imaging Centre,416-962-3202,,340 College St  Suite 410Toronto  ONM5T 3A9,www.kensingtonhealth.org/diagnostic-imaging
Kingsway X-Ray and Ultrasound,416-231-6517,info@kingswaymedical.ca,2050 Weston Rd  Unit 108Toronto  ONM9N 1X4,
KMH Cardiology Centres - Toronto - Avenue Rd,905-855-1860,info@kmhlabs.com,236 Avenue RdToronto  ONM5R 2J4,www.kmhlabs.com
Lawrence Bathurst X-Ray and Ultrasound - Valence Medical Imaging,416-787-0229,info@valencemedicalimaging.com,508 Lawrence Ave W  Unit 25Toronto  ONM7A 1A1,www.valencemedicalimaging.com
Lighthouse Medical Imaging - North York - Fairview Mall Dr,416-499-3559,,5 Fairview Mall Dr  Suite 100/105Toronto  ONM2J 2Z1,www.lighthousemedical.ca
Malvern Medical Centre - Scarborough,416-291-7719,,1333 Neilson Rd  Suite 100Toronto  ONM1B 4Y9,www.malvernmedical.ca
Medcan,416-350-5900,bookings@medcan.com,150 York St  Suite 1500Toronto  ONM5H 3S5,www.medcan.com
Metro Central Ultrasound,416-777-2186,info@ultrasoundtoronto.ca,27 Queen St E  Ground FlToronto  ONM5C 2M6,www.ultrasoundtoronto.ca
Diagnostic Imaging,416-469-6401,imaging@tehn.ca,825 Coxwell Ave  Rms H1/K1Toronto  ONM4C 3E7,www.tehn.ca/programs-services/diagnostic-imaging
Nuclear Medicine,416-469-6401,imaging@tehn.ca,825 Coxwell AveToronto  ONM4C 3E7,www.tehn.ca/programs-services/diagnostic-imaging/n...
Midtown Diagnostic Imaging - Toronto - 1849 Yonge St,416-485-9155,,1849 Yonge St  Lower LevelToronto  ONM4S 1Y2,www.truenorthimaging.com
MyHealth Centre - North York - Mammography, X-ray and Ultrasound,,,4949 Bathurst St  Suite 100Toronto  ONM2R 1Y1,myhealthcentre.ca/location/north-york/
MyHealth Centre - Toronto - 1849 Yonge St (Davisville) - Cardiology, Registered Dietitian and Nutritionist,,Toronto_Davisville@MyHealthCentre.ca,1849 Yonge St  Suite 218Toronto  ONM4S 1Y2,myhealthcentre.ca/location/toronto-davisville/
MyHealth Centre - Toronto - Bay St - X-ray and Ultrasound,,Toronto_Bay@MyHealthCentre.ca,790 Bay St  Suite 716Toronto  ONM5G 1N8,myhealthcentre.ca/location/toronto-bay/
MyHealth Centre - Toronto - Coxwell Ave (East York) - Bone Mineral Density and Ultrasound,,info@myhealthcentre.ca,840 Coxwell Ave  Suite 215Toronto  ONM4C 5T2,myhealthcentre.ca/location/toronto-coxwell/
MyHealth Centre - Toronto - King Street - X-ray and Ultrasound,,Toronto_King@MyHealthCentre.ca,11 King St W  Suite C-100Toronto  ONM5H 4C7,myhealthcentre.ca/location/toronto-king/
MyHealth Centre - Toronto - Sherbourne St - Cardiology and Diagnostic Imaging,,Toronto_Sherbourne@MyHealthCentre.ca,Rosedale Medical Centre600 Sherbourne St  Suite 309Toronto  ONM4X 1W4,myhealthcentre.ca/location/toronto-sherbourne/
New Jane X-ray and Ultrasound,647-345-5855,,911 Jane St  Unit AToronto  ONM6N 4C6,www.newjanemedicalcentre.com/
Ontario Diagnostic Centre (ODC) - Etobicoke - Rexdale Blvd,416-746-3828,rar@trilliumimaging.ca,123 Rexdale Blvd  Unit 6Etobicoke  ONM9W 1P1,www.ontdc.com/
Pape Avenue X-Ray,416-461-9848,,757 Pape AveToronto  ONM4K 3T1,
Reproductive Imaging - Toronto - 655 Bay St,416-597-1933,,655 Bay St  18th FlToronto  ONM5G 2K4,www.truenorthimaging.com
Richmond Gardens X-Ray and Ultrasound,416-241-9137,,1735 Kipling Ave  Suite 202Etobicoke  ONM9R 2Y8,richmond-gardens-x-ray.business.site/
Riverside Cardiology and Diagnostic Imaging,416-766-1162,,5 Junction RdToronto  ONM6N 1B5,www.riversideclinic.ca
Roncesvalles X-ray and Ultrasound,416-533-7078,,27 Roncesvalles Ave  Suite 105Toronto  ONM6R 3B2,
RR Imaging,416-485-9471,,586 Eglinton Ave E  Unit 104Toronto  ONM4P 1P2,
Bone Scan,416-586-4446,,Joseph and Wolf Lebovic Health Complex600 University AveToronto  ONM5G 1X5,www.mountsinai.on.ca
STL Diagnostic Imaging,,,150 Bridgeland Ave  Suite 207Toronto  ONM6A 1Z5,www.stlimaging.ca/index.cfm
Toronto Cardiology Associates,416-465-5464,,837 Danforth AveToronto  ONM4J 1L2,www.torontocardiology.com
Toronto Centre for Medical Imaging - Toronto - York St,416-368-8488,,150 York St  Suite 910Toronto  ONM5H 3S5,www.tcfmi.com
Toronto Ultrasound Imaging,416-921-1333,torontoultrasound@hotmail.com,208 Bloor St W  Suite 711Toronto  ONM5S 3B4,torontoultrasound.ca/
Toronto Vascular Centre,416-966-3886,surraya.valli@sunnybrook.ca,1881 Yonge St  Suite 402Toronto  ONM4S 3C4,www.torontovascular.ca/
Toronto Vascular Ultrasound,416-929-9032,info@torontovascularultrasound.com,217 Davenport RdToronto  ONM5R 1J3,www.torontovascularultrasound.com
Toronto West Ultrasound,416-532-7948,,1560 Queen St WToronto  ONM6R 1A6,www.truenorthimaging.com
Toronto West Vascular Lab,416-516-4399,,1243 Islington Ave  Suite 1202Toronto  ONM5S 3B4,
Trinity Medical Imaging,416-253-5111,trinitymedicalimaging@gmail.com,c/o Michael Archee1255 The Queensway  Unit 16AToronto  ONM8Z 1S1,www.trinitymedicalimaging.ca
True North Imaging - Toronto - Bloor St,416-572-9392,,160 Bloor St E  15th FlToronto  ONM4W 3R2,www.truenorthimaging.com
