Store,phone,email,address,website
Cancer Clinic,519-685-8600 ext 53256,,270 Carling TerraceWingham  ONN0G 2W0,www.lwha.ca/care/oncology/
Chemotherapy,519-421-4211 ext 3126,info@wgh.on.ca,310 Juliana DrWoodstock  ONN4V 0A4,www.wgh.on.ca/display/OS/Chemotherapy
Complex Continuing Care Services,519-485-1700,info@ahi.ca,29 Noxon StIngersoll  ONN5C 1B8,www.alexandrahospital.on.ca/areas-of-care/medical-...
Complex Continuing Care,519-482-3440 ext 6234,,98 Shipley StClinton  ONN0M 1L0,www.hpha.ca/default.aspx?cid=96
Complex Continuing Care,519-534-1260,web@gbhs.on.ca,369 Mary StWiarton  ONN0H 2T0,www.gbhs.on.ca/complex-care
Complex Continuing Care,519-291-3125 ext 6223,,255 Elizabeth St EListowel  ONN4W 2P5,lwha.ca/care/inpatient-medical/
Complex Continuing Care,519-527-1650 ext 4250,,24 Centennial Dr  PO Box 99Seaforth  ONN0K 1W0,www.hpha.ca/complexcontinuingcare
Complex Continuing Care,519-235-2700,shha.administration@shha.on.ca,24 Huron St WExeter  ONN0M 1S2,www.shha.on.ca
Complex Care Program,519-646-6100 ext 44015,complexcare@sjhc.london.on.ca,Main BldgPO Box 5777  Stn BLondon  ONN6A 4V2,www.sjhc.london.on.ca/complexcare
Complex Continuing Care,519-646-6100 ext 44015,complexcare@sjhc.london.on.ca,Main BldgPO Box 5777  Stn BLondon  ONN6A 4V2,www.sjhc.london.on.ca/complex-care/complex-continu...
Complex Continuing Care,519-284-1332 ext 3403,administration@hpha.ca,267 Queen St W  Box 940St Marys  ONN4X 1B6,www.hpha.ca/default.aspx?cid=96
Complex Continuing Care,519-631-2030 ext 2308,publicrelations@stegh.on.ca,South Building  Upper Fl189 Elm StSt Thomas  ONN5R 5C4,www.stegh.on.ca/hospital-services/continuing-care-...
Complex Continuing Care,519-272-8210 ext 2474,,46 General Hospital DrStratford  ONN5A 2Y6,www.hpha.ca/
Complex Continuing Care,519-842-3611,mail@tdmh.on.ca,167 Rolph StTillsonburg  ONN4G 3Y9,www.tillsonburghospital.on.ca/areas-of-care/comple...
Complex Continuing Care,519-357-3210 ext 5210,,270 Carling TerraceWingham  ONN0G 2W0,www.lwha.ca/care/inpatient-medical/
Complex Care,519-421-4211,info@wgh.on.ca,310 Juliana DrWoodstock  ONN4V 0A4,www.wgh.on.ca/display/OS/Complex+Care+Services
Ontario Seniors Dental Care Program,519-376-9420 ext 8,publichealth@publichealthgreybruce.on.ca,101 17th St EOwen Sound  ONN4K 0A5,www.publichealthgreybruce.on.ca
Dental Services,519-376-9420 ext 8,publichealth@publichealthgreybruce.on.ca,101 17th St EOwen Sound  ONN4K 0A5,www.publichealthgreybruce.on.ca
Oral Health,519-271-7600 ext 267,,653 West Gore StStratford  ONN5A 1L4,www.pdhu.on.ca/programs-and-services/dental-health...
Oral Health,519-663-5317 ext 2231,health@mlhu.on.ca,Citi Plaza355 Wellington St  Suite 110London  ONN6A 3N7,www.healthunit.com/dental-health
Norfolk Community Help Centre,519-875-4601,nchc@kwic.com,Houghton Public School505 Fairground Side Rd  RR 5Langton  ONN0E 1G0,
Oral Health Services,519-631-9900,dental@swpublichealth.ca,1230 Talbot St  Clinical ServicesSt Thomas  ONN5P 1G9,www.swpublichealth.ca/en/my-health/dental-health.a...
Schulich Medicine and Dentistry - Dental Clinic,Main Adult Clinic: 519-661-3326Children's Clinic: 519-661-3329Dental Emergency Clinic: 519-661-3331,schulich.dentistry@schulich.uwo.ca,Dental Sciences BuildingUniversity of Western Ontario  1003London  ONN6A 5C1,www.schulich.uwo.ca/dentistry/
Children's Dental Clinic,519-661-3329,childrensclinic@schulich.uwo.ca,Dental Sciences BuildingUniversity of Western Ontario  1005London  ONN6A 5C1,www.schulich.uwo.ca/dentistry/dental_clinics/child...
Dental Outreach Community Service (DOCS),519-661-2111,schulich.dentistry@schulich.uwo.ca,Dental Sciences BuildingUniversity of Western Ontario  Rm 0160MLondon  ONN6A 5C1,www.schulich.uwo.ca/dentistry/dental_clinics/docs/...
Ontario Seniors Dental Care Program,Ontario Seniors Dental Care Program: 416-916-0204Health Unit Dental Services: 888-221-2133,,c/o Ontario Seniors Dental Care ProgramStn P  PO Box 159Toronto  ONM5S 2S7,www.hpph.ca
Ontario Seniors Dental Care Program,Ontario Seniors Dental Care Program: 416-916-0204Health Unit Dental Services: 1-888-221-2133 ext 3267,,c/o Ontario Seniors Dental Care ProgramStn P  PO Box 159Toronto  ONM5S 2S7,www.hpph.ca
Ontario Seniors Dental Care Program,Ontario Seniors Dental Care Program: 416-916-0204Health Unit Dental Services: 519-663-5317 ext 2231,health@mlhu.on.ca,c/o Ontario Seniors Dental Care ProgramStn P  PO Box 159Toronto  ONM5S 2S7,www.healthunit.com
Dental Care For Low-Income Seniors,416-916-0204,,c/o Ontario Seniors Dental Care ProgramStation PPO Box 159Toronto  ONM5S 2S7,www.ontario.ca/page/dental-care-low-income-seniors
Healthy Smiles Ontario,,,33 King St W  PO Box 645Oshawa  ONL1H 8X1,www.ontario.ca/page/get-dental-care
Ontario Seniors Dental Care Program,Ontario Seniors Dental Care Program: 416-916-0204Health Unit Dental Services: 519-421-9901,info@swpublichealth.ca,c/o Ontario Seniors Dental Care ProgramStn P  PO Box 159Toronto  ONM5S 2S7,www.swpublichealth.ca/en/my-health/dental-health.a...
Faculty of Dentistry, Dental Clinic,416-864-8000 ; Children's Clinic 416-864-8280,,Faculty of Dentistry124 Edward StToronto  ONM5G 1G6,patients.dentistry.utoronto.ca/patients
Diagnostic Services,519-485-1700,info@ahi.ca,29 Noxon StIngersoll  ONN5C 1B8,www.alexandrahospital.on.ca/areas-of-care/diagnost...
Diagnostic Imaging Department,519-524-8323 ext 5474,amgh.administration@amgh.ca,120 Napier StGoderich  ONN7A 1W5,www.amgh.ca/medicalimaging/
Aylmer Ultrasound,519-773-3683,aylmerus@amtelecom.net,Aylmer Medical Centre418 Talbot St W  Unit 6Aylmer  ONN5H 1K9,www.aylmerultrasound.com
Imaging Department,Imaging Department: 519-482-3447Bone Mineral Densitometry: 519-482-3440 ext 6270Ultrasound and X-ray: 519-482-3440 ext 6255,,98 Shipley StClinton  ONN0M 1L0,www.hpha.ca/Default.aspx?cid=112〈=1
Elgin Imaging Services,519-631-6437,,St Thomas Family Health Centre230 First Ave  Suite 119St Thomas  ONN5R 4P5,
Diagnostic Imaging Services,519-693-4441General inquiries: 519-693-4441 ext 2414,,RR 3Newbury  ONN0L 1Z0,www.mhalliance.on.ca/service/ct-scan-and-other-dia...
Greater Niagara Medical Imaging - Stratford,519-273-1721,,Stratford Medical Centre444 Douro St  Suite 102Stratford  ONN5A 0E6,
Diagnostic Imaging Department - General Radiography,Central Scheduling: 519-793-6317 (Mon-Fri 8:30am-4:30pm),web@gbhs.on.ca,22 Moore StLion's Head  ONN0H 1W0,www.gbhs.on.ca/medical-imaging
Diagnostic Imaging Department,1-888-525-0553 to book an appointment,web@gbhs.on.ca,55 Isla St  Box 406Markdale  ONN0C 1H0,www.gbhs.on.ca/medical-imaging/
Diagnostic Imaging Department,Central Scheduling: 519-538-2576 (Mon-Fri 8am-4pm),web@gbhs.on.ca,229 Nelson St WMeaford  ONN4L 1A3,www.gbhs.on.ca/medical-imaging
Medical Imaging Department,Central Scheduling: 519-376-2648 (Mon-Fri 8am-4pm),web@gbhs.on.ca,1800 8th St E  Box 1800Owen Sound  ONN4K 6M9,www.gbhs.on.ca/medical-imaging/
Medical Imaging Department,Central Scheduling: 519-797-1121 (Mon-Fri 8am-5pm),web@gbhs.on.ca,340 High StSouthampton  ONN0H 2L0,www.gbhs.on.ca/medical-imaging
Diagnostic Imaging Department,Central Scheduling: 519-534-5211 (Mon-Fri 8am-4pm),web@gbhs.on.ca,369 Mary StWiarton  ONN0H 2T0,www.gbhs.on.ca/medical-imaging
Diagnostic Imaging,519-364-2340 ext 223,info@hdhospital.ca,90 7th AveHanover  ONN4N 1N1,www.hanoverhospital.on.ca/programs.php?pgid=69
KMH Cardiology Centres - Woodstock,1-877-564-5227,,437 Norwich AveWoodstock  ONN4S 3W5,www.kmhlabs.com
Breast Health Centre,519-292-2071  OBSP: 519-291-5490,,255 Elizabeth St EListowel  ONN4W 2P5,www.lwha.ca/
Diagnostic Imaging Department,519-292-2071,,255 Elizabeth St EListowel  ONN4W 2P5,www.lwha.ca/care/diagnostic-imaging/
Diagnostic Imaging Services,Automated Switchboard: 519-685-8500General Information: 519-685-8380Patient Information: 519-667-6619,,339 Windermere RdLondon  ONN6A 5A5,www.lhsc.on.ca/About_Us/LHSC/Maps_Directions/UH/in...
Diagnostic Imaging Services,Automated Switchboard: 519-685-8500General Information: 519-685-8380Patient Information: 519-667-6619,,800 Commissioners Rd ELondon  ONN6A 5W9,www.lhsc.on.ca/About_Us/LHSC/Maps_Directions/VH_Ma...
London Scoping Centre,519-433-4700,,310 Wellington Rd SLondon  ONN6C 4P4,www.londonscopingcentre.ca
London X-Ray Associates - London - Boler Rd,519-672-7900,info@lxa.on.ca,440 Boler RdLondon  ONN6K 4L2,www.lxa.on.ca
London X-Ray Associates - London - Bradley Ave,519-672-7900,info@lxa.on.ca,Bradley Medical Centre595 Bradley Ave  Suite 105London  ONN6E 3Z8,www.lxa.on.ca
London X-Ray Associates - London - Central Ave,519-672-7900,info@lxa.on.ca,Medical Dental Building450 Central Ave  Unit 104London  ONN6B 2E8,www.lxa.on.ca
London X-Ray Associates - London - Dundas St,519-672-7900,info@lxa.on.ca,1657 Dundas St ELondon  ONN5W 3C6,www.lxa.on.ca
London X-Ray Associates - Springbank Dr,519-672-7900,info@lxa.on.ca,460 Springbank DrLondon  ONN6J 1H1,www.lxa.on.ca
Lucan Diagnostic Imaging,226-304-4664,ldimaging.clinic@gmail.com,268 Main StLucan  ONN0M 2J0,
MyHealth Centre - Arva - Cardiology, Nuclear Medicine and Ultrasound,1-888-313-0904,London_Arva@MyHealthCentre.ca,21589 Richmond St NArva  ONN0M 1C0,myhealthcentre.ca/location/london-arva/
Gynecology, Fertility and Diagnostic Imaging,1-888-376-8112,London_Fanshawe@MyHealthCentre.ca,North London Medical Centre1055 Fanshawe Park Rd W  Unit 301London  ONN6G 5B4,myhealthcentre.ca/location/london-fanshawe/
MyHealth Centre - London - Southdale - X-ray and Ultrasound,1-888-820-0376,London_Southdale@MyHealthCentre.ca,Nixon Medical Centre510 Southdale Rd E  Suite 103London  ONN6E 0B2,www.myhealthcentre.ca/location/london-southdale/
MyHealth Centre - London - Wharncliffe - Bone Mineral Density, X-ray and Ultrasound,1-888-903-5012,London_Wharncliffe_Radiology@MyHealthCentre.ca,Wharncliffe Health Centre279 Wharncliffe Rd N  Suite 111London  ONN6A 2C2,www.myhealthcentre.ca/location/london-wharncliffe/
Ontario Breast Screening Program - South West,519-432-0255,breastscreen@cancercare.on.ca,c/o OBSP Regional Office800 Commissioners Rd ELondon  ONN6A 5W9,www.cancercareontario.ca/en/cancer-care-ontario/pr...
Owen Sound Medical Imaging,519-376-2000,,Owen Sound Medical Centre1415 1st Ave W  Suite 3006Owen Sound  ONN4K 4K8,www.osmedicalimaging.com
Imaging Department,For Bookings: 519-272-8212 Office: 519-527-1650,,24 Centennial Dr  PO Box 99Seaforth  ONN0K 1W0,www.hpha.ca/imaging
Diagnostic Imaging,519-363-2340,info@sbghc.on.ca,39 2nd St SEChesley  ONN0G 1L0,www.sbghc.on.ca/programs-services/diagnostic-imagi...
Diagnostic Imaging,519-369-2340,info@sbghc.on.ca,320 College St N  PO Box 638Durham  ONN0G 1R0,www.sbghc.on.ca/programs-services/diagnostic-imagi...
Diagnostic Imaging,519-396-3331 ext 4308,info@sbghc.on.ca,1199 Queen StKincardine  ONN2Z 1G6,www.sbghc.on.ca/programs-services/diagnostic-imagi...
Diagnostic Imaging,519-881-1220 ext 2201,info@sbghc.on.ca,PO Box 1300Walkerton  ONN0G 2V0,www.sbghc.on.ca/programs-services/diagnostic-imagi...
Diagnostic Imaging Department,519-235-5163Cardiac Stress Testing: 519-235-2700 ext 5164,shha.administration@shha.on.ca,24 Huron St WExeter  ONN0M 1S2,www.shha.on.ca/di/
Diagnostic Imaging,519-646-6100 ext 42066,,Main BldgPO Box 5777  Stn BLondon  ONN6A 4V2,www.sjhc.london.on.ca/diagnostic-imaging/parkwood-...
Diagnostic Imaging Centre,519-646-6100 ext 66035,,PO Box 5777  Stn BLondon  ONN6A 4V2,www.sjhc.london.on.ca/diagnosticimaging
Imaging,519-284-1332 ext 3329,,267 Queen St W  Box 940St Marys  ONN4X 1B6,www.hpha.ca/default.aspx?cid=112
Diagnostic Imaging Department,519-631-2030 ext 2000,publicrelations@stegh.on.ca,Ground Floor  West Wing189 Elm StSt Thomas  ONN5R 5C4,www.stegh.on.ca/hospital-services/diagnostic-imagi...
St Thomas Obstetrical and Gynecological Ultrasound,Ultrasound: 519-631-8531Doctor's Office: 519-637-3987,,460 Wellington St  Suite 201St Thomas  ONN5R 6H9,
Imaging Department,519-272-8212,,46 General Hospital DrStratford  ONN5A 2Y6,www.hpha.ca/imaging
Diagnostic Imaging Services,Switchboard: 519-245-1550,admin@mha.tvh.ca,395 Carrie StStrathroy  ONN7G 3J4,www.mhalliance.on.ca/service/ct-scan-and-other-dia...
Diagnostic and Treatment Services,Diagnostic and Treatment Services: 519-842-6335,mail@tdmh.on.ca,167 Rolph StTillsonburg  ONN4G 3Y9,www.tillsonburghospital.on.ca
Westminster Mobile Medical Imaging,519-601-3007,info@wmmii.ca,320 Adelaide St SLondon  ONN5Z 3L2,www.wmmii.ca
Diagnostic Imaging Department,519-357-3912,,270 Carling TerraceWingham  ONN0G 2W0,www.lwha.ca/care/diagnostic-imaging/
Woodstock Diagnostic Imaging - X-Ray and Ultrasound Clinic,519-539-8888,,510 Ingersoll Ave  Unit 207Woodstock  ONN4S 4X9,
Diagnostic Imaging Department,519-421-4204,info@wgh.on.ca,310 Juliana DrWoodstock  ONN4V 0A4,www.wgh.on.ca/display/OS/Diagnostic+Imaging
Georgian Radiology Consultants - Collingwood,Office 705-444-9280,,The Shipyards28 Huron St  Suite 400Collingwood  ONL9Y 1C4,www.georgianradiology.com
STL Diagnostic Imaging,,,150 Bridgeland Ave  Suite 207Toronto  ONM6A 1Z5,www.stlimaging.ca/index.cfm
StL Diagnostic Imaging - Burlington,905-637-6608,,Burlington Medical Professional Centre3155 Harvester Rd  Suite 310Burlington  ONL7N 3V2,www.stlimaging.ca
Emergency Department,519-485-1700 ext 8237,info@ahi.ca,29 Noxon StIngersoll  ONN5C 1B8,www.alexandrahospital.on.ca/emergency-department
Emergency Department,519-524-8323 ext 5258,amgh.administration@amgh.ca,120 Napier StGoderich  ONN7A 1W5,www.amgh.ca/emergency/
Children's Emergency Department,Switchboard: 519-685-8500Emergency Department: 519-685-8141Patient Information: 519-663-3163,,800 Commissioners Rd E  Zone D  First FlLondon  ONN6A 5W9,www.lhsc.on.ca/emergency-department
Virtual Emergency Clinic,519-685-8735,,,www.lhsc.on.ca/emergency-department
Emergency Department,519-482-3440 ext 6240,,98 Shipley StClinton  ONN0M 1L0,www.hpha.ca/Default.aspx?cid=100〈=1
Emergency Rooms,519-693-4441General inquiries: 519-693-4441 ext 2414,,RR 3Newbury  ONN0L 1Z0,www.mhalliance.on.ca/service/emergency-departments...
Emergency Department,519-793-3424,web@gbhs.on.ca,22 Moore StLion's Head  ONN0H 1W0,www.gbhs.on.ca/emergency-department
Emergency Department,519-986-3040,web@gbhs.on.ca,55 Isla St  Box 406Markdale  ONN0C 1H0,www.gbhs.on.ca/emergency-department
Emergency Department,519-538-1311,web@gbhs.on.ca,229 Nelson St WMeaford  ONN4L 1A3,www.gbhs.on.ca/emergency-department
Emergency Department,519-376-2121 ext 2029,web@gbhs.on.ca,1800 8th St E  Box 1800Owen Sound  ONN4K 6M9,www.gbhs.on.ca/emergency-department
Emergency Department,519-797-3230,web@gbhs.on.ca,340 High StSouthampton  ONN0H 2L0,www.gbhs.on.ca/emergency-department
Emergency Department,519-534-1260,web@gbhs.on.ca,369 Mary StWiarton  ONN0H 2T0,www.gbhs.on.ca/emergency-department/
Emergency Department,519-364-2340,info@hdhospital.ca,90 7th AveHanover  ONN4N 1N1,www.hanoverhospital.on.ca/programs.php?pgid=44
Emergency Department,519-291-3125 ext 6253,,255 Elizabeth St EListowel  ONN4W 2P5,www.lwha.ca/care/emergency/
Emergency Department,Automated Switchboard: 519-685-8500General Information: 519-685-8380Patient Information: 519-667-6619,,339 Windermere RdLondon  ONN6A 5A5,www.lhsc.on.ca/About_Us/LHSC/Maps_Directions/UH/in...
Emergency Rooms,Automated Switchboard: 519-685-8500General Information: 519-685-8380Patient Information: 519-667-6619,,800 Commissioners Rd ELondon  ONN6A 5W9,www.lhsc.on.ca/Patients_Families_Visitors/LHSC/In_...
Emergency Department,519-527-1650,,Main Level24 Centennial Dr  PO Box 99Seaforth  ONN0K 1W0,www.hpha.ca/emergency
Emergency Department,519-363-2340,info@sbghc.on.ca,39 2nd St SEChesley  ONN0G 1L0,www.sbghc.on.ca/programs-services/emergency-depart...
Emergency Department,519-369-2340,info@sbghc.on.ca,320 College St N  PO Box 638Durham  ONN0G 1R0,www.sbghc.on.ca/programs-services/emergency-depart...
Emergency Department,519-396-3331,info@sbghc.on.ca,1199 Queen StKincardine  ONN2Z 1G6,www.sbghc.on.ca/programs-services/emergency-depart...
Emergency Department,519-881-1220,info@sbghc.on.ca,PO Box 1300Walkerton  ONN0G 2V0,www.sbghc.on.ca/programs-services/emergency-depart...
Emergency Department,519-235-2700,shha.administration@shha.on.ca,24 Huron St WExeter  ONN0M 1S2,www.shha.on.ca/ed/
Regional Sexual Assault and Domestic Violence Treatment Program,519-646-6100 ext 64224,russsell.roth@sjhc.london.on.ca,PO Box 5777  Stn BLondon  ONN6A 4V2,www.sjhc.london.on.ca
Emergency Department,Auto Attendant: 519-284-1332Switchboard: 519-284-1330,administration@hpha.ca,South Wing  Main Level267 Queen St W  Box 940St Marys  ONN4X 1B6,www.hpha.ca/default.aspx?cid=100
Emergency Department,Office: 519-631-2030,publicrelations@stegh.on.ca,Ground Floor  North Building189 Elm StSt Thomas  ONN5R 5C4,www.stegh.on.ca/hospital-services/emergency-servic...
Emergency Department,519-272-8210 ext 8200,,East Building  Level 146 General Hospital DrStratford  ONN5A 2Y6,www.hpha.ca/emergency
Emergency Rooms,519-245-1550,admin@mha.tvh.ca,395 Carrie StStrathroy  ONN7G 3J4,www.mhalliance.on.ca/service/emergency-departments...
Emergency Department,519-842-3611 ext 5230,mail@tdmh.on.ca,167 Rolph StTillsonburg  ONN4G 3Y9,www.tillsonburghospital.on.ca/index.php?option=com...
Emergency Department,519-357-3210,,270 Carling TerraceWingham  ONN0G 2W0,www.lwha.ca/care/emergency/
Emergency Department,519-421-4222,info@wgh.on.ca,310 Juliana DrWoodstock  ONN4V 0A4,www.wgh.on.ca/display/OS/Emergency
Bluewater Area Family Health Team (BAFHT),519-236-4314,,PO Box 98Zurich  ONN0M 2T0,www.bluewaterhealthteam.ca
Brockton and Area Family Health Team,519-507-2021,,South Bruce Grey Health CentreBox 1300Walkerton  ONN0G 2V0,www.bafht.com
Chesley Site,519-363-3119,,33 2nd St SE  Box 127Chesley  ONN0G 1L0,www.bafht.com
Durham Site,519-369-3007,,Box 759Durham  ONN0G 1R0,www.bafht.com
Mildmay Site,226-909-3470 (Dr Mekhael)647-951-1290 (Dr Bowman),,12a Absalom St EMildmay  ONN0G 2J0,www.bafht.com
Paisley Site,226-909-3662,,Paisley and Area Health Clinic127 Victoria St S  Box 369Paisley  ONN0G 2N0,www.bafht.com
Walkerton Site,519-507-2021,,South Bruce Grey Health CentreBox 1300Walkerton  ONN0G 2V0,www.bafht.com
Clinton Family Health Team,519-482-3000,,Clinton Health CentreBox 69Clinton  ONN0M 1L0,www.clintonfht.ca
Port Rowan Medical Centre,519-586-3143,,1035 Bay StPort Rowan  ONN0E 1M0,dfht.ca/port-rowan-medical-clinic
East Elgin Family Health Team,519-773-3715,,424 Talbot St WAylmer  ONN5H 1K9,www.eefht.ca
Straffordville Site,519-773-3715,,424 Talbot St WAylmer  ONN5H 1K9,www.eefht.ca
Four Counties Family Health Team,519-287-2616,jray@fourcountiesfht.ca,253A Main StGlencoe  ONN0L 1M0,www.fourcountiesfht.com
Hanover Family Health Team,519-506-4348,,Hanover and District Hospital90 7th Ave  2nd FlHanover  ONN4N 1N1,www.hanoverfht.ca
Hanover Medical Associates Site,519-364-2820,,Hanover Medical Clinic118 7th AveHanover  ONN4N 2G9,www.hanoverfht.ca
Happy Valley Family Health Team,519-284-3450,,St Marys Wellness CentreBox 1120St Marys  ONN4X 1B7,www.happyvalleyfht.ca
Huron Community Family Health Team,519-600-2273,info@hcfht.ca,Box 460Seaforth  ONN0K 1W0,www.hcfht.ca
Brussels Medical Centre,519-887-8886,info@hcfht.ca,373 Turnberry St  Box 129Brussels  ONN0G 1H0,www.hcfht.ca
Lighthouse Medical Centre,519-565-4141,info@hcfht.ca,2 Bayfield Main St SBayfield  ONN0M 1G0,www.hcfht.ca
Kincardine Family Health Team,519-396-2700,administration@kincardinefht.ca,1201 Queen StKincardine  ONN2Z 1G4,www.bakfht.ca
London Family Health Team,,,1261 Beaverbrook AveLondon  ONN6H 5G3,www.londonfht.ca
Byron Family Medical Centre,519-472-9670,,1228 Commissioners Rd WLondon  ONN6K 1C7,www.bfmc.ca
Victoria Family Medical Centre,519-433-8424,,60 Chesley AveLondon  ONN5Z 2C1,thamesvalleyfht.ca/clinic/victoria-family-health-c...
Maitland Valley Family Health Team,519-524-6060,info1@mvmc.ca,Maitland Valley Medical Centre180 Cambria Rd NGoderich  ONN7A 4N8,www.mvfht.ca
North Huron Family Health Team,519-357-3930,,Box 208Wingham  ONN0G 2W0,www.nhfht.ca
Lucknow Site,519-528-2810,,Lucknow Medical Centre691 Havelock StLucknow  ONN0G 2H0,www.nhfht.ca
Teeswater Site,519-392-6813,,c/o PO Box 119Teeswater Clinic2 Janet St STeeswater  ONN0G 2S0,www.nhfht.ca
North Perth Family Health Team,Office: 519-291-4200Programs: 519-291-3125 ext 6265,info@npfht.ca,Fisher Family Primary Care Centre185 Inkerman StListowel  ONN4W 2N1,www.npfht.ca
Owen Sound Family Health Team,519-470-3030,info@osfht.ca,Owen Sound Medical Centre1415 1st Ave W  Suite 2000Owen Sound  ONN4K 4K8,www.osfht.ca
Peninsula Family Health Team,519-793-3445,,24 Moore StLion's Head  ONN0H 1W0,
Tobermory Site,519-596-2305,,7275 Hwy 6Tobermory  ONN0H 2R0,
Sauble Family Health Team,519-422-1321,,672 B Main StSauble Beach  ONN0H 2G0,www.saublefht.ca
STAR Family Health Team,519-273-1060,,700 O'Loane AveStratford  ONN5A 6S6,www.starfht.ca
Avon Family Medicine Centre,519-508-1212,,511 Huron StStratford  ONN5A 5T8,www.starfht.ca
O'Loane Medical Clinic,519-273-1060,,700 O'Loane AveStratford  ONN5A 6S6,www.starfht.ca
Tavistock Community Health,519-655-2322,,PO Box 310Tavistock  ONN0B 2R0,www.tchi.ca
Stratford Family Health Team,519-273-7017,,444 Douro Street  Suite 202Stratford  ONN5A 0E6,www.sfht.on.ca
Thames Valley Family Health Team,519-473-0530,info@thamesvalleyfht.ca,Administrative Office1385 North Routledge Park  Unit 6London  ONN6H 5N5,www.thamesvalleyfht.ca
Elmwood Family Health Centre,519-631-3223Family Health Team: ext 117,,Elgin Centre (Elgin Mall)417 Wellington St  Suite 111St Thomas  ONN5R 5J5,www.thamesvalleyfht.ca/clinic/elmwood-family-healt...
Forest City Family Health Organization,519-434-2944 ext 151,,450 Central Ave  Unit 409London  ONN6B 2E8,www.thamesvalleyfht.ca/clinic/forest-city-family-h...
Middlesex Centre Family Medicine Clinic,519-666-1610,,Box 160Ilderton  ONN0M 2A0,www.thamesvalleyfht.ca/clinic/middlesex-centre-reg...
Old South Family Health Organization,519-433-3180 * see below for a complete list of doctors' phone numbers,,460 Springbank Dr  Suite 308London  ONN6J 1H1,www.thamesvalleyfht.ca/clinic/old-south-family-hea...
