Store,phone,email,address,website
Finch Weston X-Ray Ultrasound,416-644-0347,finchweston@rogers.com,2100 Finch Ave W  Unit 212Toronto  ONM3N 2Z9,
Finchview X-Ray and Ultrasound,416-633-4441,,1315 Finch Ave W  Suite 114Toronto  ONM3J 2G6,
Healthwise Diagnostics,905-695-5665,,12 Morgan Ave  Suite 100Thornhill  ONL3T 1R1,
Hitek Medical Imaging - Etobicoke,416-248-6696,hitekmedica13@gmail.com,245 Dixon Rd  Suite 107Etobicoke  ONM9P 2M4,www.hitekmedicalimaging.ca
Hitek Medical Imaging - North York - 6464 Yonge St,416-222-6989,feedback@hitekmedicalimaging.com,6464 Yonge St  Unit 101AToronto  ONM2M 3X4,www.hitekmedicalimaging.com
Hitek Medical Imaging - North York - Leslie St,416-493-1011,feedback@hitekmedicalimaging.com,4800 Leslie St  Lower LevelToronto  ONM2J 2K9,www.hitekmedicalimaging.com
Hitek Medical Imaging - North York - Yonge St,647-346-9002,hitek4789sheppard@gmail.com,4789 Yonge StNorth York  ONM2N 0G3,www.hitekmedicalimaging.com
Humber Diagnostic Centre - Toronto - Wilson Ave,416-631-7581,,1017 Wilson Ave  Suite 100Toronto  ONM3K 1Z1,
Insight Diagnostic Imaging - Don Mills,416-449-8289,,18 Wynford Dr  Suite 507Toronto  ONM3C 3S2,www.insightdiagnosticimaging.ca
Insight Diagnostic Imaging - Victoria Terrace X-Ray and Ultrasound,416-750-4555,,1448 Lawrence Ave E  Suite 209Toronto  ONM4A 2V8,www.insightdiagnosticimaging.ca
Jane Centre X-Ray and Ultrasound,416-745-1664,,2780 Jane St  Unit LL9  Lower LevelToronto  ONM3N 2J2,www.omiclinics.ca
Jane Wilson Diagnostic Services,416-245-4111,,2141 Jane St  Lower LevelToronto  ONM3M 1A2,
Jane-Shoreham Diagnostic Services,416-661-4441,,4640 Jane St  Lower Level  Suite B2Toronto  ONM3N 2V3,
Keele and Lawrence Ultrasound,416-243-8487,,2355 Keele St  Unit D1Toronto  ONM6M 4A2,www.keeleandlawrenceultrasound.com
Keswick Advanced Imaging Centre,905-989-0911,info@keswickadvancedimaging.com,23546 Woodbine Ave  Block EKeswick  ONL4P 0E2,www.keswickadvancedimaging.com
KMH Cardiology Centres - Markham,,,50 Minthorn Blvd  Suite 101Markham  ONL3T 7X8,www.kmhlabs.com
KMH Cardiology Centres - North York,905-855-1860,info@kmhlabs.com,1310 Don Mills Rd  Suite 5Toronto  ONM3B 2W6,www.kmhlabs.com
Lighthouse Medical Imaging - North York - Fairview Mall Dr,416-499-3559,,5 Fairview Mall Dr  Suite 100/105Toronto  ONM2J 2Z1,www.lighthousemedical.ca
Medical Imaging,Booking: 905-883-2004,,10 Trench St  C-Wing  Level 2Richmond Hill  ONL4C 4Z3,www.mackenziehealth.ca
Markham Diagnostic Centre,905-294-6020,markhamdiagnosticcentre@gmail.com,5293 Hwy 7 E  Suite 205Markham  ONL3P 7M7,
Markham Imaging Consultants,905-471-6996,,Boxgrove Medical Centre110 Copper Creek Dr  Unit 202Markham  ONL6B 0P9,www.markhamradiology.com
Markham Reproductive Imaging,905-472-4915,,377 Church St  Suite 305Markham  ONL6B 1A1,www.truenorthimaging.com
Markham Women's Imaging Centre,905-472-2713,,39 Main St N  Unit 1Markham  ONL3P 1X3,
Med-Scan X-Ray and Ultrasound Services - Maple - Major MacKenzie Dr W,905-832-9125 or 905-832-3838 ext 3,,2810 Major MacKenzie Dr W  Suite 1Maple  ONL6A 3L2,www.thehealthcentreofmaple.ca/
MyHealth Centre - Newmarket - Mammography, X-ray and Ultrasound,,info@myhealthcentre.ca,York Medical Health Centre17730 Leslie St  Suite 106Newmarket  ONL3Y 3E4,myhealthcentre.ca/location/newmarket/
MyHealth Centre - North York - Mammography, X-ray and Ultrasound,,,4949 Bathurst St  Suite 100Toronto  ONM2R 1Y1,myhealthcentre.ca/location/north-york/
MyHealth Centre - Thornhill - Bone Mineral Density, X-ray and Ultrasound,,,Medical Arts Centre7241 Bathurst StThornhill  ONL4J 3W1,myhealthcentre.ca/location/thornhill/
North York Diagnostic and Cardiac Centre - Toronto - Marlee Ave,416-783-0000,,250 Marlee AveToronto  ONM6B 3H7,
Cardio-Respiratory and Neurology Services,416-756-6064,,4001 Leslie StToronto  ONM2K 1E1,www.nygh.on.ca
North York Ultrasound,416-229-6887,,4025 Yonge St  Suite 215Toronto  ONM2P 2E9,www.truenorthimaging.com
Oak Ridges Medical Diagnostic Imaging,905-773-6861,,13291 Yonge St  Suite 301Richmond Hill  ONL4E 4L6,www.ormc.ca/directory/oak-ridges-medical-diagnosti...
ODC - Woodbridge,905-856-7061,,8077 Islington Ave  Suite 110Woodbridge  ONL4L 7X7,
Ontario Diagnostic Center's Ashgrove Medical Imaging,905-294-4880,ashgrovemed@gmail.com,6633 Hwy 7 E  Suite 005Markham  ONL3P 7P2,www.odcmarkham.com
Ontario Medical Imaging - Richmond Hill (Chalmer's Gate X-Ray and Ultrasound),905-731-4001,info@omiclinics.ca,328 Hwy 7 E  Suite 309Richmond Hill  ONL4B 3P7,www.omiclinics.ca
PDS Diagnostic Imaging,416-741-2766,,Champagne Centre2 Champagne Dr  Unit B23Toronto  ONM3J 2C5,www.humbervalleyimaging.com
Richmond Gardens X-Ray and Ultrasound,416-241-9137,,1735 Kipling Ave  Suite 202Etobicoke  ONM9R 2Y8,richmond-gardens-x-ray.business.site/
Richmond Hill Sound Diagnostic,905-884-0904,rhsdus@gmail.com,9955 Yonge St  Suite 204Richmond Hill  ONL4C 9M6,
Royal View X-Ray and Ultrasound,416-247-5486,,1436 Royal York Rd  Suite 103Toronto  ONM9P 3A9,trsxrayultrasound.ca
Diagnostive Assessment Unit,905-895-4521 ext 2960,icsregional@southlakeregional.or,596 Davis Dr  Level 3Newmarket  ONL3Y 2P9,www.southlakeregional.org
Cardiac Services,705-435-6281,information@smhosp.on.ca,200 Fletcher CresAlliston  ONL9R 1M1,www.stevensonhospital.ca/performance__accountabili...
Diagnostic Imaging Services,705-434-5133,information@smhosp.on.ca,200 Fletcher CresAlliston  ONL9R 1M1,www.stevensonhospital.ca/performance__accountabili...
STL Diagnostic Imaging,,,150 Bridgeland Ave  Suite 207Toronto  ONM6A 1Z5,www.stlimaging.ca/index.cfm
Stouffville X-Ray and Ultrasound,905-640-2243,,6212 Main St  Suite 201Stouffville  ONL4A 2S5,www.markhamradiology.com
The Heart Centre - Jane-Shoreham Bone Densitometry,416-661-8888,heart.centre34@gmail.com,4640 Jane St  Suite B3North York  ONM3N 2K5,
Thornhill Diagnostic Imaging,905-889-5926,,7330 Yonge St  Suite 206Thornhill  ONL4J 1V8,www.truenorthimaging.com
Toronto West Cardiac and Medical Imaging Centre,416-740-3184,,4250 Weston Rd  Suite 100Toronto  ONM9L 1W9,www.bsadiagnostics.com
Ultimate Diagnostics,416-223-6500,info@ultimatediagnostics.com,298 Sheppard Ave EToronto  ONM2N 3B1,www.ultimatediagnostics.com
Unionville Diagnostic Imaging,905-479-3945,,10 Unionville Gate  Unit 204Markham  ONL3R 0W7,www.humbervalleyimaging.com
Victoria X-Ray and Ultrasound - Diagnostic Imaging,416-335-0323,victoriamedicalgroup1719@gmail.com,1252 Lawrence Ave E  Unit 201Toronto  ONM3A 1C3,www.victoriamedicalgroup.org/x-ray-ultrasound
Vitalim Diagnostic Imaging,647-557-2262,info@vitalim.ca,9600 Bathurst St  Suite 302Vaughan  ONL6A 3Z8,www.vitalim.ca
Woodbridge Vascular Laboratory,905-850-2991,,4600 Hwy 7 W  Suite 200Woodbridge  ONL4L 4Y7,
X-Ray Associates - Aurora - Pedersen Dr,905-751-1500,,125 Pedersen Dr  Units 3-5Aurora  ONL4G 0E3,www.xrayassociates.org/aurora.php
X-Ray Associates - Newmarket,905-895-1313,,679 Davis Dr  Suite 104Newmarket  ONL3Y 5G8,www.xrayassociates.org
X-Ray Associates - Richmond Hill - Harding Blvd,905-737-0594,info@xrayassociates.org,250 Harding Blvd  Suite B02Richmond Hill  ONL4C 9M7,www.xrayassociates.org
X-Ray Associates - Vaughan,289-553-6336,,955 Major Mackenzie Dr  Suite 102Vaughan  ONL6A 4P9,www.xrayassociates.org
York Radiology Consultants - North York - 1100 Sheppard Ave E,416-223-4884,,1100 Sheppard Ave E  Suite 103Toronto  ONM2K 2W2,www.yorkradiology.ca
York Radiology Consultants - North York - 1333 Sheppard Ave E,416-494-8800,khushi@yorkradiology.ca,1333 Sheppard Ave E  Suite 100/125Toronto  ONM2J 1V1,www.yorkradiology.ca
York Radiology Consultants - Toronto - 3292 Bayview Ave,647-427-0195,,3292 Bayview Ave  Suites 206-207Toronto  ONM2M 4J5,www.yorkradiology.ca
York Radiology Consultants - York Nuclear Cardiac Imaging,416-494-0030,,1333 Sheppard Ave E  Suite 125Toronto  ONM2J 1V1,yorkradiology.ca/
York Radiology Consultants and The Breast Centre,416-494-8800,shivji3363@gmail.com,1333 Sheppard Ave E  Suite 100Toronto  ONM2J 1V1,www.yorkradiology.ca
York Ultrasound,416-913-4228,,219 Sheppard Ave WToronto  ONM2N 1N2,
Yorkview X-Ray and Ultrasound,416-631-0007,,3695 Keele St  Unit 100 AToronto  ONM3J 1N2,
Barrie Endoscopy Clinic,705-797-1112,barrie.endoscopy@gmail.com,5 Quarry Ridge Rd  Lower Level 1Barrie  ONL4M 7G1,www.barrie-endoscopy.ca
Bathurst Lawrence Nuclear Imaging,416-785-4029,,491 Lawrence Ave W  Suite 500Toronto  ONM5M 1C7,
Donvale Ultrasound Services,416-694-2198,,521 Victoria Park Ave  Suite B1Toronto  ONM4C 5H1,
Georgian Radiology Consultants - Barrie - Huronia Rd,Office 705-739-1028 * Ultrasound and Bone Density Central Booking Line 705-726-7442,,480 Huronia Rd  Suite 101Barrie  ONL4N 6M2,www.georgianradiology.com
Georgian Radiology Consultants - Barrie - Lakeside Terrace,Office 705-722-8036 * Ultrasound and Bone Density Central Booking Line 705-726-7442,,Little Lake Health Centre11 Lakeside TerBarrie  ONL4M 0H9,www.georgianradiology.com
Georgian Radiology Consultants - Collingwood,Office 705-444-9280,,The Shipyards28 Huron St  Suite 400Collingwood  ONL9Y 1C4,www.georgianradiology.com
Georgian Radiology Consultants - Innisfil,Office 705-431-5641 * Ultrasound and Bone Mineral Density Central Booking Line 705-726-7442,,7325 Yonge St  Suite 1300Innisfil  ONL9S 2M6,www.georgianradiology.com/
Kingsway X-Ray and Ultrasound,416-231-6517,info@kingswaymedical.ca,2050 Weston Rd  Unit 108Toronto  ONM9N 1X4,
Ontario Diagnostic Centre (ODC) - Etobicoke - Rexdale Blvd,416-746-3828,rar@trilliumimaging.ca,123 Rexdale Blvd  Unit 6Etobicoke  ONM9W 1P1,www.ontdc.com/
Ontario Breast Screening Program,Mammography Line: 705-739-5610,,Royal Victoria Regional Health Centre201 Georgian Dr  1st FlrBarrie  ONL4M 6M2,www.rvh.on.ca
Diagnostic Imaging,416-494-2120,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Etobicoke Outpatient Imaging Centre,Imaging Centre: 416-401-8013Nuclear Medicine: 416-494-6688,,Medical Office Building (Next door to Etobicoke General)89 Humber College Blvd  Suite 101Etobicoke  ONM9V 4B8,www.williamoslerhs.ca/patients-and-families/progra...
Domestic Abuse and Sexual Assault Care Centre for York Region at Mackenzie Health,905-883-2216,,Mackenzie Richmond Hill Hospital10 Trench StRichmond Hill  ONL4C 4Z3,www.mackenziehealth.ca/en/programs-services/domest...
Acute and Follow Up Medical Care,905-883-1212 ext 7395,,Mackenzie Richmond Hill Hospital10 Trench StRichmond Hill  ONL4C 4Z3,www.mackenziehealth.ca/en/programs-services/domest...
Georgina, (Town Of) - Station 1-4 (Keswick) [Headquarters] - Georgina Fire & Rescue Services,Headquarters - 905-476-5167 or 905-476-2332,info@georgina.ca,c/o Georgina Fire & Rescue Services165 The Queensway SKeswick  ONL4P 3S9,www.georgina.ca
Emergency Department,416-242-1000 ext 42000,,1235 Wilson AveToronto  ONM3M 0B2,www.hrh.ca
Emergency Department,905-883-1212 (Richmond Hill)905-832-4554 (Vaughan),,D-Wing10 Trench StRichmond Hill  ONL4C 4Z3,www.mackenziehealth.ca
Emergency Department,905-472-7373,myhospital@msh.on.ca,381 Church StMarkham  ONL3P 7P3,www.msh.on.ca/emergency-wait-times-markham-stouffv...
Emergency Department,416-756-6001,,4001 Leslie StToronto  ONM2K 1E1,www.nygh.on.ca
Emergency Department,905-895-4521,,596 Davis DrNewmarket  ONL3Y 2P9,www.southlakeregional.org
Emergency Department,705-435-6281,information@smhosp.on.ca,200 Fletcher CresAlliston  ONL9R 1M1,www.stevensonhospital.ca
Emergency Department,416-469-6435,,825 Coxwell AveToronto  ONM4C 3E7,www.tegh.on.ca
Emergency Department,416-586-5054,,Joseph and Wolf Lebovic Health Complex600 University AveToronto  ONM5G 1X5,www.mountsinai.on.ca/schwartz-reisman-emergency
Emergency Department,416-480-4207 ext 0,questions@sunnybrook.ca,2075 Bayview AveToronto  ONM4N 3M5,www.sunnybrook.ca/content/?page=tecc-emergency
St Joseph's Health Centre - Emergency Department,416-530-6003,,30 The Queensway  Barnicke WingToronto  ONM6R 1B5,www.stjoestoronto.ca/areas-of-care/emergency-depar...
Emergency/Crisis Services,416-747-3400,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Alliston Family Health Team,705-435-8887,allistonfamilyhealthteam@gmail.com,36 Victoria St WAlliston  ONL9R 1S8,
Aurora-Newmarket Family Health Team,905-898-2240,inquiries@auroranewmarketfht.ca,531 Davis Dr  Suite 405Newmarket  ONL3Y 6P5,www.auroranewmarketfht.com
Carefirst Family Health Team,905-695-1133,,420 Hwy 7 E  Unit 27Richmond Hill  ONL4B 3K2,carefirstontario.ca/medical/family-health-team/
Don Mills Family Health Team,416-444-6161,,20 Wynford Dr  Suite 200Toronto  ONM3C 1J4,www.donmillshealth.com
Health For All Family Health Team,905-472-2200,,379 Church St  Unit 202Markham  ONL6B 0T1,www.healthforallfht.ca
Humber River - Family Health Team,647-342-8266,,245 Dixon RdEtobicoke  ONM9P 2M4,www.hrfht.com
Mount Dennis Weston Site, 2050 Weston Rd,416-763-1171,,2050 Weston RdToronto  ONM9N 1X4,www.hrfht.com
North York - 1017 Wilson Ave - Drs Masi, Shanks,416-638-7288,,1017 Wilson Ave  Suite 204North York  ONM3K 1Z1,www.hrfht.com
North York - 1017 Wilson Ave - Drs Ross, Trincuk,416-789-5012,,1017 Wilson Ave  Suite 204North York  ONM3K 1Z1,www.hrfht.com
North York - 1017 Wilson Ave - Drs Weinstock-Goldberg, Hancu, Shorser,416-636-5500,,1017 Wilson Ave  Suite 200North York  ONM3K 1Z1,www.hrfht.com
North York - 1275 Finch Ave W - Dr. Rubenzahl,416-630-9061,,1275 Finch Ave W  Suite 209Toronto  ONM3J 2B1,www.hrfht.com
North York - 1315 Finch Ave W - Dr Hack,416-630-3301,,1275 Finch Ave W  Suite 215Toronto  ONM3J 2B1,www.hrfht.com
North York - 1315 Finch Ave W - Dr Vecchio,416-630-7426,,1275 Finch Ave W  Suite 206Toronto  ONM3J 2B1,www.hrfht.com
North York - 2397 Finch Ave W,416-742-4646,,2397 Finch Ave W  Suite 4North York  ONM9M 2X1,www.hrfht.com
Toronto - Dixon Rd - Family Health Team,647-342-8266,,245 Dixon RdToronto  ONM9P 2M4,www.hrfht.com
Jane-Finch Family Health Team,416-745-4555,msmith@janefinchfamilyhealthteam.com,Yorkgate Mall1 Yorkgate Blvd  Suite 136 AToronto  ONM3N 3A1,www.janefinchfamilyhealthteam.com
Markham Family Health Team - Church St,905-471-9999,info@markhamfht.com,377 Church St  Suite 101Markham  ONL6B 1A1,www.markhamfht.com
Markham Family Health Team - Cornell Site,905-471-9999,info@markhamfht.com,122 Cornell Park Ave  Unit 1Markham  ONL6B 1B6,www.markhamfht.com
Markham Family Health Team - Main St Site,905-471-9999,info@markhamfht.com,381 Main St N  Unit 1Markham  ONL3P 1Z3,www.markhamfht.com
North York Family Health Team,416-494-3003,info@nyfht.com,240 Duncan Mill Rd  Suite 301Toronto  ONM3B 3S6,www.nyfht.com
1333 Sheppard Ave Site - Don Valley Medical Associates,416-491-5900,info@nyfht.com,North York Medical Arts Bldg1333 Sheppard Ave E  Suite 144Toronto  ONM2J 1V1,www.nyfht.com
1333 Sheppard Ave Site - Drs Choptiany, Freeman, Feldman, Nathan, Wirsig,416-494-7533,info@nyfht.com,North York Medical Arts Building1333 Sheppard Ave E  Suite 330Toronto  ONM2J 1V1,www.nyfht.com
1333 Sheppard Ave Site - Drs Rappaport, Sudai, Zysman, Finkelman,416-498-8999,info@nyfht.com,North York Medical Arts Bldg1333 Sheppard Ave E  Suite 216Toronto  ONM2J 1V1,www.nyfht.com
220 Duncan Mill Rd Site - North York Doctors,416-494-7435,info@nyfht.com,220 Duncan Mill Rd  Suite 201Toronto  ONM3B 3J5,www.northyorkdoctors.com
240 Duncan Mill Rd Site - Drs Blankenstein, Goldenberg, Hakoun, Krausz, Masters, Muraca, Zuckerman,416-229-6300,info@nyfht.com,240 Duncan Mill Rd  Suite 701Toronto  ONM3B 3S6,www.nyfht.com
240 Duncan Mill Rd Site - Drs Kaplan, Sacks, Singer, Stoller, Tarshis,416-494-7396,info@nyfht.com,240 Duncan Mill Rd  Suite 703Toronto  ONM3B 3S6,www.nyfamilymedicine.com/
240 Duncan Mill Rd Site - North York Medical Group,416-497-0880,info@nymg.ca,240 Duncan Mill Rd  Suite 704Toronto  ONM3B 3S6,www.nymg.ca
2901 Bayview Ave Site,Dr Jackson: 416-493-3611Dr Seto: 416-733-2284,info@nyfht.com,2901 Bayview AveToronto  ONM2K 1E6,www.nyfht.com
3292 Bayview Ave Site,416-225-8499,info@nyfht.com,Bayview Medical Centre3292 Bayview Ave  Suite 306Toronto  ONM2M 4J5,www.nyfht.com
70 Provost Dr - Discovery Family Health Team,416-901-7407,info@nyfht.com,70 Provost DrToronto  ONM2K 0B7,www.nyfamilymedicine.com/
Duncan Mill Rd Site - Drs Greiver, Hosokawa, Jaskolka, Tarek,416-222-3011,nyfht705@rogers.com,240 Duncan Mill Rd  Suite 705Toronto  ONM3B 3S6,www.nyfht.com
Fairview Mall Site - Dr Edward Chiu,416-491-8306,info@nyfht.com,5 Faiview Mall DrNorth York  ONM2J 2Z1,www.nyfht.com
Fairview Mall Site - Drs Rachlis, Silverstein, Teitelbaum,416-497-6363,info@nyfht.com,5 Fairview Mall Dr  Unit 260Toronto  ONM2J 2Z1,www.nyfht.com
New Family Medicine Network - 1110 Sheppard Ave Site,416-223-0555,1110docs@gmail.com,1110 Sheppard Ave E  Suite 501Toronto  ONM2K 2W2,www.newfamilymedicine.com
Yonge St Site,416-733-0555,info@nyfht.com,5179 Yonge St  2nd FlToronto  ONM2N 5P5,www.nyfht.com
Southlake Family Health Team,905-853-3103,,Medical Arts Building581 Davis Dr  Suite 201Newmarket  ONL3Y 2P6,www.southlakefht.ca
Aurora Site,905-727-9447,,15017 Yonge St  Suite 201Aurora  ONL4G 1B9,www.southlakefht.ca
Bradford Site,905-775-8782,,100 Holland CourtBradford  ONL3Z 1R8,www.southlakefht.ca
Mount Albert Site,905-473-2422,,Mount Albert Medical Clinic38 Mill St  PO Box 40Mount Albert  ONL0G 1M0,www.southlakefht.ca
Woodbridge Medical Centre Family Health Team,905-893-8085,,9600 Islington Ave  Unit A13Woodbridge  ONL4H 2T1,www.wmcfht.com
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
272 Lawrence Ave W Site - Drs Somerville, Topp, Zoudis,416-787-7516,info@nyfht.com,272 Lawrence Ave W  Suite 205North York  ONM5M 4M1,www.nyfht.com
Lawrence Park Family Health Organization,416-785-5001,dr@lawrenceparkmedical.ca,250 Lawrence Ave W  Suite 216Toronto  ONM5M 1B2,www.nyfht.com
Lawrence Park Site,416-782-4447,northtorontomedical@gmail.com,3080 Yonge St  Suite 5080Toronto  ONM4N 3N1,www.northtorontomedical.ca
Georgina Nurse Practitioner Led-Clinic,905-722-3251,info@gnplc.ca,152 High StSutton  ONL0E 1R0,www.gnplc.ca
