Store,phone,email,address,website
Emergency Department,807-825-3273,admin.tb@nosh.ca,PO Box 370Terrace Bay  ONP0T 2W0,www.nosh.ca
North of Superior Healthcare Group - Wilson Memorial General Hospital,807-229-1740,,Box 780Marathon  ONP0T 2E0,www.nosh.ca
Port Arthur Diagnostics,807-683-4411,,Port Arthur Clinic194 Court St N  Lower LevelThunder Bay  ONP7A 4V7,pahealthcentre.com/di.html
Riverside Health Care Facilities Inc - Emo Health Centre,807-274-3261 Ext 5500,riverside@rhcf.on.ca,Box 390Emo  ONP0W 1E0,www.riversidehealthcare.ca/emo-health-centre/about...
Breast Health Program,807-274-1900,riverside@rhcf.on.ca,110 Victoria AveFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Emergency Department, Fort Frances - La Verendrye Hospital,807-274-3261,riverside@rhcf.on.ca,110 Victoria AveFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Riverside Health Care Facilities Inc - Rainy River Health Centre,807-274-3261 Ext 6500,riverside@rhcf.on.ca,110 Victoria Ave c/o Rainy River Health CentreFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Emergency Department, Rainy River Health Centre,807-274-3261 Ext 6500,riverside@rhcf.on.ca,110 Victoria Ave c/o Rainy River Health CentreFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Santé Manitouwadge Health - Hospital Services,807-826-3251,infoserv@mh.on.ca,1 Health Care CresManitouwadge  ONP0T 2C0,www.mh.on.ca
Sioux Lookout Meno Ya Win Health Centre,807-737-3030,info@slmhc.on.ca,PO Box 909Sioux Lookout  ONP8T 1B4,www.slmhc.on.ca
Superior Imaging,807-346-8646,,230 Cumberland St NThunder Bay  ONP7A 4N3,
Thunder Bay Medical Centre,Building Manager: 807-344-7071,tbaymedcentre@gmail.com,63 Algoma St N  Suite 100Thunder Bay  ONP7A 4Z6,tbaymedicalcentre.com
Diagnostic Imaging,807-683-4411,,63 Algoma St N  Suite 210Thunder Bay  ONP7A 4Z6,tbaymedicalcentre.com
Radiography Services,807-683-4411,reception@tbmed.ca,63 Algoma St N  Suite 150Thunder Bay  ONP7A 4Z6,tbaymedicalcentre.com
Thunder Bay Regional Health Sciences Centre,807-684-6000,,980 Oliver RdThunder Bay  ONP7B 6V4,www.tbrhsc.net
Thunder Bay Ultrasound - Diagnostic Ultrasound Services,807-622-2244,,1265 Arthur St E  Suite 407Thunder Bay  ONP7E 6E7,tbayultrasound.com
Emergency Department,807-597-4215,,PO Box 2490Atikokan  ONP0T 1C0,www.aghospital.on.ca
Emergency Department,807-223-8201,,PO Box 3003Dryden  ONP8N 2Z6,www.drhc.on.ca
Sexual Assault And Domestic Violence Care and Treatment Program,807-223-7427,,PO Box 3003Dryden  ONP8N 2Z6,www.drhc.on.ca
Emergency Department,807-854-1862 Ext 128,,500 Hogarth Ave WGeraldton  ONP0T 1M0,www.geraldtondh.com/
Emergency Department,807-468-9861,admin@lwdh.on.ca,21 Sylvan St WKenora  ONP9N 3W7,www.lwdh.on.ca
Emergency Department,807-825-3273,admin.tb@nosh.ca,PO Box 370Terrace Bay  ONP0T 2W0,www.nosh.ca
Emergency Department,807-229-1740,wilson@nosh.ca,Box 780Marathon  ONP0T 2E0,www.nosh.ca
Emergency Department, Fort Frances - La Verendrye Hospital,807-274-3261,riverside@rhcf.on.ca,110 Victoria AveFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Emergency Department, Rainy River Health Centre,807-274-3261 Ext 6500,riverside@rhcf.on.ca,110 Victoria Ave c/o Rainy River Health CentreFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Santé Manitouwadge Health - Hospital Services,807-826-3251,infoserv@mh.on.ca,1 Health Care CresManitouwadge  ONP0T 2C0,www.mh.on.ca
Emergency Department,807-826-3251,infoserv@mh.on.ca,1 Health Care CresManitouwadge  ONP0T 2C0,www.mh.on.ca
Sioux Lookout Meno Ya Win Health Centre,807-737-3030,info@slmhc.on.ca,PO Box 909Sioux Lookout  ONP8T 1B4,www.slmhc.on.ca
Assault Care and Treatment Program,807-737-6565,act@slmhc.on.ca,PO Box 909Sioux Lookout  ONP8T 1B4,www.slmhc.on.ca
Emergency Department,807-737-3030,info@slmhc.on.ca,PO Box 909Sioux Lookout  ONP8T 1B4,www.slmhc.on.ca
Emergency Department,807-684-6100,,980 Oliver RdThunder Bay  ONP7B 6V4,
Sexual Assault and Domestic Violence Treatment Centre,807-684-6751,,980 Oliver RdThunder Bay  ONP7B 6V4,www.tbrhsc.net
Atikokan Family Health Team,807-597-8781,administration@atikokanfht.com,PO Box 398Atikokan  ONP0T 1C0,www.atikokanfht.com
Dilico Family Health Team Clinic - Thunder Bay - Anemki Place,807-626-5200,communications@dilico.com,200 Anemki PlThunder Bay  ONP7J 1L6,www.dilico.com
Ear Falls Community Health Centre - Family Health Team,807-222-3728,earfallsfht@live.com,PO Box 520Ear Falls  ONP0V 1T0,www.ear-falls.com/community-services/health-servic...
Fort Frances Family Health Team - Fort Frances Community Clinic,Office: 807-274-3287Appointments: 807-274-7741 Ext 1,,301 Victoria AveFort Frances  ONP9A 2C1,www.ffht.ca
Fort Frances Family Health Team - Fort Frances Community Clinic - Diabetic Foot Care Program and Foot Care Services,Reception: 807-274-3287Appointments: 807-274-7741 Ext 1,,301 Victoria AveFort Frances  ONP9A 2C1,www.ffht.ca
Fort Frances Family Health Team - Fort Frances Community Clinic - Walk-In Clinic,Reception: 807-274-3287,,301 Victoria AveFort Frances  ONP9A 2C1,www.ffht.ca
Golf Links Medical Clinic,807-622-3995 Ext 5,info@glmctbay.com,1077 Golf Links Rd  Suite 1Thunder Bay  ONP7B 7A3,glmctbay.com
Greenstone Family Health Team - Northern Horizons Health Centre,807-854-0051,contact@gfht.ca,PO Box 988Geraldton  ONP0T 1M0,www.gfht.ca/
Harbourview Family Health Team,807-346-1240,info@hfht.ca,Health Services Centre1040 Oliver Rd  Suite 301Thunder Bay  ONP7B 7A5,hfht.ca/
Joseph Esquega Health Centre,807-623-4444,esquegahealth@outlook.com,401 Donald St EThunder Bay  ONP7E 5V1,esquegahealth.ca/
Manitouwadge Family Health Team,807-826-3251,mfht.info@mfht.ca,1 Health Care CresManitouwadge  ONP0T 2C0,
Marathon Family Health Team,807-229-3243,,PO Box 399Marathon  ONP0T 2E0,www.mfht.org
Mountdale Family Health Clinic - Mountdale Medical Centre - Primary Health Care,807-577-5676,,620 Arthur St  WThunder Bay  ONP7E 5R8,www.mountdaleclinic.com
Nipigon District Family Health Team,807-887-5252,reception@ndfht.ca,Nipigon District Memorial Hospital125 Hogan RdNipigon  ONP0T 2J0,
North Shore Family Health Team - Aguasabon Medical Clinic,807-825-3235,,PO Box 819Terrace Bay  ONP0T 2W0,www.northshorefamilyhealthteam.ca
North Shore Family Health Team - JE Stokes Medical Centre,807-824-2934,,PO Box 760Schreiber  ONP0T 2S0,www.northshorefamilyhealthteam.ca
Points North Family Health Team,807-227-2675,,Box 250Vermilion Bay  ONP0V 2V0,www.pointsnorthfht.com/
Family Health Team,807-727-2751,fht@redlakehospital.ca,PO Box 311Red Lake  ONP0V 2M0,www.redlakeclinic.com
Sunset Country Family Health Team - Paterson Medical Centre,807-468-6321,info@scfht.ca,Paterson Medical Centre1-35 Wolsley StKenora  ONP9N 0H8,www.scfht.ca
Hospital Discharge Program,807-468-6321,info@scfht.ca,Paterson Medical Centre1-35 Wolsley StKenora  ONP9N 0H8,www.scfht.ca
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
Anishnawbe Mushkiki,807-623-0383,info@mushkiki.com,1260 Golf Links Rd  3rd FlThunder Bay  ONP7B 0A1,www.mushkiki.com
Fort Frances Family Health Team - Fort Frances Community Clinic - Diabetic Foot Care Program and Foot Care Services,Reception: 807-274-3287Appointments: 807-274-7741 Ext 1,,301 Victoria AveFort Frances  ONP9A 2C1,www.ffht.ca
North of Superior Healthcare Group - Wilson Memorial General Hospital,807-229-1740,,Box 780Marathon  ONP0T 2E0,www.nosh.ca
Riverside Health Care Facilities Inc - Emo Health Centre,807-274-3261 Ext 5500,riverside@rhcf.on.ca,Box 390Emo  ONP0W 1E0,www.riversidehealthcare.ca/emo-health-centre/about...
Ambulatory Care Clinics,807-343-2431,sjcg@tbh.net,35 Algoma St NThunder Bay  ONP7B 5G7,www.sjcg.net
Health Services,807-488-5602Nursing Station 807-488-5602 Ext 232,health@naongashiing.ca,c/o Health ServicesRR 1  PO Box 335Morson  ONP0W 1J0,www.bigisland.ca
Anishnawbe Mushkiki,807-623-0383,info@mushkiki.com,1260 Golf Links Rd  3rd FlThunder Bay  ONP7B 0A1,www.mushkiki.com
Immunization Clinic,807-623-0383,info@mushkiki.com,1260 Golf Links Rd  3rd FlThunder Bay  ONP7B 0A1,www.mushkiki.com
Immunization Clinic,807-329-8787,arolandhealthcentre@yahoo.ca,c/o Health CentreAroland First Nation  PO Box 10Aroland  ONP0T 1B0,www.arolandfirstnation.ca/
Nursing Station,,,c/o c/o Bearskin Lake Nursing StationPO Box 56 c/o Bearskin Lake Nursing StationBearskin Lake First Nation  ONP0V 1E0,
Immunization Clinic,807-885-3204,lcook@rockybayfn.ca,502 Spirit Bay Rd  Rocky Bay ReserveMacDiarmid  ONP0T 2B0,www.rockybayfn.ca
Immunization Clinic,807-347-2110,,c/o c/o Nursing StationPO Box 75 c/o Nursing StationCat Lake First Nation  ONP0V 1J0,
Deer Lake Health Centre,Main 807-775-2226807-775-9770,,c/o Health CentreBox 352Deer Lake  ONP0V 1N0,www.deerlake.firstnation.ca
Immunization Clinic,807-242-7401,,c/o Health ServicesPO Box 281Eabamet Lake  ONP0T 1L0,www.eabametoong.firstnation.ca
New Ginoogaming Health Centre,Main: 807-876-2732807-876-2834,,c/o Health CentrePO Box 89Longlac  ONP0T 2A0,www.ginoogamingfn.ca
Immunization Clinic,Main 807-876-2732807-876-2834,,c/o Health CentrePO Box 89Longlac  ONP0T 2A0,www.ginoogamingfn.ca
Immunization Clinic,807-274-3131,info@gizhac.com,PO Box 686Fort Frances  ONP9A 3M9,www.gizhac.com
Lac La Croix Health Centre,807-485-2541,,c/o Lac La Croix ClinicPO Box 640Fort Frances  ONP9A 3N9,
Immunization Clinic,807-485-2541,,c/o Lac La Croix ClinicPO Box 640Fort Frances  ONP9A 3N9,
Frenchman's Head Health Clinic,807-582-3512,,c/o Frenchman's Head Health ClinicPO Box 303Hudson  ONP0V 1X0,lacseulfn.org
Kejick Bay Health Clinic,Main: 807-582-9812807-582-9819,,c/o Kejick Bay Health ClinicGeneral DeliveryLac Seul  ONP0V 2A0,lacseulfn.org
Health Clinic,807-582-3293,,c/o Whitefish Bay Health ClinicGeneral DeliveryLac Seul  ONP0V 2A0,lacseulfn.org
Long Lake #58 Health Clinic,Clinic: 807-876-4553Band Office: 807-876-2292,,c/o Health CentrePO Box 609Longlac  ONP0T 2A0,www.longlake58fn.ca
Immunization Clinic,Clinic 807-876-4553Band Office 807-876-2292,,c/o Health CentrePO Box 609Longlac  ONP0T 2A0,www.longlake58fn.ca
Mary Berglund Community Health Centre Hub,,hwest@bellnet.ca,PO Box 450Ignace  ONP0T 1T0,www.maryberglund.com
Immunization Clinic,,hwest@bellnet.ca,PO Box 450Ignace  ONP0T 1T0,www.maryberglund.com
Health and Social Services,807-344-4575,reception@matawa.on.ca,233 Court St SThunder Bay  ONP7B 2X9,www.matawa.on.ca
Health Centre,807-928-2298,,Health Centre General DeliveryMishkeegogamang First Nation  ONP0V 2H0,www.mishkeegogamang.ca
Immunization Clinic,807-928-2298,,Health Centre General DeliveryMishkeegogamang First Nation  ONP0V 2H0,www.mishkeegogamang.ca
Esiniiwab Health Centre - 509 Beach Rd - Immunization Clinic,Main: 807-488-5457807-488-5606,bghealth@outlook.com,PO Box 425Morson  ONP0W 1J0,www.biggrassy.ca
Esiniiwab Health Centre - Health Services,Main: 807-488-5457807-488-5606,bghealth@outlook.com,PO Box 425Morson  ONP0W 1J0,www.biggrassy.ca
Immunization Clinic,807-274-2188,health@mitaanjigamiing.ca,c/o Health ServicesPO Box 609Fort Frances  ONP9A 3M9,www.mitaanjigamiing.ca
Nellie Fiddler Memorial Health Centre,807-471-2567,muskratdamfirstnation@knet.ca,PO Box 132Muskrat Dam  ONP0V 3B0,
Immunization Clinic,807-471-2567,muskratdamfirstnation@knet.ca,c/o Nellie Fiddler Health CentrePO Box 132Muskrat Dam  ONP0V 3B0,
Health Services,807-486-3407,connie.smith@bellnet.ca,c/o Health ServicesRR 1  PO Box 15Devlin  ONP0W 1C0,www.naicatcheweninfirstnation.ca
Immunization Clinic,807-486-3407,connie.smith@bellnet.ca,c/o Health ServicesRR 1  PO Box 15Devlin  ONP0W 1C0,www.naicatcheweninfirstnation.ca
Rachael Bessie Sakanee Memorial Health Centre - Health and Social Services,807-479-2533,,c/o Health CentrePO Box 104Lansdowne House  ONP0T 1Z0,
Immunization Clinic,807-479-2533,,c/o Health CentrePO Box 104Lansdowne House  ONP0T 1Z0,
Nursing Station,24-hour Service: 807-593-2211,receptionist@nibinamikfn.ca,PO Box 116Summer Beaver  ONP0T 3B0,
Red Gut Health Department - Health Services,807-481-2559,,c/o Health ServicesPO Box 68Fort Frances  ONP9A 3M5,www.nigigoonsiminikaaning.ca
Immunization Clinic,807-481-2559,,c/o Health ServicesPO Box 68Fort Frances  ONP9A 3M5,www.nigigoonsiminikaaning.ca
Sena Memorial Nursing Station,Main: 807-469-5211807-469-5571,northcariboulakefirstnation@knet.ca,c/o Sena Memorial Nursing StationGeneral DeliveryWeagamow Lake  ONP0V 2Y0,
Immunization Clinic,Main: 807-469-5211807-469-5571,northcariboulakefirstnation@knet.ca,General DeliveryWeagamow Lake  ONP0V 2Y0,
Stanley Rae Memorial Health Station,Nursing Desk: 807-776-0019Health Services: 807-776-0065,,c/o Stanley Rae Memorial Health StationGeneral DeliveryNorth Spirit Lake  ONP0V 2G0,
Atikokan Office,807-597-6871,,PO Box 1317Atikokan  ONP0T 1C0,www.nwhu.on.ca
Dryden Office,807-223-3301Sexual Health Clinic: 807-223-8777,,75 D Van Horne AveDryden  ONP8N 2B2,www.nwhu.on.ca
Ear Falls Office,807-222-3098,,Box 688Ear Falls  ONP0V 1T0,www.nwhu.on.ca
Emo Office,807-482-2211,,PO Box 539Emo  ONP0W 1E0,www.nwhu.on.ca
Fort Frances Office,807-274-9827Sexual Health Clinic: 807-274-9371,,396 Scott StFort Frances  ONP9A 1G9,www.nwhu.on.ca
Ignace Office,807-934-2236,,PO Box 420Ignace  ONP0T 1T0,www.nwhu.on.ca
Vaccine Preventable Diseases,807-223-3301,,210 First St NKenora  ONP9N 2K4,www.nwhu.on.ca
Pickle Lake,807-928-2234,,PO Box 208Pickle Lake  ONP0V 3A0,www.nwhu.on.ca
Rainy River Office,807-852-3268,,Box 36Rainy River  ONP0W 1L0,www.nwhu.on.ca
Red Lake Office,807-727-2626,,Box 414Red Lake  ONP0V 2M0,www.nwhu.on.ca
Sioux Lookout Office,807-737-2292,,Box 276Sioux Lookout  ONP8T 1A3,www.nwhu.on.ca
Sioux Narrows Office,807-226-9626 Ext 3745,,PO Box 246Sioux Narrows  ONP0X 1N0,www.nwhu.on.ca
Vermillion Bay Office,Dryden 807-223-3301,,84B Spruce StVermilion Bay  ONP0V 2V0,www.nwhu.on.ca
Ontario. Ministry of Health And Long Term Care - Northern Ontario - Find Location - Flu Shot Clinics - Flu Shot Clinics,,,Northern Ontario,www.ontario.ca/health-and-wellness/get-flu-shot/?_...
Nursing Station,Main: 807-773-5301807-773-5550,pikangikumnursingstation@knet.ca,Nursing StationPikangikum  ONP0V 2L0,
Immunization Clinic,Main: 807-773-5301807-773-5550,pikangikumnursingstation@knet.ca,General DeliveryPikangikum  ONP0V 2L0,
Health Services,807-482-2479,assistant.rrfn@bellnet.ca,PO Box 450Emo  ONP0W 1E0,www.rainyriverfirstnations.com
Immunization Clinic,807-482-2479,reception@rrfns.com,c/o Health ServicesPO Box 450Emo  ONP0W 1E0,www.rainyriverfirstnations.com
Isaac Barkman Memorial Nursing Station,Clinic: 807-595-2500Appointments: 807-595-1197Medication Inquiries: 807-595-1171,,c/o Isaac Barkman Memorial Nursing StationPO Box 49Sachigo Lake  ONP0V 2P0,
Immunization Clinic,Clinic 807-595-2500Appointments 807-595-1197,,c/o Immunization ClinicPO Box 49Sachigo Lake  ONP0V 2P0,
Health Services,Main Reception: 807-599-2224,frankabatay@yahoo.ca,c/o Health ServicesPO Box 124Mine Centre  ONP0W 1H0,
Immunization Clinic,Main Reception: 807-599-2224,frankabatay@yahoo.ca,c/o Health ServicesPO Box 124Mine Centre  ONP0W 1H0,
Nursing Station - Health Services,807-737-5757,,General DeliverySlate Falls  ONP0V 3C0,
Thunder Bay District Health Unit,807-625-5900,,999 Balmoral StThunder Bay  ONP7B 6E7,www.tbdhu.com
Geraldton,807-854-0454,,Box 1360Geraldton  ONP0T 1M0,
Immunization Clinic,,,999 Balmoral StThunder Bay  ONP7B 6E7,www.tbdhu.com/Immunization/
Marathon,807-229-1820,,Box 384Marathon  ONP0T 2E0,
Travel Immunization Clinic,,,999 Balmoral StThunder Bay  ONP7B 6E7,www.tbdhu.com/health-topics/travel/travel-clinic
Nursing Station,807-353-7241,info@webequie.ca,c/o Nursing StationPO Box 90Webequie  ONP0T 3A0,www.webequie.ca
Health Department,807-583-2671,,c/o Health DepartmentPO Box 68Armstrong  ONP0T 1A0,www.whitesandfirstnation.com
Immunization Clinic,,,c/o Health DepartmentPO Box 68Armstrong  ONP0T 1A0,
Health Services,807-737-1585,reception@windigo.on.ca,PO Box 299Sioux Lookout  ONP8T 1A3,www.windigo.on.ca
Yellow Fever Vaccination Centres in Canada,613-957-8739,yfinfofj@phac-aspc.gc.ca,100 Colonnade Rd  AL 6201 BOttawa  ONK1A 0K9,www.canada.ca/en/public-health/services/travel-hea...
Extended Care Wing,807-597-4215,,PO Box 2490Atikokan  ONP0T 1C0,www.aghospital.on.ca
District of Kenora Home for the Aged - Dryden - Princess Court - Princess Court Long Term Care Facility,807-223-4600,patrick.berrey@kenoradistricthomes.ca,PO Box 725Dryden  ONP8N 2Z4,
District of Kenora Home for the Aged - Kenora - Pinecrest Home - Pinecrest Home Long Term Care Facility,807-468-3165,tracy.stasiuk@kenoradistricthomes.ca,1220 Valley DrKenora  ONP9N 2W7,
District of Kenora Home for the Aged - Red Lake - Northwood Lodge - Northwood Lodge Long Term Care Facility,807-727-2323,northwood.lodge@kenoradistricthomes.ca,PO Box 420Red Lake  ONP0V 2M0,
Extendicare - Northern Ontario,,,Northern Ontario,www.extendicare.com/
John Owen Evans Residence,807-854-1862 Ext 260,,500 Hogarth Ave WGeraldton  ONP0T 1M0,www.geraldtondh.com/article/long-term-care-3406.as...
Wilkes Terrace,807-825-3273 Ext 230,admin.tb@nosh.ca,c/o Wilkes TerracePO Box 370Terrace Bay  ONP0T 2W0,www.nosh.ca
Long Term Care Facility,807-274-3261 Ext 5500,riverside@rhcf.on.ca,Box 390Emo  ONP0W 1E0,www.riversidehealthcare.ca
Riverside Health Care Facilities Inc - Fort Frances - Rainycrest Long Term Care Facility,807-274-3266,riverside@rhcf.on.ca,550 Osborne StFort Frances  ONP9A 3T2,www.riversidehealthcare.ca
Long Term Care Facility,807-274-3266 Ext 6500,riverside@rhcf.on.ca,110 Victoria Ave c/o Rainy River Health CentreFort Frances  ONP9A 2B7,www.riversidehealthcare.ca
Long Term Care Facility,807-826-3251,infoserv@mh.on.ca,1 Health Care CresManitouwadge  ONP0T 2C0,www.mh.on.ca
Extended Care Facility,807-737-1364,,c/o William 'Bill' George Extended CarePO Box 909Sioux Lookout  ONP8T 1B4,www.slmhc.on.ca/home.htm
Southbridge Care Homes - Thunder Bay,807-623-9511,,135 Vickers St SThunder Bay  ONP7E 1J2,southbridgecarehomes.com
Southbridge Care Homes - Thunder Bay - Kenora - Birchwood Terrace Nursing Home,807-468-8625,,237 Lakeview DrKenora  ONP9N 4J7,www.southbridgecare.com
Southbridge Care Homes - Thunder Bay - Southbridge Pinewood,807-577-1127,,2625 Walsh St EThunder Bay  ONP7E 2E5,www.southbridgecarehomes.com
Southbridge Care Homes - Thunder Bay - Southbridge Roseview,807-344-6929,,99 Shuniah StThunder Bay  ONP7A 2Z2,southbridgecarehomes.com/
Hogarth Riverview Manor,807-625-1110,,300 Lillie St NThunder Bay  ONP7C 4Y7,www.sjcg.net
Bethammi Nursing Home,807-768-4430,sjcg@tbh.net,63 Carrie StThunder Bay  ONP7A 4J2,www.sjcg.net
St Joseph's Heritage - Heritage,807-768-4400,contact@tbh.net,St Joseph's Heritage63 Carrie StThunder Bay  ONP7A 4J2,www.sjcg.net
Pioneer Ridge - Long-Term Care and Senior Services,807-684-3910,,750 Tungsten StThunder Bay  ONP7B 6R1,
Sunnybrook Veterans Centre,,vac.information.acc@canada.ca,Sunnybrook Health Sciences Centre2075 Bayview AveToronto  ONM4N 3M5,www.veterans.gc.ca/eng
Long-Term Care ACTION Line,Outside Ontario: 416-326-6777,,,www.health.gov.on.ca/en/common/system/services/lhi...
Reports on Long-Term Care Homes,,,,publicreporting.ltchomes.net/en-ca/default.aspx
Dryden Regional Health Centre,807-223-8201,,PO Box 3003Dryden  ONP8N 2Z6,www.drhc.on.ca
Geraldton District Hospital,807-854-1862,,Bag 4Geraldton  ONP0T 1M0,www.geraldtondh.com/
Lake of The Woods District Hospital,807-468-9861,admin@lwdh.on.ca,21 Sylvan St WKenora  ONP9N 3W7,www.lwdh.on.ca
Lakehead University - Paleo-DNA Laboratory,807-343-8877,paleodna@lakeheadu.ca,1294 Balmoral St  NO 3011Thunder Bay  ONP7B 5Z5,www.ancientdna.com
LifeLabs - Northern Ontario - Fort Frances,,contactus-ON@lifelabs.com,301 Victoria AveFort Frances  ONP9A 2C1,lifelabs.com
LifeLabs - Northern Ontario - Kenora,,contactus-ON@lifelabs.com,45 Wolsley AveKenora  ONP9N 3W7,lifelabs.com
LifeLabs - Northern Ontario - Thunder Bay,,contactus-ON@lifelabs.com,Thunder Bay  ON,lifelabs.com
Mary Berglund Community Health Centre Hub,,hwest@bellnet.ca,PO Box 450Ignace  ONP0T 1T0,www.maryberglund.com
North of Superior Healthcare Group - McCausland Hospital (The),807-825-3273,admin.tb@nosh.ca,PO Box 370Terrace Bay  ONP0T 2W0,www.nosh.ca
North of Superior Healthcare Group - Wilson Memorial General Hospital,807-229-1740,,Box 780Marathon  ONP0T 2E0,www.nosh.ca
Public Health Ontario - Northern Ontario - Laboratory Services,807-622-6449,customerservicecentre@oahpp.ca,336 Syndicate Ave SThunder Bay  ONP7E 1E3,www.publichealthontario.ca/en/Pages/default.aspx
Santé Manitouwadge Health - Hospital Services,807-826-3251,infoserv@mh.on.ca,1 Health Care CresManitouwadge  ONP0T 2C0,www.mh.on.ca
Thunder Bay Medical Centre,Building Manager: 807-344-7071,tbaymedcentre@gmail.com,63 Algoma St N  Suite 100Thunder Bay  ONP7A 4Z6,tbaymedicalcentre.com
College of Medical Laboratory Technologists of Ontario (The),416-861-9605,mail@cmlto.com,25 Adelaide St E  Suite 2100Toronto  ONM5C 3A1,www.cmlto.com
Rehabilitation Services,807-597-4215 ext 355,,PO Box 2490Atikokan  ONP0T 1C0,www.aghospital.on.ca
Closing the Gap Healthcare Group - Thunder Bay - Progression and Maintenance,807-623-4720,thunderbay@closingthegap.ca,1265 Arthur St E  Unit 107Thunder Bay  ONP7E 6E7,www.closingthegap.ca/locations/thunder-bay/
Rehabilitation Services - Progression and Maintenance,807-223-8201 Ext 1265,,PO Box 3003Dryden  ONP8N 2Z6,www.drhc.on.ca
Fairway Physiotherapy - Fairway Physiotherapy and Sport Injury Clinic - Community Physiotherapy Clinic - Progression and Maintenance,807-344-5242,reception@fairwayphysio.ca,620 Arthur St WThunder Bay  ONP7E 5R8,www.fairwayphysio.ca/
Lake of the Woods District Hospital - Rehabilitation Services - Progression and Maintenance,807-468-9861 Ext 2290,admin@lwdh.on.ca,21 Sylvan St WKenora  ONP9N 3W7,www.lwdh.on.ca
Physiotherapy Clinic,807-229-1740 Ext 165,wilson@nosh.ca,26 Peninsula RdMarathon  ONP0T 2E0,www.nosh.ca
Sioux Lookout Meno Ya Win Health Centre - Rehabilitation Services - Progression and Maintenance,807-737-3030 Ext 4650,info@slmhc.on.ca,PO Box 909Sioux Lookout  ONP8T 1B4,www.slmhc.on.ca
