Store,phone,email,address,website
Pediatric Oncology Group of Ontario - POGO Satellite Clinic,905-813-1100 ext 5017 (POGO Satellite Nurse Coordinator),,2200 Eglinton Ave W  Room 1A100Mississauga  ONL5M 2N1,www.pogo.ca/programs-support/patient-care-programs...
Psychosocial Oncology and Supportive Care,905-813-1100 ext 4862,Patient.Relations@thp.ca,2200 Eglinton Ave W  Room 1A100Mississauga  ONL5M 2N1,trilliumhealthpartners.ca/patientservices/cancerse...
Inpatient Oncology,905-848-7580,Patient.RelationsMH@trilliumhealthpartners.ca,100 Queensway W  6J OncologyMississauga  ONL5B 1B8,trilliumhealthpartners.ca/patientservices/cancerse...
Oncology and Medical Day Care Clinic,905-336-4103,,1245 Lakeshore Rd  Level 1  South Tower  200 WingBurlington  ONL7S 0A2,www.josephbranthospital.ca/en/programs-and-service...
Complex Transitional Care Department,905-873-0111 ext 8190,ghinfodesk@haltonhealthcare.on.ca,1 Princess Anne DrGeorgetown  ONL7G 2B8,www.haltonhealthcare.on.ca/services_/28763/t28377-...
Complex Transitional Care Department,905-878-2383 ext 7032,mdhinfodesk@haltonhealthcare.on.ca,725 Bronte St SMilton  ONL9T 9K1,www.haltonhealthcare.on.ca/services_/28763/t28377-...
Complex Transitional Care Department,905-845-2571 ext 3524,infodesk@haltonhealthcare.on.ca,3001 Hospital GateOakville  ONL6M 0L8,www.haltonhealthcare.on.ca/services_/28763/t28377-...
McCall Centre For Continuing Care,416-259-2573,mgd_mccall@extendicare.com,140 Sherway DrEtobicoke  ONM9C 1A4,www.mccallcentre.ca
Complex Continuing Care Services,905-848-7100THP Foundation: 905-848-7575 * foundation@trilliumhealthpartners.caPatient Inquiry: 905-848-7533Booking: 416-521-4069,Patient.RelationsMH@trilliumhealthpartners.ca,100 Queensway WMississauga  ONL5B 1B8,trilliumhealthpartners.ca/patientservices/patientc...
Complex Continuing Care Unit,Hospital Switchboard: 416-259-6671Patient Inquiries: 905-848-7533,Patients.Relations@thp.ca,150 Sherway DrEtobicoke  ONM9C 1A5,trilliumhealthpartners.ca/patientservices/patientc...
The Courtyard,Hospital Switchboard: 416-259-6671Patient Inquiries: 905-848-7533,Patients.Relations@thp.ca,150 Sherway DrEtobicoke  ONM9C 1A5,trilliumhealthpartners.ca/patientservices/patientc...
Canadian Academy of Dental Health and Community Sciences - Division of the Canadian Academy of Dental Hygiene - Dental Hygiene Clinic,905-278-2794,infocadh@bellnet.ca,1599 Hurontario St  Suite 105Mississauga  ONL5G 4S1,www.canadianacademyofdentalhygiene.ca/
Dental Health Care,905-602-0520,mississauga@lampchc.org,2555 Dixie Rd  Unit 7Mississauga  ONL4Y 4C4,www.eastmississaugachc.org/
Halton. Halton Region Health Department - Oakville - Halton Regional Centre - Oral Health,Mon-Sun 24 hours 905-825-6000 or call 3-1-1,accesshalton@halton.ca,c/o Halton Region Health Department  Oral Health Program  Level 2Halton Regional Centre1151 Bronte RdOakville  ONL6M 3L1,www.halton.ca/For-Residents/Public-Health/Oral-Hea...
Dental Care For Low-Income Seniors,416-916-0204,,c/o Ontario Seniors Dental Care ProgramStation PPO Box 159Toronto  ONM5S 2S7,www.ontario.ca/page/dental-care-low-income-seniors
Region of Peel, Public Health - Healthy Smiles Ontario,905-799-7700                                                                                Caledon residents call free of charge 905-584-2216,,,www.peelregion.ca/dental
Seva Food Bank - Mississauga - Wolfedale Rd,905-361-7382 (905-361-SEVA) ext 1,info@sevafoodbank.com,3413 Wolfedale Rd  Unit 10Mississauga  ONL5C 1V8,www.sevafoodbank.com/
Evangel Hall Mission,416-504-3563,information@evangelhall.ca,552 Adelaide St WToronto  ONM5V 3W8,www.evangelhall.ca
WAVE Clinic,416-415-4547,chsclientservices@georgebrown.ca,51 Dockside Dr  3rd FlToronto  ONM5A 0B6,www.georgebrown.ca/clinic
Healthy Smiles Ontario,,,33 King St W  PO Box 645Oshawa  ONL1H 8X1,www.ontario.ca/page/get-dental-care
Health Care Services - Dental Services,416-338-1790,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Health Services, Health Promotion, Pathways to Education - Services in Partnership,416-744-0066,info@rexdalechc.com,8 Taber RdEtobicoke  ONM9W 3A4,www.rexdalechc.com
Faculty of Dentistry, Dental Clinic,416-864-8000 ; Children's Clinic 416-864-8280,,Faculty of Dentistry124 Edward StToronto  ONM5G 1G6,patients.dentistry.utoronto.ca/patients
Advanced Cardio Diagnostics - Mississauga Office - Urgent Cardiac Care,647-351-6646,info@acdmed.ca,77 Queensway W  Suites 207  209Mississauga  ONL5B 1B7,www.acdmed.ca
AppleMed X-Ray, Ultrasound & Mammography,905-566-1548 or 905-566-5521,info@applemedxray.com,Applewood Village Plaza1077 North Service Rd  Unit 208Mississauga  ONL4Y 1A6,www.applemedxray.com
Bluewater Imaging - Mississauga,416-462-0064,info@bluewaterimaging.ca,2575 Dundas St W  Unit 22Mississauga  ONL5K 2M6,www.bluewaterimaging.ca/
Credit Valley Diagnostic Centre - Mississauga - Credit Valley Rd - Diagnostic Imaging,905-828-2066,info@cvdc.ca,Credit Valley Medical Arts Building2000 Credit Valley Rd  Suite 103Mississauga  ONL5M 4N4,www.cvdc.ca
Credit Valley X-Ray and Ultrasound - Meadowvale Town Centre - Diagnostic Imaging,905-812-1066,info@cvdc.ca,Bldg J6590 Meadowvale Town Centre Circle  Unit 6Mississauga  ONL5N 4B7,www.cvdc.ca
Diagnostic Imaging - Halton Hills,,,,
Diagnostic Imaging - Oakville,,,,
Dixie X-Ray Associates - Mississauga - Burnhamthorpe Rd E,905-624-3869,info@dixiexray.com,Burnhamthorpe Professional Centre1420 Burnhamthorpe Rd E  Suite 103Mississauga  ONL4X 2Z9,www.dixiexray.com/burnhamthorpe/
Dixie X-Ray Associates - Mississauga - Dixie Rd,905-625-9886,info@dixiexray.com,High-Point Medical Centre3461 Dixie RdMississauga  ONL4Y 3X4,www.dixiexray.com/highpoint
Dixie X-Ray Associates - Mississauga - Hurontario St,905-270-5933,info@dixiexray.com,City Centre Medical Arts Building3420 Hurontario St  Suite 205Mississauga  ONL5B 4A9,www.dixiexray.com/city-centre
Gam Diagnostic Imaging - Mississauga,905-286-9155,,Streetsville Medical Centre Plaza5425 Creditview Rd  Unit 8Mississauga  ONL5V 2P3,www.gamdi.ca/5425-creditview-rd-mississauga
Gam Diagnostic Imaging - Oakville - Hospital Gate,905-825-8545,,3075 Hospital Gate  Suite 208Oakville  ONL6M 1M1,www.gamdi.ca/3075-hospital-gate
Gam Diagnostic Imaging - Oakville - Trafalgar Rd,905-845-0014,,Trafalgar Professional Centre1235 Trafalgar Rd  Suite B4Oakville  ONL6H 3P1,www.gamdi.ca/1235-trafalgar-road-oakville
GNMI Medical Imaging - Mississauga,905-568-3768,gnmedicalimaging@gmail.com,Emerald Business Centre (The)10 Kingsbridge Garden Circle  Unit 100Mississauga  ONL5R 3K6,www.gnmi.ca/
Diagnostic Imaging,905-873-4596 (General Info, Bookings and Film Library),,1 Princess Anne DrGeorgetown  ONL7G 2B8,www.haltonhealthcare.on.ca/programs-and-services/d...
Diagnostic Imaging,General Info and Booking: 905-878-2383 ext 7033Film Library: 905-876-7023,mdhinfodesk@haltonhealthcare.on.ca,725 Bronte St SMilton  ONL9T 9K1,www.haltonhealthcare.on.ca/programs-and-services/d...
Diagnostic Imaging,General Info: 905-845-2571 ext 4675Bookings: 905-338-4604Film Library: 905-338-4614,infodesk@haltonhealthcare.on.ca,3001 Hospital GateOakville  ONL6M 0L8,www.haltonhealthcare.on.ca/programs-and-services/d...
Healthy Heart Centre - Mississauga,416-364-4484 or 416-286-4442,info@hhcentre.ca,2444 Hurontario St  4th FloorMississauga  ONL5B 2V1,healthyheartcentre.ca/
Insight Diagnostic Imaging - Mississauga Diagnostic Imaging and Breast Centre,905-897-9711,,801 Dundas St EMississauga  ONL4Y 4G9,www.insightdiagnosticimaging.ca/
Kingsbridge X-Ray Centre,905-501-8993,,Emerald Business Centre  Rabba Plaza20 Kingsbridge Garden Circle  Unit B1 and B3Mississauga  ONL5R 3K7,
Kingsway X-Ray and Ultrasound,416-231-6517,info@kingswaymedical.ca,2050 Weston Rd  Unit 108Toronto  ONM9N 1X4,
KMH Cardiology Centres - Mississauga,905-855-1860,info@kmhlabs.com,2075 Hadwen RdMississauga  ONL5K 2L3,www.kmhlabs.com
MCDU Ultrasound - Mobile Ultrasound,416-562-3734,mcdu.ultrasound@bell.net,1441 Lakeshore RdOakville  ONL6J 1G4,
Diagnostic Assessment Program (DAP),905-813-1100 ext 4464,mhcwrcp@trilliumhealthpartners.ca,Trillium Health Partners  Credit Valley Hospital  Carlo Fidani Regional Cancer Centre2200 Eglinton Ave W  4th Floor  Cancer AdministrationMississauga  ONL5M 2N1,mhcwcancer.ca/TheCancerJourney/Diagnosis/Diagnosti...
Mississauga Vascular Laboratory,905-949-4488,,MediLife Medical Centre1370 Dundas St E  Suite 204Mississauga  ONL4Y 4G4,www.mississaugavascularlab.ca/
MyHealth Centre - Milton - Cardiology and Radiology,,milton@myhealthcentre.ca,Milton Professional Centre480 Bronte St S  Suites 212 and 218Milton  ONL9T 9A9,myhealthcentre.ca/location/milton/
MyHealth Centre - Mississauga - Cardiology, Mammography, X-ray and Ultrasound,,Mississauga_Radiology@MyHealthCentre.ca,Credit Valley Professional Building2300 Eglinton Ave W  Suites G-01 and G-02Mississauga  ONL5M 2V8,myhealthcentre.ca/location/mississauga-credit-vall...
Ontario Diagnostic Centres - Etobicoke,416-621-3961905-279-1144 (to book an appointment),info@ontdc.com,85 The East Mall  Lower Level 01Etobicoke  ONM8Z 5W4,www.ontdc.com/
Ontario Diagnostic Centres - Milton,905-875-2900,info@ontdc.com,8199 Esquesing LineMilton  ONL9T 6E7,www.ontdc.com/
Ontario Diagnostic Centres - Mississauga - Grand Park Dr,905-896-2900,info@ontdc.com,3950 Grand Park DrMississauga  ONL5B 2C4,www.ontdc.com/
Ontario Diagnostic Centres - Mississauga - Johnson's Lane,Office: 905-822-9671Appointment booking: 905-279-1144,info@ontdc.com,1020 Johnson's Lane  Bldg CMississauga  ONL5J 2P7,www.ontdc.com/
Ontario Diagnostic Centres - Mississauga - King St,905-897-1144905-279-1144 (to book an appointment),info@ontdc.com,King St Medical Arts Centre71 King St W  Suite 102Mississauga  ONL5B 4A2,www.ontdc.com/
Ontario Diagnostic Centres - Mississauga - Plantation Place,905-279-1144905-279-1144 (to book an appointment),info@ontdc.com,5055 Plantation Place  Bldg C  Suite 2Mississauga  ONL5M 6J3,www.ontdc.com/
Ontario Diagnostic Centres - Mississauga - Queensway W,905-896-1144,info@ontdc.com,89 Queensway W  Suite 104Mississauga  ONL5B 2V2,www.ontdc.com/
Ontario Diagnostic Centres - Mississauga - Ste Barbara Blvd,416-231-3369,info@ontdc.com,7070 Ste Barbara BlvdMississauga  ONL5W 0E6,www.ontdc.com/
Ontario Diagnostic Centres - Oakville,905-287-2038,info@ontdc.com,2315 Bristol Circle  Suite 102Oakville  ONL6H 6P8,www.ontdc.com/
Ontario Medical Imaging - Acton,519-853-0182,info@omiclinics.ca,10 Eastern AveActon  ONL7J 0A5,omiclinics.ca/locations/
Ontario Medical Imaging - Georgetown,905-873-4600,info@omiclinics.ca,99 Sinclair Ave  Suite 112Georgetown  ONL7G 5G1,www.omiclinics.ca
Physicians Diagnostic - X-Ray and Ultrasound Services,905-206-1300905-502-9155,info@x-rayultrasound.com,Mavis Mall660 Eglinton Ave W  Unit 5CMississauga  ONL5R 3V2,x-rayultrasound.com/
Queensway X-Ray and Ultrasound,905-897-6970,reception@xray365.ca,21 Queensway WMississauga  ONL5B 1B6,www.xray365.ca/
Diagnostic Imaging,905-813-2731MRI and CT Booking: 905-813-4179,Patient.Relations@thp.ca,Credit Valley Hospital2200 Eglinton Ave W  Main floorMississauga  ONL5M 2N1,trilliumhealthpartners.ca/patientservices/diagnost...
Ontario Breast Screening Program (OBSP),905-813-2731 or 905-813-4154,screenforlife@cancercare.on.ca,Trillium Health Partners  Credit Valley Hospital2200 Eglinton Ave W  Room 1A100Mississauga  ONL5M 2N1,trilliumhealthpartners.ca/patientservices/womens/p...
Diagnostic Imaging,905-848-7100 ext 3497 (Mississaug Hospital)905-813-1100 ext 6255 (Credit Valley Hospital),Patient.RelationsMH@trilliumhealthpartners.ca,100 Queensway WMississauga  ONL5B 1B8,trilliumhealthpartners.ca/patientservices/diagnost...
Ontario Breast Screening Program,416-521-4069,patient.relations@thp.ca,100 Queensway WMississauga  ONL5B 1B8,www.trilliumhealthpartners.ca/patientservices/diag...
Betty Wallace Women's Health Centre - Ontario Breast Screening Program,416-521-4031 * 416-521-4047,patient.relations@thp.ca,150 Sherway Dr  First Floor beside the Urgent Care Centre entranceEtobicoke  ONM9C 1A5,trilliumhealthpartners.ca/patientservices/womens/p...
Diagnostic Imaging,Central Booking: 416-521-4069,Patients.Relations@thp.ca,150 Sherway DrEtobicoke  ONM9C 1A5,www.trilliumhealthpartners.ca/patientservices/diag...
Trinity Medical Imaging,416-253-5111,trinitymedicalimaging@gmail.com,Queensway Kipling Mall1255 The Queensway  Unit 16AEtobicoke  ONM8Z 1S1,www.trinitymedicalimaging.ca
Wentworth-Halton X-Ray and Ultrasound - Oakville - Argus Rd,905-338-6644,info@whxray.com,Argus Medical Centre581 Argus Rd  Lower LevelOakville  ONL6J 3J4,www.whxray.com
Wentworth-Halton X-Ray and Ultrasound - Oakville - Old Bronte Rd,905-469-2524,info@whxray.com,Palermo Professional Centre2525 Old Bronte Rd  Suite 140Oakville  ONL6M 4J2,www.whxray.com
Wentworth-Halton X-Ray and Ultrasound - Oakville - Speers Rd,905-844-0181,info@whxray.com,Oakville Health Centre (The)1060 Speers Rd  Suite 111Oakville  ONL6L 2X4,www.whxray.com
Bathurst Lawrence Nuclear Imaging,416-785-4029,,491 Lawrence Ave W  Suite 500Toronto  ONM5M 1C7,
Bluewater Imaging - Etobicoke - 3170 Lakeshore Blvd W,416-462-0064,centralbooking@bluewaterimaging.ca,3170 Lakeshore Blvd W  Suite 101Toronto  ONM8V 3X8,www.bluewaterimaging.ca
Brampton Endoscopy Centre,905-495-5200,yourhealth@bramptonendoscopy.com,10886 Hurontario St  Suite A-7Brampton  ONL7A 3R9,www.bramptonendoscopy.com
Donvale Ultrasound Services,416-694-2198,,521 Victoria Park Ave  Suite B1Toronto  ONM4C 5H1,
Evans Occupational Health,416-252-5885,evansclinic@workplacemedical.com,233 Evans AveToronto  ONM8Z 1J6,www.workplacemedical.com
Diagnostic Imaging,905-336-4126,,1245 Lakeshore RdBurlington  ONL7S 0A2,www.josephbranthospital.ca/en/programs-and-service...
Ontario Diagnostic Centre (ODC) - Etobicoke - Rexdale Blvd,416-746-3828,rar@trilliumimaging.ca,123 Rexdale Blvd  Unit 6Etobicoke  ONM9W 1P1,www.ontdc.com/
STL Diagnostic Imaging,,,150 Bridgeland Ave  Suite 207Toronto  ONM6A 1Z5,www.stlimaging.ca/index.cfm
StL Diagnostic Imaging - Burlington,905-637-6608,,Burlington Medical Professional Centre3155 Harvester Rd  Suite 310Burlington  ONL7N 3V2,www.stlimaging.ca
Diagnostic Imaging,416-494-2120,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Emergency Department,905-873-0111 ext 8425,,1 Princess Anne Dr  Level 1Georgetown  ONL7G 2B8,www.haltonhealthcare.on.ca/programs-and-services/e...
Emergency Department,905-878-2383 ext 7038,,725 Bronte St S  Level 1 of Centre BlockMilton  ONL9T 9K1,www.haltonhealthcare.on.ca/services_/28763/t28425-...
Emergency Department,905-845-2571 ext 4605,infodesk@haltonhealthcare.on.ca,3001 Hospital Gate  Level 1  South BlockOakville  ONL6M 0L8,www.haltonhealthcare.on.ca/services_/28763/t28425-...
Emergency Department,905-813-4141 (recorded instructions),patient.relationscvh@trilliumhealthpartners.ca,2200 Eglinton Ave W  Room 1A100Mississauga  ONL5M 2N1,www.trilliumhealthpartners.ca/patientservices/emer...
Emergency Department,,Patient.RelationsMH@trilliumhealthpartners.ca,100 Queensway WMississauga  ONL5B 1B8,www.trilliumhealthpartners.ca/patientservices/emer...
Emergency Department,905-632-3737 ext 4116,,1245 Lakeshore RdBurlington  ONL7S 0A2,www.josephbranthospital.ca/en/programs-and-service...
Emergency Department,416-469-6435,,825 Coxwell AveToronto  ONM4C 3E7,www.tegh.on.ca
Emergency Department,416-586-5054,,Joseph and Wolf Lebovic Health Complex600 University AveToronto  ONM5G 1X5,www.mountsinai.on.ca/schwartz-reisman-emergency
Emergency Department,416-480-4207 ext 0,questions@sunnybrook.ca,2075 Bayview AveToronto  ONM4N 3M5,www.sunnybrook.ca/content/?page=tecc-emergency
St Joseph's Health Centre - Emergency Department,416-530-6003,,30 The Queensway  Barnicke WingToronto  ONM6R 1B5,www.stjoestoronto.ca/areas-of-care/emergency-depar...
Emergency/Crisis Services,416-747-3400,,101 Humber College BlvdEtobicoke  ONM9V 1R8,www.williamoslerhs.ca/patients-and-families/progra...
Credit Valley Family Health Team,905-813-3850,,2300 Eglinton Ave W  Suite 101Mississauga  ONL5M 2V8,
Mississauga - Credit Valley Rd,905-813-3850,,Credit Valley Medical Arts Building2000 Credit Valley Rd  Suite 302Mississauga  ONL5M 4N4,www.cvfht.ca/index.php?lang=fr
Mississauga - Eglinton Ave W,905-813-3850 ext 1,,Credit Valley Professional Building2300 Eglinton Ave W  Suite 101 and 105Mississauga  ONL5M 2V8,www.cvfht.ca/
Dorval Medical Family Health Team,905-842-7154,,465 Morden Rd  Suite 104Oakville  ONL6K 3W6,www.dorvalmedical.ca
Etobicoke Medical Centre - Family Health Team,416-621-2220,,85 The East MallToronto  ONM8Z 5W4,www.emcfht.ca/
Halton Hills Family Health Team,905-873-3000Call Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,199 Princess Anne DrGeorgetown  ONL7G 0E3,www.haltonhillsfht.com
Georgetown - 171 Guelph St,905-877-4123Call the Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,Real Canadian Superstore171 Guelph St  2nd FloorGeorgetown  ONL7G 4A1,www.haltonhillsfht.com
Georgetown - 199 Princess Anne Dr,905-873-3000Call Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,199 Princess Anne DrGeorgetown  ONL7G 0E3,www.haltonhillsfht.com
Georgetown - 1A Princess Anne Dr,905-873-3013Call Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,Georgetown Hospital1A Princess Anne DrGeorgetown  ONL7G 4W4,www.haltonhillsfht.com
Georgetown - 232A Guelph St,905-873-1831Call Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,232A Guelph St  Suite 203Georgetown  ONL7G 4B1,www.haltonhillsfht.com
Georgetown - 99 Sinclair Ave, Suite 200,905-873-1383Call Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,99 Sinclair Ave  Suite 200Georgetown  ONL7G 5G1,www.haltonhillsfht.com
Georgetown - 99 Sinclair Ave, Suite 204,905-873-3344Call Health Educator: 905-873-3000 ext 226 to register for programs,info@haltonhillsfht.com,99 Sinclair Ave  Suite 204Georgetown  ONL7G 5G1,www.haltonhillsfht.com
Georgetown - Hwy 7,905-873-4505,info@haltonhillsfht.com,13893 Hwy 7Georgetown  ONL7G 4Y4,www.haltonhillsfht.com
Humber River - Family Health Team,647-342-8266,,245 Dixon RdEtobicoke  ONM9P 2M4,www.hrfht.com
Mount Dennis Weston Site, 2050 Weston Rd,416-763-1171,,2050 Weston RdToronto  ONM9N 1X4,www.hrfht.com
OakMed Family Health Team,905-901-5111,info@oakmed.ca,Oak Park Family Care Centre231 Oak Park Blvd  Suite 110Oakville  ONL6H 7S8,www.oakmed.ca
Prime Care Family Health Team,905-878-1720,admin-office@primecarefht.ca,Milton Professional Centre470 Bronte St S  Suite 110Milton  ONL9T 2J4,www.primecarefht.ca
Milton - 470 Bronte St S, Suite 110,905-636-0766,admin-office@primecarefht.ca,Milton Professional Centre470 Bronte St S  Suite 110Milton  ONL9T 1P6,www.primecarefht.ca
Milton - 470 Bronte St S, Suite 200,289-878-2343,admin-office@primecarefht.ca,Milton Professional Centre470 Bronte St S  Suite 200Milton  ONL9T 2J4,www.primecarefht.ca
Milton - 470 Bronte St S, Suite 206,905-878-6793,admin-office@primecarefht.ca,Milton Professional Centre470 Bronte St S  Suite 206Milton  ONL9T 2J4,www.primecarefht.ca
Milton - Commercial St,905-876-2021,admin-office@primecarefht.ca,Milton Professional Centre311 Commercial St  Suite 202Milton  ONL9T 3Z9,www.primecarefht.ca
Milton - Derry Rd,905-878-2424905-878-2043,admin-office@primecarefht.ca,Milton Professional Centre6990 Derry Rd  Suite 201Milton  ONL9T 2J4,www.primecarefht.ca
Milton - James St,905-878-1923,admin-office@primecarefht.ca,St Paul United Church9 James StMilton  ONL9T 2P3,www.primecarefht.ca
Milton - Laurier Ave,905-878-7619,admin-office@primecarefht.ca,Laurier Medical Building497 Laurier Ave  Suite 1Milton  ONL9T 3K8,www.primecarefht.ca
Milton - Main St E,289-878-4125,admin-office@primecarefht.ca,Milton Professional Centre90 Main St EMilton  ONL9T 1N3,www.primecarefht.ca
Summerville Family Health Team,905-272-9700,fht-info@summervillefht.com,101 Queensway W  5th FlMississauga  ONL5B 2P7,fmtu.summervillefht.com/index.php
Apple Hills Medical Clinic,905-625-1241,fht-info@summervillefht.com,1221 Bloor St EMississauga  ONL4Y 2N8,www.summervillefht.com
Etobicoke Clinic,416-621-9700,fht-info@summervillefht.com,190 Sherway Dr  2nd Floor  Suite 211Etobicoke  ONM9C 5N2,www.summervillefht.com/displayPage.php?page=etobic...
Harborn Clinic,905-273-4380,fht-info@summervillefht.com,89 Queensway W  Suite 510Mississauga  ONL5B 2V2,harborn.summervillefht.com/index.php
Trillium Site - Family Medicine Teaching Unit (FMTU),905-272-9900,fht-info@summervillefht.com,101 Queensway W  7th FloorMississauga  ONL5B 2P7,fmtu.summervillefht.com/index.php
Trillum Site - Central Clinic,905-272-9700,fht-info@summervillefht.com,101 Queensway W  5th FloorMississauga  ONL5B 2P7,central.summervillefht.com/index.php
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
Cooksville Family Clinic,905-232-5006,info@cooksvilleclinic.com,Cooksville Colonnade3024 Hurontario St  Suite 312Mississauga  ONL5B 4M4,www.cooksvilleclinic.com
Primary Health Care,905-602-7723,mississauga@lampchc.org,2555 Dixie Rd  Unit 7Mississauga  ONL4Y 4C4,www.eastmississaugachc.org/
Multi-Specialty Medical Clinic - Rapid Access to Medical Specialists,New Patient Inquiry: 905-897-9228905-897-8928Telemedicine text line: 647-371-0365,,21 Queensway WMississauga  ONL5B 1B6,www.rapidaccesstomedicalspecialists.ca
Oakville Family and Multi-Specialty Clinic,289-837-1116,,Palermo Professional Centre2525 Old Bronte Rd  Suite 260Oakville  ONL6M 4J2,www.drgsdhillon.com
Rehoboth Family Health Clinic,905-825-5999,rehobothclinic@bellnet.ca,Palermo Professional Centre2525 Old Bronte Rd  Unit 400Oakville  ONL6M 4J2,www.rehobothfhc.com
West Oak Medical Clinic,905-582-7533,info@westoakmedical.com,Palermo Professional Centre2525 Old Bronte Rd  Suite 200Oakville  ONL6M 4J2,www.westoakmedical.com/
Covenant House Toronto,416-598-4898,general@covenanthouse.ca,20 Gerrard St EToronto  ONM5B 2P3,www.covenanthousetoronto.ca
Good Shepherd Ministries - Good Shepherd Centre,416-869-3619 * AApricot program 416-869-3619 ext 238 * Gambling Addiction Program 416-869-3619 ext 245 or 260 * Veterans Housing Navigation Team  416-896-3619 ext 276,info@goodshepherd.ca,412 Queen St EToronto  ONM5A 1T3,www.goodshepherd.ca
Malton Urgent Care Clinic,905-672-2273,malton@urgentcarecentre.ca,3530 Derry Rd EMississauga  ONL4T 4E3,www.urgentcarecentre.ca
Acorn Family Health and Wellness Centre,905-844-9355 (905-844-WELL)905-826-3772 (905-VAN-ESSA),info@acornhealth.ca,250 Wyecroft Rd  Unit 14 and 15Oakville  ONL6K 3T7,www.acornhealth.ca
Active Arches Foot Clinic,416-626-3338 or 647-556-0029,neal.andrews@activearches.com,190 Sherway Dr  Suite 101Toronto  ONM9C 5N2,www.etobicokechiropodist.ca
Chiropody (Foot Clinic),905-602-4082,mississauga@lampchc.org,2555 Dixie Rd  Unit 7Mississauga  ONL4Y 4C4,www.eastmississaugachc.org/
Feet In Motion Foot Care and Orthotics,905-814-0020,mississauga@feetinmotion.ca,6855 Meadowvale Town Centre Circle  Suite 324Mississauga  ONL5N 2Y1,www.feetinmotion.ca
Georgetown Foot Clinic,905-702-1611,contactus@georgetownfootclinic.com,1A PrincessAnne Dr  Suite 101Georgetown  ONL7G 4W4,www.georgetownfootclinic.com
