Store,phone,email,address,website
North Bay Vascular Services,705-474-3150,,107 Shirreff AveNorth Bay  ONP1B 7K8,
Diagnostic Imaging,705-759-3434 ext 3610,publicaffairs@sah.on.ca,750 Great Northern RdSault Ste Marie  ONP6B 0A8,www.sah.on.ca
Sensenbrenner Hospital - Kapuskasing,705-337-6111,info@senhosp.ca,101 Progress CresKapuskasing  ONP5N 3H5,www.senhosp.ca
Diagnostic Imaging,705-338-2781,info@srfhosp.ca,Box 219Smooth Rock Falls  ONP0L 2B0,www.srfhosp.ca
Sudbury Vascular Laboratory,705-522-4611,,Oak Plaza2140 Regent St S  Suites 3-4-5Sudbury  ONP3E 5S8,
Diagnostic Imaging Services,705-647-1088 ext 2287,info@temiskaming-hospital.com,421 Shepherdson RdNew Liskeard  ONP0J 1P0,www.temiskaming-hospital.com
John P. Larche Medical Imaging,705-267-2131 ext 6312,generalinquiries@tadh.com,700 Ross Ave ETimmins  ONP4N 8P2,www.tadh.com
Diagnostic Imaging,705-746-9321 ext 3602,administration@wpshc.com,6 Albert StParry Sound  ONP2A 3A4,
Ontario Breast Screening Program,Mammography Line: 705-739-5610,,Royal Victoria Regional Health Centre201 Georgian Dr  1st FlrBarrie  ONL4M 6M2,www.rvh.on.ca
Emergency Department,705-544-2301,bcook@edhospital.on.ca,Box 69Englehart  ONP0J 1H0,www.edhospital.on.ca
Emergency and Acute Care,705-869-1420,info@esphosp.on.ca,825 McKinnon DrEspanola  ONP5E 1R4,www.erhhc.on.ca
Emergency Department,705-523-7100,,41 Ramsey Lake RdSudbury  ONP3E 5J1,www.hsnsudbury.ca
Emergency Department,705-372-2944,,Bag 8000Hearst  ONP0L 1N0,www.ndh.on.ca
Emergency Department,807-868-2442,,PO Box 190Hornepayne  ONP0M 1Z0,www.hornepaynecommunityhospital.ca
Emergency Department,705-567-5251,administration@kdhospital.com,145 Government Rd EKirkland Lake  ONP2N 3P4,
Emergency Department,705-856-2335,kogilvie@ldhc.com,PO Box 179Wawa  ONP0S 1K0,www.ldhc.com
Emergency Department,705-368-2300,inquiries@mhc.on.ca,Box 640Little Current  ONP0P 1K0,www.mhc.on.ca
Emergency Department,705-377-5311,inquiries@mhc.on.ca,Box 170Mindemoya  ONP0P 1S0,www.mhc.on.ca
Emergency Department,705-744-5511 ext 2246,lcote@mattawahospital.ca,Box 70Mattawa  ONP0H 1V0,www.mattawahealth.ca
Emergency Department,705-258-3911,,58 Anson DrIroquois Falls  ONP0K 1E0,www.micsgroup.com
Emergency Department,705-273-2424,,Box 70Matheson  ONP0K 1N0,www.micsgroup.com
Emergency Department,705-272-7200,,241 Eighth StCochrane  ONP0L 1C0,www.micsgroup.com
North Bay Regional Health Centre,705-474-8600,,PO Box 2500North Bay  ONP1B 5A4,www.nbrhc.on.ca
Emergency Department,705-474-8600,,PO Box 2500North Bay  ONP1B 5A4,www.nbrhc.on.ca
Emergency Department,705-356-2265,,PO Box 970Blind River  ONP0R 1B0,www.nshn.care
Emergency Department,705-246-2570,,1180 Richards StRichards Landing  ONP0R 1J0,www.nshn.care
Emergency Department,705-842-2014,,PO Box 60Thessalon  ONP0R 1L0,www.nshn.care
Emergency Department,705-759-3434 ext 5420,,750 Great Northern RdSault Ste Marie  ONP6B 0A8,www.sah.on.ca
Emergency Department,705-337-6111,info@senhosp.ca,101 Progress CresKapuskasing  ONP5N 3H5,www.senhosp.ca
Emergency Department,705-864-1520,communications@sschs.ca,6 Broomhead RdChapleau  ONP0M 1K0,
Emergency Department,705-338-3217,info@srfhosp.ca,Box 219Smooth Rock Falls  ONP0L 2B0,www.srfhosp.ca
Emergency Department,705-848-7181,,70 Spine RdElliot Lake  ONP5A 1X2,www.sjghel.ca
Emergency Department,705-647-8121,info@temiskaming-hospital.com,421 Shepherdson RdNew Liskeard  ONP0J 1P0,www.temiskaming-hospital.com
Emergency Department,705-267-2131,generalinquiries@tadh.com,700 Ross Ave ETimmins  ONP4N 8P2,www.tadh.com
Emergency Department,705-658-4544,,PO Box 284Attawapiskat First Nation  ONP0L 1A0,www.waha.ca
Emergency Department,705-278-3330,,PO Box 91Fort Albany  ONP0L 1H0,www.waha.ca
Weeneebayko General Hospital (WGH),705-658-4544,,PO Box 664Moose Factory  ONP0L 1W0,www.waha.ca
Emergency Department,705-658-4544,,PO Box 664Moose Factory  ONP0L 1W0,www.waha.ca
Emergency Department,705-753-3110,administration@wngh.ca,725 Coursol RdSturgeon Falls  ONP2B 2Y6,www.wngh.ca
Emergency Department,705-746-9321,administration@wpshc.com,6 Albert StParry Sound  ONP2A 3A4,
Baawaating Family Health Team - Batchewana,705-575-7191,,210 Gran St  Unit CBatchewana First Nation  ONP6C 0C4,
Blue Sky Family Health Team - North Bay,705-475-0500,,Nipissing Building685 Bloem StNorth Bay  ONP1B 4Z5,www.blueskyfht.com
111 Main St W,Doctor Mah, Gordon: 705-475-1052Doctor Toth, Zsolt: 705-497-0424Doctor Cuncins, Charles: 705-472-5670Doctor Locke, Kirsty: 705-495-6066Doctor Shaw, Kathryn: 705-476-7400,,111 Main St WNorth Bay  ONP1B 2T6,www.blueskyfht.com
400 Main St W,Doctor Vigars: 705-476-1293,,Bay West Medical400 Main St W  Suite 103North Bay  ONP1B 2V2,www.blueskyfht.com
Algonquin Ave N,Doctor Spencer, Andrew: 705-472-1030Doctor Kolb, Elena: 705-474-0060Doctor Phillipson, Wayne : 705-495-6232,,Guardian Medical Arts Building1950 Algonquin Ave NNorth Bay  ONP1B 4Z2,www.blueskyfht.com
Champlain St,Doctor Reed: 705-494-8733Doctor Oyeniran: 705-495-2323,,91 Champlain StNorth Bay  ONP1B 7M3,www.blueskyfht.com
Dr Kistemaker's Office,Doctor Kistemaker: 705-476-1512Doctor Abeysinghe: 705-474-2106Doctor O'Grady: 705-474-1441,,1950 Algonquin AveNorth Bay  ONP1B 4Z2,
Burk's Falls Family Health Team,705-382-4020,,Box 550Burk's Falls  ONP0A 1C0,www.almaguin-health.org
Chapleau and District Family Health Team,705-864-0210,,PO Box 757Chapleau  ONP0M 1K0,
City of Lakes Family Health Team - Sudbury Clinic,705-560-1018,,960 Notre Dame Ave  Unit CSudbury  ONP3A 2T4,www.yourfamilyhealthteam.com
Chelmsford Clinic,705-855-1018,,3400 Hwy 144Chelmsford  ONP0M 1L0,www.yourfamilyhealthteam.com
Val Caron Clinic,705-897-1018,,1679 Main StVal Caron  ONP3N 1R8,www.yourfamilyhealthteam.com
Walden Site,705-692-1018,,25 Black Lake RdWalden  ONP3Y 1J3,www.yourfamilyhealthteam.com
Cochrane Family Health Team,705-272-4200,,233 Eighth St  Unit 4Cochrane  ONP0L 1C0,
East End Family Health Team - South Porcupine,705-235-6900,,Northern CollegePO Box 3211Timmins  ONP4N 8R6,www.eastendfht.ca
Elliot Lake Family Health Team,705-461-8882,info@elfht.ca,31 Nova Scotia WalkElliot Lake  ONP5A 1Y9,
Englehart and District Family Health Team,705-544-2321,,PO Box 1110Englehart  ONP0J 1H0,www.edfht.on.ca
Équipe de santé familiale Nord-Aski Family Health Team - Hearst,705-362-5544,info@esfnafht.ca,PO Box 2260Hearst  ONP0L 1N0,
Espanola and Area Family Health Team,705-862-7991,,801 McKinnon DrEspanola  ONP5E 1T2,www.espanolaregionalhospital.ca
Great Northern Family Health Team - New Liskeard,705-647-6100,,240 Shepherdson Rd  Unit 2New Liskeard  ONP0J 1P0,www.greatnorthernfht.com
Bridgetop Medical Clinic,705-647-4102,,11 Murray StNew Liskeard  ONP0J 1P0,www.greatnorthernfht.com
Haileybury Rural and Northern Physician Group Family Health Team,705-672-3371,,PO Box 2010Haileybury  ONP0J 1K0,
Huron Shores Family Health Team - Blind River,705-356-1666,,527 Causley StBlind River  ONP0R 1B0,
Iroquois Falls Family Health Team,705-258-2818,,58 Anson Dr  Unit AIroquois Falls  ONP0K 1E0,www.iffht.com/
Kirkland District Family Health Team,705-567-2224,,Box 10Kirkland Lake  ONP2N 3M6,
Manitoulin Central Family Health Team - Mindemoya,705-377-5371,manitoulincentralfht@amtelecom.net,PO Box 150Mindemoya  ONP0P 1S0,
Municipality of Assiginack Family Health Team,705-859-2170,manfht@amtelecom.net,Box 10Manitowaning  ONP0P 1N0,
Northeastern Manitoulin Family Health Team,705-368-2450,,c/o Little Current Medical AssociatesPO Box 549Little Current  ONP0P 1K0,www.mhc.on.ca
Parry Sound Family Health Team,,,60 Bowes St  Suite 101Parry Sound  ONP2A 2L3,www.psfht.com
Rugged Shores Family Health - Medical Associates,705-746-2181 (Rugged Shores) 705-746-9382 (Medical Associates),,60 Bowes St  Suite 101Parry Sound  ONP2A 2L3,www.psfht.com
Powassan and Area Family Health Team,705-724-1020,,Powassan Medical Centre507 Main StPowassan  ONP0H 1Z0,www.paafht.ca
South Algonquin Family Health Team - Whitney,613-637-2170,jmetmanski_43@yahoo.com,PO Box 394Whitney  ONK0J 2M0,
Superior Family Health Team - Sault Ste Marie,705-253-6599,,Superior Health Centre765 Queen St E  Suite 300Sault Ste Marie  ONP6A 2A8,www.superiorfht.ca
Temagami Family Health Team,705-569-3244,,PO Box 98Temagami  ONP0H 2H0,
Timmins Family Health Team,705-267-1993,info@timminsfht.ca,123 Third Ave  Suite 300Timmins  ONP4N 1C6,www.timminsfht.ca
101 Mall Site,705-267-3272,info@timminsfht.ca,38 Pine St N  Suite 208Timmins  ONP4N 6K6,www.timminsfht.ca
123 3rd Ave, Suite 250,705-264-1313,info@timminsfht.ca,123 3rd Ave  Suite 250Timmins  ONP4N 1C6,www.timminsfht.ca
Algonquin Blvd E Site,705-267-5600,info@timminsfht.ca,681 Algonquin Blvd E  Suite 1Timmins  ONP4N 1E1,www.timminsfht.ca
Algonquin Blvd W, Suite 3 Site,705-267-5511,info@timminsfht.ca,227 Algonquin Blvd W  Suite 3Timmins  ONP4N 2R8,www.timminsfht.ca
Algonquin Blvd W, Suite 4,705-264-2331,info@timminsfht.ca,227 Algonquin Blvd W  Suite 4Timmins  ONP4N 2R8,www.timminsfht.ca
Fifth Ave Site,705-264-6888,info@timminsfht.ca,206 Fifth AveTimmins  ONP4N 5L3,www.timminsfht.ca
Wawa Family Health Team,705-856-1313,info@wawafamilyhealthteam.com,Lady Dunn Health CentreBox 1218Wawa  ONP0S 1K0,www.wawafamilyhealthteam.com
West Nipissing Family Health Team - Sturgeon Falls,705-753-5775,,Box E1Sturgeon Falls  ONP2B 1V9,
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
Central Algoma Health Centre - Bruce Mines,705-785-3495,,9242 Hwy 17 EBruce Mines  ONP0R 1C0,www.brucemines.ca/health%20centre.html
Falls Medical Clinic - Smooth Rock Falls,705-338-2788,,PO Box 640Smooth Rock Falls  ONP0L 2B0,
Lively Medical Centre,705-692-4774,,204 6th AveLively  ONP3Y 1M4,
Massey Medical Clinic,705-865-2300,office@masseyclinic.ca,Box 119Massey  ONP0P 1P0,
Primary Care Clinic,705-264-2200,info@misiway.ca,130 Wilson AveTimmins  ONP4N 2S9,www.misiway.ca
Northern Neighbors, Nurse Practitioner-Led Clinic - White River,807-822-2320,,PO Box 278White River  ONP0M 3G0,
Northern Shores Medical Clinic - North Bay,705-478-0968,,10 Maplewood AveNorth Bay  ONP1B 5H2,www.northernshoresmedical.com
South River Medical Centre,705-386-0512,,140 Ottawa AveSouth River  ONP0A 1X0,
Spanish Medical Clinic,705-844-2263,,PO Box 279Spanish  ONP0P 2A0,
Azilda Family Foot Care,705-983-5035,appointments@azildafamilyfootcare.com,93 Notre Dame St WAzilda  ONP0M 1B0,www.azildafamilyfootcare.com
DeSimone Foot and Ankle Centre - Sudbury,705-560-3338,judesi@cyberbeach.net,761 Lasalle BlvdSudbury  ONP3A 1X3,www.desimonefootcentre.com
Diabetes Care Service,705-671-6601,,c/o Jennifer HutchinsonSudbury Outpatient Center865 Regent St SSudbury  ONP3E 3Y9,www.hsnsudbury.ca
Kapuskasing Foot Care and Orthotic Centre,705-335-3338,contactus@kapfootclinic.com,60 Brunetville Rd  Suite 3Kapuskasing  ONP5N 2G3,www.kapfootclinic.com/
Medical Centre Foot Clinic and Orthotics - Sudbury,705-523-5658,footclinic@eastlink.ca,Four Corners Medical Arts Centre2009 Long Lake Rd  Suite 301Sudbury  ONP3E 6C3,www.footclinicsudbury.com
Northern Ontario Foot and Ankle Clinic - Sudbury,705-673-7373,admin@nofaclinic.ca,65 Larch St  Suite 300CSudbury  ONP3E 1B8,www.nofaclinic.ca
Rainville Foot Health - Timmins,705-268-3338,info@rainvillehealth.com,1086 Riverside DrTimmins  ONP4R 1A2,www.rainvillehealth.com
Sault Chiropody Clinic - Sault Ste Marie,705-256-8386,lori@saultchiropody.com,683 Great Northern Rd  Unit 4Sault Ste Marie  ONP6B 5A1,www.saultchiropody.com
Simard Foot and Ankle Clinic - Sault Ste Marie,705-759-8525,info@simardclinic.com,765 Queen St E  Suite 201Sault Ste Maire  ONP6A 2A8,www.simardfootclinic.com
Valley East Foot Clinic and Orthotics - Val Caron,705-805-3668,vefco17@gmail.com,2943 Hwy 69 N  unit 120Val Caron  ONP3N 0A4,www.valleyfootclinic.ca
Medicine Treatment Clinics,705-728-9090 ext 23330,,Royal Victoria Regional Health Centre201 Georgian Dr  1st FlrBarrie  ONL4M 6M2,www.rvh.on.ca
Immunization Clinic and Travel Health,705-356-2551,,9 Lawton StBlind River  ONP0R 1B0,www.algomapublichealth.com
Elliot Lake Branch,705-848-2314,,ELNOS31 Nova Scotia Walk  Suite 302Elliot Lake  ONP5A 1Y9,www.algomapublichealth.com
Immunization Clinic and Travel Health,705-848-2314,,ELNOS31 Nova Scotia Walk  Suite 302Elliot Lake  ONP5A 1Y9,www.algomapublichealth.com
Immunization Clinic and Travel Health - Sault Ste Marie,705-942-4646,,294 Willow AveSault Ste Marie  ONP6B 0A9,www.algomapublichealth.com
Immunization Clinic and Travel Health,705-856-7208,,Box 1908Wawa  ONP0S 1K0,www.algomapublichealth.com
Earlton's Pharmacy,705-563-8300,ealtonpharmacy@gmail.com,14 10th StEarlton  ONP0J 1E0,
Iroquois Falls Pharmacy,705-232-4940,ifguardian@ntl.sympatico.ca,PO Box 818Iroquois Falls  ONP0K 1G0,iroquoisfallspharmacy.com
Pharmacy,705-287-2300,khcnurse@vianet.ca,34 Commissioner St  Unit AKillarney  ONP0M 2A0,
Lakeside Pharmacy - Sudbury,705-524-2221,lakesidepharmacy@remedysrx.ca,1485 Bancroft DrSudbury  ONP3B 1R6,
Lasalle Clinic Pharmacy - Sudbury,705-521-1811,,1813 Lasalle BlvdSudbury  ONP3A 2A3,
Primary Care Clinic,705-264-2200,info@misiway.ca,130 Wilson AveTimmins  ONP4N 2S9,www.misiway.ca
North Bay Parry Sound District Health Unit,705-474-1400,contact@healthunit.ca,345 Oak St WNorth Bay  ONP1B 2T2,www.myhealthunit.ca
Parry Sound Office,705-746-5801,contact@healthunit.ca,Parry Sound Mall70 Joseph St  Unit 302Parry Sound  ONP2A 2G5,www.myhealthunit.ca
Sexual Health Clinic,705-746-5801,contact@healthunit.ca,Parry Sound Mall70 Joseph St  Unit 302Parry Sound  ONP2A 2G5,www.myhealthunit.ca
Rugged Shores Family Health - Medical Associates,705-746-2181 (Rugged Shores) 705-746-9382 (Medical Associates),,60 Bowes St  Suite 101Parry Sound  ONP2A 2L3,www.psfht.com
Immunization and Travel,705-272-3394,cochran@porcupinehu.on.ca,Minto CentreBox 550Cochrane  ONP0L 1C0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-362-4854,hrst@porcupinehu.on.ca,Box 2470Hearst  ONP0L 1N0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization,807-868-2091,hornepay@porcupinehu.on.ca,Box 127Hornepayne  ONP0M 1Z0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-258-2247,ifalls@porcupinehu.on.ca,Box 575Iroquois Falls  ONP0K 1G0,www.porcupinehu.on.ca/en/your-community/branch-off...
Sexual Health Clinic,705-258-2247,ifalls@porcupinehu.on.ca,Box 575Iroquois Falls  ONP0K 1G0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-335-6101,kapusk@porcupinehu.on.ca,4 Ash StKapuskasing  ONP5N 2C8,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-273-2954,math@porcupinehu.on.ca,Bingham Memorial HospitalBox 490Matheson  ONP0K 1N0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-336-2294,moosonee@porcupinehu.on.ca,Box 730Moosonee  ONP0L 1Y0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-338-2654,srfalls@porcupinehu.on.ca,Box 388Smooth Rock Falls  ONP0L 2B0,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-267-1181,info4you@porcupinehu.on.ca,Postal Bag 2012Timmins  ONP4N 8B7,www.porcupinehu.on.ca/en/your-community/branch-off...
Immunization and Travel,705-860-9200,,PO Box 485Chapleau  ONP0M 1K0,www.phsd.ca
Immunization and Travel,705-222-9202,,Espanola Mall800 Centre St  Unit 100 CEspanola  ONP5E 1J3,www.phsd.ca
Immunization and Travel,705-370-9200,,PO Box 87Mindemoya  ONP0P 1S0,www.phsd.ca
Immunization and Travel,705-522-9200,,1300 Paris StSudbury  ONP3E 3A3,www.phsd.ca
Immunization and Travel,705-222-9201,,PO Box 58St Charles  ONP0M 2W0,www.phsd.ca
St Charles Pharmacy,705-867-0440,pharmacystcharles@gmail.com,1 King St ESt Charles  ONP0M 2W0,
Temagami Family Health Team,705-569-3244,,PO Box 98Temagami  ONP0H 2H0,
Englehart Office,705-544-2221,,63 Fifth StEnglehart  ONP0J 1H0,www.timiskaminghu.com
Sexual Health Clinic,705-544-2221,,63 Fifth StEnglehart  ONP0J 1H0,www.timiskaminghu.com
Kirkland Lake Office,705-567-9355,,Box 1090New Liskeard  ONP0J 1P0,www.timiskaminghu.com
Sexual Health Clinic,705-567-9355,,Box 1090New Liskeard  ONP0J 1P0,www.timiskaminghu.com
Yellow Fever Vaccination Centres in Canada,613-957-8739,yfinfofj@phac-aspc.gc.ca,100 Colonnade Rd  AL 6201 BOttawa  ONK1A 0K9,www.canada.ca/en/public-health/services/travel-hea...
Algoma Manor Nursing Home - Thessalon,705-842-2840,jennifer.fogal@algomamanor.com,145 Dawson StThessalon  ONP0R 1L0,
Algonquin Nursing Home - Mattawa,705-744-2202,info@anh.ca,207 Turcotte Park RdMattawa  ONP0H 1V0,
Au Château - Home for the Aged - Sturgeon Falls,705-753-1550,,100 Michaud StSturgeon Falls  ONP2B 2Z4,
Belvedere Heights Home for the Aged - Parry Sound,705-746-5871,info@belvedereheights.com,21 Belvedere AveParry Sound  ONP2A 2A2,www.belvedereheights.com
Cassellholme, East Nipissing District Home for the Aged (The) - North Bay,705-474-4250,,400 Olive St WNorth Bay  ONP1B 6J4,www.cassellholme.ca
Cedarwood Lodge - Sault Ste Marie,705-450-5264,administrativeassistant@cedarwoodlodge.ca,860 Great Northern RdSault Ste Marie  ONP6B 0B5,
Eastholme Home for the Aged - Powassan,705-724-2005,administrator@eastholme.ca,Box 400Powassan  ONP0H 1Z0,www.eastholme.ca
